"from","to","weight"
"Flavonifractor_plautii","Clostridium_symbiosum",1
"Flavonifractor_plautii","Clostridium_citroniae",1
"Flavonifractor_plautii","Clostridium_asparagiforme",1
"Flavonifractor_plautii","Clostridium_lavalense",1
"Flavonifractor_plautii","Rikenella_microfusus",1
"Flavonifractor_plautii","Bacteroides_stercorirosoris",1
"Lactococcus_lactis","Methanosphaera_stadtmanae",1
"Lactococcus_lactis","Anaerotruncus_sp_CAG_528",1
"Escherichia_coli","Hungatella_hathewayi",1
"Escherichia_coli","Anaerotruncus_colihominis",1
"Escherichia_coli","Clostridium_symbiosum",1
"Firmicutes_bacterium_CAG_94","Dorea_sp_CAG_317",1
"Firmicutes_bacterium_CAG_94","Blautia_obeum",1
"Firmicutes_bacterium_CAG_94","Coprobacillus_cateniformis",1
"Firmicutes_bacterium_CAG_94","Anaeromassilibacillus_sp_An250",1
"Firmicutes_bacterium_CAG_94","Collinsella_massiliensis",1
"Firmicutes_bacterium_CAG_94","Methanobrevibacter_smithii",1
"Firmicutes_bacterium_CAG_94","Clostridium_leptum",1
"Firmicutes_bacterium_CAG_94","Eubacterium_dolichum_CAG_375",1
"Firmicutes_bacterium_CAG_94","Blautia_coccoides",1
"Firmicutes_bacterium_CAG_94","Alistipes_sp_An31A",1
"Firmicutes_bacterium_CAG_94","Bacteroides_sartorii",1
"Turicibacter_sanguinis","Clostridium_disporicum",1
"Turicibacter_sanguinis","Enterococcus_faecalis",1
"Turicibacter_sanguinis","Leuconostoc_mesenteroides",1
"Erysipelatoclostridium_ramosum","Firmicutes_bacterium_CAG_646",1
"Erysipelatoclostridium_ramosum","Eggerthella_lenta",1
"Erysipelatoclostridium_ramosum","Clostridium_innocuum",1
"Erysipelatoclostridium_ramosum","Clostridium_bolteae",1
"Erysipelatoclostridium_ramosum","Clostridium_aldenense",1
"Erysipelatoclostridium_ramosum","Faecalicatena_orotica",1
"Erysipelatoclostridium_ramosum","Blautia_hansenii",1
"Erysipelatoclostridium_ramosum","Erysipelothrix_larvae",1
"Fusicatenibacter_saccharivorans","Intestinibacter_bartlettii",1
"Fusicatenibacter_saccharivorans","Prevotella_copri",1
"Fusicatenibacter_saccharivorans","Ruminococcus_torques",1
"Fusicatenibacter_saccharivorans","Dorea_longicatena",1
"Fusicatenibacter_saccharivorans","Eubacterium_rectale",1
"Fusicatenibacter_saccharivorans","Agathobaculum_butyriciproducens",1
"Fusicatenibacter_saccharivorans","Anaerostipes_hadrus",1
"Fusicatenibacter_saccharivorans","Eubacterium_hallii",1
"Fusicatenibacter_saccharivorans","Parascardovia_denticolens",1
"Fusicatenibacter_saccharivorans","Clostridium_sp_CAG_167",1
"Fusicatenibacter_saccharivorans","Actinomyces_sp_HMSC035G02",1
"Clostridium_disporicum","Intestinibacter_bartlettii",1
"Clostridium_disporicum","Clostridium_sp_CAG_964",1
"Clostridium_disporicum","Brachyspira_sp_CAG_700",1
"Actinomyces_sp_ICM47","Eubacterium_siraeum",1
"Actinomyces_sp_ICM47","Oscillibacter_sp_57_20",1
"Actinomyces_sp_ICM47","Bacteroides_caccae",1
"Actinomyces_sp_ICM47","Odoribacter_splanchnicus",1
"Actinomyces_sp_ICM47","Parabacteroides_merdae",1
"Actinomyces_sp_ICM47","Enterorhabdus_caecimuris",1
"Actinomyces_sp_ICM47","Actinomyces_odontolyticus",1
"Actinomyces_sp_ICM47","Streptococcus_sanguinis",1
"Actinomyces_sp_ICM47","Mogibacterium_diversum",1
"Actinomyces_sp_ICM47","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_ICM47","Eubacterium_sulci",1
"Actinomyces_sp_ICM47","Saccharomyces_cerevisiae",1
"Actinomyces_sp_ICM47","Eubacterium_sp_An11",1
"Actinomyces_sp_ICM47","Proteus_vulgaris",1
"Firmicutes_bacterium_CAG_646","Clostridium_scindens",1
"Firmicutes_bacterium_CAG_646","Blautia_hansenii",1
"Firmicutes_bacterium_CAG_646","Erysipelothrix_larvae",1
"Intestinibacter_bartlettii","Clostridium_celatum",1
"Intestinibacter_bartlettii","Dorea_longicatena",1
"Intestinibacter_bartlettii","Anaerostipes_hadrus",1
"Intestinibacter_bartlettii","Coprococcus_catus",1
"Intestinibacter_bartlettii","Roseburia_sp_CAG_471",1
"Intestinibacter_bartlettii","Bifidobacterium_longum",1
"Intestinibacter_bartlettii","Coprobacter_sp",1
"Clostridium_spiroforme","Dorea_sp_CAG_317",1
"Clostridium_spiroforme","Anaerostipes_hadrus",1
"Clostridium_spiroforme","Monoglobus_pectinilyticus",1
"Clostridium_spiroforme","Firmicutes_bacterium_CAG_145",1
"Clostridium_spiroforme","Eubacterium_sp_68_3_10",1
"Clostridium_saccharolyticum","Butyricicoccus_pullicaecorum",1
"Clostridium_saccharolyticum","Anaerotignum_lactatifermentans",1
"Clostridium_saccharolyticum","Pyramidobacter_sp_C12_8",1
"Clostridium_saccharolyticum","Prevotella_buccae",1
"Clostridium_saccharolyticum","Anaerostipes_caccae",1
"Clostridium_saccharolyticum","Bacteroides_sp_OM08_11",1
"Clostridium_saccharolyticum","Alistipes_sp_CHKCI003",1
"Dorea_formicigenerans","Collinsella_aerofaciens",1
"Dorea_formicigenerans","Ruminococcus_torques",1
"Dorea_formicigenerans","Parabacteroides_distasonis",1
"Dorea_formicigenerans","Dorea_longicatena",1
"Dorea_formicigenerans","Blautia_obeum",1
"Dorea_formicigenerans","Firmicutes_bacterium_CAG_83",1
"Dorea_formicigenerans","Eubacterium_rectale",1
"Dorea_formicigenerans","Agathobaculum_butyriciproducens",1
"Dorea_formicigenerans","Anaerostipes_hadrus",1
"Dorea_formicigenerans","Coprococcus_catus",1
"Dorea_formicigenerans","Eubacterium_hallii",1
"Dorea_formicigenerans","Eubacterium_ramulus",1
"Dorea_formicigenerans","Gordonibacter_pamelaeae",1
"Streptococcus_salivarius","Propionibacterium_freudenreichii",1
"Streptococcus_salivarius","Bifidobacterium_dentium",1
"Streptococcus_salivarius","Streptococcus_parasanguinis",1
"Streptococcus_salivarius","Lactobacillus_salivarius",1
"Streptococcus_salivarius","Streptococcus_mutans",1
"Streptococcus_salivarius","Streptococcus_vestibularis",1
"Streptococcus_salivarius","Streptococcus_gordonii",1
"Streptococcus_salivarius","Rothia_mucilaginosa",1
"Streptococcus_salivarius","Lactobacillus_animalis",1
"Clostridium_clostridioforme","Hungatella_hathewayi",1
"Clostridium_clostridioforme","Clostridium_citroniae",1
"Clostridium_clostridioforme","Clostridium_bolteae",1
"Clostridium_clostridioforme","Pyramidobacter_piscolens",1
"Clostridium_clostridioforme","Pyramidobacter_sp_C12_8",1
"Clostridium_clostridioforme","Clostridium_lavalense",1
"Clostridium_clostridioforme","Anaeroglobus_geminatus",1
"Clostridium_celatum","Methanosphaera_stadtmanae",1
"Clostridium_celatum","Atopobium_minutum",1
"Clostridium_celatum","Coprobacter_sp",1
"Streptococcus_pasteurianus","Bacteroides_sp_D2",1
"Streptococcus_pasteurianus","Blautia_hansenii",1
"Streptococcus_pasteurianus","Blautia_sp_N6H1_15",1
"Streptococcus_pasteurianus","Candidatus_Stoquefichus_sp_KLE1796",1
"Eggerthella_lenta","Clostridium_innocuum",1
"Eggerthella_lenta","Eubacterium_ramulus",1
"Eggerthella_lenta","Gordonibacter_pamelaeae",1
"Eggerthella_lenta","Lactobacillus_oris",1
"Eggerthella_lenta","Eisenbergiella_massiliensis",1
"Eggerthella_lenta","Christensenella_minuta",1
"Eggerthella_lenta","Eubacterium_callanderi",1
"Dorea_sp_CAG_317","Blautia_obeum",1
"Dorea_sp_CAG_317","Anaerostipes_hadrus",1
"Dorea_sp_CAG_317","Gordonibacter_pamelaeae",1
"Dorea_sp_CAG_317","Blautia_hydrogenotrophica",1
"Dorea_sp_CAG_317","Rikenella_microfusus",1
"Dorea_sp_CAG_317","Eubacteriaceae_bacterium_CHKCI005",1
"Dorea_sp_CAG_317","Blautia_sp_An249",1
"Dorea_sp_CAG_317","Candidatus_Stoquefichus_sp_KLE1796",1
"Propionibacterium_freudenreichii","Parascardovia_denticolens",1
"Propionibacterium_freudenreichii","Lactobacillus_rhamnosus",1
"Propionibacterium_freudenreichii","Rothia_mucilaginosa",1
"Clostridium_innocuum","Ruthenibacterium_lactatiformans",1
"Clostridium_innocuum","Hungatella_hathewayi",1
"Clostridium_innocuum","Enterococcus_gallinarum",1
"Clostridium_innocuum","Clostridium_scindens",1
"Clostridium_innocuum","Rikenella_microfusus",1
"Clostridium_innocuum","Blautia_hansenii",1
"Clostridium_innocuum","Anaerostipes_caccae",1
"Actinomyces_sp_oral_taxon_181","Clostridium_perfringens",1
"Actinomyces_sp_oral_taxon_181","Actinomyces_odontolyticus",1
"Actinomyces_sp_oral_taxon_181","Lactobacillus_rhamnosus",1
"Actinomyces_sp_oral_taxon_181","Lactobacillus_sakei",1
"Actinomyces_sp_oral_taxon_181","Lactobacillus_vaginalis",1
"Actinomyces_sp_oral_taxon_181","Finegoldia_magna",1
"Actinomyces_sp_oral_taxon_181","Peptoniphilus_harei",1
"Actinomyces_sp_oral_taxon_181","Anaerofustis_stercorihominis",1
"Actinomyces_sp_oral_taxon_181","Streptococcus_agalactiae",1
"Streptococcus_oralis","Streptococcus_mitis",1
"Streptococcus_oralis","Streptococcus_gordonii",1
"Streptococcus_oralis","Streptococcus_cristatus",1
"Streptococcus_oralis","Pediococcus_pentosaceus",1
"Klebsiella_pneumoniae","Clostridium_perfringens",1
"Klebsiella_pneumoniae","Klebsiella_variicola",1
"Klebsiella_pneumoniae","Klebsiella_quasipneumoniae",1
"Actinomyces_sp_HPA0247","Bifidobacterium_dentium",1
"Actinomyces_sp_HPA0247","Streptococcus_milleri",1
"Actinomyces_sp_HPA0247","Lactobacillus_johnsonii",1
"Actinomyces_sp_HPA0247","Veillonella_rogosae",1
"Actinomyces_sp_HPA0247","Rothia_dentocariosa",1
"Actinomyces_sp_HPA0247","Lactobacillus_plantarum",1
"Actinomyces_sp_HPA0247","Leuconostoc_pseudomesenteroides",1
"Actinomyces_sp_HPA0247","Streptococcus_sp_HPH0090",1
"Lachnoclostridium_sp_An118","Clostridiales_bacterium_CHKCI006",1
"Lachnoclostridium_sp_An118","Pseudoflavonifractor_capillosus",1
"Lachnoclostridium_sp_An118","Streptococcus_gallolyticus",1
"Lachnoclostridium_sp_An118","Granulicatella_elegans",1
"Lachnoclostridium_sp_An118","Clostridium_methylpentosum",1
"Lachnoclostridium_sp_An118","Butyribacterium_methylotrophicum",1
"Lachnoclostridium_sp_An118","Lachnoclostridium_sp_An131",1
"Lachnoclostridium_sp_An118","Lactobacillus_fuchuensis",1
"Streptococcus_mitis","Haemophilus_parainfluenzae",1
"Streptococcus_mitis","Gemella_sanguinis",1
"Streptococcus_mitis","Eubacterium_sp_OM08_24",1
"Streptococcus_mitis","Streptococcus_infantis",1
"Streptococcus_mitis","Streptococcus_cristatus",1
"Streptococcus_mitis","Fusobacterium_varium",1
"Ruthenibacterium_lactatiformans","Firmicutes_bacterium_CAG_83",1
"Ruthenibacterium_lactatiformans","Coprobacillus_cateniformis",1
"Ruthenibacterium_lactatiformans","Eisenbergiella_tayi",1
"Ruthenibacterium_lactatiformans","Hungatella_hathewayi",1
"Ruthenibacterium_lactatiformans","Intestinimonas_butyriciproducens",1
"Ruthenibacterium_lactatiformans","Gordonibacter_pamelaeae",1
"Ruthenibacterium_lactatiformans","Anaerotruncus_colihominis",1
"Ruthenibacterium_lactatiformans","Alistipes_indistinctus",1
"Ruthenibacterium_lactatiformans","Clostridium_leptum",1
"Ruthenibacterium_lactatiformans","Eisenbergiella_massiliensis",1
"Ruthenibacterium_lactatiformans","Lactobacillus_equicursoris",1
"Atopobium_parvulum","Atopobium_rimae",1
"Atopobium_parvulum","Prevotella_salivae",1
"Atopobium_parvulum","Catabacter_hongkongensis",1
"Atopobium_parvulum","Fusobacterium_periodonticum",1
"Atopobium_parvulum","Kluyvera_ascorbata",1
"Atopobium_parvulum","Clostridium_argentinense",1
"Prevotella_copri","Prevotella_sp_CAG_520",1
"Prevotella_copri","Bacteroides_uniformis",1
"Prevotella_copri","Ruminococcus_bromii",1
"Prevotella_copri","Phascolarctobacterium_succinatutens",1
"Prevotella_copri","Prevotella_stercorea",1
"Prevotella_copri","Bacteroides_ovatus",1
"Prevotella_copri","Anaerostipes_hadrus",1
"Prevotella_copri","Bacteroides_cellulosilyticus",1
"Prevotella_copri","Bacteroides_xylanisolvens",1
"Prevotella_copri","Oscillibacter_sp_PC13",1
"Prevotella_copri","Allisonella_histaminiformans",1
"Prevotella_copri","Sutterella_parvirubra",1
"Prevotella_copri","Prevotella_sp_AM42_24",1
"Prevotella_copri","Pseudomonas_aeruginosa_group",1
"Prevotella_copri","Megamonas_funiformis_CAG_377",1
"Prevotella_copri","Arcobacter_butzleri",1
"Prevotella_copri","Corynebacterium_variabile",1
"Prevotella_copri","Desulfovibrio_legallii",1
"Prevotella_copri","Entamoeba_dispar",1
"Actinomyces_sp_S6_Spd3","Ruminococcus_lactaris",1
"Actinomyces_sp_S6_Spd3","Atopobium_rimae",1
"Actinomyces_sp_S6_Spd3","Mogibacterium_diversum",1
"Actinomyces_sp_S6_Spd3","Streptococcus_sp_A12",1
"Actinomyces_sp_S6_Spd3","Eubacterium_sulci",1
"Actinomyces_sp_S6_Spd3","Eubacterium_infirmum",1
"Actinomyces_sp_S6_Spd3","Leuconostoc_gelidum",1
"Actinomyces_sp_S6_Spd3","Acinetobacter_junii",1
"Collinsella_aerofaciens","Dorea_longicatena",1
"Collinsella_aerofaciens","Blautia_obeum",1
"Collinsella_aerofaciens","Eubacterium_hallii",1
"Collinsella_aerofaciens","Collinsella_stercoris",1
"Collinsella_aerofaciens","Bifidobacterium_adolescentis",1
"Collinsella_aerofaciens","Methanobrevibacter_smithii",1
"Collinsella_aerofaciens","Bifidobacterium_longum",1
"Romboutsia_ilealis","Lactobacillus_delbrueckii",1
"Romboutsia_ilealis","Weissella_confusa",1
"Romboutsia_ilealis","Prevotella_colorans",1
"Romboutsia_ilealis","Lactobacillus_gallinarum",1
"Clostridiales_bacterium_CHKCI006","Dielma_fastidiosa",1
"Clostridiales_bacterium_CHKCI006","Lachnoclostridium_sp_An138",1
"Prevotella_sp_CAG_520","Prevotella_stercorea",1
"Prevotella_sp_CAG_520","Allisonella_histaminiformans",1
"Prevotella_sp_CAG_520","Prevotella_sp_CAG_1092",1
"Prevotella_sp_CAG_520","Prevotella_sp_AM42_24",1
"Eubacterium_siraeum","Parabacteroides_johnsonii",1
"Eubacterium_siraeum","Akkermansia_muciniphila",1
"Eubacterium_siraeum","Alistipes_shahii",1
"Eubacterium_siraeum","Mogibacterium_diversum",1
"Eubacterium_siraeum","Porphyromonas_asaccharolytica",1
"Bacteroides_uniformis","Bacteroides_stercoris",1
"Bacteroides_uniformis","Bacteroides_dorei",1
"Bacteroides_uniformis","Odoribacter_splanchnicus",1
"Prevotella_sp_CAG_279","Phascolarctobacterium_succinatutens",1
"Prevotella_sp_CAG_279","Firmicutes_bacterium_CAG_555",1
"Prevotella_sp_CAG_279","Ruminococcus_sp_CAG_488",1
"Prevotella_sp_CAG_279","Mitsuokella_multacida",1
"Ruminococcus_bromii","Blautia_obeum",1
"Ruminococcus_bromii","Coprococcus_catus",1
"Ruminococcus_bromii","Eubacterium_hallii",1
"Ruminococcus_bromii","Bifidobacterium_adolescentis",1
"Ruminococcus_bromii","Bacteroides_faecis",1
"Ruminococcus_bromii","Paraprevotella_clara",1
"Ruminococcus_bromii","Rothia_dentocariosa",1
"Ruminococcus_bromii","Parabacteroides_sp_426_9",1
"Phascolarctobacterium_succinatutens","Catenibacterium_mitsuokai",1
"Phascolarctobacterium_succinatutens","Phascolarctobacterium_faecium",1
"Phascolarctobacterium_succinatutens","Mitsuokella_multacida",1
"Prevotella_sp_CAG_873","Firmicutes_bacterium_CAG_238",1
"Prevotella_sp_CAG_873","Collinsella_massiliensis",1
"Prevotella_sp_CAG_873","Firmicutes_bacterium_CAG_170",1
"Prevotella_sp_CAG_873","Ruminococcus_sp_CAG_563",1
"Ruminococcus_torques","Dorea_longicatena",1
"Ruminococcus_torques","Anaerostipes_hadrus",1
"Ruminococcus_torques","Eubacterium_ramulus",1
"Ruminococcus_torques","Lactobacillus_gallinarum",1
"Bacteroides_stercoris","Bacteroides_massiliensis",1
"Alistipes_inops","Parabacteroides_johnsonii",1
"Alistipes_inops","Alistipes_putredinis",1
"Alistipes_inops","Bacteroides_cellulosilyticus",1
"Alistipes_inops","Barnesiella_intestinihominis",1
"Alistipes_inops","Bacteroides_faecis_CAG_32",1
"Alistipes_inops","Paraprevotella_clara",1
"Alistipes_inops","Desulfovibrionaceae_bacterium",1
"Oscillibacter_sp_57_20","Odoribacter_splanchnicus",1
"Oscillibacter_sp_57_20","Roseburia_hominis",1
"Oscillibacter_sp_57_20","Oscillibacter_sp_CAG_241",1
"Oscillibacter_sp_57_20","Alistipes_shahii",1
"Oscillibacter_sp_57_20","Enterorhabdus_caecimuris",1
"Oscillibacter_sp_57_20","Firmicutes_bacterium_CAG_170",1
"Oscillibacter_sp_57_20","Bifidobacterium_longum",1
"Oscillibacter_sp_57_20","Butyrivibrio_crossotus",1
"Lachnospira_pectinoschiza","Roseburia_sp_CAG_303",1
"Lachnospira_pectinoschiza","Lactobacillus_rogosae",1
"Lachnospira_pectinoschiza","Bacteroides_galacturonicus",1
"Bacteroides_caccae","Odoribacter_splanchnicus",1
"Bacteroides_caccae","Enterorhabdus_caecimuris",1
"Parabacteroides_distasonis","Odoribacter_splanchnicus",1
"Parabacteroides_distasonis","Bacteroides_ovatus",1
"Parabacteroides_distasonis","Dorea_longicatena",1
"Parabacteroides_distasonis","Bacteroides_xylanisolvens",1
"Haemophilus_parainfluenzae","Veillonella_infantium",1
"Haemophilus_parainfluenzae","Haemophilus_sp_HMSC71H05",1
"Haemophilus_parainfluenzae","Neisseria_flavescens",1
"Odoribacter_splanchnicus","Parabacteroides_merdae",1
"Odoribacter_splanchnicus","Bacteroides_massiliensis",1
"Odoribacter_splanchnicus","Anaerostipes_hadrus",1
"Odoribacter_splanchnicus","Butyricimonas_virosa",1
"Odoribacter_splanchnicus","Eubacterium_hallii",1
"Odoribacter_splanchnicus","Alistipes_putredinis",1
"Odoribacter_splanchnicus","Enterorhabdus_caecimuris",1
"Odoribacter_splanchnicus","Bifidobacterium_longum",1
"Odoribacter_splanchnicus","Barnesiella_intestinihominis",1
"Odoribacter_splanchnicus","Actinomyces_odontolyticus",1
"Firmicutes_bacterium_CAG_110","Oscillibacter_sp_CAG_241",1
"Firmicutes_bacterium_CAG_110","Firmicutes_bacterium_CAG_238",1
"Firmicutes_bacterium_CAG_110","Alistipes_finegoldii",1
"Firmicutes_bacterium_CAG_110","Alistipes_shahii",1
"Firmicutes_bacterium_CAG_110","Firmicutes_bacterium_CAG_170",1
"Firmicutes_bacterium_CAG_110","Firmicutes_bacterium_CAG_95",1
"Firmicutes_bacterium_CAG_110","Butyrivibrio_sp_CAG_318",1
"Firmicutes_bacterium_CAG_110","Butyrivibrio_crossotus",1
"Firmicutes_bacterium_CAG_110","Clostridium_sp_CAG_413",1
"Firmicutes_bacterium_CAG_110","Ruminococcus_sp_CAG_624",1
"Coprococcus_eutactus","Butyrivibrio_crossotus",1
"Paraprevotella_xylaniphila","Paraprevotella_clara",1
"Slackia_isoflavoniconvertens","Coprococcus_catus",1
"Slackia_isoflavoniconvertens","Holdemanella_biformis",1
"Slackia_isoflavoniconvertens","Asaccharobacter_celatus",1
"Bacteroides_ovatus","Roseburia_sp_CAG_303",1
"Bacteroides_sp_CAG_144","Victivallis_vadensis",1
"Bacteroides_sp_CAG_144","Bacteroides_clarus",1
"Clostridium_sp_CAG_58","Intestinimonas_butyriciproducens",1
"Clostridium_sp_CAG_58","Collinsella_stercoris",1
"Clostridium_sp_CAG_58","Eubacterium_dolichum_CAG_375",1
"Roseburia_hominis","Alistipes_putredinis",1
"Roseburia_hominis","Actinomyces_sp_HMSC035G02",1
"Roseburia_hominis","Anaerococcus_vaginalis",1
"Roseburia_hominis","Porphyromonas_asaccharolytica",1
"Roseburia_hominis","Peptostreptococcus_anaerobius",1
"Roseburia_hominis","Lachnoclostridium_sp_An138",1
"Roseburia_hominis","Corynebacterium_casei",1
"Roseburia_hominis","Corynebacterium_argentoratense",1
"Roseburia_hominis","Haemophilus_paraphrohaemolyticus",1
"Dorea_longicatena","Gemmiger_formicilis",1
"Dorea_longicatena","Eubacterium_rectale",1
"Dorea_longicatena","Agathobaculum_butyriciproducens",1
"Dorea_longicatena","Coprococcus_catus",1
"Dorea_longicatena","Eubacterium_hallii",1
"Dorea_longicatena","Eubacterium_ramulus",1
"Dorea_longicatena","Holdemanella_biformis",1
"Dorea_longicatena","Bifidobacterium_adolescentis",1
"Dorea_longicatena","Methanobrevibacter_smithii",1
"Dorea_longicatena","Lactobacillus_ruminis",1
"Eubacterium_sp_CAG_38","Clostridium_sp_CAG_299",1
"Parabacteroides_merdae","Anaerostipes_hadrus",1
"Parabacteroides_merdae","Actinomyces_odontolyticus",1
"Ruminococcus_lactaris","Clostridium_sp_CAG_964",1
"Ruminococcus_lactaris","Rothia_dentocariosa",1
"Gemmiger_formicilis","Agathobaculum_butyriciproducens",1
"Gemmiger_formicilis","Eubacterium_hallii",1
"Gemmiger_formicilis","Bifidobacterium_adolescentis",1
"Bifidobacterium_dentium","Streptococcus_parasanguinis",1
"Bifidobacterium_dentium","Lactobacillus_salivarius",1
"Bifidobacterium_dentium","Lactobacillus_gasseri",1
