"from","to","weight"
"Dorea_formicigenerans","Agathobaculum_butyriciproducens",1
"Dorea_formicigenerans","Anaerostipes_hadrus",1
"Dorea_formicigenerans","Coprococcus_catus",1
"Dorea_formicigenerans","Eubacterium_ramulus",1
"Streptococcus_salivarius","Streptococcus_parasanguinis",1
"Streptococcus_salivarius","Streptococcus_vestibularis",1
"Clostridium_clostridioforme","Clostridium_symbiosum",1
"Clostridium_clostridioforme","Anaeroglobus_geminatus",1
"Clostridium_celatum","Romboutsia_ilealis",1
"Clostridium_celatum","Clostridium_perfringens",1
"Eggerthella_lenta","Gordonibacter_pamelaeae",1
"Dorea_sp_CAG_317","Firmicutes_bacterium_CAG_424",1
"Propionibacterium_freudenreichii","Actinomyces_sp_oral_taxon_448",1
"Clostridium_innocuum","Hungatella_hathewayi",1
"Clostridium_innocuum","Clostridium_symbiosum",1
"Clostridium_innocuum","Blautia_coccoides",1
"Clostridium_innocuum","Blautia_producta",1
"Actinomyces_sp_oral_taxon_181","Atopobium_parvulum",1
"Actinomyces_sp_oral_taxon_181","Actinomyces_sp_S6_Spd3",1
"Actinomyces_sp_oral_taxon_181","Oribacterium_sinus",1
"Actinomyces_sp_oral_taxon_181","Rothia_dentocariosa",1
"Actinomyces_sp_oral_taxon_181","Aggregatibacter_aphrophilus",1
"Streptococcus_oralis","Streptococcus_parasanguinis",1
"Streptococcus_oralis","Streptococcus_anginosus_group",1
"Streptococcus_oralis","Streptococcus_vestibularis",1
"Streptococcus_oralis","Actinomyces_odontolyticus",1
"Streptococcus_oralis","Streptococcus_gordonii",1
"Streptococcus_oralis","Streptococcus_sanguinis",1
"Streptococcus_oralis","Streptococcus_infantis",1
"Streptococcus_oralis","Weissella_confusa",1
"Streptococcus_oralis","Lachnospiraceae_bacterium_2_1_46FAA",1
"Klebsiella_pneumoniae","Klebsiella_variicola",1
"Klebsiella_pneumoniae","Klebsiella_quasipneumoniae",1
"Actinomyces_sp_HPA0247","Bacteroides_caecimuris",1
"Lachnoclostridium_sp_An118","Anaerofilum_sp_An201",1
"Lachnoclostridium_sp_An118","Lachnoclostridium_sp_An131",1
"Lachnoclostridium_sp_An118","Methanobrevibacter_arboriphilus",1
"Lachnoclostridium_sp_An118","Megasphaera_sp_BV3C16_1",1
"Streptococcus_mitis","Gemella_sanguinis",1
"Streptococcus_mitis","Streptococcus_australis",1
"Streptococcus_mitis","Streptococcus_infantis",1
"Streptococcus_mitis","Gemella_haemolysans",1
"Atopobium_parvulum","Atopobium_rimae",1
"Atopobium_parvulum","Actinomyces_oris",1
"Atopobium_parvulum","Lactobacillus_gastricus",1
"Atopobium_parvulum","Rothia_dentocariosa",1
"Atopobium_parvulum","Leuconostoc_lactis",1
"Atopobium_parvulum","Campylobacter_gracilis",1
"Prevotella_copri","Bacteroides_uniformis",1
"Prevotella_copri","Bacteroides_faecichinchillae",1
"Prevotella_copri","Atopobium_deltae",1
"Prevotella_copri","Klebsiella_grimontii",1
"Actinomyces_sp_S6_Spd3","Atopobium_rimae",1
"Actinomyces_sp_S6_Spd3","Tyzzerella_nexilis",1
"Actinomyces_sp_S6_Spd3","Actinomyces_graevenitzii",1
"Actinomyces_sp_S6_Spd3","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_S6_Spd3","Staphylococcus_aureus",1
"Actinomyces_sp_S6_Spd3","Lachnospiraceae_bacterium_oral_taxon_096",1
"Actinomyces_sp_S6_Spd3","Weissella_cibaria",1
"Actinomyces_sp_S6_Spd3","Streptococcus_peroris",1
"Collinsella_aerofaciens","Slackia_isoflavoniconvertens",1
"Collinsella_aerofaciens","Dorea_longicatena",1
"Collinsella_aerofaciens","Blautia_obeum",1
"Collinsella_aerofaciens","Collinsella_stercoris",1
"Collinsella_aerofaciens","Bifidobacterium_adolescentis",1
"Romboutsia_ilealis","Shewanella_algae",1
"Clostridiales_bacterium_CHKCI006","Anaerofilum_sp_An201",1
"Clostridiales_bacterium_CHKCI006","Clostridium_sp_7_2_43FAA",1
"Bacteroides_uniformis","Parabacteroides_distasonis",1
"Bacteroides_uniformis","Alistipes_putredinis",1
"Bacteroides_uniformis","Bacteroides_xylanisolvens",1
"Ruminococcus_bromii","Eubacterium_hallii",1
"Ruminococcus_bromii","Oscillibacter_sp_PC13",1
"Ruminococcus_torques","Dorea_longicatena",1
"Oscillibacter_sp_57_20","Odoribacter_splanchnicus",1
"Oscillibacter_sp_57_20","Firmicutes_bacterium_CAG_110",1
"Oscillibacter_sp_57_20","Desulfovibrio_piger",1
"Oscillibacter_sp_57_20","Oscillibacter_sp_CAG_241",1
"Oscillibacter_sp_57_20","Alistipes_shahii",1
"Lachnospira_pectinoschiza","Lactobacillus_rogosae",1
"Haemophilus_parainfluenzae","Veillonella_dispar",1
"Haemophilus_parainfluenzae","Veillonella_infantium",1
"Haemophilus_parainfluenzae","Veillonella_atypica",1
"Haemophilus_parainfluenzae","Clostridium_perfringens",1
"Haemophilus_parainfluenzae","Streptococcus_parasanguinis",1
"Haemophilus_parainfluenzae","Streptococcus_infantis",1
"Odoribacter_splanchnicus","Butyricimonas_virosa",1
"Odoribacter_splanchnicus","Alistipes_putredinis",1
"Odoribacter_splanchnicus","Barnesiella_intestinihominis",1
"Odoribacter_splanchnicus","Corynebacterium_durum",1
"Firmicutes_bacterium_CAG_110","Oscillibacter_sp_CAG_241",1
"Paraprevotella_xylaniphila","Paraprevotella_clara",1
"Dorea_longicatena","Blautia_obeum",1
"Dorea_longicatena","Anaerostipes_hadrus",1
"Dorea_longicatena","Coprococcus_catus",1
"Dorea_longicatena","Eubacterium_hallii",1
"Dorea_longicatena","Eubacterium_ramulus",1
"Gemmiger_formicilis","Coprococcus_catus",1
"Bifidobacterium_dentium","Veillonella_dispar",1
"Bifidobacterium_dentium","Streptococcus_mutans",1
"Bifidobacterium_dentium","Veillonella_parvula",1
"Bifidobacterium_dentium","Haemophilus_sp_HMSC71H05",1
"Blautia_obeum","Eubacterium_hallii",1
"Veillonella_dispar","Veillonella_infantium",1
"Veillonella_dispar","Veillonella_atypica",1
"Veillonella_dispar","Streptococcus_parasanguinis",1
"Veillonella_dispar","Veillonella_sp_T11011_6",1
"Veillonella_infantium","Veillonella_atypica",1
"Veillonella_infantium","Haemophilus_sp_HMSC71H05",1
"Veillonella_infantium","Campylobacter_concisus",1
"Veillonella_infantium","Aeromonas_veronii",1
"Veillonella_atypica","Streptococcus_parasanguinis",1
"Veillonella_atypica","Veillonella_parvula",1
"Oscillibacter_sp_CAG_241","Firmicutes_bacterium_CAG_170",1
"Anaerostipes_hadrus","Eubacterium_hallii",1
"Clostridium_perfringens","Terrisporobacter_othiniensis",1
"Clostridium_perfringens","Paeniclostridium_sordellii",1
"Streptococcus_parasanguinis","Streptococcus_gordonii",1
"Alistipes_putredinis","Alistipes_shahii",1
"Alistipes_putredinis","Barnesiella_intestinihominis",1
"Ruminococcus_bicirculans","Fretibacterium_fastidiosum",1
"Ruminococcus_bicirculans","Granulicatella_adiacens",1
"Ruminococcus_bicirculans","Oribacterium_parvum",1
"Bifidobacterium_bifidum","Bifidobacterium_longum",1
"Asaccharobacter_celatus","Adlercreutzia_equolifaciens",1
"Asaccharobacter_celatus","Gordonibacter_pamelaeae",1
"Asaccharobacter_celatus","Enterorhabdus_caecimuris",1
"Adlercreutzia_equolifaciens","Gordonibacter_pamelaeae",1
"Alistipes_onderdonkii","Porphyromonas_endodontalis",1
"Ruminococcaceae_bacterium_D5","Erysipelothrix_larvae",1
"Hungatella_hathewayi","Clostridium_symbiosum",1
"Hungatella_hathewayi","Clostridium_bolteae",1
"Hungatella_hathewayi","Prevotella_buccae",1
"Hungatella_hathewayi","Bifidobacterium_breve",1
"Hungatella_hathewayi","Ralstonia_pickettii",1
"Parvimonas_micra","Porphyromonas_asaccharolytica",1
"Parvimonas_micra","Porphyromonas_uenonis",1
"Parvimonas_micra","Solobacterium_moorei",1
"Parvimonas_micra","Peptostreptococcus_stomatis",1
"Collinsella_stercoris","Collinsella_massiliensis",1
"Collinsella_stercoris","Collinsella_intestinalis",1
"Flavonifractor_sp_An100","Oscillibacter_sp_PC13",1
"Flavonifractor_sp_An100","Anaerofilum_sp_An201",1
"Flavonifractor_sp_An100","Blautia_sp_An249",1
"Flavonifractor_sp_An100","Enterobacter_soli",1
"Flavonifractor_sp_An100","Klebsiella_variicola_CAG_634",1
"Flavonifractor_sp_An100","Tyzzerella_sp_An114",1
"Flavonifractor_sp_An100","Gemmiger_sp_An120",1
"Collinsella_massiliensis","Parascardovia_denticolens",1
"Collinsella_massiliensis","Pseudopropionibacterium_propionicum",1
"Collinsella_massiliensis","Scardovia_wiggsiae",1
"Collinsella_massiliensis","Bacillus_haynesii",1
"Anaerotruncus_colihominis","Catabacter_hongkongensis",1
"Gemella_morbillorum","Streptococcus_milleri",1
"Gemella_morbillorum","Fusobacterium_nucleatum",1
"Gemella_morbillorum","Solobacterium_moorei",1
"Gemella_morbillorum","Peptostreptococcus_stomatis",1
"Collinsella_intestinalis","Weissella_confusa",1
"Collinsella_intestinalis","Pediococcus_acidilactici",1
"Streptococcus_milleri","Veillonella_rodentium",1
"Streptococcus_milleri","Veillonella_tobetsuensis",1
"Streptococcus_milleri","Fusobacterium_periodonticum",1
"Streptococcus_milleri","Prevotella_intermedia",1
"Streptococcus_milleri","Citrobacter_pasteurii",1
"Harryflintia_acetispora","Sanguibacteroides_justesenii",1
"Harryflintia_acetispora","Negativicoccus_succinicivorans",1
"Harryflintia_acetispora","Lachnoclostridium_sp_An131",1
"Atopobium_rimae","Prevotella_melaninogenica",1
"Atopobium_rimae","Mogibacterium_timidum",1
"Atopobium_rimae","Filifactor_alocis",1
"Clostridium_symbiosum","Clostridium_citroniae",1
"Clostridium_symbiosum","Clostridium_bolteae",1
"Clostridium_symbiosum","Clostridium_lavalense",1
"Clostridium_symbiosum","Clostridioides_difficile",1
"Clostridium_symbiosum","Clostridium_aldenense",1
"Enterorhabdus_caecimuris","Oscillibacter_sp_PC13",1
"Enterorhabdus_caecimuris","Pseudoflavonifractor_capillosus",1
"Enterorhabdus_caecimuris","[Collinsella]_massiliensis",1
"Enterorhabdus_caecimuris","Leuconostoc_pseudomesenteroides",1
"Enterorhabdus_caecimuris","Denitrobacterium_detoxificans",1
"Bifidobacterium_adolescentis","Bifidobacterium_longum",1
"Lactobacillus_salivarius","Streptococcus_anginosus_group",1
"Lactobacillus_salivarius","Pediococcus_acidilactici",1
"Bifidobacterium_scardovii","Lactobacillus_gasseri",1
"Bifidobacterium_scardovii","Lactobacillus_gastricus",1
"Streptococcus_anginosus_group","Streptococcus_vestibularis",1
"Streptococcus_anginosus_group","Veillonella_tobetsuensis",1
"Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum",1
"Lactobacillus_paragasseri","Lactobacillus_gasseri",1
"Lactobacillus_paragasseri","Lactobacillus_crispatus",1
"Lactobacillus_paragasseri","Lactobacillus_oris",1
"Lactobacillus_gasseri","Parascardovia_denticolens",1
"Lactobacillus_gasseri","Lactobacillus_gastricus",1
"Parascardovia_denticolens","Lactobacillus_gastricus",1
"Actinomyces_oris","Lactobacillus_gastricus",1
"Lactobacillus_gastricus","Atopobium_deltae",1
"Lactobacillus_gastricus","Pseudoramibacter_alactolyticus",1
"Streptococcus_mutans","Haemophilus_sp_HMSC71H05",1
"Lactobacillus_crispatus","Lactobacillus_mucosae",1
"Lactobacillus_crispatus","Streptococcus_vestibularis",1
"Lactobacillus_crispatus","Acidaminococcus_sp_CAG_542",1
"Lactobacillus_crispatus","Megamonas_rupellensis",1
"Lactobacillus_mucosae","Lactobacillus_amylovorus",1
"Lactobacillus_mucosae","Bifidobacterium_breve",1
"Lactobacillus_mucosae","Prevotella_oris",1
"Lactobacillus_delbrueckii","Porphyromonas_gingivalis",1
"Lactobacillus_delbrueckii","Bacillus_sp_FJAT_27916",1
"Lactobacillus_oris","Streptococcus_sobrinus",1
"Lactobacillus_oris","Faecalicatena_orotica",1
"Lactobacillus_oris","Actinomyces_viscosus",1
"Lactobacillus_fermentum","Lactobacillus_amylovorus",1
"Lactobacillus_fermentum","Bifidobacterium_kashiwanohense",1
"Lactobacillus_fermentum","Bifidobacterium_breve",1
"Sanguibacteroides_justesenii","Klebsiella_variicola_CAG_634",1
"Prevotella_sp_CAG_755","Prevotella_sp_CAG_1185",1
"Prevotella_sp_CAG_755","Bacteroides_sp_OM08_11",1
"Prevotella_sp_CAG_755","Bacteroides_sp_CAG_661",1
"Barnesiella_intestinihominis","Oribacterium_sinus",1
"Barnesiella_intestinihominis","Granulicatella_elegans",1
"Barnesiella_intestinihominis","Actinomyces_naeslundii",1
"Clostridium_sp_CAG_590","Prevotella_disiens",1
"Clostridium_sp_CAG_590","Candidatus_Gastranaerophilales_bacterium_HUM_9",1
"Parasutterella_excrementihominis","Turicimonas_muris",1
"Firmicutes_bacterium_CAG_95","Ruminococcus_champanellensis",1
"Streptococcus_vestibularis","Streptococcus_gordonii",1
"Streptococcus_vestibularis","Megamonas_rupellensis",1
"Gemella_sanguinis","Actinomyces_odontolyticus",1
"Gemella_sanguinis","Streptococcus_australis",1
"Gemella_sanguinis","Streptococcus_infantis",1
"Gemella_sanguinis","Eubacterium_sulci",1
"Gemella_sanguinis","Gemella_haemolysans",1
"Oscillibacter_sp_PC13","Prevotella_jejuni",1
"Oscillibacter_sp_PC13","Arcobacter_butzleri",1
"Oscillibacter_sp_PC13","Streptococcus_salivarius_CAG_79",1
"Oscillibacter_sp_PC13","Klebsiella_variicola_CAG_634",1
"Oscillibacter_sp_PC13","Flavonifractor_sp_An82",1
"Oscillibacter_sp_PC13","Tannerella_sp_oral_taxon_808",1
"Proteobacteria_bacterium_CAG_139","Turicimonas_muris",1
"Clostridium_citroniae","Clostridium_bolteae",1
"Clostridium_citroniae","Clostridioides_difficile",1
"Clostridium_citroniae","Clostridium_aldenense",1
"Pseudoflavonifractor_capillosus","Anaerofilum_sp_An201",1
"Pseudoflavonifractor_capillosus","Actinomyces_naeslundii",1
"Pseudoflavonifractor_capillosus","Blautia_sp_N6H1_15",1
"Methanosphaera_stadtmanae","Bifidobacterium_angulatum",1
"Methanosphaera_stadtmanae","Proteus_mirabilis",1
"Methanosphaera_stadtmanae","Bacillus_sp_FJAT_27916",1
"Olsenella_scatoligenes","Methanosphaera_sp_SHI1033",1
"Bacteroides_faecis","Bacteroides_faecis_CAG_32",1
"Actinomyces_odontolyticus","Mogibacterium_diversum",1
"Actinomyces_odontolyticus","Streptococcus_australis",1
"Actinomyces_odontolyticus","Streptococcus_infantis",1
"Actinomyces_odontolyticus","Actinomyces_sp_HMSC035G02",1
"Actinomyces_odontolyticus","Streptococcus_cristatus",1
"Bacteroides_nordii","Clostridioides_difficile",1
"Bacteroides_nordii","Solobacterium_moorei",1
"Bacteroides_nordii","Porphyromonas_endodontalis",1
"Bacteroides_nordii","Photobacterium_damselae",1
"Clostridium_bolteae","Clostridioides_difficile",1
"Clostridium_bolteae","Blautia_hansenii",1
"Bacteroides_coprocola","Bacteroides_plebeius",1
"Veillonella_parvula","Megasphaera_micronuciformis",1
"Bifidobacterium_angulatum","Bifidobacterium_catenulatum",1
"Prevotella_bivia","Varibaculum_cambriense",1
"Prevotella_bivia","Streptococcus_agalactiae",1
"Allisonella_histaminiformans","Streptococcus_sp_F0442",1
"Actinomyces_sp_oral_taxon_448","[Collinsella]_massiliensis",1
"Actinomyces_sp_oral_taxon_448","Denitrobacterium_detoxificans",1
"Actinomyces_sp_oral_taxon_448","Scardovia_wiggsiae",1
"Streptococcus_sobrinus","Scardovia_wiggsiae",1
"Streptococcus_sobrinus","Streptococcus_downei",1
"Streptococcus_sobrinus","Actinomyces_viscosus",1
"Streptococcus_sobrinus","Leuconostoc_citreum",1
"Streptococcus_gordonii","Streptococcus_sanguinis",1
"Streptococcus_gordonii","Streptococcus_australis",1
"Streptococcus_gordonii","Weissella_confusa",1
"Enterococcus_faecalis","Enterococcus_durans",1
"Prevotella_sp_CAG_1185","Veillonella_rogosae",1
"Prevotella_sp_CAG_1185","Bacteroides_sp_CAG_661",1
"Firmicutes_bacterium_CAG_145","Blautia_hydrogenotrophica",1
"Pseudoflavonifractor_sp_An184","Lachnoclostridium_sp_An14",1
"Pseudoflavonifractor_sp_An184","Lachnoclostridium_sp_An131",1
"Prevotella_sp_CAG_1092","Prevotella_sp_885",1
"Prevotella_sp_CAG_1092","Firmicutes_bacterium_CAG_791",1
"Prevotella_sp_CAG_1092","Clostridium_sp_CAG_510",1
"Butyricicoccus_pullicaecorum","Saccharomyces_cerevisiae",1
"Absiella_dolichum","Eubacterium_dolichum_CAG_375",1
"Tyzzerella_nexilis","Blautia_hansenii",1
"Eisenbergiella_massiliensis","Clostridium_lavalense",1
"Eisenbergiella_massiliensis","Firmicutes_bacterium_CAG_424",1
"Prevotella_sp_AM42_24","Prevotella_sp_885",1
"Alistipes_sp_An66","Alistipes_sp_CAG_831",1
"Blautia_hydrogenotrophica","Eubacterium_callanderi",1
"Desulfovibrio_fairfieldensis","Streptococcus_pseudopneumoniae",1
"Desulfovibrio_fairfieldensis","Streptococcus_sp_oral_taxon_058",1
"Prevotella_sp_CAG_617","Bacteroides_sp_CAG_661",1
"Flavonifractor_sp_An10","Escherichia_marmotae",1
"Flavonifractor_sp_An10","Lachnoclostridium_sp_An131",1
"Alistipes_timonensis","[Collinsella]_massiliensis",1
"Alistipes_timonensis","Prevotella_sp_MGM2",1
"Anaerofilum_sp_An201","Comamonas_aquatica",1
"Anaerofilum_sp_An201","Anaeromassilibacillus_sp_An172",1
"Anaerofilum_sp_An201","Fusobacterium_equinum",1
"Anaerofilum_sp_An201","Peptostreptococcus_sp_MV1",1
"Anaerofilum_sp_An201","Alcaligenes_faecalis",1
"Anaerofilum_sp_An201","Lachnoclostridium_sp_An131",1
"Anaerofilum_sp_An201","Flavonifractor_sp_An306",1
"Anaerofilum_sp_An201","Dysgonomonas_sp_37_18",1
"Anaerofilum_sp_An201","Gemmiger_sp_An120",1
"Anaerofilum_sp_An201","Flavonifractor_sp_An82",1
"Anaerofilum_sp_An201","Acetatifactor_muris",1
"Cloacibacillus_evryensis","Pseudomonas_aeruginosa_group",1
"Cloacibacillus_evryensis","Methanomassiliicoccales_archaeon_RumEn_M1",1
"Enterococcus_hirae","Lactococcus_petauri",1
"Enterococcus_hirae","Proteus_mirabilis",1
"Pyramidobacter_piscolens","Pseudomonas_aeruginosa_group",1
"Pyramidobacter_piscolens","Pyramidobacter_sp_C12_8",1
"Pseudomonas_aeruginosa_group","Morganella_morganii",1
"Lactobacillus_johnsonii","Lactobacillus_amylovorus",1
"Lactobacillus_johnsonii","Lactobacillus_acidophilus",1
"Lactobacillus_johnsonii","Lactobacillus_reuteri",1
"Massiliomicrobiota_timonensis","Lawsonella_clevelandensis",1
"Massiliomicrobiota_timonensis","Staphylococcus_succinus",1
"Massiliomicrobiota_timonensis","Pseudomonas_fragi",1
"Massiliomicrobiota_timonensis","Bacteroides_stercorirosoris",1
"Pyramidobacter_sp_C12_8","Fretibacterium_fastidiosum",1
"Pyramidobacter_sp_C12_8","Christensenella_minuta",1
"Enterobacter_cloacae_complex","Citrobacter_farmeri",1
"Ruminococcus_sp_CAG_488","Comamonas_kerstersii",1
"Bacteroides_sp_CAG_530","Prevotella_sp_885",1
"Mitsuokella_jalaludinii","Methanosphaera_sp_SHI1033",1
"Butyrivibrio_crossotus","Clostridium_sp_CAG_632",1
"Dielma_fastidiosa","Barnesiella_viscericola",1
"Lactobacillus_amylovorus","Lactobacillus_reuteri",1
"Clostridium_sp_CAG_964","Lachnoclostridium_sp_An14",1
"Lactobacillus_kefiranofaciens","Comamonas_aquatica",1
"Lactobacillus_kefiranofaciens","Peptostreptococcus_sp_MV1",1
"Lactobacillus_kefiranofaciens","Alcaligenes_faecalis",1
"Lactobacillus_kefiranofaciens","Rhodococcus_qingshengii",1
"Lactobacillus_kefiranofaciens","Actinomyces_meyeri",1
"Lactobacillus_kefiranofaciens","Pantoea_agglomerans",1
"Lactobacillus_kefiranofaciens","Clostridium_cadaveris",1
"Lactobacillus_kefiranofaciens","Flavonifractor_sp_An306",1
"Lactobacillus_kefiranofaciens","Dysgonomonas_sp_37_18",1
"Lactobacillus_kefiranofaciens","Methanobrevibacter_oralis",1
"Lactobacillus_kefiranofaciens","Fusobacterium_necrogenes",1
"Lactobacillus_kefiranofaciens","Bacillus_megaterium",1
"Lactobacillus_acidophilus","Aeriscardovia_aeriphila",1
"Lactobacillus_acidophilus","Sharpea_azabuensis",1
"Varibaculum_cambriense","Peptoniphilus_duerdenii",1
"Varibaculum_cambriense","Comamonas_aquatica",1
"Varibaculum_cambriense","Acinetobacter_schindleri",1
"Varibaculum_cambriense","Actinomyces_georgiae",1
"Varibaculum_cambriense","Peptostreptococcus_sp_MV1",1
"Varibaculum_cambriense","Alcaligenes_faecalis",1
"Varibaculum_cambriense","Rhodococcus_qingshengii",1
"Varibaculum_cambriense","Subdoligranulum_variabile",1
"Varibaculum_cambriense","Actinomyces_meyeri",1
"Varibaculum_cambriense","Pantoea_agglomerans",1
"Varibaculum_cambriense","Clostridium_cadaveris",1
"Varibaculum_cambriense","Alloprevotella_rava",1
"Varibaculum_cambriense","Flavonifractor_sp_An306",1
"Varibaculum_cambriense","Dysgonomonas_sp_37_18",1
"Varibaculum_cambriense","Brachybacterium_alimentarium",1
"Varibaculum_cambriense","Actinobaculum_massiliense",1
"Varibaculum_cambriense","Eikenella_sp_NML130454",1
"Varibaculum_cambriense","Methanobrevibacter_oralis",1
"Varibaculum_cambriense","Malassezia_restricta",1
"Varibaculum_cambriense","Acetatifactor_muris",1
"Varibaculum_cambriense","Mycoplasma_hominis",1
"Varibaculum_cambriense","Fusobacterium_necrogenes",1
"Varibaculum_cambriense","Pseudoalteromonas_nigrifaciens",1
"Varibaculum_cambriense","Bacillus_megaterium",1
"Varibaculum_cambriense","Leptotrichia_sp_oral_taxon_847",1
"Varibaculum_cambriense","Bifidobacterium_thermacidophilum",1
"Citrobacter_koseri","Streptococcus_infantarius",1
"Lactobacillus_rhamnosus","Megasphaera_micronuciformis",1
"Lactobacillus_rhamnosus","Bifidobacterium_breve",1
"Lactobacillus_rhamnosus","Prevotella_oris",1
"Streptococcus_sanguinis","Weissella_confusa",1
"Streptococcus_sanguinis","Clostridioides_difficile",1
"Streptococcus_sanguinis","Streptococcus_sinensis",1
"Ruminococcus_sp_CAG_563","Treponema_berlinense",1
"Ruminococcus_sp_CAG_563","Haemophilus_pittmaniae",1
"Ruminococcus_sp_CAG_563","Eubacterium_coprostanoligenes",1
"Prevotella_corporis","Bacteroidales_bacterium_KA00251",1
"Mogibacterium_diversum","Streptococcus_australis",1
"Mogibacterium_diversum","Streptococcus_infantis",1
"Mogibacterium_diversum","Megasphaera_micronuciformis",1
"Mogibacterium_diversum","Eubacterium_sulci",1
"Mogibacterium_diversum","Haemophilus_haemolyticus",1
"Mogibacterium_diversum","Campylobacter_concisus",1
"Fretibacterium_fastidiosum","Clostridium_methylpentosum",1
"Fretibacterium_fastidiosum","Campylobacter_showae",1
"Fretibacterium_fastidiosum","Oribacterium_asaccharolyticum",1
"Fretibacterium_fastidiosum","Parabacteroides_chinchillae",1
"Fretibacterium_fastidiosum","Synergistes_jonesii",1
"Streptococcus_australis","Rothia_mucilaginosa",1
"Streptococcus_australis","Streptococcus_infantis",1
"Streptococcus_australis","Streptococcus_sp_A12",1
"Streptococcus_australis","Fusobacterium_periodonticum",1
"Rothia_mucilaginosa","Streptococcus_infantis",1
"Rothia_mucilaginosa","Scardovia_wiggsiae",1
"Hafnia_paralvei","Aggregatibacter_aphrophilus",1
"Clostridium_asparagiforme","Faecalicatena_orotica",1
"Clostridium_lavalense","Clostridium_aldenense",1
"Clostridium_lavalense","Faecalicatena_orotica",1
