"from","to","weight"
"Coprococcus_comes","Anaerostipes_hadrus",1
"Coprococcus_comes","Catenibacterium_mitsuokai",1
"Coprococcus_comes","Alistipes_finegoldii",1
"Coprococcus_comes","Collinsella_stercoris",1
"Coprococcus_comes","Ruminococcus_obeum_CAG_39",1
"Coprococcus_comes","Prevotella_sp_CAG_1092",1
"Coprococcus_comes","Dielma_fastidiosa",1
"Ruminococcaceae_bacterium_D16","Agathobaculum_butyriciproducens",1
"Ruminococcaceae_bacterium_D16","Asaccharobacter_celatus",1
"Ruminococcaceae_bacterium_D16","Gordonibacter_pamelaeae",1
"Ruminococcaceae_bacterium_D16","Enterorhabdus_caecimuris",1
"Streptococcus_thermophilus","Firmicutes_bacterium_CAG_238",1
"Streptococcus_thermophilus","Eubacterium_hallii",1
"Streptococcus_thermophilus","Collinsella_stercoris",1
"Streptococcus_thermophilus","Acidaminococcus_intestini",1
"Streptococcus_thermophilus","Clostridium_sp_CAG_964",1
"Streptococcus_thermophilus","Clostridium_lavalense",1
"Dialister_invisus","Flavonifractor_plautii",1
"Dialister_invisus","Lactococcus_lactis",1
"Dialister_invisus","Prevotella_stercorea",1
"Dialister_invisus","Streptococcus_parasanguinis",1
"Dialister_invisus","Eubacterium_ventriosum",1
"Dialister_invisus","Alistipes_finegoldii",1
"Dialister_invisus","Monoglobus_pectinilyticus",1
"Dialister_invisus","Gordonibacter_pamelaeae",1
"Dialister_invisus","Collinsella_stercoris",1
"Dialister_invisus","Clostridium_bolteae",1
"Dialister_invisus","Anaerotignum_lactatifermentans",1
"Dialister_invisus","Enterobacter_mori",1
"Blautia_sp_CAG_257","Clostridium_spiroforme",1
"Blautia_sp_CAG_257","Clostridium_clostridioforme",1
"Blautia_sp_CAG_257","Streptococcus_parasanguinis",1
"Blautia_sp_CAG_257","Collinsella_stercoris",1
"Blautia_sp_CAG_257","Clostridium_leptum",1
"Blautia_sp_CAG_257","Clostridium_bolteae",1
"Blautia_sp_CAG_257","Streptococcus_gordonii",1
"Blautia_sp_CAG_257","Eisenbergiella_massiliensis",1
"Flavonifractor_plautii","Eggerthella_lenta",1
"Flavonifractor_plautii","Clostridium_innocuum",1
"Flavonifractor_plautii","Ruthenibacterium_lactatiformans",1
"Flavonifractor_plautii","Prevotella_copri",1
"Flavonifractor_plautii","Oscillibacter_sp_57_20",1
"Flavonifractor_plautii","Firmicutes_bacterium_CAG_110",1
"Flavonifractor_plautii","Bacteroides_ovatus",1
"Flavonifractor_plautii","Eubacterium_sp_CAG_180",1
"Flavonifractor_plautii","Bifidobacterium_bifidum",1
"Flavonifractor_plautii","Holdemania_filiformis",1
"Flavonifractor_plautii","Intestinimonas_butyriciproducens",1
"Flavonifractor_plautii","Clostridium_symbiosum",1
"Flavonifractor_plautii","Anaerotignum_lactatifermentans",1
"Flavonifractor_plautii","Cloacibacillus_evryensis",1
"Lactococcus_lactis","Klebsiella_pneumoniae",1
"Lactococcus_lactis","Veillonella_dispar",1
"Lactococcus_lactis","Veillonella_atypica",1
"Lactococcus_lactis","Prevotella_sp_CAG_5226",1
"Lactococcus_lactis","Bacteroides_sp_CAG_530",1
"Lactococcus_lactis","Anaerostipes_caccae",1
"Escherichia_coli","Dorea_formicigenerans",1
"Escherichia_coli","Bacteroides_uniformis",1
"Escherichia_coli","Ruminococcus_torques",1
"Escherichia_coli","Bacteroides_caccae",1
"Escherichia_coli","Firmicutes_bacterium_CAG_170",1
"Escherichia_coli","Bacteroides_coprocola",1
"Escherichia_coli","Bifidobacterium_angulatum",1
"Escherichia_coli","Bacteroides_sp_CAG_633",1
"Escherichia_coli","Klebsiella_variicola",1
"Escherichia_coli","Citrobacter_youngae",1
"Escherichia_coli","Comamonas_kerstersii",1
"Firmicutes_bacterium_CAG_94","Alistipes_putredinis",1
"Firmicutes_bacterium_CAG_94","Bacteroides_fragilis",1
"Firmicutes_bacterium_CAG_94","Lawsonibacter_asaccharolyticus",1
"Firmicutes_bacterium_CAG_94","Monoglobus_pectinilyticus",1
"Firmicutes_bacterium_CAG_94","Pseudoflavonifractor_sp_An184",1
"Firmicutes_bacterium_CAG_94","Clostridium_sp_CAG_242",1
"Firmicutes_bacterium_CAG_94","Flavonifractor_sp_An10",1
"Firmicutes_bacterium_CAG_94","Cloacibacillus_evryensis",1
"Firmicutes_bacterium_CAG_94","Lachnoclostridium_sp_An131",1
"Turicibacter_sanguinis","Intestinibacter_bartlettii",1
"Turicibacter_sanguinis","Dorea_formicigenerans",1
"Turicibacter_sanguinis","Clostridium_innocuum",1
"Turicibacter_sanguinis","Holdemanella_biformis",1
"Turicibacter_sanguinis","Desulfovibrionaceae_bacterium",1
"Erysipelatoclostridium_ramosum","Dorea_formicigenerans",1
"Erysipelatoclostridium_ramosum","Clostridium_clostridioforme",1
"Erysipelatoclostridium_ramosum","Dorea_sp_CAG_317",1
"Erysipelatoclostridium_ramosum","Clostridium_innocuum",1
"Erysipelatoclostridium_ramosum","Roseburia_hominis",1
"Erysipelatoclostridium_ramosum","Bacteroides_fragilis",1
"Erysipelatoclostridium_ramosum","Clostridium_asparagiforme",1
"Erysipelatoclostridium_ramosum","Sellimonas_intestinalis",1
"Erysipelatoclostridium_ramosum","Blautia_hansenii",1
"Erysipelatoclostridium_ramosum","Clostridium_sp_CAG_678",1
"Fusicatenibacter_saccharivorans","Prevotella_copri",1
"Fusicatenibacter_saccharivorans","Haemophilus_parainfluenzae",1
"Fusicatenibacter_saccharivorans","Dorea_longicatena",1
"Fusicatenibacter_saccharivorans","Blautia_obeum",1
"Fusicatenibacter_saccharivorans","Butyricimonas_virosa",1
"Fusicatenibacter_saccharivorans","Coprobacter_secundus",1
"Fusicatenibacter_saccharivorans","Victivallis_vadensis",1
"Fusicatenibacter_saccharivorans","Bacteroides_plebeius",1
"Fusicatenibacter_saccharivorans","Prevotella_sp_CAG_1320",1
"Fusicatenibacter_saccharivorans","Cloacibacillus_evryensis",1
"Fusicatenibacter_saccharivorans","Klebsiella_quasipneumoniae",1
"Fusicatenibacter_saccharivorans","Citrobacter_braakii",1
"Clostridium_disporicum","Haemophilus_parainfluenzae",1
"Clostridium_disporicum","Alistipes_onderdonkii",1
"Clostridium_disporicum","Ruminococcaceae_bacterium_D5",1
"Clostridium_disporicum","Flavonifractor_sp_An100",1
"Clostridium_disporicum","Oscillibacter_sp_PC13",1
"Clostridium_disporicum","Oxalobacter_formigenes",1
"Clostridium_disporicum","Alistipes_timonensis",1
"Clostridium_disporicum","Bacteroides_sp_D2",1
"Clostridium_disporicum","Providencia_alcalifaciens",1
"Actinomyces_sp_ICM47","Actinomyces_sp_S6_Spd3",1
"Actinomyces_sp_ICM47","Actinomyces_graevenitzii",1
"Actinomyces_sp_ICM47","Klebsiella_aerogenes",1
"Firmicutes_bacterium_CAG_646","Parabacteroides_johnsonii",1
"Firmicutes_bacterium_CAG_646","Coprobacillus_cateniformis",1
"Firmicutes_bacterium_CAG_646","Clostridium_citroniae",1
"Firmicutes_bacterium_CAG_646","Clostridium_sp_CAG_299",1
"Firmicutes_bacterium_CAG_646","Prevotella_corporis",1
"Firmicutes_bacterium_CAG_646","Porphyromonas_asaccharolytica",1
"Firmicutes_bacterium_CAG_646","Firmicutes_bacterium_CAG_424",1
"Intestinibacter_bartlettii","Parabacteroides_distasonis",1
"Intestinibacter_bartlettii","Eubacterium_hallii",1
"Intestinibacter_bartlettii","Hungatella_hathewayi",1
"Intestinibacter_bartlettii","Flavonifractor_sp_An100",1
"Intestinibacter_bartlettii","Lactobacillus_fermentum",1
"Intestinibacter_bartlettii","Ruminococcus_sp_CAG_488",1
"Intestinibacter_bartlettii","Klebsiella_quasipneumoniae",1
"Clostridium_spiroforme","Ruminococcus_torques",1
"Clostridium_spiroforme","Roseburia_hominis",1
"Clostridium_spiroforme","Firmicutes_bacterium_CAG_83",1
"Clostridium_spiroforme","Bacteroides_intestinalis",1
"Clostridium_spiroforme","Anaerostipes_hadrus",1
"Clostridium_spiroforme","Alistipes_onderdonkii",1
"Clostridium_spiroforme","Clostridium_symbiosum",1
"Clostridium_spiroforme","Eisenbergiella_massiliensis",1
"Clostridium_spiroforme","Enterobacter_cloacae_complex",1
"Clostridium_spiroforme","Dielma_fastidiosa",1
"Clostridium_spiroforme","Clostridium_hylemonae",1
"Clostridium_saccharolyticum","Ruminococcaceae_bacterium_D5",1
"Clostridium_saccharolyticum","Harryflintia_acetispora",1
"Clostridium_saccharolyticum","Clostridium_aldenense",1
"Clostridium_saccharolyticum","Fusobacterium_varium",1
"Clostridium_saccharolyticum","Pseudomonas_lundensis",1
"Dorea_formicigenerans","Clostridium_clostridioforme",1
"Dorea_formicigenerans","Ruminococcus_torques",1
"Dorea_formicigenerans","Blautia_obeum",1
"Dorea_formicigenerans","Desulfovibrio_piger",1
"Dorea_formicigenerans","Oscillibacter_sp_CAG_241",1
"Dorea_formicigenerans","Anaerostipes_hadrus",1
"Dorea_formicigenerans","Coprococcus_catus",1
"Dorea_formicigenerans","Eubacterium_hallii",1
"Dorea_formicigenerans","Eubacterium_ramulus",1
"Dorea_formicigenerans","Alistipes_shahii",1
"Dorea_formicigenerans","Bifidobacterium_pseudocatenulatum",1
"Dorea_formicigenerans","Lactobacillus_rogosae",1
"Streptococcus_salivarius","Dorea_longicatena",1
"Streptococcus_salivarius","Streptococcus_parasanguinis",1
"Streptococcus_salivarius","Collinsella_stercoris",1
"Streptococcus_salivarius","Lactobacillus_fermentum",1
"Streptococcus_salivarius","Clostridium_sp_CAG_510",1
"Clostridium_clostridioforme","Ruthenibacterium_lactatiformans",1
"Clostridium_clostridioforme","Parabacteroides_johnsonii",1
"Clostridium_clostridioforme","Collinsella_stercoris",1
"Clostridium_clostridioforme","Collinsella_intestinalis",1
"Clostridium_clostridioforme","Clostridium_citroniae",1
"Clostridium_clostridioforme","Clostridium_bolteae",1
"Clostridium_clostridioforme","Clostridium_lavalense",1
"Clostridium_celatum","Parvimonas_micra",1
"Clostridium_celatum","Gemella_morbillorum",1
"Clostridium_celatum","Streptococcus_milleri",1
"Clostridium_celatum","Atopobium_rimae",1
"Clostridium_celatum","Methanosphaera_stadtmanae",1
"Clostridium_celatum","Fusobacterium_nucleatum",1
"Clostridium_celatum","Clostridium_paraputrificum",1
"Clostridium_celatum","Prevotella_timonensis",1
"Clostridium_celatum","Atopobium_minutum",1
"Clostridium_celatum","Comamonas_aquatica",1
"Clostridium_celatum","Dialister_micraerophilus",1
"Clostridium_celatum","Veillonella_rodentium",1
"Clostridium_celatum","Prevotella_colorans",1
"Clostridium_celatum","Aeriscardovia_aeriphila",1
"Clostridium_celatum","Denitrobacterium_detoxificans",1
"Clostridium_celatum","Terrisporobacter_othiniensis",1
"Clostridium_celatum","Lactonifactor_longoviformis",1
"Clostridium_celatum","Sharpea_azabuensis",1
"Clostridium_celatum","Streptococcus_pseudopneumoniae",1
"Clostridium_celatum","Blautia_sp_An249",1
"Clostridium_celatum","Leuconostoc_citreum",1
"Clostridium_celatum","Mageeibacillus_indolicus",1
"Clostridium_celatum","Lactobacillus_harbinensis",1
"Clostridium_celatum","Bacillus_coagulans",1
"Streptococcus_pasteurianus","Tyzzerella_nexilis",1
"Streptococcus_pasteurianus","Lactobacillus_sakei",1
"Streptococcus_pasteurianus","Enterococcus_durans",1
"Streptococcus_pasteurianus","Fusobacterium_sp_oral_taxon_370",1
"Streptococcus_pasteurianus","Enterococcus_casseliflavus",1
"Streptococcus_pasteurianus","Pedobacter_himalayensis",1
"Eggerthella_lenta","Clostridium_innocuum",1
"Eggerthella_lenta","Bilophila_wadsworthia",1
"Eggerthella_lenta","Gordonibacter_pamelaeae",1
"Eggerthella_lenta","Bifidobacterium_longum",1
"Eggerthella_lenta","Prevotella_bivia",1
"Dorea_sp_CAG_317","Bacteroides_ovatus",1
"Dorea_sp_CAG_317","Clostridium_sp_CAG_58",1
"Dorea_sp_CAG_317","Pseudoflavonifractor_capillosus",1
"Dorea_sp_CAG_317","Anaerotignum_lactatifermentans",1
"Dorea_sp_CAG_317","Massiliomicrobiota_timonensis",1
"Dorea_sp_CAG_317","Clostridium_bolteae_CAG_59",1
"Propionibacterium_freudenreichii","Intestinimonas_butyriciproducens",1
"Propionibacterium_freudenreichii","Anaeromassilibacillus_sp_An250",1
"Propionibacterium_freudenreichii","Lactobacillus_delbrueckii",1
"Propionibacterium_freudenreichii","Rothia_mucilaginosa",1
"Propionibacterium_freudenreichii","Clostridium_hylemonae",1
"Clostridium_innocuum","Klebsiella_pneumoniae",1
"Clostridium_innocuum","Eubacterium_rectale",1
"Clostridium_innocuum","Hungatella_hathewayi",1
"Clostridium_innocuum","Lactobacillus_crispatus",1
"Clostridium_innocuum","Clostridium_citroniae",1
"Clostridium_innocuum","Clostridium_bolteae",1
"Clostridium_innocuum","Clostridium_asparagiforme",1
"Clostridium_innocuum","Klebsiella_quasipneumoniae",1
"Clostridium_innocuum","Megamonas_hypermegale",1
"Clostridium_innocuum","Klebsiella_aerogenes",1
"Clostridium_innocuum","Citrobacter_braakii",1
"Actinomyces_sp_oral_taxon_181","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_oral_taxon_181","Granulicatella_elegans",1
"Actinomyces_sp_oral_taxon_181","Blautia_producta",1
"Actinomyces_sp_oral_taxon_181","Bacteroides_sp_OM08_11",1
"Actinomyces_sp_oral_taxon_181","Oligella_ureolytica",1
"Streptococcus_oralis","Haemophilus_parainfluenzae",1
"Streptococcus_oralis","Bilophila_wadsworthia",1
"Streptococcus_oralis","Lactobacillus_salivarius",1
"Streptococcus_oralis","Streptococcus_anginosus_group",1
"Streptococcus_oralis","Alistipes_indistinctus",1
"Streptococcus_oralis","Streptococcus_vestibularis",1
"Streptococcus_oralis","Bacteroides_faecis",1
"Streptococcus_oralis","Bacteroides_coprophilus",1
"Streptococcus_oralis","Megasphaera_elsdenii",1
"Streptococcus_oralis","Corynebacterium_argentoratense",1
"Streptococcus_oralis","Bacteroides_sp_OM08_11",1
"Klebsiella_pneumoniae","Ruminococcus_torques",1
"Klebsiella_pneumoniae","Eubacterium_hallii",1
"Klebsiella_pneumoniae","Bifidobacterium_longum",1
"Klebsiella_pneumoniae","Klebsiella_variicola",1
"Klebsiella_pneumoniae","Klebsiella_quasipneumoniae",1
"Actinomyces_sp_HPA0247","Collinsella_massiliensis",1
"Actinomyces_sp_HPA0247","Streptococcus_sp_F0442",1
"Actinomyces_sp_HPA0247","Eubacterium_brachy",1
"Streptococcus_mitis","Ruminococcus_bicirculans",1
"Streptococcus_mitis","Bacteroides_sp_CAG_530",1
"Streptococcus_mitis","Streptococcus_infantis",1
"Streptococcus_mitis","Corynebacterium_argentoratense",1
"Ruthenibacterium_lactatiformans","Slackia_isoflavoniconvertens",1
"Ruthenibacterium_lactatiformans","Firmicutes_bacterium_CAG_83",1
"Ruthenibacterium_lactatiformans","Hungatella_hathewayi",1
"Ruthenibacterium_lactatiformans","Intestinimonas_butyriciproducens",1
"Ruthenibacterium_lactatiformans","Methanobrevibacter_smithii",1
"Ruthenibacterium_lactatiformans","Firmicutes_bacterium_CAG_145",1
"Ruthenibacterium_lactatiformans","Dielma_fastidiosa",1
"Prevotella_copri","Bacteroides_uniformis",1
"Prevotella_copri","Prevotella_sp_CAG_279",1
"Prevotella_copri","Bacteroides_stercoris",1
"Prevotella_copri","Eubacterium_ventriosum",1
"Prevotella_copri","Alistipes_finegoldii",1
"Prevotella_copri","Bifidobacterium_bifidum",1
"Prevotella_copri","Lactobacillus_mucosae",1
"Prevotella_copri","Enterococcus_faecium",1
"Prevotella_copri","Phascolarctobacterium_faecium",1
"Prevotella_copri","Sutterella_parvirubra",1
"Prevotella_copri","Prevotella_sp_CAG_5226",1
"Actinomyces_sp_S6_Spd3","Romboutsia_ilealis",1
"Actinomyces_sp_S6_Spd3","Firmicutes_bacterium_CAG_534",1
"Actinomyces_sp_S6_Spd3","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_S6_Spd3","Veillonella_rogosae",1
"Actinomyces_sp_S6_Spd3","Granulicatella_elegans",1
"Collinsella_aerofaciens","Prevotella_sp_CAG_279",1
"Collinsella_aerofaciens","Slackia_isoflavoniconvertens",1
"Collinsella_aerofaciens","Gemmiger_formicilis",1
"Collinsella_aerofaciens","Oscillibacter_sp_CAG_241",1
"Collinsella_aerofaciens","Holdemanella_biformis",1
"Collinsella_aerofaciens","Eubacterium_sp_CAG_180",1
"Collinsella_aerofaciens","Bifidobacterium_bifidum",1
"Collinsella_aerofaciens","Bifidobacterium_adolescentis",1
"Collinsella_aerofaciens","Ruminococcus_callidus",1
"Collinsella_aerofaciens","Phascolarctobacterium_sp_CAG_266",1
"Collinsella_aerofaciens","Prevotella_corporis",1
"Collinsella_aerofaciens","Clostridium_aldenense",1
"Collinsella_aerofaciens","Gemmiger_sp_An87",1
"Collinsella_aerofaciens","Alkaliphilus_oremlandii",1
"Romboutsia_ilealis","Parvimonas_micra",1
"Romboutsia_ilealis","Gemella_morbillorum",1
"Romboutsia_ilealis","Streptococcus_sobrinus",1
"Romboutsia_ilealis","Clostridium_paraputrificum",1
"Romboutsia_ilealis","Citrobacter_werkmanii",1
"Romboutsia_ilealis","Eubacterium_coprostanoligenes",1
"Romboutsia_ilealis","Veillonella_rodentium",1
"Romboutsia_ilealis","Lactobacillus_pontis",1
"Romboutsia_ilealis","Lactococcus_garvieae",1
"Romboutsia_ilealis","Pseudomonas_fragi",1
"Romboutsia_ilealis","Bacillus_coagulans",1
"Romboutsia_ilealis","Mycobacterium_avium",1
"Prevotella_sp_CAG_520","Firmicutes_bacterium_CAG_170",1
"Prevotella_sp_CAG_520","Prevotella_sp_CAG_5226",1
"Prevotella_sp_CAG_520","Mitsuokella_multacida",1
"Prevotella_sp_CAG_520","Prevotella_sp_885",1
"Prevotella_sp_CAG_520","Clostridium_sp_CAG_510",1
"Prevotella_sp_CAG_520","Raoultella_ornithinolytica",1
"Eubacterium_siraeum","Alistipes_inops",1
"Eubacterium_siraeum","Clostridium_sp_CAG_58",1
"Eubacterium_siraeum","Bifidobacterium_dentium",1
"Eubacterium_siraeum","Oscillibacter_sp_CAG_241",1
"Eubacterium_siraeum","Bacteroides_cellulosilyticus",1
"Eubacterium_siraeum","Akkermansia_muciniphila",1
"Eubacterium_siraeum","Alistipes_shahii",1
"Eubacterium_siraeum","Roseburia_sp_CAG_471",1
"Eubacterium_siraeum","Bacteroides_salyersiae",1
"Eubacterium_siraeum","Proteobacteria_bacterium_CAG_139",1
"Eubacterium_siraeum","Bacteroides_sp_CAG_633",1
"Eubacterium_siraeum","Firmicutes_bacterium_CAG_145",1
"Eubacterium_siraeum","Butyrivibrio_sp_CAG_318",1
"Eubacterium_siraeum","Ruminococcus_callidus",1
"Eubacterium_siraeum","Prevotella_sp_CAG_1031",1
"Eubacterium_siraeum","Clostridium_sp_CAG_510",1
"Eubacterium_siraeum","Bacillus_cereus_group",1
"Eubacterium_siraeum","Alistipes_sp_An31A",1
"Eubacterium_siraeum","Pseudomonas_lundensis",1
"Bacteroides_uniformis","Roseburia_inulinivorans",1
"Bacteroides_uniformis","Ruminococcus_torques",1
"Bacteroides_uniformis","Lachnospira_pectinoschiza",1
"Bacteroides_uniformis","Odoribacter_splanchnicus",1
"Bacteroides_uniformis","Bacteroides_ovatus",1
"Bacteroides_uniformis","Parabacteroides_merdae",1
"Bacteroides_uniformis","Veillonella_atypica",1
"Bacteroides_uniformis","Anaerostipes_hadrus",1
"Bacteroides_uniformis","Alistipes_putredinis",1
"Bacteroides_uniformis","Bacteroides_xylanisolvens",1
"Bacteroides_uniformis","Bacteroides_salyersiae",1
"Bacteroides_uniformis","Bacteroides_eggerthii",1
"Bacteroides_uniformis","Dielma_fastidiosa",1
"Bacteroides_uniformis","Citrobacter_portucalensis",1
"Prevotella_sp_CAG_279","Ruminococcus_bromii",1
"Prevotella_sp_CAG_279","Phascolarctobacterium_succinatutens",1
"Prevotella_sp_CAG_279","Prevotella_stercorea",1
"Prevotella_sp_CAG_279","Slackia_isoflavoniconvertens",1
"Prevotella_sp_CAG_279","Firmicutes_bacterium_CAG_238",1
"Prevotella_sp_CAG_279","Holdemanella_biformis",1
"Prevotella_sp_CAG_279","Bifidobacterium_adolescentis",1
"Prevotella_sp_CAG_279","Ruminococcus_sp_CAG_488",1
"Prevotella_sp_CAG_279","Citrobacter_youngae",1
"Prevotella_sp_CAG_279","Comamonas_kerstersii",1
"Ruminococcus_bromii","Bacteroides_stercoris",1
"Ruminococcus_bromii","Bacteroides_dorei",1
"Ruminococcus_bromii","Oscillibacter_sp_CAG_241",1
"Ruminococcus_bromii","Clostridium_sp_CAG_253",1
"Ruminococcus_bromii","Ruminococcus_bicirculans",1
"Ruminococcus_bromii","Firmicutes_bacterium_CAG_170",1
"Ruminococcus_bromii","Bacteroides_eggerthii",1
"Ruminococcus_bromii","Streptococcus_vestibularis",1
"Ruminococcus_bromii","Coprobacter_secundus",1
"Ruminococcus_bromii","Oscillibacter_sp_PC13",1
"Ruminococcus_bromii","Proteobacteria_bacterium_CAG_139",1
"Ruminococcus_bromii","Sutterella_parvirubra",1
"Ruminococcus_bromii","Eubacterium_sp_OM08_24",1
"Ruminococcus_bromii","Actinomyces_graevenitzii",1
"Ruminococcus_bromii","Weissella_cibaria",1
"Phascolarctobacterium_succinatutens","Eubacterium_sp_CAG_251",1
"Phascolarctobacterium_succinatutens","Prevotella_stercorea",1
"Phascolarctobacterium_succinatutens","Paraprevotella_xylaniphila",1
"Phascolarctobacterium_succinatutens","Dorea_longicatena",1
"Phascolarctobacterium_succinatutens","Desulfovibrio_piger",1
"Phascolarctobacterium_succinatutens","Phascolarctobacterium_faecium",1
"Phascolarctobacterium_succinatutens","Ruminococcus_sp_CAG_488",1
"Phascolarctobacterium_succinatutens","Prevotella_sp_CAG_891",1
"Roseburia_inulinivorans","Lachnospira_pectinoschiza",1
