"from","to","weight"
"Streptococcus_thermophilus","Arcobacter_butzleri",1
"Streptococcus_thermophilus","Alistipes_sp_CHKCI003",1
"Dialister_invisus","Bifidobacterium_animalis",1
"Dialister_invisus","Anaeromassilibacillus_sp_An250",1
"Dialister_invisus","Dialister_pneumosintes",1
"Blautia_sp_CAG_257","Firmicutes_bacterium_CAG_646",1
"Blautia_sp_CAG_257","Eggerthella_lenta",1
"Blautia_sp_CAG_257","Gordonibacter_pamelaeae",1
"Blautia_sp_CAG_257","Absiella_dolichum",1
"Blautia_sp_CAG_257","Weissella_confusa",1
"Blautia_sp_CAG_257","Lachnospiraceae_bacterium_2_1_46FAA",1
"Flavonifractor_plautii","Eggerthella_lenta",1
"Flavonifractor_plautii","Ruthenibacterium_lactatiformans",1
"Flavonifractor_plautii","Prevotella_copri",1
"Flavonifractor_plautii","Oscillibacter_sp_57_20",1
"Flavonifractor_plautii","Coprococcus_eutactus",1
"Flavonifractor_plautii","Gemmiger_formicilis",1
"Flavonifractor_plautii","Coprococcus_catus",1
"Flavonifractor_plautii","Bacteroides_fragilis",1
"Flavonifractor_plautii","Bacteroides_xylanisolvens",1
"Flavonifractor_plautii","Hungatella_hathewayi",1
"Flavonifractor_plautii","Bilophila_wadsworthia",1
"Flavonifractor_plautii","Holdemania_filiformis",1
"Flavonifractor_plautii","Anaerotruncus_colihominis",1
"Flavonifractor_plautii","Bifidobacterium_adolescentis",1
"Flavonifractor_plautii","Clostridium_citroniae",1
"Flavonifractor_plautii","Phascolarctobacterium_faecium",1
"Flavonifractor_plautii","Clostridium_sp_CAG_299",1
"Flavonifractor_plautii","Clostridium_asparagiforme",1
"Flavonifractor_plautii","Clostridium_bolteae_CAG_59",1
"Flavonifractor_plautii","Megamonas_hypermegale",1
"Flavonifractor_plautii","Clostridium_aldenense",1
"Lactococcus_lactis","Prevotella_sp_AM42_24",1
"Lactococcus_lactis","Veillonella_rodentium",1
"Lactococcus_lactis","Pediococcus_pentosaceus",1
"Lactococcus_lactis","Kluyvera_ascorbata",1
"Escherichia_coli","Clostridium_perfringens",1
"Escherichia_coli","Barnesiella_intestinihominis",1
"Firmicutes_bacterium_CAG_94","Eubacterium_siraeum",1
"Firmicutes_bacterium_CAG_94","Alistipes_inops",1
"Firmicutes_bacterium_CAG_94","Parabacteroides_johnsonii",1
"Firmicutes_bacterium_CAG_94","Lawsonibacter_asaccharolyticus",1
"Firmicutes_bacterium_CAG_94","Candidatus_Gastranaerophilales_bacterium",1
"Firmicutes_bacterium_CAG_94","Anaeromassilibacillus_sp_An250",1
"Firmicutes_bacterium_CAG_94","Pseudoflavonifractor_sp_An184",1
"Firmicutes_bacterium_CAG_94","Odoribacter_laneus",1
"Turicibacter_sanguinis","Intestinibacter_bartlettii",1
"Turicibacter_sanguinis","Clostridium_celatum",1
"Turicibacter_sanguinis","Haemophilus_parainfluenzae",1
"Turicibacter_sanguinis","Clostridium_paraputrificum",1
"Turicibacter_sanguinis","Desulfovibrio_sp_An276",1
"Erysipelatoclostridium_ramosum","Actinomyces_sp_oral_taxon_181",1
"Erysipelatoclostridium_ramosum","Streptococcus_oralis",1
"Erysipelatoclostridium_ramosum","Eubacterium_rectale",1
"Erysipelatoclostridium_ramosum","Bacteroides_fragilis",1
"Erysipelatoclostridium_ramosum","Clostridium_symbiosum",1
"Erysipelatoclostridium_ramosum","Gemella_sanguinis",1
"Erysipelatoclostridium_ramosum","Prevotella_bivia",1
"Erysipelatoclostridium_ramosum","Eisenbergiella_massiliensis",1
"Erysipelatoclostridium_ramosum","Enterobacter_cloacae_complex",1
"Erysipelatoclostridium_ramosum","Clostridium_bolteae_CAG_59",1
"Erysipelatoclostridium_ramosum","Streptococcus_infantarius",1
"Erysipelatoclostridium_ramosum","Blautia_coccoides",1
"Erysipelatoclostridium_ramosum","Fusobacterium_varium",1
"Erysipelatoclostridium_ramosum","Lachnospiraceae_bacterium_2_1_46FAA",1
"Fusicatenibacter_saccharivorans","Collinsella_aerofaciens",1
"Fusicatenibacter_saccharivorans","Ruminococcus_torques",1
"Fusicatenibacter_saccharivorans","Dorea_longicatena",1
"Fusicatenibacter_saccharivorans","Agathobaculum_butyriciproducens",1
"Fusicatenibacter_saccharivorans","Anaerostipes_hadrus",1
"Fusicatenibacter_saccharivorans","Atopobium_rimae",1
"Fusicatenibacter_saccharivorans","Clostridium_methylpentosum",1
"Clostridium_disporicum","Veillonella_dispar",1
"Clostridium_disporicum","Lactobacillus_acidophilus",1
"Clostridium_disporicum","Prevotella_sp_885",1
"Clostridium_disporicum","Clostridium_paraputrificum",1
"Actinomyces_sp_ICM47","Gordonibacter_pamelaeae",1
"Actinomyces_sp_ICM47","Enterorhabdus_caecimuris",1
"Actinomyces_sp_ICM47","Mogibacterium_diversum",1
"Actinomyces_sp_ICM47","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_ICM47","Eubacterium_sulci",1
"Actinomyces_sp_ICM47","Enterococcus_avium",1
"Actinomyces_sp_ICM47","Eubacterium_brachy",1
"Actinomyces_sp_ICM47","Streptococcus_sp_M334",1
"Actinomyces_sp_ICM47","Lactococcus_garvieae",1
"Actinomyces_sp_ICM47","Clostridium_sp_SY8519",1
"Firmicutes_bacterium_CAG_646","Dorea_sp_CAG_317",1
"Firmicutes_bacterium_CAG_646","Collinsella_stercoris",1
"Firmicutes_bacterium_CAG_646","Weissella_confusa",1
"Firmicutes_bacterium_CAG_646","Enterococcus_avium",1
"Firmicutes_bacterium_CAG_646","Blautia_hansenii",1
"Firmicutes_bacterium_CAG_646","Pediococcus_pentosaceus",1
"Firmicutes_bacterium_CAG_646","Enterococcus_asini",1
"Intestinibacter_bartlettii","Haemophilus_parainfluenzae",1
"Intestinibacter_bartlettii","Blautia_obeum",1
"Intestinibacter_bartlettii","Clostridium_perfringens",1
"Intestinibacter_bartlettii","Prevotella_bivia",1
"Intestinibacter_bartlettii","Blautia_hydrogenotrophica",1
"Intestinibacter_bartlettii","Clostridium_paraputrificum",1
"Clostridium_spiroforme","Clostridium_innocuum",1
"Clostridium_spiroforme","Enterococcus_faecium",1
"Clostridium_spiroforme","Sellimonas_intestinalis",1
"Clostridium_spiroforme","Streptococcus_infantis",1
"Clostridium_spiroforme","Bifidobacterium_breve",1
"Clostridium_spiroforme","Clostridium_neonatale",1
"Clostridium_spiroforme","Citrobacter_werkmanii",1
"Clostridium_saccharolyticum","Clostridium_clostridioforme",1
"Clostridium_saccharolyticum","Bacteroides_sartorii",1
"Clostridium_saccharolyticum","Succinatimonas_hippei",1
"Dorea_formicigenerans","Ruminococcus_torques",1
"Dorea_formicigenerans","Dorea_longicatena",1
"Dorea_formicigenerans","Blautia_obeum",1
"Dorea_formicigenerans","Eubacterium_rectale",1
"Dorea_formicigenerans","Agathobaculum_butyriciproducens",1
"Dorea_formicigenerans","Anaerostipes_hadrus",1
"Dorea_formicigenerans","Eubacterium_ventriosum",1
"Dorea_formicigenerans","Eubacterium_hallii",1
"Dorea_formicigenerans","Holdemania_filiformis",1
"Dorea_formicigenerans","Blautia_hansenii",1
"Streptococcus_salivarius","Ruminococcus_torques",1
"Streptococcus_salivarius","Agathobaculum_butyriciproducens",1
"Streptococcus_salivarius","Streptococcus_parasanguinis",1
"Streptococcus_salivarius","Streptococcus_anginosus_group",1
"Streptococcus_salivarius","Streptococcus_mutans",1
"Streptococcus_salivarius","Lactobacillus_fermentum",1
"Streptococcus_salivarius","Streptococcus_vestibularis",1
"Streptococcus_salivarius","Weissella_confusa",1
"Streptococcus_salivarius","Streptococcus_cristatus",1
"Streptococcus_salivarius","Weissella_cibaria",1
"Clostridium_clostridioforme","Eggerthella_lenta",1
"Clostridium_clostridioforme","Ruthenibacterium_lactatiformans",1
"Clostridium_clostridioforme","Massiliomicrobiota_timonensis",1
"Clostridium_clostridioforme","Sellimonas_intestinalis",1
"Clostridium_clostridioforme","Clostridium_scindens",1
"Clostridium_clostridioforme","Anaerostipes_caccae",1
"Clostridium_clostridioforme","Candidatus_Stoquefichus_sp_KLE1796",1
"Clostridium_celatum","Collinsella_massiliensis",1
"Clostridium_celatum","Acidaminococcus_fermentans",1
"Clostridium_celatum","Mitsuokella_jalaludinii",1
"Clostridium_celatum","Paeniclostridium_sordellii",1
"Clostridium_celatum","Bacteroides_sp_CAG_661",1
"Streptococcus_pasteurianus","Acidaminococcus_intestini",1
"Streptococcus_pasteurianus","Eubacterium_limosum",1
"Streptococcus_pasteurianus","Firmicutes_bacterium_CAG_424",1
"Eggerthella_lenta","Ruthenibacterium_lactatiformans",1
"Eggerthella_lenta","Gordonibacter_pamelaeae",1
"Eggerthella_lenta","Tyzzerella_nexilis",1
"Eggerthella_lenta","Sellimonas_intestinalis",1
"Eggerthella_lenta","Lachnospiraceae_bacterium_2_1_46FAA",1
"Dorea_sp_CAG_317","Streptococcus_sp_A12",1
"Dorea_sp_CAG_317","Clostridium_scindens",1
"Dorea_sp_CAG_317","Blautia_producta",1
"Dorea_sp_CAG_317","Bacteroides_sartorii",1
"Propionibacterium_freudenreichii","Massiliomicrobiota_timonensis",1
"Propionibacterium_freudenreichii","Enterococcus_durans",1
"Propionibacterium_freudenreichii","Leuconostoc_carnosum",1
"Clostridium_innocuum","Parvimonas_micra",1
"Clostridium_innocuum","Anaerotruncus_colihominis",1
"Clostridium_innocuum","Enterococcus_faecium",1
"Clostridium_innocuum","Clostridium_bolteae",1
"Clostridium_innocuum","Tyzzerella_nexilis",1
"Clostridium_innocuum","Sellimonas_intestinalis",1
"Clostridium_innocuum","Clostridium_bolteae_CAG_59",1
"Clostridium_innocuum","Megasphaera_micronuciformis",1
"Clostridium_innocuum","Erysipelothrix_larvae",1
"Actinomyces_sp_oral_taxon_181","Atopobium_parvulum",1
"Actinomyces_sp_oral_taxon_181","Actinomyces_sp_S6_Spd3",1
"Actinomyces_sp_oral_taxon_181","Streptococcus_parasanguinis",1
"Actinomyces_sp_oral_taxon_181","Enterobacter_cloacae_complex",1
"Actinomyces_sp_oral_taxon_181","Eubacterium_sulci",1
"Actinomyces_sp_oral_taxon_181","Solobacterium_moorei",1
"Actinomyces_sp_oral_taxon_181","Scardovia_wiggsiae",1
"Streptococcus_oralis","Streptococcus_mitis",1
"Streptococcus_oralis","Streptococcus_parasanguinis",1
"Streptococcus_oralis","Lactobacillus_salivarius",1
"Streptococcus_oralis","Streptococcus_anginosus_group",1
"Streptococcus_oralis","Streptococcus_vestibularis",1
"Streptococcus_oralis","Gemella_sanguinis",1
"Streptococcus_oralis","Actinomyces_odontolyticus",1
"Streptococcus_oralis","Streptococcus_gordonii",1
"Streptococcus_oralis","Streptococcus_infantis",1
"Streptococcus_oralis","Streptococcus_cristatus",1
"Klebsiella_pneumoniae","Klebsiella_variicola",1
"Klebsiella_pneumoniae","Klebsiella_quasipneumoniae",1
"Actinomyces_sp_HPA0247","Actinomyces_graevenitzii",1
"Actinomyces_sp_HPA0247","Neisseria_mucosa",1
"Actinomyces_sp_HPA0247","Actinomyces_naeslundii",1
"Actinomyces_sp_HPA0247","Pseudopropionibacterium_propionicum",1
"Actinomyces_sp_HPA0247","Faecalicatena_orotica",1
"Actinomyces_sp_HPA0247","Actinomyces_sp_oral_taxon_180",1
"Actinomyces_sp_HPA0247","Leuconostoc_lactis",1
"Actinomyces_sp_HPA0247","Prevotella_oris",1
"Actinomyces_sp_HPA0247","Actinomyces_urogenitalis",1
"Actinomyces_sp_HPA0247","Aggregatibacter_sp_oral_taxon_458",1
"Actinomyces_sp_HPA0247","Streptococcus_sp_oral_taxon_056",1
"Lachnoclostridium_sp_An118","Collinsella_aerofaciens",1
"Lachnoclostridium_sp_An118","Clostridiales_bacterium_CHKCI006",1
"Lachnoclostridium_sp_An118","Dorea_longicatena",1
"Lachnoclostridium_sp_An118","Anaerofilum_sp_An201",1
"Lachnoclostridium_sp_An118","Eubacterium_limosum",1
"Lachnoclostridium_sp_An118","Gemmiger_sp_An87",1
"Streptococcus_mitis","Ruminococcus_torques",1
"Streptococcus_mitis","Haemophilus_parainfluenzae",1
"Streptococcus_mitis","Bifidobacterium_dentium",1
"Streptococcus_mitis","Streptococcus_parasanguinis",1
"Streptococcus_mitis","Streptococcus_anginosus_group",1
"Streptococcus_mitis","Lactobacillus_mucosae",1
"Streptococcus_mitis","Streptococcus_gordonii",1
"Streptococcus_mitis","Sellimonas_intestinalis",1
"Streptococcus_mitis","Streptococcus_infantis",1
"Streptococcus_mitis","Streptococcus_viridans",1
"Ruthenibacterium_lactatiformans","Eisenbergiella_tayi",1
"Ruthenibacterium_lactatiformans","Adlercreutzia_equolifaciens",1
"Ruthenibacterium_lactatiformans","Hungatella_hathewayi",1
"Ruthenibacterium_lactatiformans","Anaerotruncus_colihominis",1
"Ruthenibacterium_lactatiformans","Gemella_sanguinis",1
"Ruthenibacterium_lactatiformans","Clostridium_bolteae",1
"Ruthenibacterium_lactatiformans","Blautia_hydrogenotrophica",1
"Ruthenibacterium_lactatiformans","Anaerotignum_lactatifermentans",1
"Ruthenibacterium_lactatiformans","Clostridium_sp_CAG_299",1
"Ruthenibacterium_lactatiformans","Firmicutes_bacterium_CAG_424",1
"Atopobium_parvulum","Parabacteroides_johnsonii",1
"Atopobium_parvulum","Atopobium_rimae",1
"Atopobium_parvulum","Clostridium_bolteae",1
"Atopobium_parvulum","Butyricicoccus_pullicaecorum",1
"Atopobium_parvulum","Actinomyces_sp_HMSC035G02",1
"Atopobium_parvulum","Clostridioides_difficile",1
"Atopobium_parvulum","Scardovia_wiggsiae",1
"Atopobium_parvulum","Erysipelothrix_larvae",1
"Atopobium_parvulum","Megamonas_rupellensis",1
"Prevotella_copri","Bacteroides_uniformis",1
"Prevotella_copri","Ruminococcus_bromii",1
"Prevotella_copri","Phascolarctobacterium_succinatutens",1
"Prevotella_copri","Bacteroides_fragilis",1
"Prevotella_copri","Lactobacillus_gastricus",1
"Prevotella_copri","Bacteroides_eggerthii",1
"Prevotella_copri","Bifidobacterium_angulatum",1
"Prevotella_copri","Prevotella_sp_AM42_24",1
"Prevotella_copri","Enterococcus_italicus",1
"Prevotella_copri","Leuconostoc_lactis",1
"Prevotella_copri","Lachnospiraceae_bacterium_oral_taxon_096",1
"Prevotella_copri","Methanosphaera_sp_SHI1033",1
"Actinomyces_sp_S6_Spd3","Streptococcus_milleri",1
"Actinomyces_sp_S6_Spd3","Enterococcus_faecium",1
"Actinomyces_sp_S6_Spd3","Alistipes_sp_An66",1
"Actinomyces_sp_S6_Spd3","Actinomyces_graevenitzii",1
"Actinomyces_sp_S6_Spd3","Actinomyces_sp_HMSC035G02",1
"Actinomyces_sp_S6_Spd3","Eubacterium_sulci",1
"Actinomyces_sp_S6_Spd3","Bacteroides_coagulans",1
"Actinomyces_sp_S6_Spd3","Streptococcus_sp_F0442",1
"Actinomyces_sp_S6_Spd3","Rothia_dentocariosa",1
"Actinomyces_sp_S6_Spd3","Lactococcus_garvieae",1
"Actinomyces_sp_S6_Spd3","Oribacterium_parvum",1
"Actinomyces_sp_S6_Spd3","Citrobacter_farmeri",1
"Collinsella_aerofaciens","Collinsella_stercoris",1
"Collinsella_aerofaciens","Bifidobacterium_adolescentis",1
"Collinsella_aerofaciens","Bifidobacterium_longum",1
"Collinsella_aerofaciens","Lactococcus_garvieae",1
"Collinsella_aerofaciens","Enterococcus_thailandicus",1
"Romboutsia_ilealis","Odoribacter_splanchnicus",1
"Romboutsia_ilealis","Alistipes_shahii",1
"Romboutsia_ilealis","Gemella_morbillorum",1
"Romboutsia_ilealis","Barnesiella_intestinihominis",1
"Romboutsia_ilealis","Pyramidobacter_sp_C12_8",1
"Romboutsia_ilealis","Terrisporobacter_othiniensis",1
"Romboutsia_ilealis","Lachnospiraceae_bacterium_oral_taxon_096",1
"Romboutsia_ilealis","Porphyromonas_endodontalis",1
"Romboutsia_ilealis","Citrobacter_europaeus",1
"Clostridiales_bacterium_CHKCI006","Pseudoflavonifractor_capillosus",1
"Clostridiales_bacterium_CHKCI006","Massiliomicrobiota_timonensis",1
"Clostridiales_bacterium_CHKCI006","Rothia_dentocariosa",1
"Clostridiales_bacterium_CHKCI006","Lachnoclostridium_sp_An138",1
"Clostridiales_bacterium_CHKCI006","Subdoligranulum_variabile",1
"Clostridiales_bacterium_CHKCI006","Bacteroides_stercorirosoris",1
"Clostridiales_bacterium_CHKCI006","Gemmiger_sp_An120",1
"Prevotella_sp_CAG_520","Roseburia_sp_CAG_309",1
"Prevotella_sp_CAG_520","Prevotella_sp_AM42_24",1
"Prevotella_sp_CAG_520","Bacteroides_sp_CAG_530",1
"Prevotella_sp_CAG_520","Treponema_succinifaciens",1
"Prevotella_sp_CAG_520","Clostridium_hiranonis",1
"Prevotella_sp_CAG_520","Cronobacter_malonaticus",1
"Eubacterium_siraeum","Paraprevotella_xylaniphila",1
"Eubacterium_siraeum","Oscillibacter_sp_CAG_241",1
"Eubacterium_siraeum","Alistipes_indistinctus",1
"Eubacterium_siraeum","Faecalitalea_cylindroides",1
"Eubacterium_siraeum","Mogibacterium_diversum",1
"Bacteroides_uniformis","Bacteroides_dorei",1
"Bacteroides_uniformis","Parabacteroides_distasonis",1
"Bacteroides_uniformis","Bacteroides_ovatus",1
"Bacteroides_uniformis","Alistipes_putredinis",1
"Bacteroides_uniformis","Bacteroides_cellulosilyticus",1
"Bacteroides_uniformis","Bacteroides_xylanisolvens",1
"Bacteroides_uniformis","Alistipes_shahii",1
"Bacteroides_uniformis","Streptococcus_cristatus",1
"Prevotella_sp_CAG_279","Oscillibacter_sp_57_20",1
"Prevotella_sp_CAG_279","Prevotella_stercorea",1
"Prevotella_sp_CAG_279","Catenibacterium_mitsuokai",1
"Prevotella_sp_CAG_279","Firmicutes_bacterium_CAG_95",1
"Prevotella_sp_CAG_279","Alistipes_indistinctus",1
"Prevotella_sp_CAG_279","Ruminococcus_sp_CAG_488",1
"Prevotella_sp_CAG_279","Megasphaera_sp_MJR8396C",1
"Ruminococcus_bromii","Blautia_obeum",1
"Ruminococcus_bromii","Campylobacter_hominis",1
"Ruminococcus_bromii","Abiotrophia_defectiva",1
"Phascolarctobacterium_succinatutens","Slackia_isoflavoniconvertens",1
"Phascolarctobacterium_succinatutens","Phascolarctobacterium_faecium",1
"Phascolarctobacterium_succinatutens","Ruminococcus_sp_CAG_488",1
"Prevotella_sp_CAG_873","Roseburia_sp_CAG_309",1
"Prevotella_sp_CAG_873","Bacteroides_sp_CAG_530",1
"Prevotella_sp_CAG_873","Mitsuokella_jalaludinii",1
"Prevotella_sp_CAG_873","Butyrivibrio_crossotus",1
"Prevotella_sp_CAG_873","Lactobacillus_rogosae",1
"Prevotella_sp_CAG_873","Alistipes_sp_An31A",1
"Ruminococcus_torques","Dorea_longicatena",1
"Ruminococcus_torques","Eubacterium_ramulus",1
"Ruminococcus_torques","Lactobacillus_delbrueckii",1
"Bacteroides_stercoris","Bacteroides_massiliensis",1
"Bacteroides_stercoris","Bilophila_wadsworthia",1
"Bacteroides_stercoris","Bacteroides_plebeius",1
"Eubacterium_sp_CAG_251","Oscillibacter_sp_PC13",1
"Eubacterium_sp_CAG_251","Firmicutes_bacterium_CAG_145",1
"Eubacterium_sp_CAG_251","Fretibacterium_fastidiosum",1
"Eubacterium_sp_CAG_251","Prevotella_sp_CAG_1031",1
"Alistipes_inops","Odoribacter_splanchnicus",1
"Alistipes_inops","Firmicutes_bacterium_CAG_110",1
"Alistipes_inops","Candidatus_Gastranaerophilales_bacterium",1
"Alistipes_inops","Coprobacter_fastidiosus",1
"Alistipes_inops","Barnesiella_intestinihominis",1
"Alistipes_inops","Bacteroides_faecis",1
"Alistipes_inops","Bacteroides_fluxus",1
"Alistipes_inops","Gemmiger_sp_An120",1
"Oscillibacter_sp_57_20","Odoribacter_splanchnicus",1
"Oscillibacter_sp_57_20","Coprococcus_eutactus",1
"Oscillibacter_sp_57_20","Paraprevotella_xylaniphila",1
"Oscillibacter_sp_57_20","Desulfovibrio_piger",1
"Oscillibacter_sp_57_20","Oscillibacter_sp_CAG_241",1
"Oscillibacter_sp_57_20","Catenibacterium_mitsuokai",1
"Oscillibacter_sp_57_20","Alistipes_shahii",1
"Oscillibacter_sp_57_20","Firmicutes_bacterium_CAG_170",1
"Oscillibacter_sp_57_20","Blastocystis_sp_subtype_1",1
"Bacteroides_dorei","Parabacteroides_distasonis",1
"Bacteroides_dorei","Odoribacter_splanchnicus",1
"Bacteroides_dorei","Lawsonibacter_asaccharolyticus",1
"Bacteroides_dorei","Coprobacter_fastidiosus",1
"Lachnospira_pectinoschiza","Lactobacillus_rogosae",1
"Lachnospira_pectinoschiza","Bacteroides_galacturonicus",1
"Prevotella_stercorea","Clostridium_paraputrificum",1
"Prevotella_stercorea","Eubacterium_coprostanoligenes",1
"Prevotella_stercorea","Prevotella_sp_P3_122",1
"Bacteroides_caccae","Odoribacter_splanchnicus",1
"Bacteroides_caccae","Parabacteroides_merdae",1
"Bacteroides_caccae","Gemella_morbillorum",1
"Bacteroides_caccae","Harryflintia_acetispora",1
"Bacteroides_caccae","Citrobacter_youngae",1
"Bacteroides_caccae","Enterobacter_mori",1
"Parabacteroides_distasonis","Odoribacter_splanchnicus",1
"Parabacteroides_distasonis","Bacteroides_ovatus",1
"Parabacteroides_distasonis","Butyricimonas_virosa",1
"Parabacteroides_distasonis","Bilophila_wadsworthia",1
"Haemophilus_parainfluenzae","Veillonella_infantium",1
"Haemophilus_parainfluenzae","Veillonella_atypica",1
"Haemophilus_parainfluenzae","Veillonella_sp_T11011_6",1
"Haemophilus_parainfluenzae","Streptococcus_anginosus_group",1
"Haemophilus_parainfluenzae","Veillonella_parvula",1
"Haemophilus_parainfluenzae","Streptococcus_gordonii",1
"Haemophilus_parainfluenzae","Haemophilus_sp_HMSC71H05",1
"Haemophilus_parainfluenzae","Streptococcus_sanguinis",1
"Odoribacter_splanchnicus","Paraprevotella_xylaniphila",1
