SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
ERR209936,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946815,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946844,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946666,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209679,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209813,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946716,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209442,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946874,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935760,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946751,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946927,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947010,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209163,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209671,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209082,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936129,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936043,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983282,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209710,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209696,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946657,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947846,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209726,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935966,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935820,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935832,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946752,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946907,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947044,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935888,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935997,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209084,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947063,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935792,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946909,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946731,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935850,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936044,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935780,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946968,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946933,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946686,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936097,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946973,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210367,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936118,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983436,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946883,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946831,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209684,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946701,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946797,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946971,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210495,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947831,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209685,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935841,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983401,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935903,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936188,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209653,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983325,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946808,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210255,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209722,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210598,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210568,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935970,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983412,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935971,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946988,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946915,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947052,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209648,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946981,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983327,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209706,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947001,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947815,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946822,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936138,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936143,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947072,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947029,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210558,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946923,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946674,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947090,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935995,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936031,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946954,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935965,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936167,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947025,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946862,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946627,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983346,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936219,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935784,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946677,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210519,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946911,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946651,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935894,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946707,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947879,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983393,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947007,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209732,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936114,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946790,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936013,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209187,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947036,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946861,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936104,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209439,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946632,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209782,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983437,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946787,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936196,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946712,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936099,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983326,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946685,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947031,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936200,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935771,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946958,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209694,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935745,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983377,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209731,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936156,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983476,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946829,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210098,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946609,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210526,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935773,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209175,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983270,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946644,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946623,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935778,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947022,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209725,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210549,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947050,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983317,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946881,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947079,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209441,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR210559,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983480,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946714,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209716,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936197,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947028,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946818,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936062,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983372,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983297,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946942,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935831,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5947069,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946864,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946648,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983428,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946966,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5983264,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936126,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936056,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5935898,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209343,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5946749,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209812,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
SRR5936198,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
ERR209226,2.2176837392201487e-28,Healthy,1.0452990907274619e-27,Healthy,1.6138578564224623e-29,Healthy
