SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
SRR5947843,16.368056796796957,Healthy,67.73678469392205,Unhealthy,3.564420464902467,Unhealthy
SRR5947045,36.32270454158218,Healthy,80.2388003862149,Unhealthy,4.468893887875842,Unhealthy
SRR5946645,49.23419328785082,Healthy,108.92048505629516,Unhealthy,6.065266583320283,Unhealthy
ERR209711,34.98852811288553,Healthy,110.13029730616222,Unhealthy,5.91721843972289,Unhealthy
ERR209707,60.54767169684906,Healthy,89.18840168085428,Unhealthy,5.2611208683504,Unhealthy
SRR5983315,48.771141744660454,Healthy,138.42924199920265,Unhealthy,7.507483363703051,Unhealthy
SRR5935899,31.875866581228372,Healthy,98.07723440589434,Unhealthy,5.280052076300498,Unhealthy
SRR5983367,27.16738636537752,Healthy,64.2695504345941,Unhealthy,3.55143563259749,Unhealthy
SRR5936038,30.482431490822265,Healthy,81.15382008501582,Unhealthy,4.428774570453775,Unhealthy
ERR209674,64.3594339872707,Healthy,205.0145608521543,Unhealthy,11.004008373111263,Unhealthy
SRR5936160,20.85977828354114,Healthy,57.314460664295595,Unhealthy,3.118067007509952,Unhealthy
ERR209692,39.2003274238322,Healthy,84.20430962812306,Unhealthy,4.70551667183228,Unhealthy
SRR5936207,35.716143644622896,Healthy,91.91831413695614,Unhealthy,5.033556613852609,Unhealthy
SRR5946625,46.10204790974799,Healthy,122.4419976176891,Unhealthy,6.683597496936947,Unhealthy
SRR5946895,88.60261841055546,Unhealthy,136.75430460092892,Unhealthy,8.005287250545305,Unhealthy
SRR5983411,23.924101854724775,Healthy,82.64467976036968,Unhealthy,4.406473822861494,Unhealthy
SRR5946671,61.57958729293856,Healthy,240.56303030542026,Unhealthy,12.70905297265613,Unhealthy
SRR5936130,55.72872285622094,Healthy,114.64702150530339,Unhealthy,6.441031962009749,Unhealthy
SRR5946925,39.0243270650166,Healthy,103.08931672861215,Unhealthy,5.630258721246624,Unhealthy
SRR5946947,28.5560468870067,Healthy,93.83117815878065,Unhealthy,5.023214160549445,Unhealthy
SRR5936037,30.663739706592803,Healthy,114.1918602022366,Unhealthy,6.053672246812872,Unhealthy
ERR209434,30.731273390276648,Healthy,120.27734484609364,Unhealthy,6.353469508829025,Unhealthy
SRR5935931,36.25689487175995,Healthy,89.0319831820065,Unhealthy,4.899704653026584,Unhealthy
SRR5983472,28.1521576711959,Healthy,73.98446985536717,Unhealthy,4.042805303304282,Unhealthy
SRR5946681,75.29248955735963,Unhealthy,159.948649355027,Unhealthy,8.950363067435019,Unhealthy
ERR209405,76.63095174788928,Unhealthy,187.87800265638535,Unhealthy,10.341261478931415,Unhealthy
SRR5947070,23.636973449082518,Healthy,72.6225194480545,Unhealthy,3.910177250516651,Unhealthy
SRR5947049,20.502442921341483,Healthy,72.9623077372266,Unhealthy,3.8812150206485496,Unhealthy
SRR5947019,45.116464017239,Healthy,96.70283418645892,Unhealthy,5.405382155421258,Unhealthy
SRR5946969,60.082258704009654,Healthy,181.3144662801338,Unhealthy,9.777982879428194,Unhealthy
SRR5946774,30.002541957664057,Healthy,97.61062038550463,Unhealthy,5.229859679690843,Unhealthy
SRR5983405,30.259348035373897,Healthy,101.39793192677408,Unhealthy,5.419566698524711,Unhealthy
SRR5935936,43.81470835081525,Healthy,76.58427231052188,Unhealthy,4.398549325778856,Unhealthy
SRR5983406,33.61848394356742,Healthy,82.87502773962069,Unhealthy,4.558959453537876,Unhealthy
SRR5936159,27.085649698832036,Healthy,76.7145925805498,Unhealthy,4.161330657732952,Unhealthy
SRR5935893,34.057117860129694,Healthy,98.4651110038004,Unhealthy,5.330862449133963,Unhealthy
SRR5935772,27.29552671738609,Healthy,93.40156905819883,Unhealthy,4.983762801125158,Unhealthy
SRR5935985,21.804998754396987,Healthy,61.276707420745296,Unhealthy,3.326388888580127,Unhealthy
SRR5983418,102.82502560489004,Unhealthy,213.16459120630213,Unhealthy,11.964354052390018,Unhealthy
SRR5946937,43.531847474303454,Healthy,122.64372552682717,Unhealthy,6.656074212971055,Unhealthy
SRR5947056,22.507252953818647,Healthy,84.95945374387999,Unhealthy,4.499502570523086,Unhealthy
SRR5946754,30.79580994501395,Healthy,73.04071131905731,Unhealthy,4.034962517185036,Unhealthy
SRR5983379,44.29249277843346,Healthy,116.15993994529734,Unhealthy,6.34877969235722,Unhealthy
SRR5946857,29.30318056347876,Healthy,100.68245846826636,Unhealthy,5.370510775146068,Unhealthy
SRR5935915,29.269826786359197,Healthy,66.13047183225291,Unhealthy,3.673428812857986,Unhealthy
SRR5947869,25.465402737026636,Healthy,113.54059210708269,Unhealthy,5.9459921770868265,Unhealthy
SRR5946826,19.92277978549349,Healthy,70.82200037511461,Unhealthy,3.767678751635063,Unhealthy
SRR5946737,28.551019983570928,Healthy,55.80783105484427,Unhealthy,3.156091496717796,Unhealthy
SRR5946748,32.08603237951819,Healthy,86.72793016879706,Unhealthy,4.725831009653681,Unhealthy
SRR5983386,30.13453445449807,Healthy,82.24271145063189,Unhealthy,4.477175821643876,Unhealthy
SRR5946672,29.109503067787433,Healthy,65.8738407023035,Unhealthy,3.658492806305836,Unhealthy
SRR5946825,31.830003264181055,Healthy,89.2522779994481,Unhealthy,4.846054897286379,Unhealthy
SRR5936048,25.05169582463447,Healthy,72.08800070429433,Unhealthy,3.9045328954159872,Unhealthy
