SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
SRR5946754,11.555857692525336,Healthy,16.772268990278352,Unhealthy,2.8538010197859367,Unhealthy
SRR5983379,16.71014770536625,Healthy,12.224531188261093,Unhealthy,2.3336758198803995,Unhealthy
SRR5946857,22.37296377790875,Healthy,10.405572057808083,Unhealthy,2.2358705859680814,Unhealthy
SRR5935915,11.779330640582168,Healthy,16.522281475742364,Unhealthy,2.8233778007922226,Unhealthy
SRR5947869,23.770744397921877,Healthy,15.763910951437419,Unhealthy,3.0773744688764624,Unhealthy
SRR5946826,20.023987469670338,Healthy,17.40517376545986,Unhealthy,3.2073399554173574,Unhealthy
SRR5946737,15.293708830087855,Healthy,7.879472611985478,Unhealthy,1.642641495362769,Healthy
SRR5946748,19.717565549924817,Healthy,10.901182391281528,Unhealthy,2.228468818212082,Unhealthy
SRR5983386,16.415963734430214,Healthy,12.558652238042662,Unhealthy,2.374475710419612,Unhealthy
SRR5946672,17.380826181098847,Healthy,5.537425388050456,Healthy,1.35741710795235,Healthy
SRR5946825,18.569135910677172,Healthy,23.676420886348012,Unhealthy,4.097607894393359,Unhealthy
SRR5936048,28.224259892194844,Healthy,12.261352435258411,Unhealthy,2.691595108956044,Unhealthy
