Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
ERR209685	0.0	0.0	0.0	3.0	4.5	7.5	1.0	4.0	4.0	28.33333333333333	39.5	23.9	96.0	235.8809523809524	48.0	6.0	2.0	17.0	38.0	37.83333333333333	45.0	457.60833333333335	299.6666666666667	9.3	6.0	7.5	70.0	74.61309523809524	4.25	3.333333333333333	4.5	98.5	15.2	25.5	957.7015873015872	622.3326923076922	378.9357142857143	692.3238095238095	0.0	1.0	0.0	112.16666666666666	77.2939393939394	26.0	243.0	9.0	76.66666666666667	834.5545296167247	59.333333333333336	0.0	16.333333333333332	0.0	103.91262626262628	446.1666666666667	304.7166666666667	1.0	46.2	85.16666666666666	16.2	206.5	488.17499999999995	0.0	3.0	103.1	6.75	5119.719047619047	645.75	0.0	45.68888888888889	46.23214285714286	6.0	4.25	0.0	1.0	4.0	3.333333333333333	3.5	1.3333333333333333	24.444444444444443	3.0	0.0	0.0	10.5	0.0	0.0	6.0	7.466666666666667	0.0	12.333333333333334	0.0	6.0	4.454545454545454	6.666666666666667	0.0	12.5	13.666666666666666	1.5	7.25	8.833333333333334	3.0	0.0	3.0	0.0	3.0	5.75
ERR209692	1.0	7.5	0.0	6.0	8.0	33.0	4.5	29.5	29.5	151.33333333333331	162.33333333333334	127.4	358.3333333333333	847.25	185.5	11.5	11.0	46.0	159.33333333333331	164.0	192.66666666666666	2002.5488095238097	1053.5166666666669	35.05	17.0	23.0	272.0	336.64682539682536	21.0	12.333333333333334	22.75	506.5	79.6	132.16666666666666	3136.8612054612054	1904.3916666666667	1378.45	2886.270238095238	1.0	3.0	57.400000000000006	647.9166666666666	308.08535353535353	82.0	952.5	55.0	252.66666666666663	3047.055072463768	196.66666666666666	0.0	24.0	0.0	445.2914141414141	1616.8	1076.4444444444446	20.0	174.7833333333333	303.83333333333337	77.73333333333333	607.1333333333333	1131.2999999999997	12.0	5.0	422.2857142857143	32.0	16776.852994227993	1776.0277777777778	3.0	170.88888888888889	181.8345238095238	20.571428571428573	23.5	0.0	0.0	29.5	17.0	15.833333333333334	0.0	106.55555555555556	13.0	2.0	7.0	30.0	1.0	56.25	18.0	28.176470588235293	21.33333333333333	47.0	0.0	18.25	18.6	24.76923076923077	0.0	45.0	30.2	34.0	32.75	27.5	15.0	11.0	17.0	0.0	15.5	23.5
ERR209693	1.0	8.5	0.0	6.0	9.5	32.5	4.5	28.0	28.0	166.66666666666666	177.43333333333334	134.9	359.50000000000006	936.8666666666667	195.0	6.666666666666667	12.0	48.0	179.33333333333331	175.0	218.66666666666666	2139.650793650794	1112.7055555555557	37.0	18.666666666666668	23.5	322.0	357.67817460317457	22.75	13.333333333333334	24.125	570.3333333333333	80.0	145.5	3281.9557276057276	1990.4999999999995	1448.040476190476	3066.1781746031756	1.0	3.0	0.0	598.7166666666667	328.97878787878784	83.0	1000.5	60.0	265.6666666666667	3232.9977443609023	203.93333333333334	0.0	25.5	0.0	452.660606060606	1877.1166666666666	1119.2333333333333	17.333333333333336	213.61666666666665	317.16666666666663	78.93333333333334	724.35	1130.2749999999999	12.0	5.0	459.6380952380952	32.625	17271.67045454546	1858.15	7.0	176.57777777777778	186.225	21.142857142857142	25.625	0.0	0.0	28.0	15.0	17.833333333333332	0.0	120.44444444444444	12.0	2.0	7.5	34.5	1.0	0.0	13.333333333333334	29.352941176470587	18.0	55.333333333333336	0.0	19.25	18.272727272727277	26.307692307692307	0.0	46.0	31.4	34.0	33.25	33.0	13.0	11.4	17.0	0.0	14.5	25.0
ERR209694	0.0	9.0	0.0	11.5	13.5	32.5	2.5	31.5	31.5	157.33333333333334	172.06666666666666	109.7	342.91666666666663	884.2916666666666	183.5	8.5	13.0	40.0	155.33333333333331	202.16666666666666	172.0	2078.474206349207	1159.4333333333334	39.0	18.0	16.333333333333332	230.0	317.2761904761905	23.0	14.0	23.75	453.33333333333326	77.8	115.0	3204.2159673659676	1772.325	1381.8583333333336	2984.783189033188	2.0	0.0	29.6	579.0833333333333	305.95151515151514	119.0	1101.0	67.0	253.66666666666663	2993.105077452668	190.46666666666664	0.0	24.0	3.0	462.99949494949493	1645.25	1202.9500000000003	21.5	174.75	316.33333333333337	71.66666666666666	686.1166666666667	988.9000000000002	10.0	4.0	421.6666666666667	33.5	17712.598809523806	1678.6944444444446	0.0	168.35555555555555	166.04285714285714	24.0	20.375	0.0	0.0	31.5	19.0	21.0	0.0	100.55555555555556	20.0	2.0	0.0	42.0	0.0	0.0	14.0	29.5	19.0	40.0	0.0	22.25	15.333333333333334	25.166666666666668	0.0	51.5	34.2	25.0	34.5	20.2	14.0	11.2	7.0	0.0	8.5	23.25
ERR209696	1.0	4.0	0.0	12.0	12.5	22.5	5.0	24.0	24.0	124.33333333333331	120.1	103.33333333333333	270.6666666666667	700.4444444444445	183.0	9.0	8.666666666666666	40.0	119.0	143.66666666666669	153.66666666666669	1492.6535714285712	934.2333333333332	27.0	22.666666666666668	11.333333333333334	216.0	292.006746031746	22.142857142857142	16.0	22.142857142857142	409.91666666666663	65.75	80.66666666666666	2500.6938644688644	1614.890476190476	1033.1083333333333	2368.4519841269835	1.0	6.0	46.0	531.0333333333333	250.95656565656566	79.5	761.0	50.0	205.66666666666663	2152.130745341615	137.0	0.0	21.0	0.0	352.82373737373734	1244.4666666666665	827.3333333333335	11.0	152.28333333333333	237.83333333333334	76.8	526.3	946.8809523809524	10.0	6.0	363.5833333333333	28.5	12895.149603174601	1472.0130952380953	0.0	137.27777777777777	143.14285714285717	25.0	19.25	0.0	0.0	24.0	12.666666666666666	11.166666666666666	0.0	76.33333333333333	15.0	2.0	0.0	20.5	1.0	0.0	15.5	23.6875	17.0	37.333333333333336	0.0	15.5	15.363636363636363	22.545454545454547	0.0	32.0	21.4	20.0	27.5	18.3	6.0	9.2	12.0	0.0	15.5	19.75
ERR209697	1.0	6.0	0.0	16.5	16.0	32.0	4.5	30.5	30.5	152.0	169.83333333333334	132.2	370.5	969.8222222222223	255.0	17.0	10.666666666666666	54.0	151.0	184.5	196.33333333333331	1994.510317460318	1231.5388888888888	35.6	42.0	13.5	278.0	365.9722222222222	26.875	15.0	27.0	538.4166666666666	91.0	114.66666666666667	3354.791025641026	2144.0202380952387	1378.0916666666667	3028.677380952381	2.0	7.0	55.8	702.3	318.19797979797977	109.0	1032.5	77.0	279.6666666666667	2962.6478485370058	191.0	0.0	29.33333333333333	0.0	503.0873737373737	1644.3	1156.5666666666668	15.0	190.1	323.66666666666663	98.26666666666667	715.9	1300.1000000000001	14.0	8.0	465.25	34.625	18134.591666666667	2068.996031746032	0.0	190.7111111111111	162.34285714285713	32.6	24.125	0.0	0.0	30.5	17.333333333333332	15.0	0.0	101.22222222222224	19.0	1.0	0.0	26.5	1.0	0.0	19.5	29.9375	22.666666666666668	48.333333333333336	0.0	19.75	18.545454545454547	26.08333333333333	0.0	41.5	30.4	30.0	33.5	23.4	9.0	11.8	16.0	0.0	22.0	22.5
ERR209700	1.0	0.0	1.0	3.5	5.5	14.0	2.0	12.5	12.5	99.66666666666667	88.83333333333333	62.7	152.5	497.04166666666663	101.0	3.6666666666666665	8.666666666666666	24.0	75.66666666666666	105.33333333333333	99.33333333333333	924.9607142857143	535.5666666666666	16.3	9.0	7.5	132.0	159.72142857142856	10.75	6.333333333333333	11.5	233.41666666666669	35.0	81.66666666666667	1445.049938949939	844.9119047619048	629.895238095238	1382.9924242424247	2.0	1.0	1.0	287.4166666666667	148.94545454545454	59.333333333333336	497.34090909090907	31.0	110.33333333333331	1519.2631161236425	85.8	0.0	12.0	0.0	250.34242424242422	793.9333333333334	522.75	4.0	89.98333333333333	144.83333333333331	37.93333333333334	304.75	389.7	6.0	1.0	203.18333333333334	13.444444444444445	7895.720118563929	702.9166666666667	10.0	91.85555555555555	76.69603174603175	14.4	10.25	0.0	1.0	12.5	8.25	8.4	5.666666666666667	48.77777777777778	7.0	1.0	0.0	21.5	0.0	22.75	4.75	13.8125	9.0	23.666666666666668	0.0	12.333333333333334	8.636363636363637	11.333333333333334	0.0	23.5	16.75	0.0	16.25	14.125	7.0	7.0	3.5	1.0	7.5	11.25
ERR209701	1.0	0.0	0.0	4.0	7.5	21.0	2.5	18.5	18.5	112.0	100.83333333333334	73.5	192.0	608.875	119.5	5.333333333333333	10.666666666666666	30.0	90.0	129.0	120.33333333333333	1174.5337301587301	672.6333333333333	20.5	10.333333333333332	9.25	154.0	199.69126984126984	13.375	7.0	14.75	283.25	45.4	103.0	1716.2475579975576	1024.4642857142858	781.6178571428572	1696.515404040404	2.0	1.0	18.8	340.0	188.35454545454547	71.33333333333333	610.7348484848485	36.0	133.66666666666666	1861.5940267335004	108.86666666666667	0.0	16.333333333333332	1.0	302.93181818181813	998.9999999999999	652.5555555555555	4.0	106.95	178.5	49.266666666666666	392.66666666666663	469.26666666666665	6.0	1.0	266.65	16.77777777777778	9604.01563860976	845.8888888888888	12.0	116.6	85.85674603174603	17.2	11.75	0.0	0.0	18.5	11.0	12.25	0.0	58.66666666666666	7.0	1.0	0.0	27.0	0.0	28.25	4.75	17.875	12.666666666666666	27.33333333333333	0.0	14.0	9.454545454545457	14.333333333333334	0.0	28.0	17.5	21.0	19.5	22.83333333333333	7.0	8.4	4.0	1.0	9.0	13.25
ERR209706	0.0	0.0	0.0	12.5	13.0	32.5	6.0	22.5	22.5	169.0	168.6	131.44444444444446	335.0	830.4555555555554	234.0	13.0	11.0	49.0	148.0	176.83333333333334	168.66666666666666	1841.9492063492062	1229.5611111111111	36.05	34.5	16.333333333333332	228.0	339.4920634920635	28.571428571428573	20.0	29.428571428571427	481.1666666666667	92.5	99.0	3260.3275224775225	1834.3619047619047	1302.3500000000001	2826.6119047619054	2.0	6.0	49.1	526.0833333333333	309.0964646464646	126.0	1058.0	78.5	257.3333333333333	3011.5780550774525	180.0666666666667	0.0	29.0	0.0	464.86515151515147	1578.2000000000003	1106.6	11.0	175.1	285.16666666666663	85.53333333333333	641.5666666666666	1168.8428571428567	10.0	7.0	417.81666666666666	33.0	17809.778174603172	1868.8928571428569	6.0	9.0	167.21190476190478	21.571428571428573	24.625	0.0	0.0	22.5	18.666666666666668	11.857142857142858	0.0	86.77777777777777	18.0	2.0	0.0	30.5	2.0	0.0	12.0	29.375	17.666666666666668	41.333333333333336	0.0	25.0	18.63636363636364	27.363636363636363	0.0	44.0	29.8	13.0	34.25	27.571428571428573	11.0	10.8	15.0	0.0	17.5	23.5
ERR209707	0.0	0.0	0.0	9.0	13.0	32.5	5.0	22.5	22.5	174.66666666666666	155.66666666666669	145.5	359.5	851.9444444444445	225.5	14.5	10.666666666666666	56.0	154.0	168.0	176.33333333333331	1932.1626984126985	1189.5388888888888	36.15	38.0	16.666666666666668	246.0	334.4698412698412	24.25	15.333333333333334	24.0	518.1666666666667	90.6	154.16666666666666	3319.491475191476	1933.3	1351.0583333333334	2925.643650793652	1.0	6.0	51.0	576.2	308.19797979797977	115.0	1077.0	78.5	261.3333333333333	2983.2746376811597	184.8	0.0	27.33333333333333	0.0	489.15000000000003	1628.65	1139.3722222222223	14.0	183.91666666666666	291.33333333333337	85.2	656.15	1166.1738095238093	12.0	8.0	388.24285714285713	28.666666666666668	17947.957936507937	1931.4079365079365	3.0	167.57777777777775	166.927380952381	21.714285714285715	26.0	0.0	0.0	22.5	13.25	14.833333333333334	0.0	93.0	19.0	2.0	0.0	28.5	2.0	0.0	12.666666666666666	27.41176470588235	17.333333333333332	43.66666666666666	0.0	27.666666666666668	18.0	24.53846153846154	0.0	42.5	28.6	15.5	32.0	25.5	10.0	11.0	14.0	0.0	18.0	23.0
ERR209710	0.0	0.0	1.0	4.666666666666667	5.0	13.0	3.0	12.0	12.0	89.0	84.76666666666667	38.333333333333336	141.33333333333331	410.44444444444446	72.0	11.5	8.333333333333334	18.0	65.0	102.83333333333333	88.0	774.7948412698411	567.3666666666667	11.85	8.0	0.0	118.0	156.96547619047618	10.571428571428571	7.5	11.0	241.66666666666663	40.75	55.0	1364.6103174603174	866.2380952380953	539.55	1206.408333333333	0.0	3.0	19.285714285714285	265.83333333333337	132.84747474747473	39.5	370.0	30.0	122.0	1229.7793172690763	77.8	0.0	9.833333333333334	0.0	219.03131313131314	730.9999999999999	419.57222222222225	9.5	89.74999999999999	122.5	42.46666666666667	272.85	531.4428571428571	2.0	3.0	201.2380952380952	14.375	7224.323015873017	871.8333333333334	0.0	70.95555555555556	72.69047619047619	12.0	8.75	0.0	0.0	12.0	8.666666666666666	8.0	0.0	42.333333333333336	9.0	1.0	0.0	17.0	0.0	0.0	8.0	11.470588235294118	0.0	21.0	0.0	10.333333333333334	8.6	10.416666666666666	0.0	15.5	10.8	11.0	13.25	13.125	9.0	8.0	6.0	0.0	11.0	9.5
ERR209711	0.0	0.0	0.0	6.333333333333333	7.5	16.5	6.0	15.5	15.5	116.33333333333331	116.83333333333333	67.22222222222223	195.0	615.0277777777777	147.0	14.0	10.0	31.0	97.0	108.91666666666666	131.33333333333331	1088.986111111111	742.2111111111111	18.2	11.333333333333332	19.5	188.0	220.0857142857143	13.571428571428571	8.5	14.285714285714286	322.58333333333337	60.0	65.0	1966.7079975579975	1211.9121794871794	783.5023809523809	1756.758333333334	0.0	3.0	26.785714285714285	405.05	188.9853535353535	55.5	548.0	51.0	175.33333333333334	1758.399684452094	111.73333333333332	0.0	14.5	1.0	316.3909090909091	1073.5	635.588888888889	12.666666666666668	135.91666666666666	174.5	57.93333333333334	425.68333333333334	705.1785714285713	4.0	3.0	274.42619047619047	19.25	10628.689626309362	1203.0309523809526	5.0	107.81111111111112	91.30357142857143	16.0	11.5	0.0	0.0	15.5	8.5	12.0	0.0	65.66666666666667	15.0	2.5	0.0	29.5	0.0	0.0	5.25	17.25	15.333333333333334	33.333333333333336	0.0	13.666666666666666	9.666666666666666	13.75	0.0	22.5	16.0	16.0	19.25	19.625	15.0	9.8	5.5	0.0	17.0	12.75
ERR209716	0.0	0.0	1.0	6.333333333333333	9.5	31.0	3.5	22.5	22.5	157.33333333333334	180.5	130.8	324.8333333333333	772.9833333333333	180.5	16.0	11.0	49.0	144.33333333333331	157.16666666666669	183.66666666666669	1844.0940476190476	1204.4222222222222	34.3	24.666666666666664	0.0	266.0	360.0480158730159	26.25	13.666666666666666	26.0	531.5	72.4	139.16666666666666	3212.076373626374	1916.8500000000004	1297.2337301587302	2693.985137085137	2.0	5.0	27.8	515.6833333333333	289.0308080808081	100.5	962.0	66.0	254.66666666666663	2798.313195639702	178.6	0.0	26.0	1.0	474.76515151515156	1630.1666666666667	1039.0404761904763	19.333333333333332	185.61666666666667	289.83333333333337	85.8	575.5166666666667	1142.2666666666669	6.0	7.0	457.1404761904762	32.0	16841.710714285717	1789.5722222222223	5.0	165.72222222222223	174.89761904761906	31.8	25.75	0.0	0.0	22.5	16.666666666666668	17.4	0.0	96.33333333333331	27.0	4.0	5.0	27.0	0.0	0.0	18.5	26.88235294117647	20.0	45.66666666666666	0.0	23.666666666666668	20.7	23.846153846153847	0.0	31.5	27.6	15.0	29.0	37.333333333333336	3.0	15.8	20.0	0.0	17.0	22.5
ERR209720	0.0	0.0	0.0	10.5	10.0	31.5	2.0	20.0	20.0	144.66666666666669	149.83333333333331	92.22222222222223	292.3333333333333	631.3333333333333	189.0	14.0	9.0	38.0	124.33333333333333	146.33333333333334	132.33333333333331	1527.006746031746	1000.1277777777779	27.9	23.0	12.5	184.0	269.8488095238095	23.285714285714285	17.5	23.571428571428573	395.0	67.0	67.5	2791.6867521367517	1706.2666666666664	1108.861904761905	2272.1092352092355	1.0	5.0	41.4	436.5833333333333	245.95454545454544	104.0	830.5	53.5	218.0	2381.00248447205	41.4	0.0	24.33333333333333	0.0	350.43737373737366	1250.3333333333333	858.8333333333333	18.0	157.06666666666666	236.83333333333334	79.53333333333333	540.2833333333333	1020.6166666666668	4.0	6.0	317.58333333333337	27.5	14821.683730158726	1605.7055555555555	1.0	10.333333333333334	145.29047619047617	26.2	16.333333333333332	0.0	0.0	20.0	16.0	13.2	0.0	76.44444444444444	20.0	1.0	0.0	23.5	0.0	0.0	16.5	24.25	13.0	32.0	0.0	23.0	17.4	23.63636363636364	0.0	30.0	24.2	7.5	25.75	29.0	4.0	6.833333333333333	16.0	0.0	17.5	23.0
ERR209722	0.0	10.5	0.0	6.0	9.5	35.5	3.5	41.5	41.5	163.66666666666666	224.16666666666669	111.0	440.1666666666667	1000.5833333333334	202.5	8.666666666666666	15.0	65.0	170.66666666666669	210.75	198.0	2497.2607142857146	1360.522222222222	57.4	20.333333333333336	22.25	250.0	404.6325396825397	26.125	15.666666666666666	28.375	598.6666666666667	101.8	138.83333333333334	3985.0843989343994	2000.3630952380952	1815.6749999999997	3588.861507936507	2.0	3.0	73.03333333333333	718.9714285714286	398.6969696969697	121.0	1403.0	91.5	346.0	3913.5268502581753	265.5333333333333	1.0	34.333333333333336	2.0	664.6792929292928	2035.0833333333333	1528.5055555555557	9.333333333333332	202.5	400.16666666666663	87.33333333333334	899.6333333333333	1301.9000000000003	4.0	3.0	645.4166666666665	44.25	22005.523015873026	2123.447619047619	4.0	206.39999999999998	186.99761904761905	30.428571428571427	22.875	0.0	1.0	41.5	22.0	26.4	8.2	118.88888888888889	18.0	3.0	9.5	31.0	1.0	0.0	21.5	36.9375	33.666666666666664	44.333333333333336	0.0	19.5	19.0	32.833333333333336	1.0	63.0	37.0	15.5	47.75	32.375	7.0	12.4	12.0	0.0	12.0	26.5
ERR209725	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.5	1.5	11.0	6.0	2.75	20.666666666666664	36.0	24.0	1.5	2.0	3.0	8.666666666666668	11.0	9.0	136.57619047619045	73.83333333333334	2.3	1.6666666666666667	0.0	12.0	18.185714285714287	1.2	1.5	1.4	23.5	5.25	3.0	224.03803418803417	73.12820512820512	70.45833333333333	173.42619047619047	0.0	0.0	0.0	11.0	19.973232323232324	5.0	73.0	4.0	13.0	181.91315789473686	5.666666666666667	0.0	4.0	1.0	24.194444444444446	93.33333333333333	68.93333333333334	1.0	5.5	21.0	3.8	45.33333333333333	45.99999999999999	0.0	0.0	25.766666666666666	2.25	1013.0468253968252	67.75	0.0	2.0	9.733333333333334	1.75	1.6	0.0	0.0	1.5	0.0	0.0	0.0	4.333333333333333	1.0	0.0	0.0	1.5	1.0	0.0	1.0	2.363636363636364	0.0	3.5	0.0	0.0	1.375	1.5555555555555556	0.0	3.5	3.0	1.0	2.5	2.4	0.0	0.0	1.0	0.0	0.0	1.5
ERR209726	0.0	6.0	0.0	7.5	10.0	32.0	6.0	32.0	32.0	143.0	175.7	113.7	339.16666666666663	888.7083333333334	243.0	11.0	13.333333333333334	49.0	150.0	202.33333333333331	187.0	2086.073412698413	1285.3166666666666	40.0	15.666666666666666	26.0	246.0	325.81349206349205	24.25	12.333333333333334	25.75	509.16666666666663	93.8	126.5	3083.007142857143	1852.4499999999998	1425.2555555555555	2893.8341269841267	0.0	2.0	55.33333333333333	485.6833333333333	325.8494949494949	89.0	974.0	87.0	274.0	2993.526965002869	208.73333333333335	0.0	26.0	1.0	493.95505050505045	1612.8833333333334	1098.7	12.666666666666668	216.16666666666666	301.0	63.06666666666666	747.4666666666667	1042.9083333333335	8.0	4.0	513.0	32.25	17571.54197191697	1687.0059523809525	2.0	20.0	153.81428571428572	27.571428571428573	20.25	0.0	0.0	32.0	20.0	22.6	0.0	100.77777777777776	21.0	4.0	0.0	29.5	1.0	0.0	12.0	30.75	22.0	44.333333333333336	0.0	15.75	16.90909090909091	26.166666666666668	0.0	54.0	28.0	15.0	35.25	24.88888888888889	11.0	13.0	7.0	0.0	9.0	21.5
ERR209731	1.0	7.5	0.0	2.333333333333333	6.0	19.5	4.5	15.0	15.0	97.0	125.83333333333333	100.9	203.5	657.9583333333334	133.0	5.0	10.333333333333334	22.0	82.66666666666666	110.99999999999999	111.0	1222.2619047619048	736.8333333333333	21.5	9.0	0.0	156.0	208.65277777777777	12.375	6.0	13.75	297.5833333333333	47.8	95.33333333333334	1735.8735431235432	1145.8833333333334	799.1238095238094	1799.1956349206348	1.0	0.0	31.1	340.3166666666666	186.74343434343433	52.5	600.5	40.0	167.0	1747.0333620195067	117.13333333333333	0.0	16.833333333333332	0.0	305.9969696969697	1034.0	678.9166666666666	15.833333333333332	115.2	196.83333333333331	43.733333333333334	385.85	615.2166666666666	8.0	2.0	282.5285714285714	16.666666666666668	9981.918253968252	1052.2404761904763	7.0	115.11111111111111	101.65833333333333	11.714285714285714	17.5	0.0	0.0	15.0	9.5	10.6	0.0	65.22222222222223	8.0	1.0	0.0	21.5	0.0	30.5	5.666666666666667	17.58823529411765	12.0	26.666666666666668	0.0	9.25	10.272727272727272	16.53846153846154	0.0	29.5	17.8	20.0	20.25	18.125	6.0	8.6	6.0	0.0	7.5	12.75
ERR209732	1.0	9.0	0.0	2.333333333333333	6.5	22.0	5.0	17.5	17.5	130.0	139.66666666666666	119.2	243.33333333333334	739.5555555555555	168.0	8.0	13.666666666666666	27.0	107.33333333333333	138.0	126.0	1420.4400793650793	818.8444444444444	25.5	11.0	1.0	172.0	240.7420634920635	14.875	8.666666666666666	16.125	336.1666666666667	53.0	114.66666666666666	1918.258982683983	1241.3666666666666	896.3666666666666	2054.1492063492065	1.0	0.0	20.2	419.6666666666667	210.82828282828285	55.0	660.5	50.5	184.66666666666663	1976.5093984962405	127.13333333333333	0.0	19.33333333333333	1.0	360.35858585858585	1180.3333333333333	780.2666666666665	17.666666666666664	132.11666666666667	204.5	51.53333333333333	439.2	702.3166666666667	4.0	2.0	317.3452380952381	21.5	10755.434920634923	1140.0277777777778	7.0	132.16666666666669	108.28690476190476	14.571428571428571	19.375	0.0	0.0	17.5	10.5	14.6	0.0	72.66666666666667	8.0	2.0	0.0	30.0	0.0	32.75	5.25	19.705882352941178	17.333333333333332	30.0	0.0	12.0	12.0	18.07692307692308	0.0	41.5	21.0	13.0	22.75	16.7	9.0	10.6	6.5	0.0	8.5	16.0
ERR209740	1.0	0.0	0.0	6.333333333333333	12.5	37.0	4.0	31.5	31.5	173.33333333333334	183.0666666666667	156.3	338.16666666666663	1101.5777777777778	324.0	8.0	13.666666666666666	54.0	158.66666666666669	176.0	211.33333333333331	2178.71507936508	1124.35	37.25	22.5	13.5	280.0	348.984126984127	24.375	10.666666666666666	25.875	479.4166666666667	67.4	116.33333333333333	3196.133333333333	1996.4916666666666	1418.4527777777778	3058.249567099568	0.0	5.0	1.0	693.9166666666666	333.95656565656566	116.83333333333333	1113.8181818181818	48.0	263.0	3344.476688815061	193.8	0.0	25.83333333333333	0.0	509.22929292929285	1849.3	1136.677777777778	26.833333333333336	199.1166666666667	298.33333333333337	86.6	702.45	1115.4083333333335	6.0	4.0	434.18809523809523	31.11111111111111	17268.409310916122	1753.0555555555557	8.0	174.39999999999998	162.76626984126983	31.8	26.0	0.0	0.0	31.5	17.5	22.6	0.0	112.22222222222224	12.0	2.0	0.0	32.5	1.0	48.5	9.75	31.47058823529412	22.666666666666668	49.333333333333336	0.0	27.33333333333333	18.272727272727277	27.153846153846157	0.0	49.0	27.8	38.0	35.75	30.25	11.0	12.0	6.5	1.0	18.0	24.75
ERR209745	0.0	6.0	0.0	8.0	7.0	21.0	2.5	17.5	17.5	90.66666666666667	102.4	76.9	257.16666666666663	600.8083333333334	145.5	11.0	8.666666666666666	38.0	88.0	118.0	105.66666666666667	1343.393253968254	877.6944444444443	28.35	17.333333333333336	11.333333333333334	146.0	244.59325396825398	17.875	11.0	17.625	250.16666666666669	48.4	56.5	2219.2573093573096	1203.5976190476192	954.3357142857143	1969.0948412698408	0.0	2.0	33.93333333333334	304.9	214.25252525252526	69.0	654.5	44.5	191.66666666666663	2046.64016563147	129.5333333333333	0.0	13.666666666666666	1.0	297.6631313131313	1015.5833333333334	742.8944444444445	8.0	136.58333333333331	222.16666666666666	58.066666666666656	451.95	819.4333333333334	4.0	4.0	309.41666666666663	22.125	11922.447222222223	1242.9404761904761	0.0	10.0	128.46190476190475	17.142857142857142	16.75	0.0	0.0	17.5	10.0	13.6	0.0	61.888888888888886	15.0	5.0	0.0	18.0	0.0	0.0	14.5	19.5	14.666666666666666	26.0	0.0	13.75	11.583333333333334	18.33333333333333	0.0	27.0	20.2	5.0	21.5	19.571428571428573	6.0	10.0	12.0	0.0	11.0	18.25
