,Healthy,Unhealthy
87,Porphyromonas_asaccharolytica,Clostridium_sp_7_2_43FAA
88,Fusobacterium_equinum,Hafnia_alvei
89,Geobacillus_stearothermophilus,Corynebacterium_pyruviciproducens
90,Cardiobacterium_hominis,Prevotella_colorans
91,Weissella_confusa,Lactobacillus_vaccinostercus
92,Treponema_maltophilum,Lactobacillus_gasseri
93,Streptococcus_pyogenes,Lactobacillus_johnsonii
94,Aggregatibacter_sp_oral_taxon_458,Alistipes_sp_CHKCI003
95,Lactobacillus_otakiensis,Lactobacillus_reuteri
96,Fusobacterium_periodonticum,Proteus_vulgaris
97,Subdoligranulum_variabile,Dialister_succinatiphilus
98,Neisseria_macacae,Brevibacterium_linens
99,Alloprevotella_rava,Entamoeba_dispar
100,Tyzzerella_sp_An114,Anaerococcus_lactolyticus
101,Campylobacter_jejuni,Candidatus_Methanomethylophilus_sp_1R26
102,Sellimonas_intestinalis,Clostridium_ventriculi
103,Aeromonas_media,Bifidobacterium_gallinarum
104,Acinetobacter_johnsonii,Vibrio_kanaloae
105,Staphylococcus_capitis,Prevotella_sp_CAG_924
106,Gardnerella_vaginalis,Pseudescherichia_vulneris
107,Pseudoalteromonas_tetraodonis,Odoribacter_laneus
108,Fusobacterium_ulcerans,Streptococcus_sp_HMSC070B10
109,Streptococcus_gordonii,Mitsuokella_multacida
110,Streptococcus_sobrinus,Eubacterium_pyruvativorans
111,Streptococcus_infantarius,Lawsonella_clevelandensis
112,Klebsiella_aerogenes,Lactobacillus_acidophilus
113,Enterococcus_faecium,Enterobacter_sp_638
114,Megamonas_funiformis,Xanthomonas_phaseoli
115,Enterococcus_devriesei,Facklamia_hominis
116,Fusobacterium_mortiferum,Dialister_micraerophilus
117,Massiliomicrobiota_timonensis,Mageeibacillus_indolicus
118,Streptococcus_sp_oral_taxon_056,Ileibacterium_valens
119,Lachnospiraceae_bacterium_2_1_46FAA,Finegoldia_magna
120,Bifidobacterium_kashiwanohense,Alistipes_inops
121,Lactobacillus_parabuchneri,Anaerofustis_stercorihominis
122,Mycoplasma_hominis,Staphylococcus_succinus
123,Granulicatella_adiacens,Staphylococcus_simulans
124,Prevotella_oris,Atopobium_vaginae
125,Macrococcus_caseolyticus,Muribaculum_intestinale
126,Bacteroides_sp_OM05_12,Pluralibacter_gergoviae
127,Streptococcus_sp_M334,Mitsuokella_sp_oral_taxon_131
128,Rhodococcus_qingshengii,Lactobacillus_alimentarius
129,Roseburia_sp_831b,Eubacterium_sp_An11
130,Prevotella_sp_F0091,Lactobacillus_equicursoris
131,Bacteroides_stercorirosoris,Halomonas_boliviensis
132,Megasphaera_cerevisiae,Oribacterium_sp_oral_taxon_078
133,Bifidobacterium_merycicum,Lactobacillus_helveticus
134,Methanosphaera_sp_SHI1033,Actinobaculum_massiliense
135,Desulfovibrio_vulgaris,Bifidobacterium_angulatum
136,Phytobacter_ursingii,Corynebacterium_aurimucosum
137,Bacillus_altitudinis,Peptoniphilus_sp_HMSC062D09
138,Prevotella_melaninogenica,Citrobacter_amalonaticus
139,Morococcus_cerebrosus,Corynebacterium_accolens
140,Aspergillus_cristatus,Corynebacterium_riegelii
141,Raoultella_planticola,Helicobacter_pylori
142,Megamonas_hypermegale,Bacteroides_xylanolyticus
143,Prevotella_sp_oral_taxon_473,Catenibacterium_mitsuokai
144,Aeromonas_allosaccharophila,Denitrobacterium_detoxificans
145,Lachnoclostridium_sp_An118,Slackia_isoflavoniconvertens
146,Eikenella_corrodens,Lactobacillus_delbrueckii
147,Zymomonas_mobilis,Atopobium_deltae
148,Clostridium_cadaveris,Desulfovibrio_legallii
149,Streptococcus_sp_HMSC071D03,Tropheryma_whipplei
150,Citrobacter_youngae,Haemophilus_pittmaniae
151,Leucobacter_komagatae,Streptococcus_massiliensis
152,Clostridium_sp_CAG_510,Veillonella_seminalis
153,Mycobacterium_avium,
154,Variovorax_paradoxus,
155,Mogibacterium_diversum,
156,Treponema_berlinense,
157,Actinomyces_sp_HMSC035G02,
158,Bulleidia_extructa,
159,Leuconostoc_citreum,
160,Actinomyces_turicensis,
161,Citrobacter_sp_MGH106,
162,Bifidobacterium_ruminantium,
163,[Collinsella]_massiliensis,
164,Terrisporobacter_othiniensis,
165,Campylobacter_ureolyticus,
166,Tyzzerella_nexilis,
167,Bacteroides_sp_43_108,
168,Centipeda_periodontii,
169,Leucobacter_sp_7_1,
170,Gemella_haemolysans,
171,Staphylococcus_sciuri,
172,Vibrio_fluvialis,
173,Lactobacillus_brevis,
174,Streptococcus_macedonicus,
175,Eggerthia_catenaformis,
176,Staphylococcus_xylosus,
177,Lautropia_mirabilis,
178,Granulicatella_elegans,
179,Enterococcus_cecorum,
180,Lactobacillus_algidus,
181,Peptostreptococcus_anaerobius,
182,Blautia_hansenii,
183,Enterococcus_raffinosus,
184,Veillonella_denticariosi,
185,Streptococcus_milleri,
186,Eubacterium_sp_CAG_786,
187,Neisseria_sicca,
188,Veillonella_atypica,
189,Corynebacterium_argentoratense,
190,Clostridium_sp_CAG_590,
191,Prevotella_histicola,
192,Clostridium_hiranonis,
193,Ralstonia_pickettii,
194,Enterococcus_phoeniculicola,
195,Lactobacillus_murinus,
196,Giardia_intestinalis,
197,Leclercia_adecarboxylata,
198,Bacillus_haynesii,
199,Citrobacter_koseri,
200,Actinomyces_sp_oral_taxon_448,
201,Campylobacter_gracilis,
202,Rikenella_microfusus,
203,Prevotella_denticola,
204,Megasphaera_sp_BV3C16_1,
205,Lachnoanaerobaculum_saburreum,
206,Paraburkholderia_tropica,
207,Hungatella_effluvii,
208,Dorea_sp_D27,
209,Clostridium_paraputrificum,
210,Kluyvera_ascorbata,
211,Staphylococcus_kloosii,
212,Pseudoalteromonas_undina,
213,Leuconostoc_garlicum,
214,Streptococcus_sinensis,
215,Gemmiger_sp_An87,
216,Eubacterium_sulci,
217,Lysinibacillus_sp_B2A1,
218,Prevotella_intermedia,
219,Paraclostridium_bifermentans,
220,Sodalis_praecaptivus,
221,Ruminococcus_gnavus,
222,Bacteroides_sp_CAG_530,
223,Cetobacterium_somerae,
224,Corynebacterium_flavescens,
225,Lactonifactor_longoviformis,
226,Methanomassiliicoccales_archaeon_RumEn_M1,
227,Pseudomonas_fluorescens_group,
228,Actinomyces_georgiae,
229,Pseudopropionibacterium_propionicum,
230,Gemmiger_sp_An194,
231,Dysgonomonas_sp_37_18,
232,Ruminococcus_sp_CAG_579,
233,Veillonella_dispar,
234,Photobacterium_damselae,
235,Firmicutes_bacterium_CAG_791,
236,Weissella_viridescens,
237,Clostridium_perfringens,
238,Brevibacterium_aurantiacum,
239,Abiotrophia_defectiva,
240,Eubacterium_coprostanoligenes,
241,Bifidobacterium_pseudolongum,
242,Actinomyces_naeslundii,
243,Phyllobacterium_myrsinacearum,
244,Bacteroides_oleiciplenus,
245,Streptococcus_sp_HMSC034E03,
246,Blastocystis_sp_subtype_1,
247,Lactobacillus_mindensis,
248,Shuttleworthia_satelles,
249,Lactobacillus_saerimneri,
250,Actinomyces_sp_S6_Spd3,
251,Prevotella_oulorum,
252,Streptococcus_agalactiae,
253,Enterococcus_malodoratus,
254,Parvimonas_micra,
255,Aerococcus_urinaeequi,
256,Sneathia_amnii,
257,Solobacterium_moorei,
258,Aggregatibacter_aphrophilus,
259,Pseudomonas_yamanorum,
260,Peptostreptococcus_stomatis,
261,Candidatus_Gastranaerophilales_bacterium_HUM_9,
262,Corynebacterium_casei,
263,Meiothermus_silvanus,
264,Anaerotignum_lactatifermentans,
265,Comamonas_aquatica,
266,Prevotella_salivae,
267,Neisseria_mucosa,
268,Haemophilus_sputorum,
269,Prevotella_sp_AM42_24,
270,Actinomyces_radicidentis,
271,Lactococcus_petauri,
272,Fusobacterium_hwasookii,
273,Enterobacter_cloacae_complex,
274,Oribacterium_parvum,
275,Bacteroides_pectinophilus,
276,Flavonifractor_sp_An306,
277,Lactobacillus_sanfranciscensis,
278,Citrobacter_pasteurii,
279,Citrobacter_freundii,
280,Synergistes_jonesii,
281,Stenotrophomonas_rhizophila,
282,Leptotrichia_sp_oral_taxon_847,
283,Cutibacterium_acnes,
284,Alistipes_sp_CAG_831,
285,Bifidobacterium_scardovii,
286,Clostridium_hylemonae,
287,Absiella_dolichum,
288,Acetatifactor_muris,
289,Veillonella_parvula,
290,Prevotella_sp_885,
291,Actinomyces_oris,
292,Providencia_rettgeri,
293,Streptococcus_viridans,
294,Mogibacterium_timidum,
295,Rhodococcus_erythropolis,
296,Porphyromonas_somerae,
297,Tepidimonas_fonticaldi,
298,Streptococcus_sp_F0442,
299,Haemophilus_influenzae,
300,Elizabethkingia_anophelis,
301,Lactobacillus_crustorum,
302,Weissella_cibaria,
303,Actinomyces_massiliensis,
304,Rodentibacter_heylii,
305,Roseburia_sp_CAG_303,
306,Citrobacter_werkmanii,
307,Oenococcus_alcoholitolerans,
308,Alkaliphilus_oremlandii,
309,Alloprevotella_tannerae,
310,Parvimonas_sp_KA00067,
311,Aeromonas_veronii,
312,Bacteroides_coprophilus,
313,Pseudomonas_lundensis,
314,Megasphaera_micronuciformis,
315,Pantoea_brenneri,
316,Porphyromonas_gingivalis,
317,Kosakonia_sp_S29,
318,Neisseria_polysaccharea,
319,Acinetobacter_parvus,
320,Klebsiella_pneumoniae,
321,Barnesiella_sp_An22,
322,Scardovia_inopinata,
323,Aeromonas_hydrophila,
324,Bacteroides_plebeius,
325,Prevotella_nigrescens,
326,Actinomyces_sp_oral_taxon_170,
327,Helicobacter_pullorum,
328,Bacillus_cereus_group,
329,Lactobacillus_gastricus,
330,Neisseria_elongata,
331,Rothia_mucilaginosa,
332,Fusobacterium_naviforme,
333,Propionibacterium_acidifaciens,
334,Lactobacillus_gallinarum,
335,Aeromonas_dhakensis,
336,Ruminococcus_champanellensis,
337,Fusobacterium_nucleatum,
338,Streptococcus_sanguinis,
339,Pantoea_agglomerans,
340,Veillonella_rogosae,
341,Clostridium_sp_CAG_632,
342,Pedobacter_himalayensis,
343,Methanobrevibacter_woesei,
344,Selenomonas_sp_FOBRC6,
345,Kosakonia_sacchari,
346,Methanosphaera_cuniculi,
347,Treponema_succinifaciens,
348,Klebsiella_quasipneumoniae,
349,Parabacteroides_chinchillae,
350,Clostridium_sp_CAG_678,
351,Selenomonas_flueggei,
352,Bacteroidales_bacterium_KA00251,
353,Pyrococcus_yayanosii,
354,Dialister_pneumosintes,
355,Peptococcus_niger,
356,Megamonas_funiformis_CAG_377,
357,Lactobacillus_iners,
358,Streptococcus_peroris,
359,Escherichia_albertii,
360,Lachnospiraceae_bacterium_oral_taxon_096,
361,Fusobacterium_sp_oral_taxon_370,
362,Enterococcus_pseudoavium,
363,Actinomyces_sp_oral_taxon_180,
364,Lactobacillus_crispatus,
365,Butyrivibrio_sp_CAG_318,
366,Bacteroides_caecimuris,
367,Erysipelothrix_larvae,
368,Gemmiger_sp_An120,
369,Prevotella_sp_CAG_5226,
370,Haemophilus_parahaemolyticus,
371,Gemella_morbillorum,
372,Corynebacterium_variabile,
373,Clostridium_sp_CAG_299,
374,Filifactor_alocis,
375,Candidatus_Stoquefichus_sp_KLE1796,
376,Dialister_sp_CAG_357,
377,Prevotella_jejuni,
378,Aeromonas_caviae,
379,Streptococcus_sp_NLAE_zl_C503,
380,Actinomyces_sp_oral_taxon_181,
381,Bacteroides_faecichinchillae,
382,Klebsiella_quasivariicola,
383,Streptococcus_sp_A12,
384,Lactococcus_piscium,
385,Kluyvera_georgiana,
386,Bifidobacterium_pseudocatenulatum,
387,Prevotella_amnii,
388,Mogibacterium_pumilum,
389,Fusobacterium_necrogenes,
390,Oribacterium_sinus,
391,Lactococcus_garvieae,
392,Arcobacter_cryaerophilus,
393,Serratia_marcescens,
394,Campylobacter_concisus,
395,Streptococcus_australis,
396,Prevotella_sp_CAG_1320,
397,Veillonella_sp_T11011_6,
398,Anaeromassilibacillus_sp_An172,
399,Fusobacterium_necrophorum,
400,Leuconostoc_suionicum,
401,Enterococcus_hirae,
402,Flavonifractor_sp_An82,
403,Sharpea_azabuensis,
404,Actinomyces_hongkongensis,
405,Veillonella_infantium,
406,Actinomyces_sp_ICM47,
407,Helicobacter_cinaedi,
408,Gemella_asaccharolytica,
409,Proteus_mirabilis,
410,Kluyvera_cryocrescens,
411,Atopobium_parvulum,
412,Atopobium_rimae,
413,Lactobacillus_kefiranofaciens,
414,Veillonella_rodentium,
415,Actinomyces_sp_oral_taxon_897,
416,Methanobrevibacter_oralis,
417,Actinomyces_sp_oral_taxon_414,
418,Chryseobacterium_sp_VAUSW3,
419,Brachybacterium_alimentarium,
420,Pseudoalteromonas_nigrifaciens,
421,Streptococcus_mitis,
422,Staphylococcus_hominis,
423,Enterobacter_bugandensis,
424,Kluyvera_intermedia,
425,Enterococcus_casseliflavus,
426,Pantoea_dispersa,
427,Citrobacter_europaeus,
428,Leptotrichia_hofstadii,
429,Eubacterium_dolichum_CAG_375,
430,Streptococcus_downei,
431,Streptococcus_equinus,
432,Actinotignum_timonense,
433,Eubacterium_saphenum,
434,Olsenella_uli,
435,Staphylococcus_pasteuri,
436,Bacteroides_coprocola,
437,Parvimonas_sp_oral_taxon_393,
438,Clostridium_sp_chh4_2,
439,Pseudomonas_putida_group,
440,Prevotella_stercorea,
441,Selenomonas_sputigena,
