,Healthy,Unhealthy
35,Lactobacillus_parabuchneri,Haemophilus_quentini
36,Streptococcus_sp_HMSC034E03,Megasphaera_sp_MJR8396C
37,Bacteroides_oleiciplenus,Porphyromonas_canoris
38,Barnesiella_viscericola,Enterococcus_faecalis
39,Firmicutes_bacterium_CAG_534,Clavibacter_michiganensis
40,Lactobacillus_mindensis,Lachnoclostridium_sp_An196
41,Bacteroides_caecimuris,Campylobacter_showae
42,Kluyvera_intestini,Lactobacillus_curvatus
43,Bacteroides_sp_OM05_12,Mitsuokella_jalaludinii
44,Enhydrobacter_aerosaccus,Melissococcus_sp_OM08_11BH
45,Enterococcus_malodoratus,Veillonella_tobetsuensis
46,Rhodococcus_qingshengii,Trueperella_bernardiae
47,Prevotella_sp_F0091,Actinomyces_urogenitalis
48,Kosakonia_cowanii,Pseudomonas_helleri
49,Corynebacterium_variabile,Streptococcus_pneumoniae
50,Clostridium_sp_CAG_299,Actinomyces_sp_HPA0247
51,Aerococcus_urinaeequi,Raoultella_ornithinolytica
52,Moraxella_osloensis,Methanobacterium_formicicum
53,Enterobacter_soli,Lactobacillus_panis
54,Cloacibacterium_normanense,Cardiobacterium_valvarum
55,Pseudomonas_fragi,Prevotella_oralis
56,Candidatus_Stoquefichus_sp_KLE1796,Actinomyces_meyeri
57,Megasphaera_cerevisiae,Entamoeba_histolytica
58,Bifidobacterium_merycicum,Prevotella_pallens
59,Pseudomonas_yamanorum,Peptoniphilus_sp_DNF00840
60,Dysgonomonas_mossii,Lactobacillus_gasseri
61,Desulfovibrio_vulgaris,Clostridium_butyricum
62,Candidatus_Gastranaerophilales_bacterium_HUM_9,Aggregatibacter_segnis
63,Bacillus_altitudinis,Bavariicoccus_seileri
64,Dialister_sp_CAG_357,Eubacterium_infirmum
65,Phytobacter_ursingii,Actinobaculum_sp_oral_taxon_183
66,Corynebacterium_casei,Alistipes_sp_CHKCI003
67,Malassezia_restricta,Porphyromonas_sp_oral_taxon_278
68,Meiothermus_silvanus,Ralstonia_insidiosa
69,Aeromonas_caviae,Lactobacillus_reuteri
70,Sphingopyxis_granuli,Eubacterium_nodatum
71,Treponema_porcinum,Parascardovia_denticolens
72,Comamonas_aquatica,Prevotella_sp_oral_taxon_306
73,Aspergillus_cristatus,Clostridium_ventriculi
74,Bacteroides_faecichinchillae,Bifidobacterium_gallinarum
75,Klebsiella_quasivariicola,Jonquetella_anthropi
76,Haemophilus_sputorum,Eremococcus_coleocola
77,Lactococcus_piscium,Vagococcus_lutrae
78,Aeromonas_allosaccharophila,Klebsiella_oxytoca
79,Actinomyces_radicidentis,Bifidobacterium_moukalabense
80,Lactococcus_raffinolactis,Streptococcus_sp_HPH0090
81,Kluyvera_georgiana,Mediterranea_sp_An20
82,Prevotella_sp_CAG_1058,Robinsoniella_sp_RHS
83,Leucobacter_komagatae,Enterobacter_sp_638
84,Streptococcus_salivarius_CAG_79,Facklamia_hominis
85,Parabacteroides_sp_426_9,Porphyromonas_asaccharolytica
86,Alcaligenes_faecalis,Fusobacterium_equinum
87,Bacteroides_pectinophilus,Mageeibacillus_indolicus
88,Variovorax_paradoxus,Cardiobacterium_hominis
89,Corynebacterium_glutamicum,Stomatobaculum_longum
90,Microlunatus_phosphovorus,Lactobacillus_frumenti
91,Lactobacillus_kalixensis,Barnesiella_sp_An55
92,Treponema_berlinense,Capnocytophaga_gingivalis
93,Fusobacterium_necrogenes,Treponema_maltophilum
94,Klebsiella_variicola_CAG_634,Aggregatibacter_sp_oral_taxon_458
95,Bosea_vaviloviae,Corynebacterium_aurimucosum
96,Stenotrophomonas_rhizophila,Treponema_denticola
97,Leuconostoc_citreum,Fusobacterium_periodonticum
98,Peptoniphilus_sp_BV3C26,Helicobacter_pylori
99,Bifidobacterium_scardovii,Bacteroides_xylanolyticus
100,Arcobacter_cryaerophilus,Subdoligranulum_variabile
101,Acetatifactor_muris,Prevotella_sp_CAG_755
102,Prevotella_sp_P3_122,Slackia_isoflavoniconvertens
103,Bacteroides_sartorii,Atopobium_deltae
104,Leuconostoc_gelidum,Alloprevotella_rava
105,Mycoplasma_bovis,Prevotella_sp_CAG_1124
106,Bifidobacterium_ruminantium,Lactobacillus_senioris
107,Bacillus_sp_FJAT_27916,Helicobacter_equorum
108,Thermus_scotoductus,Neisseria_sp_oral_taxon_014
109,Terrisporobacter_othiniensis,Prevotella_bergensis
110,Rhodococcus_erythropolis,Prevotella_multisaccharivorax
111,Acinetobacter_indicus,Lactobacillus_harbinensis
112,Enterococcus_mundtii,Schwartzia_succinivorans
113,Bacteroides_intestinalis,Bifidobacterium_mongoliense
114,Leuconostoc_suionicum,Staphylococcus_aureus
115,Centipeda_periodontii,Paenibacillus_sp_7884_2
116,Tepidimonas_fonticaldi,Prevotella_buccae
117,Leucobacter_sp_7_1,Eubacterium_maltosivorans
118,Acinetobacter_junii,Phascolarctobacterium_sp
119,Flavonifractor_sp_An82,Corynebacterium_striatum
120,Staphylococcus_sciuri,Lactobacillus_farciminis
121,Vibrio_fluvialis,Comamonas_testosteroni
122,Elizabethkingia_anophelis,Prevotella_oris
123,Staphylococcus_xylosus,Macrococcus_caseolyticus
124,Kocuria_marina,Dysgonomonas_gadei
125,Weissella_cibaria,Clostridium_neonatale
126,Vibrio_kanaloae,Lachnoclostridium_phytofermentans
127,Rodentibacter_heylii,Bacteroides_sp_CAG_927
128,Roseburia_sp_CAG_303,Treponema_sp_OMZ_838
129,Helicobacter_cinaedi,Treponema_socranskii
130,Stenotrophomonas_maltophilia,Lactobacillus_nodensis
131,Lactobacillus_algidus,Cellulosilyticum_lentocellum
132,Campylobacter_upsaliensis,Flavobacterium_sp_FEMGT703F
133,Citrobacter_portucalensis,Serratia_proteamaculans
134,Sphingopyxis_terrae,Methanosphaera_sp_SHI1033
135,Methanosphaera_stadtmanae,Gemella_bergeri
136,Escherichia_fergusonii,Prevotella_melaninogenica
137,Oenococcus_alcoholitolerans,Lactobacillus_sakei
138,Aerococcus_viridans,Morococcus_cerebrosus
139,Pseudomonas_lundensis,Atopobium_minutum
140,Methanobrevibacter_oralis,Bacteroides_sp_An322
141,Neisseria_polysaccharea,Vibrio_cholerae
142,Acinetobacter_parvus,Peptoniphilus_duerdenii
143,Chryseobacterium_sp_VAUSW3,Lactobacillus_salivarius
144,Brachybacterium_alimentarium,Eikenella_corrodens
145,Pseudoalteromonas_nigrifaciens,Pediococcus_pentosaceus
146,Sporanaerobacter_sp_PP17_6a,Leptotrichia_sp_oral_taxon_498
147,Kocuria_indica,Zymomonas_mobilis
148,Enterococcus_phoeniculicola,Clostridium_cadaveris
149,Barnesiella_sp_An22,Desulfotomaculum_ruminis
150,Lactobacillus_murinus,Prevotella_sp_CAG_617
151,Ileibacterium_valens,Clostridium_argentinense
152,Bifidobacterium_thermacidophilum,Corynebacterium_kroppenstedtii
153,Geobacillus_stearothermophilus,Bulleidia_extructa
154,Staphylococcus_succinus,Helicobacter_sp_11_8110
155,Scardovia_inopinata,Prevotella_sp_S7_1_8
156,Staphylococcus_hominis,Faecalicoccus_pleomorphus
157,Aeromonas_hydrophila,Prevotella_baroniae
158,Mitsuokella_sp_oral_taxon_131,Methanobrevibacter_arboriphilus
159,Enterobacter_bugandensis,Citrobacter_sp_MGH106
160,Kluyvera_intermedia,Anaerostipes_sp_992a
161,Citrobacter_gillenii,Hafnia_alvei
162,Actinomyces_sp_oral_taxon_170,Corynebacterium_pyruviciproducens
163,Acinetobacter_lwoffii,Lactobacillus_vaccinostercus
164,Actinobaculum_massiliense,Bacteroidetes_oral_taxon_274
165,Helicobacter_pullorum,Lactococcus_plantarum
166,Megasphaera_sp_BV3C16_1,Dolosigranulum_pigrum
167,Streptococcus_pyogenes,Corynebacterium_urealyticum
168,Bacillus_cereus_group,Campylobacter_ureolyticus
169,Paraburkholderia_tropica,Proteus_vulgaris
170,Hungatella_effluvii,Streptococcus_sp_oral_taxon_058
171,Streptococcus_equinus,Prevotella_veroralis
172,Actinotignum_timonense,Proteus_hauseri
173,Lactobacillus_otakiensis,Staphylococcus_epidermidis
174,Kluyvera_ascorbata,Lactobacillus_brevis
175,Mycolicibacterium_obuense,Brevibacterium_linens
176,Staphylococcus_kloosii,Streptococcus_macedonicus
177,Enterococcus_sulfureus,Enterococcus_cecorum
178,Ruminococcus_sp_CAG_624,Prevotella_sp_CAG_1092
179,Pseudoalteromonas_undina,Corynebacterium_matruchotii
180,Leuconostoc_garlicum,Selenomonas_sp_oral_taxon_126
181,Lactobacillus_gallinarum,Peptostreptococcus_anaerobius
182,Gemmiger_sp_An87,Candida_albicans
183,Lysinibacillus_sp_B2A1,Veillonella_denticariosi
184,Sodalis_praecaptivus,Streptococcus_milleri
185,Pantoea_agglomerans,Streptococcus_sp_HMSC070B10
186,,Neisseria_sicca
187,,Kosakonia_pseudosacchari
188,,Oenococcus_oeni
189,,Lachnoclostridium_sp_An181
190,,Prevotella_histicola
191,,Selenomonas_sp_oral_taxon_892
192,,Peptoniphilus_asaccharolyticus
193,,Streptococcus_lutetiensis
194,,Giardia_intestinalis
195,,Leclercia_adecarboxylata
196,,Staphylococcus_simulans
197,,Atopobium_vaginae
198,,Muribaculum_intestinale
199,,Pluralibacter_gergoviae
200,,Treponema_vincentii
201,,Campylobacter_gracilis
202,,Propionibacterium_namnetense
203,,Eubacterium_sp_68_3_10
204,,Oribacterium_sp_oral_taxon_078
205,,Veillonellaceae_bacterium_DNF00626
206,,Prevotella_denticola
207,,Moraxella_catarrhalis
208,,Lachnoanaerobaculum_saburreum
209,,Lactobacillus_kefiri
210,,Catenibacterium_mitsuokai
211,,Prevotella_intermedia
212,,Paraclostridium_bifermentans
213,,Citrobacter_sp_50677481
214,,Veillonella_seminalis
215,,Anaerococcus_tetradius
216,,Bacteroides_sp_CAG_530
217,,Tannerella_sp_oral_taxon_HOT_286
218,,Acidaminococcus_sp_CAG_542
219,,Parvimonas_sp_oral_taxon_110
220,,Clostridioides_difficile
221,,Leptotrichia_sp_oral_taxon_225
222,,Campylobacter_rectus
223,,Tannerella_forsythia
224,,Helicobacter_winghamensis
225,,Firmicutes_bacterium_CAG_791
226,,Olsenella_profusa
227,,Neisseria_subflava
228,,Streptococcus_sp_SK643
229,,Weissella_viridescens
230,,Dickeya_fangzhongdai
231,,Treponema_medium
232,,Eubacterium_coprostanoligenes
233,,Acinetobacter_towneri
234,,Bacteroides_sp_CAG_661
235,,Leuconostoc_carnosum
236,,Lachnoclostridium_sp_An169
237,,Paeniclostridium_sordellii
238,,Peptoniphilus_coxii
239,,Prevotella_oulorum
240,,Terrisporobacter_glycolicus
241,,Weissella_hellenica
242,,Lactobacillus_kitasatonis
243,,Slackia_exigua
244,,Serratia_ureilytica
245,,Solobacterium_moorei
246,,Peptostreptococcus_stomatis
247,,Peptostreptococcus_sp_MV1
248,,Acidaminococcus_intestini
249,,Prevotella_scopos
250,,Clostridium_celatum
251,,Prevotella_salivae
252,,Lactobacillus_coryniformis
253,,Neisseria_mucosa
254,,Citrobacter_farmeri
255,,Romboutsia_hominis
256,,Corynebacterium_simulans
257,,Staphylococcus_argenteus
258,,Fusobacterium_hwasookii
259,,Streptococcus_suis
260,,Varibaculum_cambriense
261,,Synergistes_jonesii
262,,Morganella_morganii
263,,Lactobacillus_paragasseri
264,,Campylobacter_curvus
265,,Edwardsiella_tarda
266,,Prevotella_dentalis
267,,Neisseria_flavescens
268,,Clostridium_baratii
269,,Clostridium_hylemonae
270,,Bacteroides_salanitronis
271,,Fusobacterium_gonidiaformans
272,,Providencia_stuartii
273,,Lactobacillus_johnsonii
274,,Providencia_rettgeri
275,,Arcobacter_butzleri
276,,Streptococcus_viridans
277,,Porphyromonas_somerae
278,,Selenomonas_sp_oral_taxon_920
279,,Haemophilus_influenzae
280,,Acinetobacter_idrijaensis
281,,Entamoeba_dispar
282,,Candidatus_Methanomethylophilus_sp_1R26
283,,Actinomyces_massiliensis
284,,Streptococcus_anginosus_group
285,,Prevotella_sp_CAG_924
286,,Clostridium_cocleatum
287,,Eubacterium_minutum
288,,Catonella_morbi
289,,Streptococcus_parauberis
290,,Megasphaera_stantonii
291,,Alloprevotella_tannerae
292,,Parvimonas_sp_KA00067
293,,Romboutsia_lituseburensis
294,,Leptotrichia_sp_oral_taxon_879
295,,Staphylococcus_warneri
296,,Bifidobacterium_animalis
297,,Serratia_rubidaea
298,,Comamonas_thiooxydans
299,,Enterococcus_durans
300,,Halomonas_boliviensis
301,,Selenomonas_artemidis
302,,Lactobacillus_gastricus
303,,Lachnoclostridium_sp_An131
304,,Leptotrichia_sp_oral_taxon_212
305,,Proteus_penneri
306,,Dickeya_chrysanthemi
307,,Corynebacterium_pseudodiphtheriticum
308,,Actinomyces_viscosus
309,,Fusobacterium_naviforme
310,,Propionibacterium_acidifaciens
311,,Aeromonas_dhakensis
312,,Peptoniphilus_lacrimalis
313,,Tropheryma_whipplei
314,,Lactobacillus_delbrueckii
315,,Fusobacterium_nucleatum
316,,Acetivibrio_ethanolgignens
317,,Pedobacter_himalayensis
318,,Lactobacillus_acidipiscis
319,,Selenomonas_sp_FOBRC6
320,,Peptoniphilus_grossensis
321,,Enterococcus_canis
322,,Lactobacillus_paraplantarum
323,,Veillonella_criceti
324,,Tissierellia_bacterium_KA00581
325,,Dialister_pneumosintes
326,,Lactobacillus_iners
327,,Streptococcus_mutans
328,,Streptococcus_peroris
329,,Acidaminococcus_fermentans
330,,Fusobacterium_sp_oral_taxon_370
331,,Lactobacillus_antri
332,,Pseudoflavonifractor_sp_An85
333,,Bacteroides_coagulans
334,,Pyramidobacter_sp_C12_8
335,,Actinomyces_sp_oral_taxon_180
336,,Lactobacillus_crispatus
337,,Gemmiger_sp_An120
338,,Prevotella_sp_CAG_873
339,,Lactobacillus_dextrinicus
340,,Haemophilus_parahaemolyticus
341,,Candidatus_Methanomassiliicoccus_intestinalis
342,,Acinetobacter_pittii
343,,Lactobacillus_animalis
344,,Lactobacillus_ingluviei
345,,Sediminibacterium_sp_FEMGT703S
346,,Negativicoccus_succinicivorans
347,,Prevotella_jejuni
348,,Desulfomicrobium_orale
349,,Prevotella_sp_oral_taxon_376
350,,Staphylococcus_saprophyticus
351,,Bacteroides_sp_CAG_633
352,,Candida_tropicalis
353,,Bacillus_coagulans
354,,Selenomonas_infelix
355,,Vibrio_furnissii
356,,Raoultella_terrigena
357,,Prevotella_marshii
358,,Mogibacterium_pumilum
359,,Lactobacillus_fermentum
360,,Franconibacter_helveticus
361,,Bacteroidetes_bacterium_oral_taxon_272
362,,Clostridium_sp_7_2_43FAA
363,,Prevotella_colorans
364,,Serratia_marcescens
365,,Campylobacter_concisus
366,,Staphylococcus_vitulinus
367,,Serratia_ficaria
368,,Prevotella_sp_CAG_1320
369,,Tetragenococcus_halophilus
370,,Prevotella_multiformis
371,,Actinomyces_hongkongensis
372,,Clostridium_sporogenes
373,,Lactobacillus_vaginalis
374,,Vagococcus_teuberi
375,,Gemella_asaccharolytica
376,,Pseudescherichia_vulneris
377,,Actinotignum_schaalii
378,,Atopobium_parvulum
379,,Capnocytophaga_sputigena
380,,Lactobacillus_kefiranofaciens
381,,Veillonella_rodentium
382,,Saccharomyces_cerevisiae
383,,Actinomyces_sp_oral_taxon_414
384,,Xanthomonas_phaseoli
385,,Dialister_micraerophilus
386,,Cronobacter_dublinensis
387,,Finegoldia_magna
388,,Kosakonia_oryzae
389,,Alistipes_sp_An66
390,,Lactobacillus_alimentarius
391,,Corynebacterium_jeikeium
392,,Eubacterium_sp_An11
393,,Enterococcus_casseliflavus
394,,Lactobacillus_equicursoris
395,,Lactobacillus_helveticus
396,,Pseudomonas_simiae
397,,Leptotrichia_hofstadii
398,,Bifidobacterium_angulatum
399,,Sphingomonas_sp_67_41
400,,Anaerococcus_vaginalis
401,,Lactobacillus_fuchuensis
402,,Anoxybacillus_flavithermus
403,,Eubacterium_saphenum
404,,Peptoniphilus_sp_HMSC062D09
405,,Corynebacterium_accolens
406,,Olsenella_uli
407,,Corynebacterium_riegelii
408,,Microvirgula_aerodenitrificans
409,,Denitrobacterium_detoxificans
410,,Parvimonas_sp_oral_taxon_393
411,,Desulfovibrio_legallii
