,Healthy,Unhealthy
109,Lactobacillus_animalis,Salmonella_enterica
110,Acinetobacter_indicus,Clostridium_ventriculi
111,Prevotella_disiens,Providencia_rettgeri
112,Arcobacter_cryaerophilus,Olsenella_uli
113,Roseburia_sp_CAG_303,Christensenella_minuta
114,Acinetobacter_pittii,Actinomyces_turicensis
115,Staphylococcus_capitis,Eubacterium_limosum
116,Weissella_halotolerans,Clostridium_paraputrificum
117,Vibrio_kanaloae,Prevotella_oulorum
118,Alkalibacterium_thalassium,Prevotella_nigrescens
119,Staphylococcus_hominis,Lachnoclostridium_sp_An14
120,Streptococcus_infantarius,Corynebacterium_aurimucosum
121,Lactobacillus_murinus,Corynebacterium_jeikeium
122,Gemmiger_sp_An120,Prevotella_sp_oral_taxon_473
123,Eubacterium_coprostanoligenes,Actinomyces_sp_S6_Spd3
124,Bacteroides_faecichinchillae,Haemophilus_influenzae
125,Vibrio_fluvialis,Prevotella_sp_CAG_617
126,Variovorax_paradoxus,Staphylococcus_argenteus
127,Malassezia_restricta,Atopobium_vaginae
128,Lactobacillus_ruminis,Parvimonas_sp_KA00067
129,Citrobacter_gillenii,Kosakonia_pseudosacchari
130,Rodentibacter_heylii,Synergistes_jonesii
131,Parasutterella_excrementihominis,Lactobacillus_fuchuensis
132,Bacillus_cereus_group,Haemophilus_parahaemolyticus
133,Escherichia_fergusonii,Lactobacillus_parabuchneri
134,Aspergillus_cristatus,Anaerosporobacter_mobilis
135,Acinetobacter_lwoffii,Parabacteroides_sp_CAG_409
136,Prevotella_sp_AM42_24,Corynebacterium_casei
137,Zymomonas_mobilis,Actinomyces_sp_oral_taxon_414
138,Lactobacillus_mindensis,Bacteroides_sp_CAG_927
139,Eubacterium_maltosivorans,Veillonella_rodentium
140,Leucobacter_sp_7_1,Leuconostoc_lactis
141,Treponema_porcinum,Eggerthia_catenaformis
142,Candidatus_Stoquefichus_sp_KLE1796,Parascardovia_denticolens
143,Clostridium_sp_CAG_678,Klebsiella_oxytoca
144,Campylobacter_upsaliensis,Lactobacillus_vaginalis
145,Brachybacterium_alimentarium,Lactobacillus_sakei
146,Lactobacillus_algidus,Treponema_denticola
147,Enterobacter_soli,Streptococcus_gallolyticus
148,Blastocystis_sp_subtype_1,Rothia_dentocariosa
149,Staphylococcus_epidermidis,Lachnoclostridium_sp_An196
150,Stenotrophomonas_rhizophila,Shuttleworthia_satelles
151,Rahnella_aquatilis,Prevotella_sp_CAG_1124
152,Firmicutes_bacterium_CAG_534,Clostridium_butyricum
153,Enterococcus_cecorum,Corynebacterium_durum
154,Leptotrichia_sp_oral_taxon_847,Streptococcus_oralis
155,Mycoplasma_bovis,Prevotella_histicola
156,Collinsella_massiliensis,Bifidobacterium_scardovii
157,Prevotella_sp_F0091,Lactobacillus_ultunensis
158,Bacteroides_intestinalis,Weissella_hellenica
159,Selenomonas_flueggei,Prevotella_sp_oral_taxon_376
160,Bacillus_megaterium,Fusobacterium_ulcerans
161,Prevotella_sp_MGM2,Abiotrophia_sp_HMSC24B09
162,Lysinibacillus_sp_B2A1,Selenomonas_artemidis
163,Lactobacillus_gallinarum,Dysgonomonas_sp_37_18
164,Prevotella_colorans,Pseudoflavonifractor_sp_An184
165,Parabacteroides_chinchillae,Prevotella_denticola
166,Kosakonia_cowanii,Methanobacterium_formicicum
167,Eubacterium_sp_OM08_24,Streptococcus_sobrinus
168,Bacteroides_sp_CAG_462,Prevotella_oralis
169,Megasphaera_hexanoica,Corynebacterium_urealyticum
170,Methanobrevibacter_woesei,Vagococcus_teuberi
171,Clostridium_sp_CAG_299,Aggregatibacter_segnis
172,Bacillus_haynesii,Gemella_morbillorum
173,Microlunatus_phosphovorus,Selenomonas_sp_oral_taxon_920
174,Megasphaera_sp_BV3C16_1,Actinomyces_hongkongensis
175,Corynebacterium_variabile,Peptoniphilus_grossensis
176,Coprococcus_eutactus,Raoultella_planticola
177,Pantoea_dispersa,Porphyromonas_endodontalis
178,Veillonella_seminalis,Fretibacterium_fastidiosum
179,Enterococcus_sulfureus,Oribacterium_sp_oral_taxon_078
180,Haemophilus_pittmaniae,Enterococcus_canis
181,Turicimonas_muris,Campylobacter_gracilis
182,Barnesiella_viscericola,[Collinsella]_massiliensis
183,Sphingopyxis_terrae,Actinomyces_sp_oral_taxon_181
184,Aerococcus_viridans,Negativicoccus_succinicivorans
185,Acinetobacter_ursingii,Prevotella_bergensis
186,Lachnospiraceae_bacterium_2_1_46FAA,Tyzzerella_sp_An114
187,Ruminococcus_sp_CAG_488,Anaerofilum_sp_An201
188,Phytobacter_ursingii,Streptococcus_sinensis
189,Bifidobacterium_thermacidophilum,Atopobium_deltae
190,Mycobacterium_avium,Leuconostoc_carnosum
191,Bosea_vaviloviae,Prevotella_salivae
192,Enterococcus_malodoratus,Cardiobacterium_valvarum
193,Ruminococcus_callidus,Comamonas_testosteroni
194,Leuconostoc_gelidum,Prevotella_amnii
195,Enhydrobacter_aerosaccus,Fusobacterium_periodonticum
196,Firmicutes_bacterium_CAG_791,Porphyromonas_gingivalis
197,Alistipes_sp_CHKCI003,Actinomyces_sp_oral_taxon_897
198,Acinetobacter_parvus,Gemella_haemolysans
199,Tissierellia_bacterium_KA00581,Lactobacillus_crispatus
200,Clostridium_sp_CAG_411,Fusobacterium_nucleatum
201,Eubacterium_sp_CAG_786,Pseudomonas_helleri
202,Dialister_sp_CAG_357,Lachnospiraceae_bacterium_oral_taxon_096
203,Sneathia_amnii,Prevotella_multiformis
204,Leucobacter_komagatae,Clostridium_cadaveris
205,Meiothermus_silvanus,Prevotella_pallens
206,Oenococcus_alcoholitolerans,Brevibacterium_aurantiacum
207,Bacteroides_sp_D2,Clostridiales_bacterium_CHKCI006
208,Pedobacter_himalayensis,Denitrobacterium_detoxificans
209,Leuconostoc_garlicum,Anaeromassilibacillus_sp_An172
210,Staphylococcus_xylosus,Treponema_medium
211,Acinetobacter_junii,Neisseria_subflava
212,Lactococcus_piscium,Erysipelatoclostridium_ramosum
213,Desulfovibrio_fairfieldensis,Streptococcus_pasteurianus
214,Klebsiella_grimontii,Dialister_micraerophilus
215,Haemophilus_sputorum,Moraxella_catarrhalis
216,Acetatifactor_muris,Pyramidobacter_sp_C12_8
217,Clostridium_sp_CAG_167,Neisseria_mucosa
218,Corynebacterium_flavescens,Eremococcus_coleocola
219,Candidatus_Gastranaerophilales_bacterium,Lactobacillus_reuteri
220,,Peptoniphilus_sp_BV3C26
221,,Streptococcus_sp_NLAE_zl_C503
222,,Citrobacter_sp_MGH106
223,,Lactobacillus_gasseri
224,,Campylobacter_curvus
225,,Streptococcus_cristatus
226,,Enterococcus_pseudoavium
227,,Lactobacillus_versmoldensis
228,,Granulicatella_elegans
229,,Haemophilus_haemolyticus
230,,Firmicutes_bacterium_CAG_145
231,,Streptococcus_sp_HPH0090
232,,Peptoniphilus_lacrimalis
233,,Streptococcus_downei
234,,Giardia_intestinalis
235,,Actinomyces_cardiffensis
236,,Actinomyces_odontolyticus
237,,Pseudopropionibacterium_propionicum
238,,Butyribacterium_methylotrophicum
239,,Mogibacterium_diversum
240,,Moraxella_osloensis
241,,Corynebacterium_striatum
242,,Brevibacterium_linens
243,,Prevotella_oris
244,,Actinomyces_sp_oral_taxon_180
245,,Eisenbergiella_tayi
246,,Enterococcus_gallinarum
247,,Enterococcus_dispar
248,,Lactobacillus_acidipiscis
249,,Desulfotomaculum_ruminis
250,,Streptococcus_sp_oral_taxon_058
251,,Bavariicoccus_seileri
252,,Lactobacillus_saerimneri
253,,Enterococcus_avium
254,,Treponema_maltophilum
255,,Lactobacillus_paragasseri
256,,Lactobacillus_rhamnosus
257,,Mageeibacillus_indolicus
258,,Acetivibrio_ethanolgignens
259,,Treponema_sp_OMZ_838
260,,Lawsonella_clevelandensis
261,,Actinomyces_sp_oral_taxon_448
262,,Desulfovibrio_legallii
263,,Selenomonas_sp_oral_taxon_126
264,,Prevotella_veroralis
265,,Streptococcus_anginosus_group
266,,Aeromonas_hydrophila
267,,Gemella_sanguinis
268,,Oribacterium_sinus
269,,Staphylococcus_succinus
270,,Serratia_proteamaculans
271,,Scardovia_wiggsiae
272,,Staphylococcus_sp_NAM3COL9
273,,Catabacter_hongkongensis
274,,Corynebacterium_accolens
275,,Bulleidia_extructa
276,,Lachnoclostridium_sp_An131
277,,Enterococcus_raffinosus
278,,Citrobacter_braakii
279,,Streptococcus_pneumoniae
280,,Lactobacillus_brevis
281,,Neisseria_sp_oral_taxon_014
282,,Leuconostoc_mesenteroides
283,,Alcaligenes_aquatilis
284,,Methanobrevibacter_oralis
285,,Staphylococcus_vitulinus
286,,Lactobacillus_kefiranofaciens
287,,Slackia_isoflavoniconvertens
288,,Lactobacillus_delbrueckii
289,,Lachnoanaerobaculum_umeaense
290,,Clostridium_clostridioforme
291,,Streptococcus_sp_HMSC070B10
292,,Selenomonas_sp_oral_taxon_138
293,,Lactobacillus_equicursoris
294,,Clostridium_scindens
295,,Methanomassiliicoccales_archaeon_RumEn_M1
296,,Veillonella_sp_CAG_933
297,,Raoultella_terrigena
298,,Propionibacterium_freudenreichii
299,,Aeromonas_media
300,,Eikenella_corrodens
301,,Megasphaera_sp_DISK_18
302,,Eubacterium_brachy
303,,Corynebacterium_amycolatum
304,,Parvimonas_sp_oral_taxon_110
305,,Treponema_socranskii
306,,Slackia_exigua
307,,Gemmiger_sp_An50
308,,Desulfovibrio_vulgaris
309,,Leclercia_adecarboxylata
310,,Actinomyces_meyeri
311,,Lactobacillus_sanfranciscensis
312,,Anaerotignum_lactatifermentans
313,,Haemophilus_quentini
314,,Helicobacter_cinaedi
315,,Ralstonia_insidiosa
316,,Weissella_viridescens
317,,Cellulosilyticum_lentocellum
318,,Enterococcus_faecalis
319,,Actinomyces_massiliensis
320,,Methanobacterium_sp_MB1
321,,Streptococcus_infantis
322,,Lactobacillus_panis
323,,Dorea_sp_D27
324,,Enorma_massiliensis
325,,Selenomonas_noxia
326,,Desulfovibrio_sp_MES5
327,,Alloprevotella_tannerae
328,,Rhodococcus_erythropolis
329,,Neisseria_perflava
330,,Lactobacillus_helveticus
331,,Methanobrevibacter_arboriphilus
332,,Campylobacter_rectus
333,,Corynebacterium_kroppenstedtii
334,,Leuconostoc_pseudomesenteroides
335,,Leptotrichia_sp_oral_taxon_225
336,,Catenibacterium_mitsuokai
337,,Porphyromonas_somerae
338,,Actinomyces_sp_ICM47
339,,Streptococcus_lutetiensis
340,,Acidaminococcus_fermentans
341,,Ralstonia_pickettii
342,,Enterococcus_casseliflavus
343,,Streptococcus_milleri
344,,Erysipelothrix_larvae
345,,Peptococcus_niger
346,,Lactobacillus_antri
347,,Dialister_pneumosintes
348,,Lactococcus_lactis
349,,Aeromonas_dhakensis
350,,Faecalitalea_cylindroides
351,,Clostridium_sp_7_2_43FAA
352,,Parvimonas_sp_oral_taxon_393
353,,Serratia_liquefaciens
354,,Blautia_coccoides
355,,Clostridium_methylpentosum
356,,Streptococcus_pseudopneumoniae
357,,Sediminibacterium_sp_FEMGT703S
358,,Anaerococcus_lactolyticus
359,,Aeromonas_veronii
360,,Prevotella_melaninogenica
361,,Oribacterium_parvum
362,,Anaerostipes_caccae
363,,Bacteroides_sp_CAG_661
364,,Arcobacter_butzleri
365,,Citrobacter_koseri
366,,Firmicutes_bacterium_CAG_94
367,,Streptococcus_viridans
368,,Schwartzia_succinivorans
369,,Eubacterium_infirmum
370,,Saccharomyces_cerevisiae
371,,Eubacterium_sulci
372,,Clostridium_sp_MSTE9
373,,Lachnoclostridium_sp_An118
374,,Tetragenococcus_halophilus
375,,Granulicatella_adiacens
376,,Actinobaculum_sp_oral_taxon_183
377,,Lactobacillus_otakiensis
378,,Bifidobacterium_animalis
379,,Lactonifactor_longoviformis
380,,Bacteroides_sp_CAG_633
381,,Klebsiella_michiganensis
382,,Lactobacillus_pentosus
383,,Desulfovibrionaceae_bacterium
384,,Treponema_vincentii
385,,Desulfomicrobium_orale
386,,Anaerococcus_vaginalis
387,,Actinomyces_viscosus
388,,Corynebacterium_simulans
389,,Atlantibacter_hermannii
390,,Bifidobacterium_dentium
391,,Lelliottia_jeotgali
392,,Streptococcus_sp_A12
393,,Atopobium_parvulum
394,,Bifidobacterium_angulatum
395,,Anaerocolumna_aminovalerica
396,,Propionibacterium_acidifaciens
397,,Candida_albicans
398,,Catonella_morbi
399,,Lachnoclostridium_sp_An138
400,,Filifactor_alocis
401,,Sellimonas_intestinalis
402,,Serratia_marcescens
403,,Proteus_penneri
404,,Alloprevotella_rava
405,,Cloacibacillus_evryensis
406,,Finegoldia_magna
407,,Mogibacterium_timidum
408,,Lachnoanaerobaculum_saburreum
409,,Muribaculum_intestinale
410,,Alistipes_sp_An66
411,,Lactobacillus_fermentum
412,,Robinsoniella_sp_RHS
413,,Actinomyces_sp_HPA0247
414,,Lactobacillus_oris
415,,Bifidobacterium_gallinarum
416,,Tannerella_sp_oral_taxon_808
417,,Brachyspira_pilosicoli
418,,Peptostreptococcus_sp_MV1
419,,Actinomyces_naeslundii
420,,Eubacterium_saphenum
421,,Dolosigranulum_pigrum
422,,Dysgonomonas_gadei
423,,Leptotrichia_hofstadii
424,,Bacteroidetes_bacterium_oral_taxon_272
425,,Prevotella_baroniae
426,,Streptococcus_mutans
427,,Scardovia_inopinata
428,,Prevotella_intermedia
429,,Staphylococcus_aureus
430,,Atopobium_minutum
431,,Clostridium_neonatale
432,,Hafnia_alvei
433,,Megasphaera_micronuciformis
434,,Campylobacter_coli
435,,Lactobacillus_curvatus
436,,Fusobacterium_sp_CAG_439
437,,Gemella_asaccharolytica
438,,Eubacterium_callanderi
439,,Selenomonas_sputigena
440,,Proteus_hauseri
441,,Olsenella_scatoligenes
442,,Pluralibacter_gergoviae
443,,Peptostreptococcus_anaerobius
444,,Shewanella_algae
445,,Actinomyces_sp_oral_taxon_170
446,,Leptotrichia_wadei
447,,Leptotrichia_sp_oral_taxon_212
448,,Prevotella_sp_CAG_1320
449,,Tannerella_forsythia
450,,Citrobacter_farmeri
451,,Abiotrophia_defectiva
452,,Megasphaera_sp_MJR8396C
453,,Kingella_oralis
454,,Corynebacterium_matruchotii
455,,Subdoligranulum_variabile
