,Healthy,Unhealthy
84,Actinomyces_odontolyticus,Entamoeba_histolytica
85,Enterococcus_italicus,Enterococcus_thailandicus
86,Carnobacterium_divergens,Lactobacillus_pontis
87,Eubacterium_nodatum,Citrobacter_sp_MGH106
88,Actinomyces_johnsonii,Clostridium_baratii
89,Stenotrophomonas_maltophilia,Prevotella_sp_P3_122
90,Citrobacter_portucalensis,Clostridium_sp_7_2_43FAA
91,Brachyspira_pilosicoli,Hafnia_alvei
92,Escherichia_fergusonii,Prevotella_colorans
93,Aerococcus_viridans,Lactobacillus_vaccinostercus
94,Streptococcus_sp_HPH0090,Methanobrevibacter_arboriphilus
95,Oribacterium_asaccharolyticum,Lactobacillus_gasseri
96,Geobacillus_stearothermophilus,Bacteroides_salanitronis
97,Cardiobacterium_hominis,Providencia_stuartii
98,Weissella_confusa,Lactobacillus_johnsonii
99,Citrobacter_gillenii,Alistipes_sp_CHKCI003
100,Streptococcus_pyogenes,Succinatimonas_hippei
101,Aggregatibacter_sp_oral_taxon_458,Lactobacillus_reuteri
102,Fusobacterium_periodonticum,Acinetobacter_junii
103,Subdoligranulum_variabile,Dialister_succinatiphilus
104,Neisseria_macacae,Staphylococcus_epidermidis
105,Tyzzerella_sp_An114,Campylobacter_hominis
106,Campylobacter_jejuni,Lactobacillus_brevis
107,Sellimonas_intestinalis,Prevotella_corporis
108,Aeromonas_media,Brevibacterium_linens
109,Acinetobacter_johnsonii,Anaerococcus_lactolyticus
110,Staphylococcus_capitis,Entamoeba_dispar
111,Pseudoalteromonas_tetraodonis,Clostridium_ventriculi
112,Fusobacterium_ulcerans,Bifidobacterium_gallinarum
113,Streptococcus_sobrinus,Candidatus_Methanomethylophilus_sp_1R26
114,Clostridium_disporicum,Vibrio_kanaloae
115,Klebsiella_aerogenes,Corynebacterium_matruchotii
116,Megamonas_funiformis,Gemella_asaccharolytica
117,Fusobacterium_varium,Pseudescherichia_vulneris
118,Enterococcus_devriesei,Odoribacter_laneus
119,Fusobacterium_mortiferum,Streptococcus_parauberis
120,Massiliomicrobiota_timonensis,Streptococcus_sp_HMSC070B10
121,Streptococcus_sp_oral_taxon_056,Mitsuokella_multacida
122,Lachnospiraceae_bacterium_2_1_46FAA,Eubacterium_pyruvativorans
123,Bifidobacterium_kashiwanohense,Lawsonella_clevelandensis
124,Lactobacillus_parabuchneri,Robinsoniella_sp_RHS
125,Mycoplasma_hominis,Lactobacillus_acidophilus
126,Granulicatella_adiacens,Enterobacter_sp_638
127,Macrococcus_caseolyticus,Xanthomonas_phaseoli
128,Bacteroides_sp_OM05_12,Facklamia_hominis
129,Anaeroglobus_geminatus,Dialister_micraerophilus
130,Streptococcus_sp_M334,Mageeibacillus_indolicus
131,Rhodococcus_qingshengii,Ileibacterium_valens
132,Roseburia_sp_831b,Finegoldia_magna
133,Prevotella_sp_F0091,Alistipes_inops
134,Bacteroides_stercorirosoris,Anaerofustis_stercorihominis
135,Megasphaera_cerevisiae,Staphylococcus_succinus
136,Bifidobacterium_merycicum,Atopobium_vaginae
137,Desulfovibrio_vulgaris,Bifidobacterium_catenulatum
138,Phytobacter_ursingii,Muribaculum_intestinale
139,Bacillus_altitudinis,Pluralibacter_gergoviae
140,Prevotella_melaninogenica,Barnesiella_sp_An55
141,Morococcus_cerebrosus,Lactobacillus_alimentarius
142,Aspergillus_cristatus,Eubacterium_sp_An11
143,Raoultella_planticola,Lactobacillus_equicursoris
144,Megamonas_hypermegale,Candidatus_Gastranaerophilales_bacterium
145,Prevotella_sp_oral_taxon_473,Eubacterium_sp_68_3_10
146,Aeromonas_allosaccharophila,Halomonas_boliviensis
147,Lachnoclostridium_sp_An118,Oribacterium_sp_oral_taxon_078
148,Eikenella_corrodens,Lactobacillus_helveticus
149,Zymomonas_mobilis,Actinobaculum_massiliense
150,Clostridium_cadaveris,Bifidobacterium_angulatum
151,Streptococcus_sp_HMSC071D03,Lactobacillus_kefiri
152,Citrobacter_youngae,Lactobacillus_fuchuensis
153,Leucobacter_komagatae,Lactobacillus_gastricus
154,Clostridium_sp_CAG_510,Corynebacterium_aurimucosum
155,Mycobacterium_avium,Dorea_sp_D27
156,Variovorax_paradoxus,Dickeya_chrysanthemi
157,Mogibacterium_diversum,Peptoniphilus_sp_HMSC062D09
158,Clostridiales_bacterium_CHKCI006,Citrobacter_amalonaticus
159,Treponema_berlinense,Corynebacterium_accolens
160,Actinomyces_sp_HMSC035G02,Corynebacterium_riegelii
161,Bosea_vaviloviae,Bacteroides_xylanolyticus
162,Bulleidia_extructa,Catenibacterium_mitsuokai
163,Leuconostoc_citreum,Peptoniphilus_lacrimalis
164,Peptoniphilus_sp_BV3C26,Slackia_isoflavoniconvertens
165,Actinomyces_turicensis,Denitrobacterium_detoxificans
166,Bacteroides_sartorii,Atopobium_deltae
167,Bifidobacterium_ruminantium,Desulfovibrio_legallii
168,[Collinsella]_massiliensis,Tropheryma_whipplei
169,Terrisporobacter_othiniensis,Streptococcus_massiliensis
170,Campylobacter_ureolyticus,Veillonella_seminalis
171,Tyzzerella_nexilis,
172,Bacteroides_sp_43_108,
173,Centipeda_periodontii,
174,Leucobacter_sp_7_1,
175,Gemella_haemolysans,
176,Staphylococcus_sciuri,
177,Vibrio_fluvialis,
178,Streptococcus_macedonicus,
179,Eggerthia_catenaformis,
180,Staphylococcus_xylosus,
181,Lautropia_mirabilis,
182,Granulicatella_elegans,
183,Enterococcus_cecorum,
184,Lactobacillus_algidus,
185,Peptostreptococcus_anaerobius,
186,Blautia_hansenii,
187,Enterococcus_raffinosus,
188,Sphingopyxis_terrae,
189,Veillonella_denticariosi,
190,Streptococcus_milleri,
191,Eubacterium_sp_CAG_786,
192,Neisseria_sicca,
193,Veillonella_atypica,
194,Corynebacterium_argentoratense,
195,Clostridium_sp_CAG_590,
196,Prevotella_histicola,
197,Clostridium_hiranonis,
198,Ralstonia_pickettii,
199,Enterococcus_phoeniculicola,
200,Lactobacillus_murinus,
201,Giardia_intestinalis,
202,Leclercia_adecarboxylata,
203,Bacillus_haynesii,
204,Citrobacter_koseri,
205,Actinomyces_sp_oral_taxon_448,
206,Campylobacter_gracilis,
207,Rikenella_microfusus,
208,Desulfovibrio_sp_An276,
209,Prevotella_denticola,
210,Acinetobacter_lwoffii,
211,Megasphaera_sp_BV3C16_1,
212,Lachnoanaerobaculum_saburreum,
213,Hungatella_effluvii,
214,Clostridium_paraputrificum,
215,Kluyvera_ascorbata,
216,Staphylococcus_kloosii,
217,Pseudoalteromonas_undina,
218,Leuconostoc_garlicum,
219,Streptococcus_sinensis,
220,Gemmiger_sp_An87,
221,Eubacterium_sulci,
222,Lysinibacillus_sp_B2A1,
223,Prevotella_intermedia,
224,Paraclostridium_bifermentans,
225,Sodalis_praecaptivus,
226,Ruminococcus_gnavus,
227,Bacteroides_sp_CAG_530,
228,Cetobacterium_somerae,
229,Corynebacterium_flavescens,
230,Lactonifactor_longoviformis,
231,Methanomassiliicoccales_archaeon_RumEn_M1,
232,Pseudomonas_fluorescens_group,
233,Actinomyces_georgiae,
234,Pseudopropionibacterium_propionicum,
235,Gemmiger_sp_An194,
236,Leuconostoc_mesenteroides,
237,Dysgonomonas_sp_37_18,
238,Ruminococcus_sp_CAG_579,
239,Veillonella_dispar,
240,Photobacterium_damselae,
241,Weissella_viridescens,
242,Clostridium_perfringens,
243,Brevibacterium_aurantiacum,
244,Abiotrophia_defectiva,
245,Eubacterium_coprostanoligenes,
246,Bifidobacterium_pseudolongum,
247,Actinomyces_naeslundii,
248,Phyllobacterium_myrsinacearum,
249,Bacteroides_oleiciplenus,
250,Streptococcus_sp_HMSC034E03,
251,Blastocystis_sp_subtype_1,
252,Lactobacillus_mindensis,
253,Paeniclostridium_sordellii,
254,Shuttleworthia_satelles,
255,Actinomyces_sp_S6_Spd3,
256,Prevotella_oulorum,
257,Streptococcus_agalactiae,
258,Enterococcus_malodoratus,
259,Parvimonas_micra,
260,Aerococcus_urinaeequi,
261,Slackia_exigua,
262,Sneathia_amnii,
263,Cloacibacterium_normanense,
264,Solobacterium_moorei,
265,Aggregatibacter_aphrophilus,
266,Pseudomonas_yamanorum,
267,Peptostreptococcus_stomatis,
268,Candidatus_Gastranaerophilales_bacterium_HUM_9,
269,Corynebacterium_casei,
270,Meiothermus_silvanus,
271,Anaerotignum_lactatifermentans,
272,Clostridium_celatum,
273,Neisseria_mucosa,
274,Citrobacter_farmeri,
275,Haemophilus_sputorum,
276,Lactobacillus_rhamnosus,
277,Prevotella_sp_AM42_24,
278,Actinomyces_radicidentis,
279,Fusobacterium_hwasookii,
280,Enterobacter_cloacae_complex,
281,Oribacterium_parvum,
282,Bacteroides_pectinophilus,
283,Flavonifractor_sp_An306,
284,Desulfovibrio_sp_MES5,
285,Lactobacillus_sanfranciscensis,
286,Citrobacter_pasteurii,
287,Citrobacter_freundii,
288,Microlunatus_phosphovorus,
289,Synergistes_jonesii,
290,Lactobacillus_kalixensis,
291,Stenotrophomonas_rhizophila,
292,Leptotrichia_sp_oral_taxon_847,
293,Neisseria_flavescens,
294,Cutibacterium_acnes,
295,Bifidobacterium_scardovii,
296,Acetatifactor_muris,
297,Clostridium_hylemonae,
298,Blautia_sp_An249,
299,Veillonella_parvula,
300,Absiella_dolichum,
301,Enterococcus_gilvus,
302,Prevotella_sp_885,
303,Actinomyces_oris,
304,Fusobacterium_gonidiaformans,
305,Providencia_rettgeri,
306,Arcobacter_butzleri,
307,Streptococcus_viridans,
308,Mogibacterium_timidum,
309,Rhodococcus_erythropolis,
310,Porphyromonas_somerae,
311,Tepidimonas_fonticaldi,
312,Streptococcus_sp_F0442,
313,Haemophilus_influenzae,
314,Elizabethkingia_anophelis,
315,Lactobacillus_crustorum,
316,Weissella_cibaria,
317,Actinomyces_massiliensis,
318,Streptococcus_anginosus_group,
319,Roseburia_sp_CAG_303,
320,Citrobacter_werkmanii,
321,Oenococcus_alcoholitolerans,
322,Alkaliphilus_oremlandii,
323,Alloprevotella_tannerae,
324,Parvimonas_sp_KA00067,
325,Aeromonas_veronii,
326,Bacteroides_coprophilus,
327,Pseudomonas_lundensis,
328,Megasphaera_micronuciformis,
329,Pantoea_brenneri,
330,Porphyromonas_gingivalis,
331,Kosakonia_sp_S29,
332,Neisseria_polysaccharea,
333,Acinetobacter_parvus,
334,Klebsiella_pneumoniae,
335,Leptotrichia_sp_oral_taxon_879,
336,Providencia_alcalifaciens,
337,Bifidobacterium_thermacidophilum,
338,Scardovia_inopinata,
339,Aeromonas_hydrophila,
340,Enterococcus_durans,
341,Bacteroides_plebeius,
342,Prevotella_nigrescens,
343,Prevotella_sp_CAG_520,
344,Helicobacter_pullorum,
345,Bacillus_cereus_group,
346,Lachnoclostridium_sp_An131,
347,Neisseria_elongata,
348,Rothia_mucilaginosa,
349,Mycolicibacterium_obuense,
350,Fusobacterium_naviforme,
351,Enterococcus_sulfureus,
352,Propionibacterium_acidifaciens,
353,Aeromonas_dhakensis,
354,Ruminococcus_champanellensis,
355,Fusobacterium_nucleatum,
356,Streptococcus_sanguinis,
357,Pantoea_agglomerans,
358,Veillonella_rogosae,
359,Clostridium_sp_CAG_632,
360,Methanobrevibacter_woesei,
361,Selenomonas_sp_FOBRC6,
362,Kosakonia_sacchari,
363,Methanosphaera_cuniculi,
364,Treponema_succinifaciens,
365,Klebsiella_quasipneumoniae,
366,Parabacteroides_chinchillae,
367,Selenomonas_flueggei,
368,Pyrococcus_yayanosii,
369,Dialister_pneumosintes,
370,Peptococcus_niger,
371,Megamonas_funiformis_CAG_377,
372,Escherichia_albertii,
373,Lachnospiraceae_bacterium_oral_taxon_096,
374,Fusobacterium_sp_oral_taxon_370,
375,Enterococcus_pseudoavium,
376,Actinomyces_sp_oral_taxon_180,
377,Bacteroides_caecimuris,
378,Erysipelothrix_larvae,
379,Gemmiger_sp_An120,
380,Gemella_morbillorum,
381,Corynebacterium_variabile,
382,Filifactor_alocis,
383,Candidatus_Stoquefichus_sp_KLE1796,
384,Dysgonomonas_mossii,
385,Dialister_sp_CAG_357,
386,Aeromonas_caviae,
387,Sphingopyxis_granuli,
388,Streptococcus_sp_NLAE_zl_C503,
389,Actinomyces_sp_oral_taxon_181,
390,Bacteroides_faecichinchillae,
391,Klebsiella_quasivariicola,
392,Streptococcus_sp_A12,
393,Lactococcus_piscium,
394,Kluyvera_georgiana,
395,Bifidobacterium_pseudocatenulatum,
396,Prevotella_amnii,
397,Mogibacterium_pumilum,
398,Klebsiella_variicola_CAG_634,
399,Oribacterium_sinus,
400,Lactococcus_garvieae,
401,Bacteroidetes_bacterium_oral_taxon_272,
402,Campylobacter_concisus,
403,Streptococcus_australis,
404,Veillonella_sp_T11011_6,
405,Anaeromassilibacillus_sp_An172,
406,Fusobacterium_necrophorum,
407,Leuconostoc_suionicum,
408,Enterococcus_hirae,
409,Flavonifractor_sp_An82,
410,Prevotella_multiformis,
411,Actinomyces_hongkongensis,
412,Kocuria_marina,
413,Veillonella_infantium,
414,Actinomyces_sp_ICM47,
415,Helicobacter_cinaedi,
416,Enterococcus_avium,
417,Proteus_mirabilis,
418,Kluyvera_cryocrescens,
419,Atopobium_parvulum,
420,Atopobium_rimae,
421,Lactobacillus_kefiranofaciens,
422,Veillonella_rodentium,
423,Actinomyces_sp_oral_taxon_897,
424,Saccharomyces_cerevisiae,
425,Methanobrevibacter_oralis,
426,Actinomyces_sp_oral_taxon_414,
427,Brachybacterium_alimentarium,
428,Pseudoalteromonas_nigrifaciens,
429,Sporanaerobacter_sp_PP17_6a,
430,Kocuria_indica,
431,Streptococcus_mitis,
432,Bacteroides_sp_D2,
433,Staphylococcus_hominis,
434,Mitsuokella_sp_oral_taxon_131,
435,Enterobacter_bugandensis,
436,Kluyvera_intermedia,
437,Pantoea_dispersa,
438,Citrobacter_europaeus,
439,Pediococcus_acidilactici,
440,Leptotrichia_hofstadii,
441,Eubacterium_dolichum_CAG_375,
442,Streptococcus_downei,
443,Streptococcus_equinus,
444,Actinotignum_timonense,
445,Eubacterium_saphenum,
446,Olsenella_uli,
447,Staphylococcus_pasteuri,
448,Bacteroides_coprocola,
449,Parvimonas_sp_oral_taxon_393,
450,Clostridium_sp_chh4_2,
451,Pseudomonas_putida_group,
452,Prevotella_stercorea,
453,Selenomonas_sputigena,
