,Healthy,Unhealthy
118,Aeromonas_allosaccharophila,Gemella_asaccharolytica
119,Lachnoclostridium_sp_An118,Enterococcus_avium
120,Pediococcus_pentosaceus,Prevotella_sp_CAG_924
121,Zymomonas_mobilis,Clostridium_cocleatum
122,Citrobacter_youngae,Streptococcus_parauberis
123,Monoglobus_pectinilyticus,Citrobacter_werkmanii
124,Clostridium_sp_CAG_510,Veillonella_denticariosi
125,Mycobacterium_avium,Klebsiella_oxytoca
126,Variovorax_paradoxus,Streptococcus_milleri
127,Mogibacterium_diversum,Streptococcus_sp_HMSC070B10
128,Clostridiales_bacterium_CHKCI006,Neisseria_sicca
129,Treponema_berlinense,Megasphaera_stantonii
130,Actinomyces_sp_HMSC035G02,Eubacterium_sp_OM08_24
131,Bosea_vaviloviae,Veillonella_rodentium
132,Bulleidia_extructa,Bifidobacterium_moukalabense
133,Peptoniphilus_sp_BV3C26,Streptococcus_sp_HPH0090
134,Actinomyces_turicensis,Eubacterium_pyruvativorans
135,Methanobrevibacter_arboriphilus,Lactobacillus_mucosae
136,Anaerotruncus_sp_CAG_528,Kosakonia_sp_S29
137,[Collinsella]_massiliensis,Actinomyces_sp_oral_taxon_414
138,Terrisporobacter_othiniensis,Pyramidobacter_piscolens
139,Proteus_vulgaris,Dialister_micraerophilus
140,Centipeda_periodontii,Oribacterium_asaccharolyticum
141,Staphylococcus_sciuri,Providencia_alcalifaciens
142,Proteus_hauseri,Cronobacter_dublinensis
143,Vibrio_fluvialis,Lactobacillus_murinus
144,Lactobacillus_brevis,Cardiobacterium_hominis
145,Eggerthia_catenaformis,Staphylococcus_warneri
146,Staphylococcus_xylosus,Weissella_paramesenteroides
147,Anaerococcus_lactolyticus,Stomatobaculum_longum
148,Prevotella_sp_CAG_1092,Kosakonia_oryzae
149,Corynebacterium_matruchotii,Muribaculum_intestinale
150,Lactobacillus_algidus,Barnesiella_sp_An55
151,Enterococcus_raffinosus,Phascolarctobacterium_sp_CAG_266
152,Eubacterium_sp_CAG_786,Eubacterium_sp_An11
153,Clostridium_sp_CAG_413,Enterococcus_casseliflavus
154,Lawsonella_clevelandensis,Lactobacillus_equicursoris
155,Clostridium_sp_CAG_590,Pantoea_dispersa
156,Lactobacillus_acidophilus,Eubacterium_sp_68_3_10
157,Prevotella_histicola,Oribacterium_sp_oral_taxon_078
158,Ralstonia_pickettii,Veillonellaceae_bacterium_DNF00626
159,Streptococcus_lutetiensis,Pediococcus_acidilactici
160,Enterococcus_phoeniculicola,Proteus_penneri
161,Leclercia_adecarboxylata,Dorea_sp_D27
162,Prevotella_sp_CAG_1031,Peptoniphilus_sp_HMSC062D09
163,Atopobium_vaginae,Propionibacterium_acidifaciens
164,Pluralibacter_gergoviae,Aeromonas_dhakensis
165,Actinomyces_sp_oral_taxon_448,Streptococcus_sinensis
166,Acinetobacter_lwoffii,Subdoligranulum_variabile
167,Prevotella_denticola,Prevotella_sp_CAG_755
168,Lachnoanaerobaculum_saburreum,Peptoniphilus_lacrimalis
169,Hungatella_effluvii,Desulfovibrio_legallii
170,Citrobacter_amalonaticus,Tropheryma_whipplei
171,Staphylococcus_kloosii,Paraclostridium_bifermentans
172,Pseudoalteromonas_undina,Citrobacter_sp_50677481
173,Leuconostoc_garlicum,Clostridium_sp_chh4_2
174,Gemmiger_sp_An87,Pseudomonas_putida_group
175,Eubacterium_sulci,
176,Lysinibacillus_sp_B2A1,
177,Prevotella_intermedia,
178,Sodalis_praecaptivus,
179,Bacteroides_sp_CAG_530,
180,Methanomassiliicoccales_archaeon_RumEn_M1,
181,Pseudomonas_fluorescens_group,
182,Actinomyces_georgiae,
183,Leuconostoc_mesenteroides,
184,Dysgonomonas_sp_37_18,
185,Ruminococcus_sp_CAG_579,
186,Abiotrophia_defectiva,
187,Eubacterium_coprostanoligenes,
188,Actinomyces_naeslundii,
189,Leuconostoc_carnosum,
190,Streptococcus_sp_HMSC034E03,
191,Firmicutes_bacterium_CAG_555,
192,Lactobacillus_mindensis,
193,Prevotella_oulorum,
194,Streptococcus_agalactiae,
195,Enterococcus_malodoratus,
196,Parvimonas_micra,
197,Oscillibacter_sp_PC13,
198,Moraxella_osloensis,
199,Aerococcus_urinaeequi,
200,Cloacibacterium_normanense,
201,Methanobrevibacter_smithii,
202,Aggregatibacter_aphrophilus,
203,Pseudomonas_yamanorum,
204,Peptostreptococcus_sp_MV1,
205,Candidatus_Gastranaerophilales_bacterium_HUM_9,
206,Corynebacterium_casei,
207,Meiothermus_silvanus,
208,Comamonas_aquatica,
209,Criibacterium_bergeronii,
210,Prevotella_salivae,
211,Lactobacillus_rhamnosus,
212,Actinomyces_radicidentis,
213,Fusobacterium_hwasookii,
214,Bacteroides_pectinophilus,
215,Flavonifractor_sp_An306,
216,Lactobacillus_sanfranciscensis,
217,Citrobacter_pasteurii,
218,Varibaculum_cambriense,
219,Synergistes_jonesii,
220,Lactobacillus_kalixensis,
221,Morganella_morganii,
222,Stenotrophomonas_rhizophila,
223,Leptotrichia_sp_oral_taxon_847,
224,Cutibacterium_acnes,
225,Alistipes_sp_CAG_831,
226,Bifidobacterium_scardovii,
227,Clostridium_baratii,
228,Bacteroides_salanitronis,
229,Blautia_sp_An249,
230,Enterococcus_gilvus,
231,Prevotella_sp_885,
232,Actinomyces_oris,
233,Firmicutes_bacterium_CAG_145,
234,Fusobacterium_gonidiaformans,
235,Providencia_rettgeri,
236,Mogibacterium_timidum,
237,Rhodococcus_erythropolis,
238,Haemophilus_influenzae,
239,Actinomyces_massiliensis,
240,Vibrio_kanaloae,
241,Escherichia_marmotae,
242,Oenococcus_alcoholitolerans,
243,Alkaliphilus_oremlandii,
244,Alloprevotella_tannerae,
245,Parvimonas_sp_KA00067,
246,Aeromonas_veronii,
247,Pseudomonas_lundensis,
248,Porphyromonas_gingivalis,
249,Acinetobacter_parvus,
250,Bifidobacterium_thermacidophilum,
251,Barnesiella_sp_An22,
252,Bifidobacterium_animalis,
253,Staphylococcus_succinus,
254,Aeromonas_hydrophila,
255,Prevotella_nigrescens,
256,Actinomyces_sp_oral_taxon_170,
257,Helicobacter_pullorum,
258,Bacillus_cereus_group,
259,Neisseria_elongata,
260,Mycolicibacterium_obuense,
261,Fusobacterium_naviforme,
262,Enterococcus_sulfureus,
263,Lactobacillus_gallinarum,
264,Ruminococcus_champanellensis,
265,Lactobacillus_delbrueckii,
266,Dialister_invisus,
267,Pantoea_agglomerans,
268,Chlamydia_ibidis,
269,Clostridium_sp_CAG_632,
270,Selenomonas_sp_FOBRC6,
271,Methanosphaera_cuniculi,
272,Treponema_succinifaciens,
273,Eubacteriaceae_bacterium_CHKCI005,
274,Parabacteroides_chinchillae,
275,Clostridium_sp_CAG_678,
276,Selenomonas_flueggei,
277,Blautia_hydrogenotrophica,
278,Pyrococcus_yayanosii,
279,Tissierellia_bacterium_KA00581,
280,Dialister_pneumosintes,
281,Peptococcus_niger,
282,Prevotella_timonensis,
283,Prevotella_sp_CAG_485,
284,Lachnospiraceae_bacterium_oral_taxon_096,
285,Butyrivibrio_sp_CAG_318,
286,Megasphaera_sp_DISK_18,
287,Prevotella_sp_CAG_5226,
288,Haemophilus_parahaemolyticus,
289,Acinetobacter_pittii,
290,Lactobacillus_animalis,
291,Corynebacterium_variabile,
292,Filifactor_alocis,
293,Dysgonomonas_mossii,
294,Corynebacterium_amycolatum,
295,Aeromonas_caviae,
296,Sphingopyxis_granuli,
297,Actinomyces_sp_oral_taxon_181,
298,Klebsiella_quasivariicola,
299,Lactococcus_piscium,
300,Anaerostipes_caccae,
301,Kluyvera_georgiana,
302,Lactococcus_garvieae,
303,Arcobacter_cryaerophilus,
304,Anaeromassilibacillus_sp_An172,
305,Fusobacterium_necrophorum,
306,Lactococcus_lactis,
307,Flavonifractor_sp_An82,
308,Sharpea_azabuensis,
309,Prevotella_multiformis,
310,Actinomyces_hongkongensis,
311,Kocuria_marina,
312,Actinomyces_sp_ICM47,
313,Methanosphaera_stadtmanae,
314,Proteus_mirabilis,
315,Lactobacillus_kefiranofaciens,
316,Actinomyces_sp_oral_taxon_897,
317,Streptococcus_thermophilus,
318,Chryseobacterium_sp_VAUSW3,
319,Brachybacterium_alimentarium,
320,Pseudoalteromonas_nigrifaciens,
321,Sporanaerobacter_sp_PP17_6a,
322,Kocuria_indica,
323,Staphylococcus_hominis,
324,Citrobacter_europaeus,
325,Leptotrichia_hofstadii,
326,Streptococcus_downei,
327,Streptococcus_equinus,
328,Actinotignum_timonense,
329,Eubacterium_saphenum,
330,Corynebacterium_accolens,
331,Olsenella_uli,
332,Ruminococcus_sp_CAG_624,
333,Denitrobacterium_detoxificans,
334,Parvimonas_sp_oral_taxon_393,
335,Bacteroides_heparinolyticus,
336,Dorea_sp_CAG_317,
337,Selenomonas_sputigena,
