,Healthy,Unhealthy
40,Bifidobacterium_breve,Enterobacter_mori
41,Clostridium_sp_CAG_411,Bacteroides_sp_OM05_12
42,Corynebacterium_glutamicum,Erysipelothrix_larvae
43,Actinomyces_sp_HPA0247,Gemmiger_sp_An120
44,Leuconostoc_pseudomesenteroides,Peptoniphilus_coxii
45,Prevotella_oralis,Lactobacillus_saerimneri
46,Actinomyces_meyeri,Lactobacillus_dextrinicus
47,Prevotella_pallens,Terrisporobacter_glycolicus
48,Leuconostoc_gelidum,Clostridium_bolteae_CAG_59
49,Mycoplasma_bovis,Cronobacter_malonaticus
50,Aggregatibacter_segnis,Desulfovibrio_fairfieldensis
51,Eubacterium_brachy,Bacteroides_stercorirosoris
52,Bacillus_sp_FJAT_27916,Kosakonia_cowanii
53,Thermus_scotoductus,Clostridium_sp_CAG_299
54,Acinetobacter_indicus,Cellulosilyticum_lentocellum
55,Actinomyces_odontolyticus,Leptotrichia_wadei
56,Acinetobacter_junii,Actinomyces_cardiffensis
57,Tannerella_sp_oral_taxon_808,Megasphaera_elsdenii
58,Eubacterium_nodatum,Negativicoccus_succinicivorans
59,Actinomyces_johnsonii,Lactobacillus_ruminis
60,Prevotella_sp_oral_taxon_306,Methanosphaera_sp_SHI1033
61,Stenotrophomonas_maltophilia,Enterococcus_dispar
62,Brachyspira_pilosicoli,Haemophilus_quentini
63,Lachnoclostridium_sp_An14,Pseudoramibacter_alactolyticus
64,Odoribacter_laneus,Clostridium_sp_SY8519
65,Aerococcus_viridans,Bacteroides_sp_An322
66,Oribacterium_asaccharolyticum,Megamonas_hypermegale
67,Porphyromonas_asaccharolytica,Streptococcus_pseudopneumoniae
68,Fusobacterium_equinum,Lachnoclostridium_sp_An196
69,Geobacillus_stearothermophilus,Neisseria_mucosa
70,Leuconostoc_lactis,Pseudocitrobacter_faecalis
71,Citrobacter_gillenii,Campylobacter_showae
72,Treponema_maltophilum,Mitsuokella_jalaludinii
73,Streptococcus_pyogenes,Melissococcus_sp_OM08_11BH
74,Aggregatibacter_sp_oral_taxon_458,Lactobacillus_salivarius
75,Roseburia_sp_CAG_471,Bacteroides_sp_CAG_633
76,Lactobacillus_otakiensis,Prevotella_sp_CAG_1058
77,Fusobacterium_periodonticum,Veillonella_tobetsuensis
78,Neisseria_macacae,Oribacterium_parvum
79,Atopobium_deltae,Actinomyces_urogenitalis
80,Alloprevotella_rava,Vibrio_furnissii
81,Streptococcus_massiliensis,Prevotella_sp_CAG_617
82,Tyzzerella_sp_An114,Pseudomonas_helleri
83,Campylobacter_jejuni,Streptococcus_pneumoniae
84,Aeromonas_media,Sutterella_parvirubra
85,Acinetobacter_johnsonii,Mogibacterium_pumilum
86,Staphylococcus_capitis,Plesiomonas_shigelloides
87,Butyrivibrio_crossotus,Lactobacillus_panis
88,Gardnerella_vaginalis,Cardiobacterium_valvarum
89,Pseudoalteromonas_tetraodonis,Klebsiella_variicola_CAG_634
90,Propionibacterium_freudenreichii,Prevotella_sp_S7_1_8
91,Prevotella_multisaccharivorax,Eubacterium_limosum
92,Enterococcus_devriesei,Lactobacillus_fermentum
93,Staphylococcus_aureus,Faecalicoccus_pleomorphus
94,Massiliomicrobiota_timonensis,Enterococcus_thailandicus
95,Lactobacillus_farciminis,Citrobacter_sp_MGH106
96,Bifidobacterium_kashiwanohense,Bacteroides_salanitronis
97,Lactobacillus_parabuchneri,Prevotella_sp_P3_122
98,Prevotella_oris,Clostridium_sp_7_2_43FAA
99,Dysgonomonas_gadei,Hafnia_alvei
100,Clostridium_neonatale,Prevotella_colorans
101,Bacteroides_sp_CAG_927,Serratia_marcescens
102,Enhydrobacter_aerosaccus,Bacteroides_sartorii
103,Lactobacillus_ultunensis,Lactobacillus_gasseri
104,Clostridium_sp_MSTE9,Clostridium_butyricum
105,Rhodococcus_qingshengii,Anaerotruncus_sp_CAG_528
106,Roseburia_sp_831b,Alistipes_sp_CHKCI003
107,Prevotella_sp_F0091,Serratia_ficaria
108,Megasphaera_cerevisiae,Arcobacter_butzleri
109,Bifidobacterium_merycicum,Streptococcus_viridans
110,Prevotella_melaninogenica,Succinatimonas_hippei
111,Lactobacillus_sakei,Lactobacillus_reuteri
112,Aspergillus_cristatus,Enterococcus_hirae
113,Raoultella_planticola,Enterococcus_italicus
114,Atopobium_minutum,Staphylococcus_epidermidis
115,Peptoniphilus_duerdenii,Parascardovia_denticolens
116,Prevotella_sp_oral_taxon_473,Campylobacter_hominis
117,Lachnoclostridium_sp_An118,Prevotella_corporis
118,Eikenella_corrodens,Streptococcus_macedonicus
119,Pediococcus_pentosaceus,Actinomyces_hongkongensis
120,Zymomonas_mobilis,Clostridium_ventriculi
121,Clostridium_cadaveris,Lautropia_mirabilis
122,Streptococcus_sp_HMSC071D03,Enterococcus_cecorum
123,Leucobacter_komagatae,Gemella_asaccharolytica
124,Monoglobus_pectinilyticus,Enterococcus_avium
125,Clostridium_sp_CAG_510,Prevotella_sp_CAG_924
126,Mycobacterium_avium,Clostridium_cocleatum
127,Variovorax_paradoxus,Eubacterium_minutum
128,Mogibacterium_diversum,Streptococcus_parauberis
129,Clostridiales_bacterium_CHKCI006,Citrobacter_werkmanii
130,Treponema_berlinense,Klebsiella_oxytoca
131,Actinomyces_sp_HMSC035G02,Streptococcus_milleri
132,Bosea_vaviloviae,Streptococcus_sp_HMSC070B10
133,Bulleidia_extructa,Neisseria_sicca
134,Peptoniphilus_sp_BV3C26,Megasphaera_stantonii
135,Actinomyces_turicensis,Eubacterium_sp_OM08_24
136,Methanobrevibacter_arboriphilus,Bifidobacterium_moukalabense
137,Bifidobacterium_ruminantium,Saccharomyces_cerevisiae
138,[Collinsella]_massiliensis,Lactobacillus_mucosae
139,Terrisporobacter_othiniensis,Kosakonia_sp_S29
140,Campylobacter_ureolyticus,Actinomyces_sp_oral_taxon_414
141,Proteus_vulgaris,Pyramidobacter_piscolens
142,Leucobacter_sp_7_1,Cronobacter_dublinensis
143,Staphylococcus_sciuri,Lactobacillus_murinus
144,Proteus_hauseri,Cardiobacterium_hominis
145,Vibrio_fluvialis,Weissella_paramesenteroides
146,Lactobacillus_brevis,Kosakonia_oryzae
147,Brevibacterium_linens,Bacteroides_sp_CAG_598
148,Staphylococcus_xylosus,Bacteroides_sp_D2
149,Anaerococcus_lactolyticus,Aeromonas_hydrophila
150,Prevotella_sp_CAG_1092,Mitsuokella_sp_oral_taxon_131
151,Corynebacterium_matruchotii,Barnesiella_sp_An55
152,Lactobacillus_algidus,Enterobacter_bugandensis
153,Enterococcus_raffinosus,Eubacterium_sp_An11
154,Sphingopyxis_terrae,Lactobacillus_equicursoris
155,Eubacterium_sp_CAG_786,Pantoea_dispersa
156,Clostridium_sp_CAG_413,Eubacterium_sp_68_3_10
157,Clostridium_sp_CAG_590,Oribacterium_sp_oral_taxon_078
158,Prevotella_histicola,Citrobacter_europaeus
159,Ralstonia_pickettii,Bifidobacterium_angulatum
160,Enterococcus_phoeniculicola,Lactobacillus_gastricus
161,Leclercia_adecarboxylata,Dorea_sp_D27
162,Prevotella_sp_CAG_1031,Peptoniphilus_sp_HMSC062D09
163,Atopobium_vaginae,Propionibacterium_acidifaciens
164,Bacillus_haynesii,Helicobacter_pylori
165,Actinomyces_sp_oral_taxon_448,Aeromonas_dhakensis
166,Rikenella_microfusus,Subdoligranulum_variabile
167,Desulfovibrio_sp_An276,Prevotella_sp_CAG_755
168,Prevotella_denticola,Allisonella_histaminiformans
169,Acinetobacter_lwoffii,Peptoniphilus_lacrimalis
170,Megasphaera_sp_BV3C16_1,Desulfovibrio_legallii
171,Lachnoanaerobaculum_saburreum,Tropheryma_whipplei
172,Hungatella_effluvii,Citrobacter_sp_50677481
173,Kluyvera_ascorbata,Pseudomonas_putida_group
174,Pseudoalteromonas_undina,
175,Leuconostoc_garlicum,
176,Gemmiger_sp_An87,
177,Eubacterium_sulci,
178,Lysinibacillus_sp_B2A1,
179,Prevotella_intermedia,
180,Sodalis_praecaptivus,
181,Veillonella_seminalis,
182,Bacteroides_sp_CAG_530,
183,Corynebacterium_flavescens,
184,Pseudomonas_fluorescens_group,
185,Actinomyces_georgiae,
186,Leuconostoc_mesenteroides,
187,Dysgonomonas_sp_37_18,
188,Ruminococcus_sp_CAG_579,
189,Photobacterium_damselae,
190,Weissella_viridescens,
191,Brevibacterium_aurantiacum,
192,Abiotrophia_defectiva,
193,Lachnoclostridium_sp_An138,
194,Eubacterium_coprostanoligenes,
195,Actinomyces_naeslundii,
196,Phyllobacterium_myrsinacearum,
197,Leuconostoc_carnosum,
198,Streptococcus_sp_HMSC034E03,
199,Firmicutes_bacterium_CAG_555,
200,Prevotella_oulorum,
201,Enterococcus_malodoratus,
202,Parvimonas_micra,
203,Oscillibacter_sp_PC13,
204,Moraxella_osloensis,
205,Aerococcus_urinaeequi,
206,Slackia_exigua,
207,Sneathia_amnii,
208,Cloacibacterium_normanense,
209,Methanobrevibacter_smithii,
210,Pseudomonas_yamanorum,
211,Peptostreptococcus_sp_MV1,
212,Candidatus_Gastranaerophilales_bacterium_HUM_9,
213,Corynebacterium_casei,
214,Meiothermus_silvanus,
215,Comamonas_aquatica,
216,Criibacterium_bergeronii,
217,Prevotella_salivae,
218,Lactobacillus_rhamnosus,
219,Actinomyces_radicidentis,
220,Lactococcus_petauri,
221,Bacteroides_pectinophilus,
222,Lactobacillus_sanfranciscensis,
223,Flavonifractor_sp_An10,
224,Citrobacter_freundii,
225,Microlunatus_phosphovorus,
226,Varibaculum_cambriense,
227,Synergistes_jonesii,
228,Morganella_morganii,
229,Stenotrophomonas_rhizophila,
230,Pseudomonas_aeruginosa_group,
231,Cutibacterium_acnes,
232,Alistipes_sp_CAG_831,
233,Bifidobacterium_scardovii,
234,Clostridium_baratii,
235,Acetatifactor_muris,
236,Blautia_sp_An249,
237,Enterococcus_gilvus,
238,Prevotella_sp_885,
239,Actinomyces_oris,
240,Firmicutes_bacterium_CAG_145,
241,Fusobacterium_gonidiaformans,
242,Providencia_rettgeri,
243,Mogibacterium_timidum,
244,Rhodococcus_erythropolis,
245,Porphyromonas_somerae,
246,Tepidimonas_fonticaldi,
247,Haemophilus_influenzae,
248,Elizabethkingia_anophelis,
249,Lactobacillus_crustorum,
250,Weissella_cibaria,
251,Actinomyces_massiliensis,
252,Vibrio_kanaloae,
253,Escherichia_marmotae,
254,Clostridium_sp_CAG_964,
255,Ruminococcus_sp_CAG_563,
256,Alkaliphilus_oremlandii,
257,Parvimonas_sp_KA00067,
258,Aeromonas_veronii,
259,Pseudomonas_lundensis,
260,Porphyromonas_gingivalis,
261,Neisseria_polysaccharea,
262,Acinetobacter_parvus,
263,Leptotrichia_sp_oral_taxon_879,
264,Bifidobacterium_thermacidophilum,
265,Barnesiella_sp_An22,
266,Bifidobacterium_animalis,
267,Staphylococcus_succinus,
268,Prevotella_nigrescens,
269,Actinomyces_sp_oral_taxon_170,
270,Helicobacter_pullorum,
271,Bacillus_cereus_group,
272,Neisseria_elongata,
273,Mycolicibacterium_obuense,
274,Fusobacterium_naviforme,
275,Enterococcus_sulfureus,
276,Lactobacillus_gallinarum,
277,Ruminococcus_champanellensis,
278,Lactobacillus_delbrueckii,
279,Alloscardovia_omnicolens,
280,Clostridium_sp_CAG_632,
281,Chlamydia_ibidis,
282,Methanosphaera_cuniculi,
283,Treponema_succinifaciens,
284,Marvinbryantia_formatexigens,
285,Eubacteriaceae_bacterium_CHKCI005,
286,Parabacteroides_chinchillae,
287,Clostridium_sp_CAG_678,
288,Selenomonas_flueggei,
289,Bacteroidales_bacterium_KA00251,
290,Blautia_hydrogenotrophica,
291,Pyrococcus_yayanosii,
292,Tissierellia_bacterium_KA00581,
293,Dialister_pneumosintes,
294,Peptococcus_niger,
295,Prevotella_timonensis,
296,Prevotella_sp_CAG_485,
297,Harryflintia_acetispora,
298,Escherichia_albertii,
299,Lachnospiraceae_bacterium_oral_taxon_096,
300,Fusobacterium_sp_oral_taxon_370,
301,Butyrivibrio_sp_CAG_318,
302,Megasphaera_sp_DISK_18,
303,Prevotella_sp_CAG_5226,
304,Prevotella_sp_CAG_873,
305,Acinetobacter_pittii,
306,Corynebacterium_variabile,
307,Filifactor_alocis,
308,Dysgonomonas_mossii,
309,Corynebacterium_amycolatum,
310,Prevotella_jejuni,
311,Aeromonas_caviae,
312,Sphingopyxis_granuli,
313,Lactococcus_piscium,
314,Kluyvera_georgiana,
315,Streptococcus_salivarius_CAG_79,
316,Lactococcus_garvieae,
317,Lactobacillus_pontis,
318,Arcobacter_cryaerophilus,
319,Anaeromassilibacillus_sp_An172,
320,Fusobacterium_necrophorum,
321,Leuconostoc_suionicum,
322,Lactococcus_lactis,
323,Flavonifractor_sp_An82,
324,Sharpea_azabuensis,
325,Prevotella_multiformis,
326,Kocuria_marina,
327,Actinomyces_sp_ICM47,
328,Helicobacter_cinaedi,
329,Proteus_mirabilis,
330,Kluyvera_cryocrescens,
331,Lactobacillus_kefiranofaciens,
332,Actinomyces_sp_oral_taxon_897,
333,Streptococcus_thermophilus,
334,Chryseobacterium_sp_VAUSW3,
335,Brachybacterium_alimentarium,
336,Pseudoalteromonas_nigrifaciens,
337,Sporanaerobacter_sp_PP17_6a,
338,Kocuria_indica,
339,Staphylococcus_hominis,
340,Leptotrichia_hofstadii,
341,Streptococcus_downei,
342,Streptococcus_equinus,
343,Actinotignum_timonense,
344,Corynebacterium_accolens,
345,Ruminococcus_sp_CAG_624,
346,Denitrobacterium_detoxificans,
347,Parvimonas_sp_oral_taxon_393,
348,Bacteroides_heparinolyticus,
349,Haemophilus_pittmaniae,
350,Prevotella_stercorea,
351,Selenomonas_sputigena,
