,Healthy,Unhealthy
97,Klebsiella_quasivariicola,Stomatobaculum_longum
98,Rahnella_aquatilis,Eisenbergiella_tayi
99,Haemophilus_sputorum,Bacteroides_sp_CAG_598
100,Pseudocitrobacter_faecalis,Treponema_maltophilum
101,Staphylococcus_gallinarum,Aggregatibacter_sp_oral_taxon_458
102,Peptoniphilus_duerdenii,Corynebacterium_aurimucosum
103,Lactococcus_piscium,Treponema_denticola
104,Prevotella_sp_AM42_24,Fusobacterium_periodonticum
105,Lactococcus_raffinolactis,Helicobacter_pylori
106,Actinomyces_radicidentis,Subdoligranulum_variabile
107,Kluyvera_georgiana,Slackia_isoflavoniconvertens
108,Streptococcus_sp_HMSC071D03,Atopobium_deltae
109,Zymomonas_mobilis,Alloprevotella_rava
110,Prevotella_sp_CAG_1058,Tyzzerella_sp_An114
111,Leucobacter_komagatae,Sellimonas_intestinalis
112,Streptococcus_salivarius_CAG_79,Aeromonas_media
113,Parabacteroides_sp_426_9,Prevotella_sp_CAG_1124
114,Clostridium_sp_CAG_510,Helicobacter_equorum
115,Mycobacterium_avium,Neisseria_sp_oral_taxon_014
116,Bacteroides_pectinophilus,Prevotella_bergensis
117,Prevotella_buccalis,Fusobacterium_ulcerans
118,Oxalobacter_formigenes,Streptococcus_gordonii
119,Citrobacter_freundii,Streptococcus_sobrinus
120,Corynebacterium_glutamicum,Propionibacterium_freudenreichii
121,Variovorax_paradoxus,Prevotella_multisaccharivorax
122,Treponema_berlinense,Schwartzia_succinivorans
123,Plesiomonas_shigelloides,Bifidobacterium_mongoliense
124,Klebsiella_variicola_CAG_634,Staphylococcus_aureus
125,Stenotrophomonas_rhizophila,Prevotella_buccae
126,Leptotrichia_sp_oral_taxon_847,Massiliomicrobiota_timonensis
127,Actinomyces_meyeri,Streptococcus_sp_oral_taxon_056
128,Leuconostoc_citreum,Phascolarctobacterium_sp
129,Eubacterium_sp_CAG_274,Corynebacterium_striatum
130,Peptoniphilus_sp_BV3C26,Bifidobacterium_kashiwanohense
131,Arcobacter_cryaerophilus,Comamonas_testosteroni
132,Bacteroides_salanitronis,Granulicatella_adiacens
133,Prevotella_sp_P3_122,Actinomyces_europaeus
134,Bacteroides_sartorii,Prevotella_oris
135,Leuconostoc_gelidum,Dysgonomonas_gadei
136,Mycoplasma_bovis,Clostridium_neonatale
137,Bacillus_sp_FJAT_27916,Streptococcus_sp_M334
138,Thermus_scotoductus,Bacteroides_sp_CAG_927
139,Prevotella_sp_885,Treponema_socranskii
140,Anaerotruncus_sp_CAG_528,Lactobacillus_ultunensis
141,Lactobacillus_johnsonii,Cellulosilyticum_lentocellum
142,Alistipes_sp_CHKCI003,Fretibacterium_fastidiosum
143,Acinetobacter_indicus,Flavobacterium_sp_FEMGT703F
144,Enterococcus_mundtii,Serratia_proteamaculans
145,Bacteroides_intestinalis,Methanosphaera_sp_SHI1033
146,Tepidimonas_fonticaldi,Gemella_bergeri
147,Centipeda_periodontii,Desulfovibrio_vulgaris
148,Leucobacter_sp_7_1,Prevotella_melaninogenica
149,Acinetobacter_junii,Lactobacillus_sakei
150,Enterococcus_italicus,Raoultella_planticola
151,Flavonifractor_sp_An82,Clostridium_scindens
152,Staphylococcus_sciuri,Bifidobacterium_dentium
153,Staphylococcus_epidermidis,Prevotella_sp_oral_taxon_473
154,Vibrio_fluvialis,Aeromonas_allosaccharophila
155,Elizabethkingia_anophelis,Lachnoclostridium_sp_An118
156,Lactobacillus_crustorum,Eikenella_corrodens
157,Campylobacter_hominis,Clostridium_cadaveris
158,Streptococcus_macedonicus,Blautia_coccoides
159,Staphylococcus_xylosus,Desulfotomaculum_ruminis
160,Anaerococcus_lactolyticus,Prevotella_sp_CAG_617
161,Lautropia_mirabilis,Mogibacterium_diversum
162,Weissella_cibaria,Clostridiales_bacterium_CHKCI006
163,Vibrio_kanaloae,Actinomyces_sp_HMSC035G02
164,Prevotella_sp_CAG_1092,Corynebacterium_kroppenstedtii
165,Roseburia_sp_CAG_303,Bulleidia_extructa
166,Stenotrophomonas_maltophilia,Prevotella_sp_S7_1_8
167,Prevotella_sp_CAG_924,Alcaligenes_aquatilis
168,Citrobacter_portucalensis,Actinomyces_turicensis
169,Blautia_hansenii,Citrobacter_sp_MGH106
170,Ruminococcus_sp_CAG_563,Faecalicoccus_pleomorphus
171,Citrobacter_werkmanii,Methanobrevibacter_arboriphilus
172,Escherichia_fergusonii,Prevotella_baroniae
173,Prevotella_disiens,Hafnia_alvei
174,Eubacterium_sp_CAG_786,Bifidobacterium_ruminantium
175,Oenococcus_alcoholitolerans,Lactococcus_plantarum
176,Aerococcus_viridans,Dolosigranulum_pigrum
177,Clostridium_sp_CAG_413,[Collinsella]_massiliensis
178,Eubacterium_sp_OM08_24,Campylobacter_ureolyticus
179,Alkaliphilus_oremlandii,Proteus_vulgaris
180,Eubacterium_pyruvativorans,Gemella_haemolysans
181,Roseburia_sp_CAG_182,Streptococcus_sp_oral_taxon_058
182,Pseudomonas_lundensis,Dialister_succinatiphilus
183,Pantoea_brenneri,Prevotella_veroralis
184,Clostridium_sp_CAG_590,Proteus_hauseri
185,Clostridium_hiranonis,Lactobacillus_brevis
186,Neisseria_polysaccharea,Brevibacterium_linens
187,Acinetobacter_parvus,Eggerthia_catenaformis
188,Chryseobacterium_sp_VAUSW3,Granulicatella_elegans
189,Brachybacterium_alimentarium,Corynebacterium_matruchotii
190,Pseudoalteromonas_nigrifaciens,Selenomonas_sp_oral_taxon_126
191,Leptotrichia_sp_oral_taxon_879,Peptostreptococcus_anaerobius
192,Sporanaerobacter_sp_PP17_6a,Candida_albicans
193,Providencia_alcalifaciens,Veillonella_denticariosi
194,Barnesiella_sp_An22,Streptococcus_milleri
195,Lactobacillus_murinus,Christensenella_minuta
196,Ileibacterium_valens,Streptococcus_sp_HMSC070B10
197,Geobacillus_stearothermophilus,Neisseria_sicca
198,Weissella_confusa,Kosakonia_pseudosacchari
199,Staphylococcus_hominis,Lawsonella_clevelandensis
200,Bacillus_haynesii,Prevotella_histicola
201,Phascolarctobacterium_faecium,Ralstonia_pickettii
202,Kluyvera_intermedia,Streptococcus_lutetiensis
203,Lactobacillus_equicursoris,Giardia_intestinalis
204,Candidatus_Gastranaerophilales_bacterium,Leclercia_adecarboxylata
205,Pantoea_dispersa,Alistipes_inops
206,Oribacterium_sp_oral_taxon_078,Atopobium_vaginae
207,Desulfovibrio_sp_An276,Muribaculum_intestinale
208,Acinetobacter_lwoffii,Pluralibacter_gergoviae
209,Actinobaculum_massiliense,Treponema_vincentii
210,Helicobacter_pullorum,Actinomyces_sp_oral_taxon_448
211,Streptococcus_pyogenes,Campylobacter_gracilis
212,Bacillus_cereus_group,Propionibacterium_namnetense
213,Hungatella_effluvii,Rikenella_microfusus
214,Streptococcus_equinus,Prevotella_denticola
215,Actinotignum_timonense,Moraxella_catarrhalis
216,Lactobacillus_otakiensis,Faecalicatena_orotica
217,Kluyvera_ascorbata,Pseudoflavonifractor_sp_An184
218,Staphylococcus_pasteuri,Lachnoanaerobaculum_saburreum
219,Staphylococcus_kloosii,Dorea_sp_D27
220,Enterococcus_sulfureus,Clostridium_paraputrificum
221,Pseudoalteromonas_undina,Catenibacterium_mitsuokai
222,Leuconostoc_garlicum,Gemmiger_sp_An87
223,Lactobacillus_gallinarum,Eubacterium_sulci
224,Streptococcus_sinensis,Prevotella_intermedia
225,Ruminococcus_champanellensis,Paraclostridium_bifermentans
226,Lysinibacillus_sp_B2A1,Anaerococcus_tetradius
227,Neisseria_macacae,Methanomassiliicoccales_archaeon_RumEn_M1
228,Sodalis_praecaptivus,Pseudopropionibacterium_propionicum
229,Pantoea_agglomerans,Leuconostoc_mesenteroides
230,Haemophilus_pittmaniae,Streptococcus_vestibularis
231,Bacteroides_heparinolyticus,Parvimonas_sp_oral_taxon_110
232,Streptococcus_massiliensis,Leptotrichia_sp_oral_taxon_225
233,Pseudomonas_putida_group,Dysgonomonas_sp_37_18
234,Veillonella_seminalis,Campylobacter_rectus
235,Prevotella_stercorea,Olsenella_profusa
236,Chlamydia_ibidis,Neisseria_subflava
237,,Streptococcus_sp_SK643
238,,Weissella_viridescens
239,,Brevibacterium_aurantiacum
240,,Abiotrophia_defectiva
241,,Lachnoclostridium_sp_An138
242,,Treponema_medium
243,,Actinomyces_naeslundii
244,,Bacteroides_sp_CAG_661
245,,Leuconostoc_carnosum
246,,Lachnoclostridium_sp_An169
247,,Paeniclostridium_sordellii
248,,Shuttleworthia_satelles
249,,Peptoniphilus_coxii
250,,Lactobacillus_saerimneri
251,,Actinomyces_sp_S6_Spd3
252,,Prevotella_oulorum
253,,Streptococcus_agalactiae
254,,Parvimonas_micra
255,,Weissella_hellenica
256,,Slackia_exigua
257,,Solobacterium_moorei
258,,Peptostreptococcus_stomatis
259,,Peptostreptococcus_sp_MV1
260,,Acidaminococcus_intestini
261,,Clostridium_celatum
262,,Prevotella_salivae
263,,Criibacterium_bergeronii
264,,Neisseria_mucosa
265,,Citrobacter_farmeri
266,,Lactobacillus_rhamnosus
267,,Fusobacterium_hwasookii
268,,Oribacterium_parvum
269,,Desulfovibrio_sp_MES5
270,,Flavonifractor_sp_An306
271,,Lactobacillus_sanfranciscensis
272,,Klebsiella_michiganensis
273,,Flavonifractor_sp_An10
274,,Varibaculum_cambriense
275,,Synergistes_jonesii
276,,Lactobacillus_kalixensis
277,,Lactobacillus_paragasseri
278,,Morganella_morganii
279,,Campylobacter_curvus
280,,Edwardsiella_tarda
281,,Prevotella_dentalis
282,,Pseudomonas_aeruginosa_group
283,,Neisseria_flavescens
284,,Alistipes_sp_CAG_831
285,,Enterococcus_thailandicus
286,,Clostridium_baratii
287,,Bifidobacterium_scardovii
288,,Clostridium_hylemonae
289,,Blautia_sp_An249
290,,Enterococcus_gilvus
291,,Actinomyces_oris
292,,Firmicutes_bacterium_CAG_145
293,,Fusobacterium_gonidiaformans
294,,Providencia_rettgeri
295,,Arcobacter_butzleri
296,,Streptococcus_viridans
297,,Mogibacterium_timidum
298,,Porphyromonas_somerae
299,,Selenomonas_sp_oral_taxon_920
300,,Streptococcus_sp_F0442
301,,Haemophilus_influenzae
302,,Actinomyces_massiliensis
303,,Streptococcus_anginosus_group
304,,Eubacterium_minutum
305,,Catonella_morbi
306,,Megasphaera_stantonii
307,,Alloprevotella_tannerae
308,,Parvimonas_sp_KA00067
309,,Aeromonas_veronii
310,,Megasphaera_micronuciformis
311,,Enorma_massiliensis
312,,Porphyromonas_gingivalis
313,,Kosakonia_sp_S29
314,,Staphylococcus_warneri
315,,Salmonella_enterica
316,,Bifidobacterium_animalis
317,,Staphylococcus_succinus
318,,Aeromonas_hydrophila
319,,Enterococcus_durans
320,,Prevotella_nigrescens
321,,Actinomyces_sp_oral_taxon_170
322,,Selenomonas_artemidis
323,,Lactobacillus_gastricus
324,,Lachnoclostridium_sp_An131
325,,Leptotrichia_sp_oral_taxon_212
326,,Proteus_penneri
327,,Corynebacterium_pseudodiphtheriticum
328,,Actinomyces_viscosus
329,,Fusobacterium_naviforme
330,,Propionibacterium_acidifaciens
331,,Aeromonas_dhakensis
332,,Peptoniphilus_lacrimalis
333,,Lactobacillus_delbrueckii
334,,Fusobacterium_nucleatum
335,,Tropheryma_whipplei
336,,Streptococcus_sanguinis
337,,Bacteroides_sp_OM08_11
338,,Alloscardovia_omnicolens
339,,Lactobacillus_acidipiscis
340,,Marvinbryantia_formatexigens
341,,Peptoniphilus_grossensis
342,,Eubacteriaceae_bacterium_CHKCI005
343,,Enterococcus_canis
344,,Lactobacillus_paraplantarum
345,,Blautia_hydrogenotrophica
346,,Dialister_pneumosintes
347,,Peptococcus_niger
348,,Lactobacillus_iners
349,,Streptococcus_mutans
350,,Streptococcus_peroris
351,,Harryflintia_acetispora
352,,Lachnospiraceae_bacterium_oral_taxon_096
353,,Acidaminococcus_fermentans
354,,Fusobacterium_sp_oral_taxon_370
355,,Enterococcus_pseudoavium
356,,Pyramidobacter_sp_C12_8
357,,Actinomyces_sp_oral_taxon_180
358,,Megasphaera_sp_DISK_18
359,,Haemophilus_parahaemolyticus
360,,Gemella_morbillorum
361,,Filifactor_alocis
362,,Negativicoccus_succinicivorans
363,,Firmicutes_bacterium_CAG_94
364,,Corynebacterium_amycolatum
365,,Prevotella_jejuni
366,,Aeromonas_caviae
367,,Streptococcus_sp_NLAE_zl_C503
368,,Actinomyces_sp_oral_taxon_181
369,,Desulfomicrobium_orale
370,,Cloacibacillus_evryensis
371,,Streptococcus_sp_A12
372,,Prevotella_sp_oral_taxon_376
373,,Anaerostipes_caccae
374,,Parabacteroides_sp_CAG_409
375,,Bacteroides_sp_CAG_633
376,,Selenomonas_infelix
377,,Raoultella_terrigena
378,,Prevotella_amnii
379,,Mogibacterium_pumilum
380,,Eubacterium_limosum
381,,Oribacterium_sinus
382,,Lactobacillus_fermentum
383,,Lactobacillus_pontis
384,,Clostridium_sp_7_2_43FAA
385,,Prevotella_colorans
386,,Serratia_marcescens
387,,Bacteroidetes_bacterium_oral_taxon_272
388,,Campylobacter_concisus
389,,Staphylococcus_vitulinus
390,,Prevotella_sp_CAG_1320
391,,Anaeromassilibacillus_sp_An172
392,,Fusobacterium_necrophorum
393,,Tetragenococcus_halophilus
394,,Prevotella_multiformis
395,,Actinomyces_sp_ICM47
396,,Helicobacter_cinaedi
397,,Vagococcus_teuberi
398,,Gemella_asaccharolytica
399,,Enterococcus_avium
400,,Proteus_mirabilis
401,,Atopobium_parvulum
402,,Atopobium_rimae
403,,Lactobacillus_kefiranofaciens
404,,Veillonella_rodentium
405,,Saccharomyces_cerevisiae
406,,Methanobrevibacter_oralis
407,,Actinomyces_sp_oral_taxon_414
408,,Dialister_micraerophilus
409,,Streptococcus_mitis
410,,Alistipes_sp_An66
411,,Mitsuokella_sp_oral_taxon_131
412,,Corynebacterium_jeikeium
413,,Enterococcus_casseliflavus
414,,Lactobacillus_helveticus
415,,Pseudomonas_simiae
416,,Pediococcus_acidilactici
417,,Leptotrichia_hofstadii
418,,Bifidobacterium_angulatum
419,,Anaerococcus_vaginalis
420,,Lactobacillus_fuchuensis
421,,Streptococcus_downei
422,,Catabacter_hongkongensis
423,,Eubacterium_saphenum
424,,Peptoniphilus_sp_HMSC062D09
425,,Corynebacterium_accolens
426,,Olsenella_uli
427,,Allisonella_histaminiformans
428,,Denitrobacterium_detoxificans
429,,Desulfovibrio_legallii
430,,Parvimonas_sp_oral_taxon_393
431,,Rothia_mucilaginosa
432,,Selenomonas_sputigena
