,Healthy,Unhealthy
112,Slackia_isoflavoniconvertens,Prevotella_sp_CAG_1031
113,Neisseria_macacae,Serratia_rubidaea
114,Atopobium_deltae,Lactobacillus_frumenti
115,Streptococcus_massiliensis,Bacteroides_sp_D2
116,Campylobacter_jejuni,Alistipes_putredinis
117,Aeromonas_media,Alistipes_shahii
118,Acinetobacter_johnsonii,Phascolarctobacterium_faecium
119,Staphylococcus_capitis,Bacteroides_plebeius
120,Pseudoalteromonas_tetraodonis,Citrobacter_gillenii
121,Fusobacterium_ulcerans,Veillonellaceae_bacterium_DNF00626
122,Streptococcus_gordonii,Prevotella_sp_CAG_520
123,Anaerobiospirillum_thomasii,Desulfovibrio_sp_An276
124,Streptococcus_sobrinus,Helicobacter_pullorum
125,Clostridium_disporicum,Bacillus_cereus_group
126,Propionibacterium_freudenreichii,Bacteroides_finegoldii
127,Klebsiella_aerogenes,Dorea_sp_D27
128,Fusobacterium_varium,Prevotella_sp_CAG_279
129,Enterococcus_devriesei,Parabacteroides_merdae
130,Staphylococcus_aureus,Leuconostoc_garlicum
131,Megasphaera_hexanoica,Bacteroides_coprocola
132,Prevotella_buccae,Dialister_invisus
133,Fusobacterium_mortiferum,Clostridium_sp_chh4_2
134,Massiliomicrobiota_timonensis,Bacteroides_sp_OM08_11
135,Streptococcus_sp_oral_taxon_056,Prevotella_stercorea
136,Lachnospiraceae_bacterium_2_1_46FAA,
137,Lactobacillus_farciminis,
138,Bifidobacterium_kashiwanohense,
139,Lactobacillus_parabuchneri,
140,Granulicatella_adiacens,
141,Prevotella_oris,
142,Dysgonomonas_gadei,
143,Clostridium_neonatale,
144,Bacteroides_sp_OM05_12,
145,Anaeroglobus_geminatus,
146,Streptococcus_sp_M334,
147,Clostridium_sp_MSTE9,
148,Rhodococcus_qingshengii,
149,Roseburia_sp_831b,
150,Bacteroides_stercorirosoris,
151,Fretibacterium_fastidiosum,
152,Bifidobacterium_merycicum,
153,Methanosphaera_sp_SHI1033,
154,Gemella_bergeri,
155,Prevotella_melaninogenica,
156,Desulfovibrionaceae_bacterium,
157,Lactobacillus_sakei,
158,Morococcus_cerebrosus,
159,Raoultella_planticola,
160,Atopobium_minutum,
161,Clostridium_scindens,
162,Bifidobacterium_dentium,
163,Peptoniphilus_duerdenii,
164,Prevotella_sp_oral_taxon_473,
165,Aeromonas_allosaccharophila,
166,Lachnoclostridium_sp_An118,
167,Lactobacillus_salivarius,
168,Eikenella_corrodens,
169,Pediococcus_pentosaceus,
170,Streptococcus_sp_HMSC071D03,
171,Citrobacter_youngae,
172,Blautia_coccoides,
173,Desulfovibrio_piger,
174,Leucobacter_komagatae,
175,Variovorax_paradoxus,
176,Sutterella_parvirubra,
177,Mogibacterium_diversum,
178,Clostridiales_bacterium_CHKCI006,
179,Treponema_berlinense,
180,Actinomyces_sp_HMSC035G02,
181,Blautia_producta,
182,Bosea_vaviloviae,
183,Bulleidia_extructa,
184,Leuconostoc_citreum,
185,Faecalicoccus_pleomorphus,
186,Actinomyces_turicensis,
187,Methanobrevibacter_arboriphilus,
188,Hafnia_alvei,
189,Bifidobacterium_ruminantium,
190,[Collinsella]_massiliensis,
191,Terrisporobacter_othiniensis,
192,Campylobacter_ureolyticus,
193,Proteus_vulgaris,
194,Tyzzerella_nexilis,
195,Bacteroides_sp_43_108,
196,Centipeda_periodontii,
197,Leucobacter_sp_7_1,
198,Gemella_haemolysans,
199,Streptococcus_sp_oral_taxon_058,
200,Proteus_hauseri,
201,Vibrio_fluvialis,
202,Brevibacterium_linens,
203,Eggerthia_catenaformis,
204,Staphylococcus_xylosus,
205,Anaerococcus_lactolyticus,
206,Lautropia_mirabilis,
207,Granulicatella_elegans,
208,Prevotella_sp_CAG_1092,
209,Corynebacterium_matruchotii,
210,Peptostreptococcus_anaerobius,
211,Blautia_hansenii,
212,Enterococcus_raffinosus,
213,Sphingopyxis_terrae,
214,Veillonella_denticariosi,
215,Streptococcus_milleri,
216,Eubacterium_sp_CAG_786,
217,Christensenella_minuta,
218,Neisseria_sicca,
219,Clostridium_sp_CAG_413,
220,Veillonella_atypica,
221,Mitsuokella_multacida,
222,Lawsonella_clevelandensis,
223,Clostridium_sp_CAG_590,
224,Prevotella_histicola,
225,Streptococcus_lutetiensis,
226,Enterococcus_phoeniculicola,
227,Atopobium_vaginae,
228,Bacillus_haynesii,
229,Citrobacter_koseri,
230,Phascolarctobacterium_sp_CAG_266,
231,Actinomyces_sp_oral_taxon_448,
232,Campylobacter_gracilis,
233,Candidatus_Gastranaerophilales_bacterium,
234,Rikenella_microfusus,
235,Oribacterium_sp_oral_taxon_078,
236,Prevotella_denticola,
237,Faecalicatena_orotica,
238,Lachnoanaerobaculum_saburreum,
239,Clostridium_paraputrificum,
240,Kluyvera_ascorbata,
241,Citrobacter_amalonaticus,
242,Parabacteroides_gordonii,
243,Staphylococcus_kloosii,
244,Catenibacterium_mitsuokai,
245,Streptococcus_sinensis,
246,Gemmiger_sp_An87,
247,Eubacterium_sulci,
248,Prevotella_intermedia,
249,Paraclostridium_bifermentans,
250,Bacteroides_sp_CAG_530,
251,Corynebacterium_flavescens,
252,Lactonifactor_longoviformis,
253,Methanomassiliicoccales_archaeon_RumEn_M1,
254,Pseudomonas_fluorescens_group,
255,Actinomyces_georgiae,
256,Streptococcus_parasanguinis,
257,Acidaminococcus_sp_CAG_542,
258,Leuconostoc_mesenteroides,
259,Gemmiger_sp_An194,
260,Streptococcus_vestibularis,
261,Clostridioides_difficile,
262,Dysgonomonas_sp_37_18,
263,Veillonella_dispar,
264,Photobacterium_damselae,
265,Firmicutes_bacterium_CAG_791,
266,Olsenella_profusa,
267,Clostridium_perfringens,
268,Brevibacterium_aurantiacum,
269,Abiotrophia_defectiva,
270,Actinomyces_naeslundii,
271,Bacteroides_sp_CAG_661,
272,Phyllobacterium_myrsinacearum,
273,Leuconostoc_carnosum,
274,Bacteroides_oleiciplenus,
275,Streptococcus_sp_HMSC034E03,
276,Firmicutes_bacterium_CAG_238,
277,Blastocystis_sp_subtype_1,
278,Firmicutes_bacterium_CAG_555,
279,Shuttleworthia_satelles,
280,Bacteroides_sp_CAG_144,
281,Actinomyces_sp_S6_Spd3,
282,Prevotella_oulorum,
283,Streptococcus_agalactiae,
284,Enterococcus_malodoratus,
285,Parvimonas_micra,
286,Firmicutes_bacterium_CAG_95,
287,Slackia_exigua,
288,Solobacterium_moorei,
289,Aggregatibacter_aphrophilus,
290,Pseudomonas_yamanorum,
291,Peptostreptococcus_stomatis,
292,Peptostreptococcus_sp_MV1,
293,Corynebacterium_casei,
294,Meiothermus_silvanus,
295,Anaerotignum_lactatifermentans,
296,Clostridium_celatum,
297,Prevotella_salivae,
298,Criibacterium_bergeronii,
299,Neisseria_mucosa,
300,Citrobacter_farmeri,
301,Haemophilus_sputorum,
302,Lactococcus_petauri,
303,Fusobacterium_hwasookii,
304,Oribacterium_parvum,
305,Flavonifractor_sp_An10,
306,Microlunatus_phosphovorus,
307,Lactobacillus_paragasseri,
308,Morganella_morganii,
309,Leptotrichia_sp_oral_taxon_847,
310,Pseudomonas_aeruginosa_group,
311,Neisseria_flavescens,
312,Cutibacterium_acnes,
313,Bifidobacterium_scardovii,
314,Acetatifactor_muris,
315,Absiella_dolichum,
316,Blautia_sp_An249,
317,Enterococcus_gilvus,
318,Prevotella_sp_885,
319,Actinomyces_oris,
320,Fusobacterium_gonidiaformans,
321,Streptococcus_viridans,
322,Succinatimonas_hippei,
323,Mogibacterium_timidum,
324,Rhodococcus_erythropolis,
325,Porphyromonas_somerae,
326,Streptococcus_sp_F0442,
327,Haemophilus_influenzae,
328,Lactobacillus_crustorum,
329,Actinomyces_massiliensis,
330,Streptococcus_anginosus_group,
331,Coprobacter_secundus,
332,Prevotella_sp_CAG_924,
333,Escherichia_marmotae,
334,Clostridium_sp_CAG_964,
335,Ruminococcus_sp_CAG_563,
336,Citrobacter_werkmanii,
337,Cloacibacillus_porcorum,
338,Megasphaera_stantonii,
339,Eubacterium_sp_OM08_24,
340,Alloprevotella_tannerae,
341,Parvimonas_sp_KA00067,
342,Aeromonas_veronii,
343,Megasphaera_micronuciformis,
344,Enorma_massiliensis,
345,Enterococcus_gallinarum,
346,Porphyromonas_gingivalis,
347,Neisseria_polysaccharea,
348,Acinetobacter_parvus,
349,Leptotrichia_sp_oral_taxon_879,
350,Scardovia_inopinata,
351,Aeromonas_hydrophila,
352,Enterococcus_durans,
353,Streptococcus_pasteurianus,
354,Prevotella_nigrescens,
355,Actinomyces_sp_oral_taxon_170,
356,Sanguibacteroides_justesenii,
357,Lactobacillus_gastricus,
358,Lachnoclostridium_sp_An131,
359,Neisseria_elongata,
360,Mycolicibacterium_obuense,
361,Actinomyces_viscosus,
362,Fusobacterium_naviforme,
363,Enterococcus_sulfureus,
364,Propionibacterium_acidifaciens,
365,Lactobacillus_gallinarum,
366,Aeromonas_dhakensis,
367,Ruminococcus_champanellensis,
368,Peptoniphilus_lacrimalis,
369,Lactobacillus_delbrueckii,
370,Fusobacterium_nucleatum,
371,Streptococcus_sanguinis,
372,Veillonella_rogosae,
373,Alloscardovia_omnicolens,
374,Clostridium_sp_CAG_632,
375,Chlamydia_ibidis,
376,Selenomonas_sp_FOBRC6,
377,Methanosphaera_cuniculi,
378,Treponema_succinifaciens,
379,Klebsiella_quasipneumoniae,
380,Eubacteriaceae_bacterium_CHKCI005,
381,Selenomonas_flueggei,
382,Tissierellia_bacterium_KA00581,
383,Clostridium_sp_CAG_242,
384,Dialister_pneumosintes,
385,Peptococcus_niger,
386,Streptococcus_mutans,
387,Prevotella_sp_CAG_485,
388,Streptococcus_peroris,
389,Lachnospiraceae_bacterium_oral_taxon_096,
390,Clostridium_innocuum,
391,Acidaminococcus_fermentans,
392,Enterococcus_pseudoavium,
393,Pyramidobacter_sp_C12_8,
394,Actinomyces_sp_oral_taxon_180,
395,Megasphaera_sp_DISK_18,
396,Enterobacter_mori,
397,Erysipelothrix_larvae,
398,Clostridium_spiroforme,
399,Prevotella_sp_CAG_873,
400,Haemophilus_parahaemolyticus,
401,Gemella_morbillorum,
402,Corynebacterium_variabile,
403,Filifactor_alocis,
404,Dysgonomonas_mossii,
405,Firmicutes_bacterium_CAG_94,
406,Corynebacterium_amycolatum,
407,Victivallis_vadensis,
408,Prevotella_jejuni,
409,Aeromonas_caviae,
410,Enterorhabdus_caecimuris,
411,Streptococcus_sp_NLAE_zl_C503,
412,Actinomyces_sp_oral_taxon_181,
413,Streptococcus_sp_A12,
414,Kluyvera_georgiana,
415,Parabacteroides_sp_CAG_409,
416,Coprobacillus_cateniformis,
417,Mogibacterium_pumilum,
418,Klebsiella_variicola_CAG_634,
419,Eubacterium_limosum,
420,Oribacterium_sinus,
421,Clostridium_sp_7_2_43FAA,
422,Serratia_marcescens,
423,Campylobacter_concisus,
424,Streptococcus_australis,
425,Clostridium_sp_D5,
426,Veillonella_sp_T11011_6,
427,Anaeromassilibacillus_sp_An172,
428,Fusobacterium_necrophorum,
429,Enterococcus_hirae,
430,Flavonifractor_sp_An82,
431,Sharpea_azabuensis,
432,Erysipelatoclostridium_ramosum,
433,Actinomyces_hongkongensis,
434,Veillonella_infantium,
435,Actinomyces_sp_ICM47,
436,Lactobacillus_vaginalis,
437,Helicobacter_cinaedi,
438,Gemella_asaccharolytica,
439,Enterococcus_avium,
440,Methanosphaera_stadtmanae,
441,Atopobium_parvulum,
442,Atopobium_rimae,
443,Veillonella_rodentium,
444,Actinomyces_sp_oral_taxon_897,
445,Saccharomyces_cerevisiae,
446,Actinomyces_sp_oral_taxon_414,
447,Brachybacterium_alimentarium,
448,Sporanaerobacter_sp_PP17_6a,
449,Kocuria_indica,
450,Finegoldia_magna,
451,Streptococcus_mitis,
452,Bifidobacterium_catenulatum,
453,Alistipes_sp_An66,
454,Mitsuokella_sp_oral_taxon_131,
455,Enterobacter_bugandensis,
456,Enterococcus_casseliflavus,
457,Lactobacillus_equicursoris,
458,Pantoea_dispersa,
459,Citrobacter_europaeus,
460,Pediococcus_acidilactici,
461,Leptotrichia_hofstadii,
462,Bifidobacterium_angulatum,
463,Anaerococcus_vaginalis,
464,Eubacterium_dolichum_CAG_375,
465,Streptococcus_downei,
466,Catabacter_hongkongensis,
467,Streptococcus_equinus,
468,Actinotignum_timonense,
469,Eubacterium_saphenum,
470,Peptoniphilus_sp_HMSC062D09,
471,Corynebacterium_accolens,
472,Olsenella_uli,
473,Ruminococcus_sp_CAG_624,
474,Ruminococcus_sp_CAG_330,
475,Allisonella_histaminiformans,
476,Parvimonas_sp_oral_taxon_393,
477,Denitrobacterium_detoxificans,
478,Bacteroides_heparinolyticus,
479,Haemophilus_pittmaniae,
480,Rothia_mucilaginosa,
481,Selenomonas_sputigena,
