,Healthy,Unhealthy
92,Eubacterium_limosum,Lactobacillus_alimentarius
93,Clostridium_sp_CAG_964,Limnochorda_pilosa
94,Citrobacter_amalonaticus,Clostridium_celatum
95,Pseudomonas_lundensis,Prevotella_veroralis
96,Pseudomonas_yamanorum,Bacteroides_oleiciplenus
97,Cloacibacterium_normanense,Capnocytophaga_gingivalis
98,Prevotella_sp_oral_taxon_473,Clostridioides_difficile
99,Actinomyces_sp_S6_Spd3,Lactobacillus_ingluviei
100,Synergistes_jonesii,Clostridium_butyricum
101,Lactobacillus_parabuchneri,Leptotrichia_sp_oral_taxon_215
102,Corynebacterium_casei,Veillonella_infantium
103,Enterorhabdus_caecimuris,Streptococcus_sp_HMSC067H01
104,Bacteroides_fluxus,Staphylococcus_gallinarum
105,Streptococcus_pyogenes,Prevotella_histicola
106,Bifidobacterium_ruminantium,Anaeroglobus_geminatus
107,Eggerthia_catenaformis,Subdoligranulum_variabile
108,Parascardovia_denticolens,Porphyromonas_sp_oral_taxon_278
109,Enterobacter_mori,Phyllobacterium_myrsinacearum
110,Clostridium_sp_CAG_253,Vagococcus_lutrae
111,Terrisporobacter_othiniensis,Blautia_hydrogenotrophica
112,Ruminococcus_sp_CAG_563,Megamonas_funiformis_CAG_377
113,Succinatimonas_hippei,Stomatobaculum_longum
114,Streptococcus_gallolyticus,Actinotignum_schaalii
115,Rothia_dentocariosa,Staphylococcus_capitis
116,Firmicutes_bacterium_CAG_95,Prevotella_denticola
117,Parabacteroides_sp_426_9,Alloprevotella_rava
118,Clostridium_sp_chh4_2,Agitococcus_lubricus
119,Firmicutes_bacterium_CAG_170,Lachnoanaerobaculum_saburreum
120,Dialister_succinatiphilus,Prevotella_oralis
121,Butyrivibrio_sp_CAG_318,Eubacterium_sp_An11
122,Prevotella_sp_CAG_1124,Aggregatibacter_segnis
123,Corynebacterium_argentoratense,Selenomonas_sp_oral_taxon_892
124,Lactobacillus_agilis,Prevotella_dentalis
125,Rhodococcus_qingshengii,Neisseria_sp_oral_taxon_014
126,Corynebacterium_durum,Firmicutes_bacterium_CAG_424
127,Desulfovibrio_sp_An276,Selenomonas_sp_oral_taxon_920
128,Lactobacillus_ultunensis,Lactobacillus_fermentum
129,Lactobacillus_crustorum,Robinsoniella_sp_RHS
130,Alistipes_indistinctus,Lactobacillus_nodensis
131,Enterococcus_italicus,Fusobacterium_hwasookii
132,Abiotrophia_sp_HMSC24B09,Peptoniphilus_grossensis
133,Prevotella_disiens,Prevotella_jejuni
134,Dysgonomonas_sp_37_18,Lactobacillus_oris
135,Pseudoflavonifractor_sp_An184,Fusobacterium_necrophorum
136,Alkalibacterium_thalassium,Bifidobacterium_gallinarum
137,Clostridium_asparagiforme,Tannerella_sp_oral_taxon_808
138,Gemella_morbillorum,Lactobacillus_coryniformis
139,Gemmiger_sp_An120,Dielma_fastidiosa
140,Vibrio_fluvialis,Veillonella_denticariosi
141,Victivallis_vadensis,Bifidobacterium_moukalabense
142,Actinomyces_hongkongensis,Campylobacter_gracilis
143,Citrobacter_gillenii,Peptoniphilus_duerdenii
144,Raoultella_planticola,Streptococcus_sp_HMSC070B10
145,Oribacterium_sp_oral_taxon_078,[Collinsella]_massiliensis
146,Firmicutes_bacterium_CAG_555,Selenomonas_sp_oral_taxon_138
147,Actinomyces_sp_oral_taxon_181,Leptotrichia_hofstadii
148,Negativicoccus_succinicivorans,Gemella_bergeri
149,Tyzzerella_sp_An114,Lactobacillus_equicursoris
150,Anaerofilum_sp_An201,Clostridium_sp_CAG_678
151,Blastocystis_sp_subtype_1,Prevotella_marshii
152,Odoribacter_laneus,Prevotella_baroniae
153,Porphyromonas_gingivalis,Veillonella_sp_CAG_933
154,Parabacteroides_chinchillae,Bifidobacterium_kashiwanohense
155,Porphyromonas_sp_HMSC065F10,Prevotella_multisaccharivorax
156,Bacillus_haynesii,Oenococcus_oeni
157,Denitrobacterium_detoxificans,Streptococcus_mutans
158,Anaeromassilibacillus_sp_An172,Eikenella_corrodens
159,Streptococcus_pasteurianus,Leuconostoc_carnosum
160,Barnesiella_viscericola,Fusobacterium_gonidiaformans
161,Actinotignum_timonense,Prevotella_salivae
162,Sphingopyxis_terrae,Cardiobacterium_valvarum
163,Parabacteroides_goldsteinii,Peptoniphilus_asaccharolyticus
164,Bifidobacterium_thermacidophilum,Mitsuokella_sp_oral_taxon_131
165,Coprobacillus_cateniformis,Enterococcus_cecorum
166,Lactobacillus_gastricus,Prevotella_intermedia
167,Eubacterium_pyruvativorans,Staphylococcus_saprophyticus
168,Clostridium_sp_CAG_411,Parvimonas_sp_oral_taxon_110
169,Pediococcus_pentosaceus,Prevotella_sp_F0091
170,Meiothermus_silvanus,Selenomonas_flueggei
171,Acinetobacter_junii,Leptotrichia_sp_oral_taxon_847
172,Actinomyces_georgiae,Treponema_socranskii
173,Enterococcus_pseudoavium,Fusobacterium_periodonticum
174,Granulicatella_elegans,Bifidobacterium_saeculare
175,Oscillibacter_sp_PC13,Capnocytophaga_sputigena
176,Actinomyces_cardiffensis,Lactobacillus_crispatus
177,Hungatella_effluvii,Fusobacterium_nucleatum
178,Actinomyces_odontolyticus,Megasphaera_micronuciformis
179,Candidatus_Methanomassiliicoccus_intestinalis,Haemophilus_quentini
180,Bifidobacterium_merycicum,Morococcus_cerebrosus
181,Pseudopropionibacterium_propionicum,Prevotella_multiformis
182,Butyribacterium_methylotrophicum,Clostridium_cadaveris
183,Roseburia_sp_831b,Campylobacter_mucosalis
184,Moraxella_osloensis,Prevotella_pallens
185,Intestinimonas_butyriciproducens,Campylobacter_coli
186,Prevotella_sp_CAG_924,Lactobacillus_curvatus
187,Methanobrevibacter_smithii,Paeniclostridium_sordellii
188,Pseudoalteromonas_tetraodonis,Neisseria_sicca
189,Eisenbergiella_tayi,Weissella_viridescens
190,Geobacillus_stearothermophilus,Veillonella_tobetsuensis
191,Treponema_berlinense,Campylobacter_showae
192,Anaerotruncus_colihominis,Veillonella_seminalis
193,Prevotella_sp_CAG_755,Neisseria_subflava
194,Bacteroides_sp_OM05_12,Gemella_asaccharolytica
195,Ruminococcus_sp_CAG_579,Dialister_micraerophilus
196,Pyrococcus_yayanosii,Selenomonas_sputigena
197,Bacteroides_coagulans,Aerococcus_viridans
198,Megamonas_rupellensis,Selenomonas_sp_FOBRC6
199,Anaeromassilibacillus_sp_An250,Leptotrichia_sp_oral_taxon_879
200,Enterococcus_avium,Leptotrichia_buccalis
201,Treponema_succinifaciens,Neisseria_mucosa
202,Lactobacillus_rhamnosus,Lactobacillus_panis
203,Pseudoflavonifractor_capillosus,Peptoniphilus_sp_DNF00840
204,Lawsonella_clevelandensis,Selenomonas_noxia
205,Actinomyces_sp_oral_taxon_448,Helicobacter_winghamensis
206,Bacteroides_sp_CAG_530,Pluralibacter_gergoviae
207,Thermus_scotoductus,Peptostreptococcus_anaerobius
208,Mitsuokella_jalaludinii,Kosakonia_oryzae
209,Hafnia_paralvei,Alloprevotella_tannerae
210,Tepidimonas_fonticaldi,Peptoniphilus_sp_BV3C26
211,Aeromonas_hydrophila,Helicobacter_pylori
212,Oribacterium_sinus,Neisseria_perflava
213,Scardovia_wiggsiae,Lactobacillus_helveticus
214,Phascolarctobacterium_sp_CAG_266,Bacteroidetes_oral_taxon_274
215,Corynebacterium_accolens,Acholeplasma_oculi
216,Catabacter_hongkongensis,Lactobacillus_salivarius
217,Streptococcus_salivarius_CAG_79,Fusobacterium_equinum
218,Carnobacterium_maltaromaticum,Campylobacter_rectus
219,Streptococcus_pneumoniae,Aeromonas_caviae
220,Megasphaera_stantonii,Leptotrichia_sp_oral_taxon_225
221,Staphylococcus_hominis,Leptotrichia_wadei
222,Lactobacillus_brevis,Acidaminococcus_sp_CAG_542
223,Lactobacillus_plantarum,Veillonella_rogosae
224,Holdemanella_biformis,Lactobacillus_kullabergensis
225,Variovorax_paradoxus,Cetobacterium_somerae
226,Lactobacillus_ruminis,Tannerella_forsythia
227,Lachnoanaerobaculum_umeaense,Eikenella_sp_NML130454
228,Acinetobacter_lwoffii,Sneathia_amnii
229,Lactobacillus_mindensis,Porphyromonas_somerae
230,Prevotella_sp_CAG_891,Citrobacter_sp_MGH106
231,Clostridium_sp_CAG_590,Oenococcus_alcoholitolerans
232,Sanguibacteroides_justesenii,Acinetobacter_idrijaensis
233,Brachybacterium_alimentarium,Bacteroides_coprocola
234,Methanomassiliicoccales_archaeon_RumEn_M1,Citrobacter_europaeus
235,Oscillibacter_sp_CAG_241,Lactobacillus_gasseri
236,Propionibacterium_freudenreichii,Campylobacter_curvus
237,Enterobacter_soli,Peptoniphilus_coxii
238,Megasphaera_sp_DISK_18,Lactobacillus_versmoldensis
239,Eubacterium_brachy,Kingella_oralis
240,Corynebacterium_amycolatum,Haemophilus_sputorum
241,Firmicutes_bacterium_CAG_534,Haemophilus_haemolyticus
242,Methanosphaera_cuniculi,Neisseria_polysaccharea
243,Mycoplasma_bovis,Corynebacterium_matruchotii
244,Gemmiger_sp_An50,Erysipelothrix_larvae
245,Bifidobacterium_breve,Trueperella_bernardiae
246,Leclercia_adecarboxylata,Dialister_pneumosintes
247,Actinomyces_meyeri,
248,Lactobacillus_sanfranciscensis,
249,Bacteroides_sartorii,
250,Anaerotignum_lactatifermentans,
251,Eubacterium_siraeum,
252,Eubacterium_sp_OM08_24,
253,Lactococcus_petauri,
254,Helicobacter_cinaedi,
255,Clostridium_sp_CAG_299,
256,Coprococcus_eutactus,
257,Pantoea_dispersa,
258,Enterococcus_sulfureus,
259,Citrobacter_werkmanii,
260,Ruminococcus_sp_CAG_488,
261,Actinomyces_massiliensis,
262,Dorea_sp_D27,
263,Enorma_massiliensis,
264,Rhodococcus_erythropolis,
265,Methanobrevibacter_arboriphilus,
266,Leuconostoc_pseudomesenteroides,
267,Dialister_sp_CAG_357,
268,Actinomyces_sp_ICM47,
269,Staphylococcus_xylosus,
270,Clostridium_sp_CAG_167,
271,Roseburia_sp_CAG_309,
272,Peptococcus_niger,
273,Candidatus_Gastranaerophilales_bacterium,
274,Brachyspira_sp_CAG_700,
275,Aeromonas_dhakensis,
276,Weissella_cibaria,
277,Bacillus_sp_FJAT_27916,
278,Bacteroides_pectinophilus,
279,Serratia_liquefaciens,
280,Coprobacter_sp,
281,Clostridium_sp_CAG_413,
282,Cloacibacillus_porcorum,
283,Anaerococcus_lactolyticus,
284,Enterococcus_thailandicus,
285,Oribacterium_parvum,
286,Actinomyces_radicidentis,
287,Clostridium_sp_CAG_632,
288,Prevotella_sp_CAG_1031,
289,Arcobacter_butzleri,
290,Eubacterium_infirmum,
291,Ruminococcus_sp_CAG_403,
292,Eubacterium_sulci,
293,Clostridium_sp_MSTE9,
294,Granulicatella_adiacens,
295,Lactococcus_raffinolactis,
296,Anaerotruncus_sp_CAG_528,
297,Anaerobiospirillum_thomasii,
298,Kluyvera_georgiana,
299,Oxalobacter_formigenes,
300,Actinobaculum_sp_oral_taxon_183,
301,Lactobacillus_otakiensis,
302,Kocuria_indica,
303,Candidatus_Gastranaerophilales_bacterium_HUM_9,
304,Gemmiger_sp_An87,
305,Lactonifactor_longoviformis,
306,Phascolarctobacterium_succinatutens,
307,Desulfovibrionaceae_bacterium,
308,Enterococcus_hirae,
309,Acinetobacter_schindleri,
310,Enterobacter_bugandensis,
311,Bifidobacterium_angulatum,
312,Anaerocolumna_aminovalerica,
313,Alkaliphilus_oremlandii,
314,Holdemania_filiformis,
315,Bacteroidales_bacterium_KA00251,
316,Filifactor_alocis,
317,Sellimonas_intestinalis,
318,Escherichia_marmotae,
319,Leuconostoc_suionicum,
320,Roseburia_sp_CAG_182,
321,Serratia_marcescens,
322,Acinetobacter_indicus,
323,Cloacibacillus_evryensis,
324,Mogibacterium_timidum,
325,Weissella_halotolerans,
326,Desulfovibrio_piger,
327,Lactobacillus_murinus,
328,Actinomyces_sp_HPA0247,
329,Escherichia_fergusonii,
330,Brachyspira_pilosicoli,
331,Aspergillus_cristatus,
332,Peptostreptococcus_sp_MV1,
333,Actinomyces_naeslundii,
334,Eubacterium_saphenum,
335,Treponema_porcinum,
336,Lactobacillus_algidus,
337,Bacteroides_stercorirosoris,
338,Scardovia_inopinata,
339,Firmicutes_bacterium_CAG_110,
340,Collinsella_massiliensis,
341,Prevotella_sp_P3_122,
342,Prevotella_colorans,
343,Atopobium_minutum,
344,Hafnia_alvei,
345,Methanobrevibacter_woesei,
346,Megasphaera_hexanoica,
347,Paenibacillus_polysaccharolyticus,
348,Fusobacterium_sp_CAG_439,
349,Mitsuokella_multacida,
350,Haemophilus_pittmaniae,
351,Eubacterium_callanderi,
352,Bosea_vaviloviae,
353,Enterococcus_asini,
354,Alistipes_timonensis,
355,Ruminococcus_callidus,
356,Leuconostoc_gelidum,
357,Prevotella_sp_CAG_1092,
358,Enhydrobacter_aerosaccus,
359,Actinomyces_sp_oral_taxon_170,
360,Acinetobacter_parvus,
361,Prevotella_sp_CAG_1320,
362,Criibacterium_bergeronii,
363,Ruminococcus_sp_CAG_624,
364,Abiotrophia_defectiva,
365,Megasphaera_sp_MJR8396C,
366,Klebsiella_grimontii,
367,Firmicutes_bacterium_CAG_238,
368,Acetatifactor_muris,
