,Healthy,Unhealthy
228,,Pseudopropionibacterium_propionicum
229,,Limnochorda_pilosa
230,,Parvimonas_sp_oral_taxon_110
231,,Clostridioides_difficile
232,,Leptotrichia_sp_oral_taxon_225
233,,Campylobacter_rectus
234,,Tannerella_forsythia
235,,Helicobacter_winghamensis
236,,Firmicutes_bacterium_CAG_791
237,,Olsenella_profusa
238,,Neisseria_subflava
239,,Streptococcus_sp_SK643
240,,Dickeya_fangzhongdai
241,,Treponema_medium
242,,Acinetobacter_towneri
243,,Leuconostoc_carnosum
244,,Lachnoclostridium_sp_An169
245,,Paeniclostridium_sordellii
246,,Peptoniphilus_coxii
247,,Lactobacillus_saerimneri
248,,Anaerococcus_prevotii
249,,Prevotella_oulorum
250,,Lactobacillus_kitasatonis
251,,Slackia_exigua
252,,Serratia_ureilytica
253,,Peptostreptococcus_stomatis
254,,Peptostreptococcus_sp_MV1
255,,Leptotrichia_buccalis
256,,Cutibacterium_granulosum
257,,Prevotella_scopos
258,,Prevotella_salivae
259,,Lactobacillus_coryniformis
260,,Neisseria_mucosa
261,,Romboutsia_hominis
262,,Corynebacterium_simulans
263,,Staphylococcus_argenteus
264,,Fusobacterium_hwasookii
265,,Streptococcus_suis
266,,Flavonifractor_sp_An306
267,,Klebsiella_michiganensis
268,,Varibaculum_cambriense
269,,Morganella_morganii
270,,Lactobacillus_paragasseri
271,,Campylobacter_curvus
272,,Edwardsiella_tarda
273,,Leptotrichia_sp_oral_taxon_847
274,,Prevotella_dentalis
275,,Neisseria_flavescens
276,,Clostridium_baratii
277,,Bacteroides_salanitronis
278,,Fusobacterium_gonidiaformans
279,,Streptococcus_viridans
280,,Porphyromonas_somerae
281,,Selenomonas_sp_oral_taxon_920
282,,Haemophilus_influenzae
283,,Acinetobacter_idrijaensis
284,,Candidatus_Methanomethylophilus_sp_1R26
285,,Actinomyces_massiliensis
286,,Streptococcus_anginosus_group
287,,Vibrio_kanaloae
288,,Methylorubrum_populi
289,,Prevotella_sp_CAG_924
290,,Clostridium_cocleatum
291,,Eubacterium_minutum
292,,Catonella_morbi
293,,Streptococcus_parauberis
294,,Chryseobacterium_scophthalmum
295,,Oenococcus_alcoholitolerans
296,,Alloprevotella_tannerae
297,,Acidovorax_caeni
298,,Megasphaera_micronuciformis
299,,Romboutsia_lituseburensis
300,,Kosakonia_sp_S29
301,,Leptotrichia_sp_oral_taxon_879
302,,Agitococcus_lubricus
303,,Providencia_alcalifaciens
304,,Staphylococcus_warneri
305,,Salmonella_enterica
306,,Weissella_paramesenteroides
307,,Serratia_rubidaea
308,,Comamonas_thiooxydans
309,,Aeromonas_hydrophila
310,,Enterococcus_durans
311,,Eikenella_sp_NML02_A_017
312,,Prevotella_nigrescens
313,,Halomonas_boliviensis
314,,Selenomonas_artemidis
315,,Actinobaculum_massiliense
316,,Proteus_penneri
317,,Leptotrichia_sp_oral_taxon_212
318,,Dickeya_chrysanthemi
319,,Neisseria_elongata
320,,Actinomyces_viscosus
321,,Fusobacterium_naviforme
322,,Propionibacterium_acidifaciens
323,,Aeromonas_dhakensis
324,,Lactobacillus_buchneri
325,,Peptoniphilus_lacrimalis
326,,Tropheryma_whipplei
327,,Fusobacterium_nucleatum
328,,Corynebacterium_callunae
329,,Acetivibrio_ethanolgignens
330,,Chlamydia_ibidis
331,,Alloscardovia_omnicolens
332,,Lactobacillus_acidipiscis
333,,Selenomonas_sp_FOBRC6
334,,Marvinbryantia_formatexigens
335,,Peptoniphilus_grossensis
336,,Enterococcus_canis
337,,Lactobacillus_paraplantarum
338,,Bacteroidales_bacterium_KA00251
339,,Veillonella_criceti
340,,Selenomonas_flueggei
341,,Tissierellia_bacterium_KA00581
342,,Dialister_pneumosintes
343,,Lactobacillus_iners
344,,Streptococcus_mutans
345,,Streptococcus_peroris
346,,Acidaminococcus_fermentans
347,,Fusobacterium_sp_oral_taxon_370
348,,Campylobacter_mucosalis
349,,Lactobacillus_antri
350,,Pyramidobacter_sp_C12_8
351,,Actinomyces_sp_oral_taxon_180
352,,Lactobacillus_crispatus
353,,Prevotella_sp_CAG_873
354,,Lactobacillus_dextrinicus
355,,Anaerococcus_hydrogenalis
356,,Haemophilus_parahaemolyticus
357,,Candidatus_Methanomassiliicoccus_intestinalis
358,,Lactobacillus_animalis
359,,Lactobacillus_ingluviei
360,,Sediminibacterium_sp_FEMGT703S
361,,Negativicoccus_succinicivorans
362,,Weissella_minor
363,,Corynebacterium_amycolatum
364,,Prevotella_jejuni
365,,Streptococcus_sp_NLAE_zl_C503
366,,Desulfomicrobium_orale
367,,Prevotella_sp_oral_taxon_376
368,,Staphylococcus_saprophyticus
369,,Bacteroides_sp_CAG_633
370,,Candida_tropicalis
371,,Bacillus_coagulans
372,,Selenomonas_infelix
373,,Vibrio_furnissii
374,,Raoultella_terrigena
375,,Mogibacterium_pumilum
376,,Oribacterium_sinus
377,,Lactobacillus_fermentum
378,,Franconibacter_helveticus
379,,Lactobacillus_pontis
380,,Bacteroidetes_bacterium_oral_taxon_272
381,,Clostridium_sp_7_2_43FAA
382,,Prevotella_colorans
383,,Campylobacter_concisus
384,,Serratia_ficaria
385,,Prevotella_sp_CAG_1320
386,,Fusobacterium_necrophorum
387,,Enterococcus_hirae
388,,Tetragenococcus_halophilus
389,,Prevotella_multiformis
390,,Peptoanaerobacter_stomatis
391,,Actinomyces_hongkongensis
392,,Clostridium_sporogenes
393,,Lactobacillus_vaginalis
394,,Vagococcus_teuberi
395,,Gemella_asaccharolytica
396,,Pseudescherichia_vulneris
397,,Actinotignum_schaalii
398,,Atopobium_parvulum
399,,Capnocytophaga_sputigena
400,,Veillonella_rodentium
401,,Saccharomyces_cerevisiae
402,,Actinomyces_sp_oral_taxon_414
403,,Xanthomonas_phaseoli
404,,Dialister_micraerophilus
405,,Cronobacter_dublinensis
406,,Finegoldia_magna
407,,Kosakonia_oryzae
408,,Alistipes_sp_An66
409,,Mitsuokella_sp_oral_taxon_131
410,,Lactobacillus_alimentarius
411,,Corynebacterium_jeikeium
412,,Eubacterium_sp_An11
413,,Enterococcus_casseliflavus
414,,Lactobacillus_equicursoris
415,,Pantoea_dispersa
416,,Lactobacillus_helveticus
417,,Pseudomonas_simiae
418,,Pediococcus_acidilactici
419,,Leptotrichia_hofstadii
420,,Bifidobacterium_angulatum
421,,Sphingomonas_sp_67_41
422,,Anaerococcus_vaginalis
423,,Lactobacillus_fuchuensis
424,,Anoxybacillus_flavithermus
425,,Peptoniphilus_sp_HMSC062D09
426,,Corynebacterium_accolens
427,,Microvirgula_aerodenitrificans
428,,Denitrobacterium_detoxificans
429,,Parvimonas_sp_oral_taxon_393
430,,Desulfovibrio_legallii
431,,Selenomonas_sputigena
