,Healthy,Unhealthy
96,Klebsiella_quasivariicola,Fusobacterium_equinum
97,Rahnella_aquatilis,Mageeibacillus_indolicus
98,Haemophilus_sputorum,Pasteurella_canis
99,Pseudocitrobacter_faecalis,Cardiobacterium_hominis
100,Staphylococcus_gallinarum,Stomatobaculum_longum
101,Peptoniphilus_duerdenii,Eisenbergiella_tayi
102,Lactococcus_piscium,Treponema_maltophilum
103,Melissococcus_sp_OM08_11BH,Aggregatibacter_sp_oral_taxon_458
104,Prevotella_sp_AM42_24,Corynebacterium_aurimucosum
105,Lactococcus_raffinolactis,Treponema_denticola
106,Kluyvera_georgiana,Lactobacillus_otakiensis
107,Zymomonas_mobilis,Fusobacterium_periodonticum
108,Streptococcus_sp_HMSC071D03,Helicobacter_pylori
109,Prevotella_sp_CAG_1058,Subdoligranulum_variabile
110,Clostridium_sp_CAG_411,Slackia_isoflavoniconvertens
111,Leucobacter_komagatae,Atopobium_deltae
112,Parabacteroides_sp_426_9,Alloprevotella_rava
113,Clostridium_sp_CAG_510,Streptococcus_massiliensis
114,Alcaligenes_faecalis,Tyzzerella_sp_An114
115,Mycobacterium_avium,Acinetobacter_johnsonii
116,Bacteroides_pectinophilus,Prevotella_sp_CAG_1124
117,Prevotella_buccalis,Helicobacter_equorum
118,Oxalobacter_formigenes,Neisseria_sp_oral_taxon_014
119,Citrobacter_freundii,Prevotella_bergensis
120,Prevotella_amnii,Fusobacterium_ulcerans
121,Corynebacterium_glutamicum,Streptococcus_gordonii
122,Microlunatus_phosphovorus,Streptococcus_sobrinus
123,Variovorax_paradoxus,Propionibacterium_freudenreichii
124,Treponema_berlinense,Prevotella_multisaccharivorax
125,Plesiomonas_shigelloides,Schwartzia_succinivorans
126,Klebsiella_variicola_CAG_634,Bifidobacterium_mongoliense
127,Bosea_vaviloviae,Enterococcus_devriesei
128,Stenotrophomonas_rhizophila,Staphylococcus_aureus
129,Leuconostoc_citreum,Prevotella_buccae
130,Eubacterium_sp_CAG_274,Massiliomicrobiota_timonensis
131,Enterococcus_thailandicus,Phascolarctobacterium_sp
132,Acetatifactor_muris,Lactobacillus_parabuchneri
133,Prevotella_sp_P3_122,Granulicatella_adiacens
134,Bacteroides_sartorii,Actinomyces_europaeus
135,Leuconostoc_gelidum,Prevotella_oris
136,Mycoplasma_bovis,Dysgonomonas_gadei
137,Bacillus_sp_FJAT_27916,Clostridium_neonatale
138,Prevotella_sp_885,Anaeroglobus_geminatus
139,Anaerotruncus_sp_CAG_528,Bacteroides_sp_CAG_927
140,Lactobacillus_johnsonii,Streptococcus_sp_M334
141,Alistipes_sp_CHKCI003,Treponema_sp_OMZ_838
142,Rhodococcus_erythropolis,Treponema_socranskii
143,Acinetobacter_indicus,Lactobacillus_ultunensis
144,Bacteroides_intestinalis,Clostridium_sp_MSTE9
145,Leuconostoc_suionicum,Cellulosilyticum_lentocellum
146,Leucobacter_sp_7_1,Fretibacterium_fastidiosum
147,Acinetobacter_junii,Flavobacterium_sp_FEMGT703F
148,Enterococcus_italicus,Methanosphaera_sp_SHI1033
149,Staphylococcus_sciuri,Gemella_bergeri
150,Staphylococcus_epidermidis,Desulfovibrio_vulgaris
151,Vibrio_fluvialis,Prevotella_melaninogenica
152,Elizabethkingia_anophelis,Lactobacillus_sakei
153,Lactobacillus_crustorum,Raoultella_planticola
154,Streptococcus_macedonicus,Atopobium_minutum
155,Staphylococcus_xylosus,Clostridium_scindens
156,Lautropia_mirabilis,Bifidobacterium_dentium
157,Weissella_cibaria,Prevotella_sp_oral_taxon_473
158,Kocuria_marina,Aeromonas_allosaccharophila
159,Enterococcus_cecorum,Lachnoclostridium_sp_An118
160,Prevotella_sp_CAG_1092,Lactobacillus_salivarius
161,Rodentibacter_heylii,Eikenella_corrodens
162,Roseburia_sp_CAG_303,Pediococcus_pentosaceus
163,Lactobacillus_algidus,Clostridium_cadaveris
164,Campylobacter_upsaliensis,Blautia_coccoides
165,Prevotella_sp_CAG_924,Desulfotomaculum_ruminis
166,Citrobacter_portucalensis,Prevotella_sp_CAG_617
167,Blautia_hansenii,Mogibacterium_diversum
168,Clostridium_sp_CAG_964,Clostridiales_bacterium_CHKCI006
169,Ruminococcus_sp_CAG_563,Actinomyces_sp_HMSC035G02
170,Sphingopyxis_terrae,Corynebacterium_kroppenstedtii
171,Citrobacter_werkmanii,Bulleidia_extructa
172,Escherichia_fergusonii,Prevotella_sp_S7_1_8
173,Prevotella_disiens,Peptoniphilus_sp_BV3C26
174,Eubacterium_sp_CAG_786,Alcaligenes_aquatilis
175,Kluyvera_cryocrescens,Actinomyces_turicensis
176,Oenococcus_alcoholitolerans,Citrobacter_sp_MGH106
177,Aerococcus_viridans,Faecalicoccus_pleomorphus
178,Clostridium_sp_CAG_413,Methanobrevibacter_arboriphilus
179,Alkaliphilus_oremlandii,Prevotella_baroniae
180,Eubacterium_pyruvativorans,Hafnia_alvei
181,Roseburia_sp_CAG_182,Bifidobacterium_ruminantium
182,Corynebacterium_argentoratense,Lactococcus_plantarum
183,Pseudomonas_lundensis,Dolosigranulum_pigrum
184,Pantoea_brenneri,Corynebacterium_urealyticum
185,Clostridium_sp_CAG_590,[Collinsella]_massiliensis
186,Lactobacillus_acidophilus,Campylobacter_ureolyticus
187,Clostridium_hiranonis,Proteus_vulgaris
188,Acinetobacter_parvus,Gemella_haemolysans
189,Neisseria_polysaccharea,Streptococcus_sp_oral_taxon_058
190,Leptotrichia_sp_oral_taxon_879,Prevotella_veroralis
191,Sporanaerobacter_sp_PP17_6a,Proteus_hauseri
192,Kocuria_indica,Lactobacillus_brevis
193,Providencia_alcalifaciens,Brevibacterium_linens
194,Barnesiella_sp_An22,Eggerthia_catenaformis
195,Lactobacillus_murinus,Granulicatella_elegans
196,Ileibacterium_valens,Corynebacterium_matruchotii
197,Enterococcus_phoeniculicola,Selenomonas_sp_oral_taxon_126
198,Bifidobacterium_thermacidophilum,Peptostreptococcus_anaerobius
199,Geobacillus_stearothermophilus,Candida_albicans
200,Staphylococcus_succinus,Veillonella_denticariosi
201,Prevotella_sp_CAG_1031,Streptococcus_milleri
202,Bacteroides_sp_CAG_598,Christensenella_minuta
203,Weissella_confusa,Streptococcus_sp_HMSC070B10
204,Bacteroides_sp_D2,Neisseria_sicca
205,Staphylococcus_hominis,Kosakonia_pseudosacchari
206,Bacillus_haynesii,Lawsonella_clevelandensis
207,Phascolarctobacterium_faecium,Prevotella_histicola
208,Enterobacter_bugandensis,Ralstonia_pickettii
209,Citrobacter_gillenii,Giardia_intestinalis
210,Candidatus_Gastranaerophilales_bacterium,Leclercia_adecarboxylata
211,Pantoea_dispersa,Anaerofustis_stercorihominis
212,Prevotella_sp_CAG_520,Atopobium_vaginae
213,Desulfovibrio_sp_An276,Citrobacter_koseri
214,Acinetobacter_lwoffii,Pluralibacter_gergoviae
215,Actinobaculum_massiliense,Treponema_vincentii
216,Helicobacter_pullorum,Actinomyces_sp_oral_taxon_448
217,Megasphaera_sp_BV3C16_1,Campylobacter_gracilis
218,Streptococcus_pyogenes,Propionibacterium_namnetense
219,Bacillus_cereus_group,Rikenella_microfusus
220,Paraburkholderia_tropica,Oribacterium_sp_oral_taxon_078
221,Hungatella_effluvii,Prevotella_denticola
222,Streptococcus_equinus,Moraxella_catarrhalis
223,Ruminococcus_callidus,Faecalicatena_orotica
224,Kluyvera_ascorbata,Pseudoflavonifractor_sp_An184
225,Staphylococcus_pasteuri,Lachnoanaerobaculum_saburreum
226,Mycolicibacterium_obuense,Dorea_sp_D27
227,Staphylococcus_kloosii,Clostridium_paraputrificum
228,Enterococcus_sulfureus,Catenibacterium_mitsuokai
229,Leuconostoc_garlicum,Gemmiger_sp_An87
230,Lactobacillus_gallinarum,Eubacterium_sulci
231,Ruminococcus_champanellensis,Prevotella_intermedia
232,Lysinibacillus_sp_B2A1,Paraclostridium_bifermentans
233,Sodalis_praecaptivus,Anaerococcus_tetradius
234,Haemophilus_pittmaniae,Methanomassiliicoccales_archaeon_RumEn_M1
235,Clostridium_sp_chh4_2,Gemmiger_sp_An194
236,Pseudomonas_putida_group,Leuconostoc_mesenteroides
237,Prevotella_stercorea,Streptococcus_vestibularis
238,Chlamydia_ibidis,Parvimonas_sp_oral_taxon_110
239,,Clostridioides_difficile
240,,Leptotrichia_sp_oral_taxon_225
241,,Campylobacter_rectus
242,,Tannerella_forsythia
243,,Olsenella_profusa
244,,Neisseria_subflava
245,,Streptococcus_sp_SK643
246,,Weissella_viridescens
247,,Brevibacterium_aurantiacum
248,,Lachnoclostridium_sp_An138
249,,Treponema_medium
250,,Actinomyces_naeslundii
251,,Leuconostoc_carnosum
252,,Lachnoclostridium_sp_An169
253,,Peptoniphilus_coxii
254,,Lactobacillus_saerimneri
255,,Actinomyces_sp_S6_Spd3
256,,Streptococcus_agalactiae
257,,Enterococcus_malodoratus
258,,Parvimonas_micra
259,,Moraxella_osloensis
260,,Slackia_exigua
261,,Solobacterium_moorei
262,,Peptostreptococcus_stomatis
263,,Peptostreptococcus_sp_MV1
264,,Acidaminococcus_intestini
265,,Criibacterium_bergeronii
266,,Prevotella_salivae
267,,Neisseria_mucosa
268,,Citrobacter_farmeri
269,,Corynebacterium_simulans
270,,Lactobacillus_rhamnosus
271,,Staphylococcus_argenteus
272,,Fusobacterium_hwasookii
273,,Oribacterium_parvum
274,,Flavonifractor_sp_An306
275,,Lactobacillus_sanfranciscensis
276,,Klebsiella_michiganensis
277,,Flavonifractor_sp_An10
278,,Varibaculum_cambriense
279,,Synergistes_jonesii
280,,Lactobacillus_kalixensis
281,,Lactobacillus_paragasseri
282,,Morganella_morganii
283,,Campylobacter_curvus
284,,Edwardsiella_tarda
285,,Prevotella_dentalis
286,,Pseudomonas_aeruginosa_group
287,,Neisseria_flavescens
288,,Cutibacterium_acnes
289,,Clostridium_baratii
290,,Clostridium_hylemonae
291,,Blautia_sp_An249
292,,Bacteroides_salanitronis
293,,Enterococcus_gilvus
294,,Actinomyces_oris
295,,Firmicutes_bacterium_CAG_145
296,,Fusobacterium_gonidiaformans
297,,Arcobacter_butzleri
298,,Streptococcus_viridans
299,,Mogibacterium_timidum
300,,Porphyromonas_somerae
301,,Selenomonas_sp_oral_taxon_920
302,,Streptococcus_sp_F0442
303,,Haemophilus_influenzae
304,,Actinomyces_massiliensis
305,,Streptococcus_anginosus_group
306,,Eubacterium_minutum
307,,Catonella_morbi
308,,Alloprevotella_tannerae
309,,Parvimonas_sp_KA00067
310,,Aeromonas_veronii
311,,Megasphaera_micronuciformis
312,,Enorma_massiliensis
313,,Enterococcus_gallinarum
314,,Porphyromonas_gingivalis
315,,Staphylococcus_warneri
316,,Salmonella_enterica
317,,Bifidobacterium_animalis
318,,Scardovia_inopinata
319,,Aeromonas_hydrophila
320,,Enterococcus_durans
321,,Streptococcus_pasteurianus
322,,Prevotella_nigrescens
323,,Lachnoclostridium_sp_An131
324,,Leptotrichia_sp_oral_taxon_212
325,,Neisseria_elongata
326,,Actinomyces_viscosus
327,,Fusobacterium_naviforme
328,,Propionibacterium_acidifaciens
329,,Aeromonas_dhakensis
330,,Peptoniphilus_lacrimalis
331,,Lactobacillus_delbrueckii
332,,Fusobacterium_nucleatum
333,,Tropheryma_whipplei
334,,Streptococcus_sanguinis
335,,Acetivibrio_ethanolgignens
336,,Bacteroides_sp_OM08_11
337,,Alloscardovia_omnicolens
338,,Lactobacillus_acidipiscis
339,,Selenomonas_sp_FOBRC6
340,,Eubacteriaceae_bacterium_CHKCI005
341,,Enterococcus_canis
342,,Lactobacillus_paraplantarum
343,,Blautia_hydrogenotrophica
344,,Dialister_pneumosintes
345,,Peptococcus_niger
346,,Lactobacillus_iners
347,,Streptococcus_mutans
348,,Streptococcus_peroris
349,,Harryflintia_acetispora
350,,Lachnospiraceae_bacterium_oral_taxon_096
351,,Acidaminococcus_fermentans
352,,Fusobacterium_sp_oral_taxon_370
353,,Lactobacillus_antri
354,,Enterococcus_pseudoavium
355,,Bacteroides_coagulans
356,,Pyramidobacter_sp_C12_8
357,,Actinomyces_sp_oral_taxon_180
358,,Lactobacillus_crispatus
359,,Megasphaera_sp_DISK_18
360,,Prevotella_sp_CAG_873
361,,Haemophilus_parahaemolyticus
362,,Gemella_morbillorum
363,,Filifactor_alocis
364,,Sediminibacterium_sp_FEMGT703S
365,,Negativicoccus_succinicivorans
366,,Firmicutes_bacterium_CAG_94
367,,Corynebacterium_amycolatum
368,,Prevotella_jejuni
369,,Streptococcus_sp_NLAE_zl_C503
370,,Actinomyces_sp_oral_taxon_181
371,,Desulfomicrobium_orale
372,,Streptococcus_sp_A12
373,,Anaerostipes_caccae
374,,Parabacteroides_sp_CAG_409
375,,Bacteroides_sp_CAG_633
376,,Candida_tropicalis
377,,Selenomonas_infelix
378,,Raoultella_terrigena
379,,Mogibacterium_pumilum
380,,Eubacterium_limosum
381,,Oribacterium_sinus
382,,Lactobacillus_fermentum
383,,Lactobacillus_pontis
384,,Clostridium_sp_7_2_43FAA
385,,Prevotella_colorans
386,,Bacteroidetes_bacterium_oral_taxon_272
387,,Campylobacter_concisus
388,,Streptococcus_australis
389,,Prevotella_sp_CAG_1320
390,,Anaeromassilibacillus_sp_An172
391,,Fusobacterium_necrophorum
392,,Prevotella_multiformis
393,,Erysipelatoclostridium_ramosum
394,,Peptoanaerobacter_stomatis
395,,Actinomyces_hongkongensis
396,,Actinomyces_sp_ICM47
397,,Lactobacillus_vaginalis
398,,Gemella_asaccharolytica
399,,Enterococcus_avium
400,,Proteus_mirabilis
401,,Atopobium_parvulum
402,,Atopobium_rimae
403,,Lactobacillus_kefiranofaciens
404,,Veillonella_rodentium
405,,Actinomyces_sp_oral_taxon_897
406,,Saccharomyces_cerevisiae
407,,Methanobrevibacter_oralis
408,,Actinomyces_sp_oral_taxon_414
409,,Dialister_micraerophilus
410,,Finegoldia_magna
411,,Streptococcus_mitis
412,,Alistipes_sp_An66
413,,Mitsuokella_sp_oral_taxon_131
414,,Corynebacterium_jeikeium
415,,Eubacterium_sp_An11
416,,Enterococcus_casseliflavus
417,,Lactobacillus_equicursoris
418,,Lactobacillus_helveticus
419,,Pseudomonas_simiae
420,,Pediococcus_acidilactici
421,,Leptotrichia_hofstadii
422,,Bifidobacterium_angulatum
423,,Anaerococcus_vaginalis
424,,Lactobacillus_fuchuensis
425,,Streptococcus_downei
426,,Catabacter_hongkongensis
427,,Actinotignum_timonense
428,,Eubacterium_saphenum
429,,Peptoniphilus_sp_HMSC062D09
430,,Corynebacterium_accolens
431,,Olsenella_uli
432,,Allisonella_histaminiformans
433,,Denitrobacterium_detoxificans
434,,Parvimonas_sp_oral_taxon_393
435,,Rothia_mucilaginosa
436,,Selenomonas_sputigena
