,Healthy,Unhealthy
253,Bifidobacterium_bifidum,
254,Butyricimonas_virosa,
255,Fusobacterium_periodonticum,
256,Actinomyces_sp_oral_taxon_897,
257,Gemella_haemolysans,
258,Parabacteroides_chinchillae,
259,Porphyromonas_sp_HMSC065F10,
260,Fusobacterium_nucleatum,
261,Lachnospiraceae_bacterium_oral_taxon_096,
262,Bacillus_haynesii,
263,Prevotella_pallens,
264,Lactobacillus_rogosae,
265,Brevibacterium_aurantiacum,
266,Clostridiales_bacterium_CHKCI006,
267,Anaeromassilibacillus_sp_An172,
268,Erysipelatoclostridium_ramosum,
269,Streptococcus_pasteurianus,
270,Turicimonas_muris,
271,Dialister_micraerophilus,
272,Actinotignum_timonense,
273,Parabacteroides_goldsteinii,
274,Bifidobacterium_thermacidophilum,
275,Pyramidobacter_sp_C12_8,
276,Coprobacillus_cateniformis,
277,Bacteroides_pyogenes,
278,Lactobacillus_reuteri,
279,Lactobacillus_gastricus,
280,Enterococcus_devriesei,
281,Streptococcus_sp_NLAE_zl_C503,
282,Asaccharobacter_celatus,
283,Bacteroides_caccae,
284,Bacteroides_uniformis,
285,Pediococcus_pentosaceus,
286,Veillonella_rogosae,
287,Meiothermus_silvanus,
288,Acinetobacter_junii,
289,Lactobacillus_gasseri,
290,Actinomyces_georgiae,
291,Paraprevotella_clara,
292,Streptococcus_cristatus,
293,Enterococcus_pseudoavium,
294,Alistipes_putredinis,
295,Granulicatella_elegans,
296,Clostridium_sp_CAG_58,
297,Oscillibacter_sp_PC13,
298,Gardnerella_vaginalis,
299,Firmicutes_bacterium_CAG_145,
300,Streptococcus_sp_HPH0090,
301,Streptococcus_downei,
302,Sutterella_parvirubra,
303,Actinomyces_cardiffensis,
304,Bacteroides_salyersiae,
305,Hungatella_effluvii,
306,Actinomyces_odontolyticus,
307,Candidatus_Methanomassiliicoccus_intestinalis,
308,Clostridiales_bacterium_1_7_47FAA,
309,Romboutsia_ilealis,
310,Butyribacterium_methylotrophicum,
311,Staphylococcus_kloosii,
312,Mogibacterium_diversum,
313,Adlercreutzia_equolifaciens,
314,Intestinimonas_butyriciproducens,
315,Prevotella_sp_CAG_924,
316,Brevibacterium_linens,
317,Pseudoalteromonas_tetraodonis,
318,Prevotella_oris,
319,Plesiomonas_shigelloides,
320,Bacteroides_sp_CAG_443,
321,Actinomyces_sp_oral_taxon_180,
322,Butyricimonas_synergistica,
323,Eisenbergiella_tayi,
324,Enterococcus_gallinarum,
325,Alistipes_shahii,
326,Geobacillus_stearothermophilus,
327,Ruminococcaceae_bacterium_D16,
328,Anaerotruncus_colihominis,
329,Enterococcus_dispar,
330,Prevotella_sp_CAG_755,
331,Bacteroides_sp_OM05_12,
332,Streptococcus_sp_oral_taxon_058,
333,Lautropia_mirabilis,
334,Megamonas_rupellensis,
335,Anaeromassilibacillus_sp_An250,
336,Clostridium_aldenense,
337,Veillonella_dispar,
338,Clostridium_hiranonis,
339,Streptococcus_parasanguinis,
340,Eggerthella_lenta,
341,Enterococcus_avium,
342,Streptococcus_sp_HMSC071D03,
343,Fusicatenibacter_saccharivorans,
344,Prevotella_sp_CAG_1185,
345,Lactobacillus_paragasseri,
346,Lactobacillus_rhamnosus,
347,Pseudoflavonifractor_capillosus,
348,Lawsonella_clevelandensis,
349,Thermus_scotoductus,
350,Mitsuokella_jalaludinii,
351,Clostridium_disporicum,
352,Streptococcus_anginosus_group,
353,Bacteroides_oleiciplenus,
354,Hafnia_paralvei,
355,Aeromonas_hydrophila,
356,Gemella_sanguinis,
357,Oribacterium_sinus,
358,Streptococcus_sp_HMSC067H01,
359,Staphylococcus_gallinarum,
360,Phascolarctobacterium_sp_CAG_266,
361,Catabacter_hongkongensis,
362,Bulleidia_extructa,
363,Clostridium_sp_CAG_242,
364,Lachnoclostridium_sp_An131,
365,Carnobacterium_maltaromaticum,
366,Roseburia_sp_CAG_303,
367,Enterococcus_raffinosus,
368,Citrobacter_braakii,
369,Streptococcus_pneumoniae,
370,Megasphaera_stantonii,
371,Staphylococcus_hominis,
372,Bacteroides_vulgatus,
373,Lactobacillus_plantarum,
374,Leuconostoc_mesenteroides,
375,Firmicutes_bacterium_CAG_424,
376,Dorea_sp_CAG_317,
377,Bacteroides_nordii,
378,Lactobacillus_delbrueckii,
379,Parasutterella_excrementihominis,
380,Lachnoanaerobaculum_umeaense,
381,Clostridium_clostridioforme,
382,Acinetobacter_lwoffii,
383,Leucobacter_sp_7_1,
384,Prevotella_sp_CAG_891,
385,Clostridium_scindens,
386,Bifidobacterium_longum,
387,Sanguibacteroides_justesenii,
388,Clostridium_sp_CAG_678,
389,Methanomassiliicoccales_archaeon_RumEn_M1,
390,Blautia_producta,
391,Propionibacterium_freudenreichii,
392,Aeromonas_media,
393,Megasphaera_sp_DISK_18,
394,Eikenella_corrodens,
395,Enterobacter_soli,
396,Eubacterium_brachy,
397,Veillonella_atypica,
398,Corynebacterium_amycolatum,
399,Methanosphaera_cuniculi,
400,Bacteroides_sp_CAG_144,
401,Leptotrichia_sp_oral_taxon_847,
402,Selenomonas_flueggei,
403,Slackia_exigua,
404,Bifidobacterium_breve,
405,Leclercia_adecarboxylata,
406,Lactobacillus_sanfranciscensis,
407,Bacteroides_sartorii,
408,Anaerotignum_lactatifermentans,
409,Fusobacterium_varium,
410,Bacteroides_sp_CAG_462,
411,Haemophilus_quentini,
412,Clostridium_sp_CAG_299,
413,Weissella_viridescens,
414,Enterococcus_sulfureus,
415,Citrobacter_werkmanii,
416,Parabacteroides_distasonis,
417,Lachnospiraceae_bacterium_2_1_46FAA,
418,Enterococcus_faecalis,
419,Actinomyces_massiliensis,
420,Streptococcus_infantis,
421,Dorea_sp_D27,
422,Enorma_massiliensis,
423,Selenomonas_noxia,
424,Clostridium_spiroforme,
425,Flavonifractor_sp_An10,
426,Alloprevotella_tannerae,
427,Neisseria_perflava,
428,Methanobrevibacter_arboriphilus,
429,Leuconostoc_pseudomesenteroides,
430,Aeromonas_caviae,
431,Dialister_sp_CAG_357,
432,Blautia_sp_N6H1_15,
433,Sneathia_amnii,
434,Leucobacter_komagatae,
435,Massiliomicrobiota_timonensis,
436,Actinomyces_sp_ICM47,
437,Staphylococcus_xylosus,
438,Ruminococcus_lactaris,
439,Acidaminococcus_fermentans,
440,Haemophilus_sputorum,
441,Enterococcus_casseliflavus,
442,Clostridium_sp_CAG_167,
443,Neisseria_polysaccharea,
444,Streptococcus_milleri,
445,Roseburia_sp_CAG_309,
446,Stenotrophomonas_maltophilia,
447,Peptococcus_niger,
448,Hungatella_hathewayi,
449,Erysipelothrix_larvae,
450,Candidatus_Gastranaerophilales_bacterium,
451,Dialister_pneumosintes,
452,Intestinibacter_bartlettii,
453,Lactococcus_lactis,
454,Aeromonas_dhakensis,
455,Faecalitalea_cylindroides,
456,Bacillus_sp_FJAT_27916,
457,Clostridium_sp_7_2_43FAA,
458,Anaerostipes_hadrus,
459,Blautia_hansenii,
460,Blautia_coccoides,
461,Clostridium_methylpentosum,
462,Cloacibacillus_porcorum,
463,Streptococcus_pseudopneumoniae,
464,Kluyvera_ascorbata,
465,Anaerococcus_lactolyticus,
466,Aeromonas_veronii,
467,Prevotella_melaninogenica,
468,Oribacterium_parvum,
469,Actinomyces_radicidentis,
470,Neisseria_elongata,
471,Prevotella_sp_CAG_1031,
472,Anaerostipes_caccae,
473,Bacteroides_sp_CAG_661,
474,Citrobacter_koseri,
475,Firmicutes_bacterium_CAG_94,
476,Lawsonibacter_asaccharolyticus,
477,Bifidobacterium_pseudocatenulatum,
478,Eubacterium_sulci,
479,Clostridium_sp_MSTE9,
480,Lachnoclostridium_sp_An118,
481,Granulicatella_adiacens,
482,Veillonella_sp_T11011_6,
483,Lactococcus_raffinolactis,
484,Oxalobacter_formigenes,
485,Tyzzerella_nexilis,
486,Actinobaculum_sp_oral_taxon_183,
487,Lactobacillus_otakiensis,
488,Bifidobacterium_animalis,
489,Pyramidobacter_piscolens,
490,Gemmiger_sp_An87,
491,Proteobacteria_bacterium_CAG_139,
492,Lactonifactor_longoviformis,
493,Bacteroides_faecis_CAG_32,
494,Bacteroides_sp_CAG_633,
495,Klebsiella_michiganensis,
496,Flavonifractor_sp_An82,
497,Turicibacter_sanguinis,
498,Ruthenibacterium_lactatiformans,
499,Clostridium_symbiosum,
500,Chlamydia_ibidis,
501,Anaerococcus_vaginalis,
502,Leuconostoc_citreum,
503,Acinetobacter_schindleri,
504,Pseudoramibacter_alactolyticus,
505,Bifidobacterium_dentium,
506,Enterobacter_bugandensis,
507,Streptococcus_sp_A12,
508,Atopobium_parvulum,
509,Bifidobacterium_angulatum,
510,Propionibacterium_acidifaciens,
511,Alkaliphilus_oremlandii,
512,Holdemania_filiformis,
513,Bacteroidales_bacterium_KA00251,
514,Ruminococcus_gnavus,
515,Lachnoclostridium_sp_An138,
516,Filifactor_alocis,
517,Sellimonas_intestinalis,
518,Eubacterium_sp_CAG_38,
519,Serratia_marcescens,
520,Acinetobacter_indicus,
521,Cloacibacillus_evryensis,
522,Bacteroides_plebeius,
523,Finegoldia_magna,
524,Mogibacterium_timidum,
525,Lachnoanaerobaculum_saburreum,
526,Actinomyces_sp_HPA0247,
527,Lactobacillus_oris,
528,Clostridium_saccharolyticum,
529,Bifidobacterium_gallinarum,
530,Dielma_fastidiosa,
531,Actinomyces_naeslundii,
532,Eubacterium_saphenum,
533,Clostridium_citroniae,
534,Kluyvera_cryocrescens,
535,Leptotrichia_hofstadii,
536,Prevotella_timonensis,
537,Streptococcus_mutans,
538,Gordonibacter_pamelaeae,
539,Citrobacter_youngae,
540,Bacteroides_stercorirosoris,
541,Scardovia_inopinata,
542,Enterococcus_cecorum,
543,Prevotella_intermedia,
544,Butyricicoccus_pullicaecorum,
545,Prevotella_colorans,
546,Photobacterium_damselae,
547,Atopobium_minutum,
548,Clostridium_neonatale,
549,Hafnia_alvei,
550,Megasphaera_micronuciformis,
551,Megasphaera_hexanoica,
552,Lactobacillus_curvatus,
553,Fusobacterium_sp_CAG_439,
554,Alistipes_finegoldii,
555,Carnobacterium_divergens,
556,Haemophilus_pittmaniae,
557,Eubacterium_callanderi,
558,Selenomonas_sputigena,
559,Proteus_hauseri,
560,Olsenella_scatoligenes,
561,Clostridium_bolteae,
562,Bilophila_wadsworthia,
563,Eubacterium_ventriosum,
564,Enterococcus_asini,
565,Alistipes_timonensis,
566,Peptostreptococcus_anaerobius,
567,Shewanella_algae,
568,Leuconostoc_gelidum,
569,Actinomyces_sp_oral_taxon_170,
570,Prevotella_sp_CAG_1320,
571,Criibacterium_bergeronii,
572,Oenococcus_alcoholitolerans,
573,Citrobacter_farmeri,
574,Bacteroides_coprocola,
575,Abiotrophia_defectiva,
576,Rothia_aeria,
577,Acetatifactor_muris,
578,Corynebacterium_flavescens,
579,Subdoligranulum_variabile,
