,Healthy,Unhealthy
113,Pseudoalteromonas_tetraodonis,Serratia_rubidaea
114,Fusobacterium_ulcerans,Lactobacillus_frumenti
115,Streptococcus_gordonii,Muribaculum_intestinale
116,Anaerobiospirillum_thomasii,Alistipes_putredinis
117,Streptococcus_sobrinus,Alistipes_shahii
118,Clostridium_disporicum,Phascolarctobacterium_faecium
119,Streptococcus_infantarius,Bacteroides_plebeius
120,Klebsiella_aerogenes,Citrobacter_gillenii
121,Fusobacterium_varium,Lactobacillus_helveticus
122,Staphylococcus_aureus,Veillonellaceae_bacterium_DNF00626
123,Megasphaera_hexanoica,Prevotella_sp_CAG_520
124,Prevotella_buccae,Desulfovibrio_sp_An276
125,Fusobacterium_mortiferum,Helicobacter_pullorum
126,Massiliomicrobiota_timonensis,Bacillus_cereus_group
127,Streptococcus_sp_oral_taxon_056,Oligella_ureolytica
128,Lachnospiraceae_bacterium_2_1_46FAA,Bacteroides_finegoldii
129,Lactobacillus_farciminis,Dorea_sp_D27
130,Bifidobacterium_kashiwanohense,Prevotella_sp_CAG_279
131,Lactobacillus_parabuchneri,Parabacteroides_merdae
132,Granulicatella_adiacens,Leuconostoc_garlicum
133,Prevotella_oris,Bacteroides_coprocola
134,Macrococcus_caseolyticus,Dialister_invisus
135,Dysgonomonas_gadei,Clostridium_sp_chh4_2
136,Clostridium_neonatale,Prevotella_stercorea
137,Bacteroides_sp_OM05_12,
138,Anaeroglobus_geminatus,
139,Streptococcus_sp_M334,
140,Lactobacillus_ultunensis,
141,Clostridium_sp_MSTE9,
142,Rhodococcus_qingshengii,
143,Roseburia_sp_831b,
144,Bacteroides_stercorirosoris,
145,Fretibacterium_fastidiosum,
146,Bifidobacterium_merycicum,
147,Gemella_bergeri,
148,Prevotella_melaninogenica,
149,Desulfovibrionaceae_bacterium,
150,Lactobacillus_sakei,
151,Morococcus_cerebrosus,
152,Atopobium_minutum,
153,Clostridium_scindens,
154,Bifidobacterium_dentium,
155,Peptoniphilus_duerdenii,
156,Prevotella_sp_oral_taxon_473,
157,Aeromonas_allosaccharophila,
158,Lachnoclostridium_sp_An118,
159,Lactobacillus_salivarius,
160,Eikenella_corrodens,
161,Pediococcus_pentosaceus,
162,Streptococcus_sp_HMSC071D03,
163,Blautia_coccoides,
164,Desulfovibrio_piger,
165,Clostridium_sp_CAG_510,
166,Prevotella_sp_CAG_617,
167,Variovorax_paradoxus,
168,Sutterella_parvirubra,
169,Mogibacterium_diversum,
170,Clostridiales_bacterium_CHKCI006,
171,Treponema_berlinense,
172,Actinomyces_sp_HMSC035G02,
173,Collinsella_stercoris,
174,Blautia_producta,
175,Bosea_vaviloviae,
176,Bulleidia_extructa,
177,Faecalicoccus_pleomorphus,
178,Actinomyces_turicensis,
179,Methanobrevibacter_arboriphilus,
180,Bifidobacterium_ruminantium,
181,[Collinsella]_massiliensis,
182,Terrisporobacter_othiniensis,
183,Campylobacter_ureolyticus,
184,Proteus_vulgaris,
185,Tyzzerella_nexilis,
186,Centipeda_periodontii,
187,Gemella_haemolysans,
188,Streptococcus_sp_oral_taxon_058,
189,Staphylococcus_sciuri,
190,Proteus_hauseri,
191,Vibrio_fluvialis,
192,Eggerthia_catenaformis,
193,Staphylococcus_xylosus,
194,Anaerococcus_lactolyticus,
195,Lautropia_mirabilis,
196,Granulicatella_elegans,
197,Enterococcus_cecorum,
198,Corynebacterium_matruchotii,
199,Peptostreptococcus_anaerobius,
200,Blautia_hansenii,
201,Enterococcus_raffinosus,
202,Sphingopyxis_terrae,
203,Veillonella_denticariosi,
204,Streptococcus_milleri,
205,Eubacterium_sp_CAG_786,
206,Christensenella_minuta,
207,Neisseria_sicca,
208,Clostridium_sp_CAG_413,
209,Veillonella_atypica,
210,Mitsuokella_multacida,
211,Lawsonella_clevelandensis,
212,Clostridium_sp_CAG_590,
213,Prevotella_histicola,
214,Streptococcus_lutetiensis,
215,Enterococcus_phoeniculicola,
216,Anaerofustis_stercorihominis,
217,Atopobium_vaginae,
218,Bacillus_haynesii,
219,Citrobacter_koseri,
220,Phascolarctobacterium_sp_CAG_266,
221,Actinomyces_sp_oral_taxon_448,
222,Campylobacter_gracilis,
223,Candidatus_Gastranaerophilales_bacterium,
224,Rikenella_microfusus,
225,Oribacterium_sp_oral_taxon_078,
226,Acinetobacter_lwoffii,
227,Prevotella_denticola,
228,Faecalicatena_orotica,
229,Pseudoflavonifractor_sp_An184,
230,Lachnoanaerobaculum_saburreum,
231,Hungatella_effluvii,
232,Clostridium_paraputrificum,
233,Kluyvera_ascorbata,
234,Citrobacter_amalonaticus,
235,Parabacteroides_gordonii,
236,Streptococcus_sinensis,
237,Gemmiger_sp_An87,
238,Eubacterium_sulci,
239,Lysinibacillus_sp_B2A1,
240,Prevotella_intermedia,
241,Paraclostridium_bifermentans,
242,Lactonifactor_longoviformis,
243,Methanomassiliicoccales_archaeon_RumEn_M1,
244,Pseudomonas_fluorescens_group,
245,Actinomyces_georgiae,
246,Streptococcus_parasanguinis,
247,Acidaminococcus_sp_CAG_542,
248,Leuconostoc_mesenteroides,
249,Gemmiger_sp_An194,
250,Streptococcus_vestibularis,
251,Clostridioides_difficile,
252,Dysgonomonas_sp_37_18,
253,Veillonella_dispar,
254,Photobacterium_damselae,
255,Firmicutes_bacterium_CAG_791,
256,Olsenella_profusa,
257,Clostridium_perfringens,
258,Abiotrophia_defectiva,
259,Parabacteroides_goldsteinii,
260,Actinomyces_naeslundii,
261,Bacteroides_sp_CAG_661,
262,Leuconostoc_carnosum,
263,Bacteroides_oleiciplenus,
264,Streptococcus_sp_HMSC034E03,
265,Firmicutes_bacterium_CAG_238,
266,Blastocystis_sp_subtype_1,
267,Paeniclostridium_sordellii,
268,Shuttleworthia_satelles,
269,Bacteroides_sp_CAG_144,
270,Actinomyces_sp_S6_Spd3,
271,Streptococcus_agalactiae,
272,Enterococcus_malodoratus,
273,Clostridium_bolteae_CAG_59,
274,Parvimonas_micra,
275,Pseudoflavonifractor_capillosus,
276,Slackia_exigua,
277,Solobacterium_moorei,
278,Aggregatibacter_aphrophilus,
279,Pseudomonas_yamanorum,
280,Peptostreptococcus_stomatis,
281,Peptostreptococcus_sp_MV1,
282,Candidatus_Gastranaerophilales_bacterium_HUM_9,
283,Corynebacterium_casei,
284,Meiothermus_silvanus,
285,Clostridium_celatum,
286,Prevotella_salivae,
287,Criibacterium_bergeronii,
288,Neisseria_mucosa,
289,Citrobacter_farmeri,
290,Haemophilus_sputorum,
291,Actinomyces_radicidentis,
292,Lactococcus_petauri,
293,Fusobacterium_hwasookii,
294,Oribacterium_parvum,
295,Prevotella_buccalis,
296,Flavonifractor_sp_An10,
297,Citrobacter_freundii,
298,Microlunatus_phosphovorus,
299,Synergistes_jonesii,
300,Lactobacillus_paragasseri,
301,Morganella_morganii,
302,Plesiomonas_shigelloides,
303,Stenotrophomonas_rhizophila,
304,Leptotrichia_sp_oral_taxon_847,
305,Pseudomonas_aeruginosa_group,
306,Neisseria_flavescens,
307,Cutibacterium_acnes,
308,Bifidobacterium_scardovii,
309,Acetatifactor_muris,
310,Absiella_dolichum,
311,Blautia_sp_An249,
312,Enterococcus_gilvus,
313,Actinomyces_oris,
314,Fusobacterium_gonidiaformans,
315,Lactobacillus_johnsonii,
316,Providencia_rettgeri,
317,Streptococcus_viridans,
318,Succinatimonas_hippei,
319,Mogibacterium_timidum,
320,Rhodococcus_erythropolis,
321,Porphyromonas_somerae,
322,Streptococcus_sp_F0442,
323,Haemophilus_influenzae,
324,Lactobacillus_crustorum,
325,Actinomyces_massiliensis,
326,Streptococcus_anginosus_group,
327,Clostridium_sp_CAG_964,
328,Ruminococcus_sp_CAG_563,
329,Citrobacter_werkmanii,
330,Cloacibacillus_porcorum,
331,Megasphaera_stantonii,
332,Eubacterium_sp_OM08_24,
333,Alloprevotella_tannerae,
334,Parvimonas_sp_KA00067,
335,Aeromonas_veronii,
336,Megasphaera_micronuciformis,
337,Enorma_massiliensis,
338,Enterococcus_gallinarum,
339,Porphyromonas_gingivalis,
340,Neisseria_polysaccharea,
341,Acinetobacter_parvus,
342,Leptotrichia_sp_oral_taxon_879,
343,Scardovia_inopinata,
344,Aeromonas_hydrophila,
345,Streptococcus_pasteurianus,
346,Prevotella_nigrescens,
347,Actinomyces_sp_oral_taxon_170,
348,Sanguibacteroides_justesenii,
349,Lactobacillus_gastricus,
350,Lachnoclostridium_sp_An131,
351,Neisseria_elongata,
352,Mycolicibacterium_obuense,
353,Actinomyces_viscosus,
354,Fusobacterium_naviforme,
355,Enterococcus_sulfureus,
356,Propionibacterium_acidifaciens,
357,Lactobacillus_gallinarum,
358,Ruminococcus_champanellensis,
359,Peptoniphilus_lacrimalis,
360,Lactobacillus_delbrueckii,
361,Fusobacterium_nucleatum,
362,Streptococcus_sanguinis,
363,Bacteroides_sp_OM08_11,
364,Veillonella_rogosae,
365,Alloscardovia_omnicolens,
366,Clostridium_sp_CAG_632,
367,Chlamydia_ibidis,
368,Selenomonas_sp_FOBRC6,
369,Treponema_succinifaciens,
370,Klebsiella_quasipneumoniae,
371,Eubacteriaceae_bacterium_CHKCI005,
372,Parabacteroides_chinchillae,
373,Selenomonas_flueggei,
374,Tissierellia_bacterium_KA00581,
375,Clostridium_sp_CAG_242,
376,Dialister_pneumosintes,
377,Peptococcus_niger,
378,Streptococcus_mutans,
379,Prevotella_sp_CAG_485,
380,Streptococcus_peroris,
381,Lachnospiraceae_bacterium_oral_taxon_096,
382,Clostridium_innocuum,
383,Acidaminococcus_fermentans,
384,Fusobacterium_sp_oral_taxon_370,
385,Enterococcus_pseudoavium,
386,Bacteroides_coagulans,
387,Pyramidobacter_sp_C12_8,
388,Actinomyces_sp_oral_taxon_180,
389,Megasphaera_sp_DISK_18,
390,Enterobacter_mori,
391,Erysipelothrix_larvae,
392,Clostridium_spiroforme,
393,Prevotella_sp_CAG_873,
394,Alistipes_sp_An31A,
395,Haemophilus_parahaemolyticus,
396,Gemella_morbillorum,
397,Corynebacterium_variabile,
398,Clostridium_sp_CAG_299,
399,Filifactor_alocis,
400,Candidatus_Stoquefichus_sp_KLE1796,
401,Firmicutes_bacterium_CAG_94,
402,Victivallis_vadensis,
403,Prevotella_jejuni,
404,Aeromonas_caviae,
405,Enterorhabdus_caecimuris,
406,Streptococcus_sp_NLAE_zl_C503,
407,Actinomyces_sp_oral_taxon_181,
408,Cloacibacillus_evryensis,
409,Streptococcus_sp_A12,
410,Kluyvera_georgiana,
411,Coprobacillus_cateniformis,
412,Mogibacterium_pumilum,
413,Eubacterium_limosum,
414,Oribacterium_sinus,
415,Lactococcus_garvieae,
416,Clostridium_sp_7_2_43FAA,
417,Serratia_marcescens,
418,Campylobacter_concisus,
419,Streptococcus_australis,
420,Prevotella_sp_CAG_1320,
421,Clostridium_sp_D5,
422,Veillonella_sp_T11011_6,
423,Anaeromassilibacillus_sp_An172,
424,Fusobacterium_necrophorum,
425,Enterococcus_hirae,
426,Flavonifractor_sp_An82,
427,Sharpea_azabuensis,
428,Prevotella_multiformis,
429,Erysipelatoclostridium_ramosum,
430,Actinomyces_hongkongensis,
431,Veillonella_infantium,
432,Actinomyces_sp_ICM47,
433,Lactobacillus_vaginalis,
434,Gemella_asaccharolytica,
435,Enterococcus_avium,
436,Methanosphaera_stadtmanae,
437,Kluyvera_cryocrescens,
438,Atopobium_parvulum,
439,Atopobium_rimae,
440,Veillonella_rodentium,
441,Actinomyces_sp_oral_taxon_897,
442,Actinomyces_sp_oral_taxon_414,
443,Sporanaerobacter_sp_PP17_6a,
444,Kocuria_indica,
445,Finegoldia_magna,
446,Streptococcus_mitis,
447,Bifidobacterium_catenulatum,
448,Bacteroides_sp_D2,
449,Staphylococcus_hominis,
450,Alistipes_sp_An66,
451,Enterobacter_bugandensis,
452,Lactobacillus_equicursoris,
453,Pantoea_dispersa,
454,Citrobacter_europaeus,
455,Pediococcus_acidilactici,
456,Leptotrichia_hofstadii,
457,Anaerococcus_vaginalis,
458,Eubacterium_dolichum_CAG_375,
459,Streptococcus_downei,
460,Catabacter_hongkongensis,
461,Actinotignum_timonense,
462,Eubacterium_saphenum,
463,Peptoniphilus_sp_HMSC062D09,
464,Corynebacterium_accolens,
465,Olsenella_uli,
466,Ruminococcus_sp_CAG_624,
467,Ruminococcus_sp_CAG_330,
468,Allisonella_histaminiformans,
469,Parvimonas_sp_oral_taxon_393,
470,Denitrobacterium_detoxificans,
471,Bacteroides_heparinolyticus,
472,Haemophilus_pittmaniae,
473,Rothia_mucilaginosa,
474,Selenomonas_sputigena,
