,Healthy,Unhealthy
241,,Microvirgula_aerodenitrificans
242,,Enterococcus_dispar
243,,Lactobacillus_acidipiscis
244,,Prevotella_sp_CAG_755
245,,Desulfotomaculum_ruminis
246,,Streptococcus_sp_oral_taxon_058
247,,Bacteroides_coagulans
248,,Bavariicoccus_seileri
249,,Melissococcus_sp_OM08_11BH
250,,Lactobacillus_apis
251,,Lactobacillus_paragasseri
252,,Anaerostipes_sp_992a
253,,Lactobacillus_rhamnosus
254,,Mageeibacillus_indolicus
255,,Acetivibrio_ethanolgignens
256,,Treponema_sp_OMZ_838
257,,Lawsonella_clevelandensis
258,,Anaerococcus_hydrogenalis
259,,Bacteroides_sp_CAG_530
260,,Desulfovibrio_legallii
261,,Selenomonas_sp_oral_taxon_126
262,,Mitsuokella_jalaludinii
263,,Prevotella_veroralis
264,,Serratia_proteamaculans
265,,Scardovia_wiggsiae
266,,Staphylococcus_sp_NAM3COL9
267,,Corynebacterium_accolens
268,,Bulleidia_extructa
269,,Streptococcus_salivarius_CAG_79
270,,Bacteroides_sp_An322
271,,Streptococcus_pneumoniae
272,,Lactobacillus_brevis
273,,Neisseria_sp_oral_taxon_014
274,,Firmicutes_bacterium_CAG_424
275,,Alcaligenes_aquatilis
276,,Variovorax_paradoxus
277,,Methanobrevibacter_oralis
278,,Staphylococcus_vitulinus
279,,Porphyromonas_canoris
280,,Slackia_isoflavoniconvertens
281,,Lachnoanaerobaculum_umeaense
282,,Lactobacillus_coryniformis
283,,Zymomonas_mobilis
284,,Streptococcus_sp_HMSC070B10
285,,Selenomonas_sp_oral_taxon_138
286,,Lactobacillus_equicursoris
287,,Clostridium_scindens
288,,Propionibacterium_freudenreichii
289,,Raoultella_terrigena
290,,Eikenella_corrodens
291,,Enterobacter_sp_638
292,,Parvimonas_sp_oral_taxon_110
293,,Treponema_socranskii
294,,Selenomonas_flueggei
295,,Serratia_ureilytica
296,,Slackia_exigua
297,,Gemmiger_sp_An50
298,,Leclercia_adecarboxylata
299,,Haemophilus_quentini
300,,Bacteroides_sp_CAG_462
301,,Cellulosilyticum_lentocellum
302,,Mycobacterium_avium
303,,Enterococcus_faecalis
304,,Leptotrichia_sp_oral_taxon_879
305,,Methanobacterium_sp_MB1
306,,Lactobacillus_panis
307,,Dorea_sp_D27
308,,Selenomonas_noxia
309,,Desulfovibrio_sp_MES5
310,,Alloprevotella_tannerae
311,,Acholeplasma_oculi
312,,Rhodococcus_erythropolis
313,,Neisseria_perflava
314,,Lactobacillus_helveticus
315,,Methanobrevibacter_arboriphilus
316,,Campylobacter_rectus
317,,Anaerolineaceae_bacterium_oral_taxon_439
318,,Corynebacterium_kroppenstedtii
319,,Alistipes_sp_CHKCI003
320,,Leptotrichia_sp_oral_taxon_225
321,,Lactobacillus_kullabergensis
322,,Catenibacterium_mitsuokai
323,,Porphyromonas_somerae
324,,Streptococcus_lutetiensis
325,,Acidaminococcus_fermentans
326,,Dickeya_chrysanthemi
327,,Enterococcus_casseliflavus
328,,Neisseria_polysaccharea
329,,Acinetobacter_bereziniae
330,,Streptococcus_milleri
331,,Clostridium_argentinense
332,,Lactobacillus_antri
333,,Butyricicoccus_porcorum
334,,Dialister_pneumosintes
335,,Aeromonas_dhakensis
336,,Clostridium_sp_7_2_43FAA
337,,Parvimonas_sp_oral_taxon_393
338,,Anoxybacillus_flavithermus
339,,Sediminibacterium_sp_FEMGT703S
340,,Enterococcus_thailandicus
341,,Prevotella_melaninogenica
342,,Neisseria_elongata
343,,Anaerostipes_caccae
344,,Bacteroides_sp_CAG_661
345,,Citrobacter_sp_50677481
346,,Arcobacter_butzleri
347,,Schwartzia_succinivorans
348,,Streptococcus_viridans
349,,Eubacterium_infirmum
350,,Weissella_paramesenteroides
351,,Saccharomyces_cerevisiae
352,,Paludisphaera_borealis
353,,Lactobacillus_buchneri
354,,Tetragenococcus_halophilus
355,,Serratia_ficaria
356,,Anaerobiospirillum_thomasii
357,,Pediococcus_stilesii
358,,Entamoeba_histolytica
359,,Bacteroides_xylanolyticus
360,,Clostridium_cocleatum
361,,Bifidobacterium_animalis
362,,Candidatus_Gastranaerophilales_bacterium_HUM_9
363,,Lactobacillus_frumenti
364,,Bacteroides_sp_CAG_633
365,,Klebsiella_michiganensis
366,,Clostridium_baratii
367,,Romboutsia_hominis
368,,Enterococcus_hirae
369,,Treponema_vincentii
370,,Desulfomicrobium_orale
371,,Anaerococcus_vaginalis
372,,Actinomyces_viscosus
373,,Eubacterium_minutum
374,,Acinetobacter_schindleri
375,,Corynebacterium_simulans
376,,Streptococcus_suis
377,,Atlantibacter_hermannii
378,,Lactobacillus_alimentarius
379,,Lelliottia_jeotgali
380,,Capnocytophaga_gingivalis
381,,Atopobium_parvulum
382,,Bifidobacterium_angulatum
383,,Propionibacterium_acidifaciens
384,,Pasteurella_canis
385,,Candida_albicans
386,,Catonella_morbi
387,,Cronobacter_sakazakii
388,,Escherichia_marmotae
389,,Porphyromonas_sp_oral_taxon_278
390,,Sphingomonas_sp_67_41
391,,Pseudescherichia_vulneris
392,,Proteus_penneri
393,,Vibrio_furnissii
394,,Alloprevotella_rava
395,,Lachnoanaerobaculum_saburreum
396,,Comamonas_thiooxydans
397,,Muribaculum_intestinale
398,,Alistipes_sp_An66
399,,Selenomonas_sp_oral_taxon_892
400,,Lactobacillus_fermentum
401,,Robinsoniella_sp_RHS
402,,Anaerococcus_tetradius
403,,Mesorhizobium_sp_UASWS1009
404,,Actinomyces_sp_HPA0247
405,,Lactobacillus_oris
406,,Bifidobacterium_gallinarum
407,,Brachyspira_pilosicoli
408,,Peptostreptococcus_sp_MV1
409,,Eubacterium_saphenum
410,,Eikenella_sp_NML02_A_017
411,,Dolosigranulum_pigrum
412,,Dysgonomonas_gadei
413,,Leptotrichia_hofstadii
414,,Bacteroidetes_bacterium_oral_taxon_272
415,,Prevotella_baroniae
416,,Clostridium_sporogenes
417,,Providencia_stuartii
418,,Streptococcus_mutans
419,,Staphylococcus_epidermidis
420,,Lactobacillus_kefiri
421,,Enterococcus_cecorum
422,,Prevotella_intermedia
423,,Staphylococcus_aureus
424,,Prevotella_colorans
425,,Capnocytophaga_sputigena
426,,Atopobium_minutum
427,,Actinomyces_urogenitalis
428,,Hafnia_alvei
429,,Megasphaera_micronuciformis
430,,Campylobacter_coli
431,,Lactobacillus_curvatus
432,,Gemella_asaccharolytica
433,,Selenomonas_sputigena
434,,Proteus_hauseri
435,,Corynebacterium_vitaeruminis
436,,Pluralibacter_gergoviae
437,,Peptoniphilus_sp_DNF00840
438,,Vibrio_cholerae
439,,Prevotella_sp_CAG_1092
440,,Peptostreptococcus_anaerobius
441,,Firmicutes_bacterium_CAG_791
442,,Terrisporobacter_glycolicus
443,,Leptotrichia_wadei
444,,Leptotrichia_sp_oral_taxon_212
445,,Prevotella_sp_CAG_1320
446,,Tannerella_forsythia
447,,Citrobacter_farmeri
448,,Helicobacter_sp_11_8110
449,,Megasphaera_sp_MJR8396C
450,,Pseudoflavonifractor_sp_An85
451,,Kingella_oralis
452,,Corynebacterium_matruchotii
453,,Subdoligranulum_variabile
