,Healthy,Unhealthy
45,Mycolicibacterium_obuense,Dialister_succinatiphilus
46,Methanosphaera_sp_SHI1033,Mitsuokella_jalaludinii
47,Chryseobacterium_sp_VAUSW3,Lactobacillus_alimentarius
48,Absiella_dolichum,Hafnia_paralvei
49,Staphylococcus_sciuri,Bifidobacterium_angulatum
50,Streptococcus_sp_F0442,Staphylococcus_succinus
51,Rothia_mucilaginosa,Lachnoclostridium_phytofermentans
52,Sporanaerobacter_sp_PP17_6a,Ileibacterium_valens
53,Streptococcus_equinus,Bacteroidales_bacterium_KA00251
54,Campylobacter_ureolyticus,Corynebacterium_accolens
55,Streptococcus_australis,Escherichia_marmotae
56,Citrobacter_freundii,Streptococcus_salivarius_CAG_79
57,Pantoea_agglomerans,Pseudescherichia_vulneris
58,Bacteroides_caecimuris,Proteus_vulgaris
59,Weissella_confusa,Prevotella_sp_CAG_873
60,Streptococcus_sp_HMSC034E03,Lactobacillus_animalis
61,Staphylococcus_capitis,Stomatobaculum_longum
62,Cutibacterium_acnes,Lactobacillus_vaccinostercus
63,Oribacterium_asaccharolyticum,Acinetobacter_pittii
64,Bacteroides_sp_43_108,Methanobacterium_formicicum
65,Kosakonia_sp_S29,Vibrio_kanaloae
66,Firmicutes_bacterium_CAG_646,Megasphaera_stantonii
67,Eubacterium_coprostanoligenes,Lactobacillus_acidophilus
68,Lactococcus_garvieae,Barnesiella_sp_An55
69,Malassezia_restricta,Eubacterium_sp_An11
70,Fusobacterium_hwasookii,Enterococcus_gilvus
71,Fusobacterium_necrophorum,Lactobacillus_brevis
72,Bacillus_cereus_group,Alistipes_sp_An66
73,Alloscardovia_omnicolens,Neisseria_sp_oral_taxon_014
74,Candidatus_Stoquefichus_sp_KLE1796,Firmicutes_bacterium_CAG_424
75,Klebsiella_pneumoniae,Streptococcus_parauberis
76,Streptococcus_agalactiae,Robinsoniella_sp_RHS
77,Bifidobacterium_kashiwanohense,Lactobacillus_ruminis
78,Solobacterium_moorei,Slackia_isoflavoniconvertens
79,Fusobacterium_gonidiaformans,Lactobacillus_delbrueckii
80,Haemophilus_parainfluenzae,Lachnoanaerobaculum_umeaense
81,Gemmiger_sp_An194,Bifidobacterium_gallinarum
82,Fusobacterium_mortiferum,Oribacterium_sp_oral_taxon_078
83,Prevotella_sp_F0091,Alistipes_inops
84,Bacillus_megaterium,Firmicutes_bacterium_CAG_555
85,Mogibacterium_pumilum,Peptoniphilus_duerdenii
86,Porphyromonas_uenonis,Streptococcus_sp_HMSC070B10
87,Actinomyces_johnsonii,Eubacterium_maltosivorans
88,Morococcus_cerebrosus,Prevotella_sp_S7_1_8
89,Microlunatus_phosphovorus,Candida_tropicalis
90,Parvimonas_micra,Dysgonomonas_gadei
91,Corynebacterium_variabile,Tropheryma_whipplei
92,Bacteroides_coprophilus,Providencia_stuartii
93,Neisseria_sicca,Prevotella_multisaccharivorax
94,Veillonella_tobetsuensis,Propionibacterium_freudenreichii
95,Campylobacter_showae,Atopobium_deltae
96,Streptococcus_mitis,Leuconostoc_carnosum
97,Bacillus_aerius,Prevotella_salivae
98,Acinetobacter_ursingii,Lactobacillus_kefiri
99,Actinomyces_graevenitzii,Corynebacterium_amycolatum
100,Selenomonas_sp_FOBRC6,Odoribacter_laneus
101,Enterococcus_malodoratus,Mitsuokella_sp_oral_taxon_131
102,Enterococcus_faecium,Enterobacter_sp_638
103,Eubacterium_sp_CAG_786,Collinsella_massiliensis
104,Dysgonomonas_mossii,Anaerofustis_stercorihominis
105,Eikenella_sp_NML130454,Serratia_ureilytica
106,Leuconostoc_garlicum,Xanthomonas_phaseoli
107,Megasphaera_cerevisiae,Staphylococcus_aureus
108,Rikenella_microfusus,Prevotella_sp_P3_122
109,Lactococcus_piscium,Lactobacillus_gallinarum
110,Citrobacter_europaeus,Bifidobacterium_saeculare
111,Peptostreptococcus_stomatis,Prevotella_colorans
112,Raoultella_ornithinolytica,Atopobium_minutum
113,Providencia_rettgeri,Porphyromonas_sp_HMSC065F10
114,Olsenella_uli,Hafnia_alvei
115,Bifidobacterium_pseudolongum,Lactobacillus_amylovorus
116,Actinomyces_turicensis,Bacteroides_sp_CAG_462
117,Bacillus_altitudinis,Staphylococcus_simulans
118,Haemophilus_paraphrohaemolyticus,Denitrobacterium_detoxificans
119,Clostridium_paraputrificum,Fusobacterium_sp_CAG_439
120,Prevotella_oulorum,Mitsuokella_multacida
121,Pseudomonas_lundensis,Veillonella_seminalis
122,Megamonas_funiformis,Neisseria_subflava
123,Prevotella_nigrescens,Streptococcus_massiliensis
124,Murimonas_intestini,Dialister_micraerophilus
125,Lachnoclostridium_sp_An14,Prevotella_corporis
126,Acinetobacter_johnsonii,Proteus_hauseri
127,Pseudomonas_yamanorum,Pyramidobacter_sp_C12_8
128,Cloacibacterium_normanense,Dorea_sp_D27
129,Klebsiella_variicola,Desulfovibrio_sp_MES5
130,Prevotella_sp_oral_taxon_473,Lactobacillus_reuteri
131,Actinomyces_sp_S6_Spd3,Lactobacillus_kitasatonis
132,Haemophilus_influenzae,Veillonella_criceti
133,Parvimonas_sp_KA00067,Enhydrobacter_aerosaccus
134,Synergistes_jonesii,Helicobacter_pylori
135,Haemophilus_parahaemolyticus,Lactobacillus_helveticus
136,Lactobacillus_parabuchneri,Methanobrevibacter_arboriphilus
137,Klebsiella_quasipneumoniae,Olsenella_profusa
138,Alcaligenes_faecalis,Alistipes_sp_CHKCI003
139,Corynebacterium_casei,Corynebacterium_pyruviciproducens
140,Streptococcus_pyogenes,Lactobacillus_dextrinicus
141,Actinomyces_sp_oral_taxon_414,Eubacterium_pyruvativorans
142,Bifidobacterium_ruminantium,Tissierellia_bacterium_KA00581
143,Leuconostoc_lactis,Clostridium_sp_CAG_411
144,Eggerthia_catenaformis,Acidaminococcus_sp_CAG_542
145,Kocuria_marina,Catenibacterium_mitsuokai
146,Terrisporobacter_othiniensis,Citrobacter_sp_MGH106
147,Eubacterium_dolichum_CAG_375,Pedobacter_himalayensis
148,Megamonas_hypermegale,Lactobacillus_gasseri
149,Rothia_dentocariosa,Peptoniphilus_coxii
150,Enterococcus_mundtii,Megasphaera_sp_MJR8396C
151,Clostridium_sp_chh4_2,Acidaminococcus_fermentans
152,Shuttleworthia_satelles,Dickeya_chrysanthemi
153,Corynebacterium_argentoratense,Clostridium_ventriculi
154,Clostridioides_difficile,Corynebacterium_matruchotii
155,Rhodococcus_qingshengii,Clostridium_argentinense
156,Clostridium_butyricum,Lactobacillus_antri
157,Corynebacterium_durum,
158,Veillonella_infantium,
159,Streptococcus_oralis,
160,Klebsiella_variicola_CAG_634,
161,Bifidobacterium_scardovii,
162,Lactobacillus_crustorum,
163,Enterococcus_italicus,
164,Fusobacterium_ulcerans,
165,Abiotrophia_sp_HMSC24B09,
166,Dysgonomonas_sp_37_18,
167,Prevotella_denticola,
168,Alkalibacterium_thalassium,
169,Streptococcus_sobrinus,
170,Prevotella_oralis,
171,Aggregatibacter_segnis,
172,Gemella_morbillorum,
173,Gemmiger_sp_An120,
174,Bacteroides_faecichinchillae,
175,Vibrio_fluvialis,
176,Actinomyces_hongkongensis,
177,Citrobacter_gillenii,
178,Raoultella_planticola,
179,Porphyromonas_endodontalis,
180,Rodentibacter_heylii,
181,Campylobacter_gracilis,
182,[Collinsella]_massiliensis,
183,Actinomyces_sp_oral_taxon_181,
184,Tyzzerella_sp_An114,
185,Anaerofilum_sp_An201,
186,Streptococcus_sinensis,
187,Blastocystis_sp_subtype_1,
188,Stenotrophomonas_rhizophila,
189,Cardiobacterium_valvarum,
190,Prevotella_amnii,
191,Fusobacterium_periodonticum,
192,Porphyromonas_gingivalis,
193,Actinomyces_sp_oral_taxon_897,
194,Gemella_haemolysans,
195,Lactobacillus_crispatus,
196,Parabacteroides_chinchillae,
197,Fusobacterium_nucleatum,
198,Lachnospiraceae_bacterium_oral_taxon_096,
199,Prevotella_multiformis,
200,Clostridium_cadaveris,
201,Pseudomonas_putida_group,
202,Bacillus_haynesii,
203,Prevotella_pallens,
204,Lactobacillus_kalixensis,
205,Clostridiales_bacterium_CHKCI006,
206,Anaeromassilibacillus_sp_An172,
207,Phytobacter_ursingii,
208,Barnesiella_viscericola,
209,Actinotignum_timonense,
210,Sphingopyxis_terrae,
211,Aerococcus_viridans,
212,Parabacteroides_goldsteinii,
213,Bifidobacterium_thermacidophilum,
214,Neisseria_mucosa,
215,Bacteroides_pyogenes,
216,Enterococcus_devriesei,
217,Enterobacter_cloacae_complex,
218,Peptoniphilus_sp_BV3C26,
219,Streptococcus_sp_NLAE_zl_C503,
220,Veillonella_rogosae,
221,Meiothermus_silvanus,
222,Prevotella_sp_CAG_520,
223,Acinetobacter_junii,
224,Actinomyces_georgiae,
225,Streptococcus_cristatus,
226,Lactobacillus_versmoldensis,
227,Granulicatella_elegans,
228,Gardnerella_vaginalis,
229,Streptococcus_sp_HPH0090,
230,Streptococcus_downei,
231,Giardia_intestinalis,
232,Actinomyces_cardiffensis,
233,Hungatella_effluvii,
234,Actinomyces_odontolyticus,
235,Romboutsia_ilealis,
236,Bifidobacterium_merycicum,
237,Pseudopropionibacterium_propionicum,
238,Butyribacterium_methylotrophicum,
239,Neisseria_macacae,
240,Staphylococcus_kloosii,
241,Roseburia_sp_831b,
242,Mogibacterium_diversum,
243,Bacillus_stratosphericus,
244,Pseudoalteromonas_tetraodonis,
245,Aerococcus_urinaeequi,
246,Actinomyces_sp_oral_taxon_180,
247,Geobacillus_stearothermophilus,
248,Treponema_berlinense,
249,Bacteroides_sp_OM05_12,
250,Streptococcus_sp_oral_taxon_058,
251,Ruminococcus_sp_CAG_579,
252,Pyrococcus_yayanosii,
253,Lautropia_mirabilis,
254,Melissococcus_sp_OM08_11BH,
255,Veillonella_dispar,
256,Clostridium_hiranonis,
257,Streptococcus_sp_HMSC071D03,
258,Treponema_succinifaciens,
259,Treponema_maltophilum,
260,Lawsonella_clevelandensis,
261,Actinomyces_sp_oral_taxon_448,
262,Thermus_scotoductus,
263,Escherichia_albertii,
264,Bacteroides_oleiciplenus,
265,Elizabethkingia_anophelis,
266,Aeromonas_hydrophila,
267,Gemella_sanguinis,
268,Oribacterium_sinus,
269,Scardovia_wiggsiae,
270,Streptococcus_sp_HMSC067H01,
271,Staphylococcus_gallinarum,
272,Bulleidia_extructa,
273,Prevotella_sp_CAG_5226,
274,Clostridium_sp_CAG_242,
275,Lachnoclostridium_sp_An131,
276,Carnobacterium_maltaromaticum,
277,Arcobacter_cryaerophilus,
278,Roseburia_sp_CAG_303,
279,Enterococcus_raffinosus,
280,Citrobacter_braakii,
281,Streptococcus_pneumoniae,
282,Staphylococcus_hominis,
283,Streptococcus_infantarius,
284,Variovorax_paradoxus,
285,Lactobacillus_kefiranofaciens,
286,Acinetobacter_lwoffii,
287,Zymomonas_mobilis,
288,Lactobacillus_mindensis,
289,Clostridium_sp_CAG_590,
290,Campylobacter_upsaliensis,
291,Veillonella_sp_CAG_933,
292,Methanomassiliicoccales_archaeon_RumEn_M1,
293,Aeromonas_media,
294,Enterobacter_soli,
295,Eikenella_corrodens,
296,Eubacterium_brachy,
297,Veillonella_atypica,
298,Firmicutes_bacterium_CAG_534,
299,Methanosphaera_cuniculi,
300,Leptotrichia_sp_oral_taxon_847,
301,Mycoplasma_bovis,
302,Selenomonas_flueggei,
303,Prevotella_sp_MGM2,
304,Gemmiger_sp_An50,
305,Desulfovibrio_vulgaris,
306,Leclercia_adecarboxylata,
307,Actinomyces_meyeri,
308,Lactobacillus_sanfranciscensis,
309,Bacteroides_sartorii,
310,Anaerotignum_lactatifermentans,
311,Eubacterium_sp_OM08_24,
312,Lactococcus_petauri,
313,Fusobacterium_varium,
314,Haemophilus_quentini,
315,Helicobacter_cinaedi,
316,Clostridium_sp_CAG_299,
317,Weissella_viridescens,
318,Pantoea_dispersa,
319,Enterococcus_sulfureus,
320,Citrobacter_werkmanii,
321,Lachnospiraceae_bacterium_2_1_46FAA,
322,Mycobacterium_avium,
323,Actinomyces_massiliensis,
324,Leptotrichia_sp_oral_taxon_879,
325,Streptococcus_infantis,
326,Selenomonas_noxia,
327,Alloprevotella_tannerae,
328,Rhodococcus_erythropolis,
329,Aeromonas_caviae,
330,Dialister_sp_CAG_357,
331,Sneathia_amnii,
332,Porphyromonas_somerae,
333,Massiliomicrobiota_timonensis,
334,Actinomyces_sp_ICM47,
335,Staphylococcus_xylosus,
336,Helicobacter_pullorum,
337,Ralstonia_pickettii,
338,Haemophilus_sputorum,
339,Enterococcus_casseliflavus,
340,Streptococcus_milleri,
341,Stenotrophomonas_maltophilia,
342,Erysipelothrix_larvae,
343,Peptococcus_niger,
344,Brachyspira_sp_CAG_700,
345,Dialister_pneumosintes,
346,Aeromonas_dhakensis,
347,Weissella_cibaria,
348,Bacillus_sp_FJAT_27916,
349,Bacteroides_pectinophilus,
350,Parvimonas_sp_oral_taxon_393,
351,Paraburkholderia_tropica,
352,Coprobacter_sp,
353,Streptococcus_pseudopneumoniae,
354,Kluyvera_ascorbata,
355,Aeromonas_veronii,
356,Kluyvera_intermedia,
357,Prevotella_melaninogenica,
358,Oribacterium_parvum,
359,Actinomyces_radicidentis,
360,Clostridium_sp_CAG_632,
361,Citrobacter_koseri,
362,Streptococcus_viridans,
363,Eubacterium_infirmum,
364,Saccharomyces_cerevisiae,
365,Bifidobacterium_pseudocatenulatum,
366,Eubacterium_sulci,
367,Lachnoclostridium_sp_An118,
368,Granulicatella_adiacens,
369,Veillonella_sp_T11011_6,
370,Lactococcus_raffinolactis,
371,Kluyvera_georgiana,
372,Tyzzerella_nexilis,
373,Lactobacillus_otakiensis,
374,Kocuria_indica,
375,Candidatus_Gastranaerophilales_bacterium_HUM_9,
376,Gemmiger_sp_An87,
377,Lactonifactor_longoviformis,
378,Pseudoalteromonas_nigrifaciens,
379,Veillonella_parvula,
380,Klebsiella_michiganensis,
381,Flavonifractor_sp_An82,
382,Kosakonia_sacchari,
383,Lactobacillus_pentosus,
384,Enterococcus_hirae,
385,Chlamydia_ibidis,
386,Leuconostoc_citreum,
387,Enterobacter_bugandensis,
388,Streptococcus_sp_A12,
389,Atopobium_parvulum,
390,Anaerocolumna_aminovalerica,
391,Propionibacterium_acidifaciens,
392,Alkaliphilus_oremlandii,
393,Cronobacter_sakazakii,
394,Filifactor_alocis,
395,Sellimonas_intestinalis,
396,Leuconostoc_suionicum,
397,Serratia_marcescens,
398,Megamonas_funiformis_CAG_377,
399,Alloprevotella_rava,
400,Bacteroides_plebeius,
401,Mogibacterium_timidum,
402,Lachnoanaerobaculum_saburreum,
403,Weissella_halotolerans,
404,Lactobacillus_murinus,
405,Escherichia_fergusonii,
406,Brachyspira_pilosicoli,
407,Tannerella_sp_oral_taxon_808,
408,Peptostreptococcus_sp_MV1,
409,Actinomyces_naeslundii,
410,Eubacterium_saphenum,
411,Staphylococcus_pasteuri,
412,Kluyvera_cryocrescens,
413,Treponema_porcinum,
414,Leptotrichia_hofstadii,
415,Bacteroidetes_bacterium_oral_taxon_272,
416,Lactobacillus_algidus,
417,Citrobacter_youngae,
418,Staphylococcus_epidermidis,
419,Bacteroides_stercorirosoris,
420,Rahnella_aquatilis,
421,Scardovia_inopinata,
422,Enterococcus_cecorum,
423,Prevotella_intermedia,
424,Butyricicoccus_pullicaecorum,
425,Megasphaera_micronuciformis,
426,Methanobrevibacter_woesei,
427,Paenibacillus_polysaccharolyticus,
428,Carnobacterium_divergens,
429,Gemella_asaccharolytica,
430,Selenomonas_sputigena,
431,Pluralibacter_gergoviae,
432,Bosea_vaviloviae,
433,Peptostreptococcus_anaerobius,
434,Leuconostoc_gelidum,
435,Actinomyces_sp_oral_taxon_170,
436,Acinetobacter_parvus,
437,Leptotrichia_wadei,
438,Cetobacterium_somerae,
439,Oenococcus_alcoholitolerans,
440,Citrobacter_farmeri,
441,Bacteroides_coprocola,
442,Fusobacterium_necrogenes,
443,Abiotrophia_defectiva,
444,Klebsiella_grimontii,
445,Rothia_aeria,
446,Acetatifactor_muris,
447,Subdoligranulum_variabile,
