,Healthy,Unhealthy
76,Prevotella_sp_CAG_1058,Prevotella_sp_885
77,Bifidobacterium_breve,Eubacterium_infirmum
78,Veillonella_tobetsuensis,Anaerotruncus_sp_CAG_528
79,Parabacteroides_sp_426_9,Arcobacter_butzleri
80,Bacteroides_cellulosilyticus,Rhodococcus_erythropolis
81,Eubacterium_callanderi,Porphyromonas_somerae
82,Streptococcus_pneumoniae,Enterococcus_hirae
83,Actinomyces_sp_HPA0247,Haemophilus_influenzae
84,Prevotella_sp_CAG_1185,Sharpea_azabuensis
85,Raoultella_ornithinolytica,Streptococcus_macedonicus
86,Leuconostoc_pseudomesenteroides,Clostridium_ventriculi
87,Cardiobacterium_valvarum,Enterococcus_cecorum
88,Bacteroides_dorei,Prevotella_sp_CAG_1092
89,Prevotella_oralis,Corynebacterium_matruchotii
90,Actinomyces_graevenitzii,Methylorubrum_populi
91,Streptococcus_cristatus,Helicobacter_cinaedi
92,Citrobacter_braakii,Holdemanella_biformis
93,Streptococcus_oralis,Gemella_asaccharolytica
94,Streptococcus_sp_HMSC067H01,Escherichia_marmotae
95,Bifidobacterium_bifidum,Brachyspira_pilosicoli
96,Prevotella_pallens,Clostridium_sp_CAG_964
97,Leuconostoc_gelidum,Ruminococcus_sp_CAG_563
98,Lactobacillus_gasseri,Chryseobacterium_scophthalmum
99,Clostridium_butyricum,Escherichia_fergusonii
100,Aggregatibacter_segnis,Eubacterium_sp_CAG_786
101,Eubacterium_brachy,Clostridium_sp_CAG_413
102,Thermus_scotoductus,Bifidobacterium_moukalabense
103,Actinobaculum_sp_oral_taxon_183,Roseburia_sp_CAG_182
104,Haemophilus_paraphrohaemolyticus,Saccharomyces_cerevisiae
105,Acinetobacter_indicus,Clostridium_sp_CAG_590
106,Lactobacillus_reuteri,Streptococcus_lutetiensis
107,Clostridium_clostridioforme,Ruminococcus_sp_CAG_403
108,Bacteroides_intestinalis,Mageeibacillus_indolicus
109,Prevotella_bivia,Firmicutes_bacterium_CAG_170
110,Bacteroides_faecis_CAG_32,Comamonas_thiooxydans
111,Collinsella_intestinalis,Weissella_confusa
112,Actinomyces_odontolyticus,Alistipes_sp_An66
113,Acinetobacter_junii,Lactobacillus_equicursoris
114,Enterococcus_italicus,Pantoea_dispersa
115,Tannerella_sp_oral_taxon_808,Citrobacter_europaeus
116,Carnobacterium_divergens,Prevotella_sp_CAG_520
117,Eubacterium_nodatum,Prevotella_copri
118,Butyricimonas_synergistica,Streptococcus_pyogenes
119,Parascardovia_denticolens,Ochrobactrum_anthropi
120,Actinomyces_johnsonii,Anoxybacillus_flavithermus
121,Prevotella_corporis,Peptoniphilus_sp_HMSC062D09
122,Prevotella_sp_oral_taxon_306,Corynebacterium_accolens
123,Bifidobacterium_gallinarum,Prevotella_sp_CAG_279
124,Clostridium_aldenense,Microvirgula_aerodenitrificans
125,Stenotrophomonas_maltophilia,Helicobacter_pylori
126,Bacteroides_galacturonicus,Catenibacterium_mitsuokai
127,Citrobacter_portucalensis,Ruminococcus_sp_CAG_330
128,Clostridium_symbiosum,Ruminococcus_champanellensis
129,Lachnoclostridium_sp_An14,Denitrobacterium_detoxificans
130,Odoribacter_laneus,Atopobium_deltae
131,Prevotella_disiens,Prevotella_stercorea
132,Klebsiella_oxytoca,
133,Streptococcus_sp_HPH0090,
134,Lawsonibacter_asaccharolyticus,
135,Oribacterium_asaccharolyticum,
136,Porphyromonas_asaccharolytica,
137,Clostridium_sp_CAG_167,
138,Fusobacterium_equinum,
139,Geobacillus_stearothermophilus,
140,Stomatobaculum_longum,
141,Bacteroides_ovatus,
142,Eisenbergiella_tayi,
143,Alistipes_indistinctus,
144,Phascolarctobacterium_faecium,
145,Treponema_maltophilum,
146,Aggregatibacter_sp_oral_taxon_458,
147,Fusobacterium_periodonticum,
148,Prevotella_sp_CAG_755,
149,Fusicatenibacter_saccharivorans,
150,Alloprevotella_rava,
151,Streptococcus_massiliensis,
152,Bacteroides_nordii,
153,Bacteroides_faecis,
154,Sellimonas_intestinalis,
155,Aeromonas_media,
156,Gardnerella_vaginalis,
157,Pseudoalteromonas_tetraodonis,
158,Fusobacterium_ulcerans,
159,Streptococcus_gordonii,
160,Streptococcus_sobrinus,
161,Clostridium_disporicum,
162,Propionibacterium_freudenreichii,
163,Enterococcus_faecium,
164,Megamonas_funiformis,
165,Fusobacterium_varium,
166,Enterococcus_devriesei,
167,Megasphaera_hexanoica,
168,Prevotella_buccae,
169,Eubacterium_maltosivorans,
170,Fusobacterium_mortiferum,
171,Massiliomicrobiota_timonensis,
172,Streptococcus_sp_oral_taxon_056,
173,Lachnospiraceae_bacterium_2_1_46FAA,
174,Lactobacillus_farciminis,
175,Bifidobacterium_kashiwanohense,
176,Lactobacillus_parabuchneri,
177,Granulicatella_adiacens,
178,Prevotella_oris,
179,Parabacteroides_distasonis,
180,Macrococcus_caseolyticus,
181,Dysgonomonas_gadei,
182,Clostridium_neonatale,
183,Bacteroides_sp_OM05_12,
184,Anaeroglobus_geminatus,
185,Streptococcus_sp_M334,
186,Lactobacillus_ultunensis,
187,Bilophila_wadsworthia,
188,Bacteroides_stercorirosoris,
189,Fretibacterium_fastidiosum,
190,Methanosphaera_sp_SHI1033,
191,Gemella_bergeri,
192,Butyricimonas_virosa,
193,Prevotella_melaninogenica,
194,Clostridium_sp_CAG_58,
195,Lactobacillus_sakei,
196,Raoultella_planticola,
197,Atopobium_minutum,
198,Megamonas_hypermegale,
199,Clostridium_scindens,
200,Bifidobacterium_dentium,
201,Peptoniphilus_duerdenii,
202,Prevotella_sp_oral_taxon_473,
203,Bacteroides_massiliensis,
204,Lachnoclostridium_sp_An118,
205,Lactobacillus_salivarius,
206,Eikenella_corrodens,
207,Pediococcus_pentosaceus,
208,Ruthenibacterium_lactatiformans,
209,Streptococcus_sp_HMSC071D03,
210,Citrobacter_youngae,
211,Blautia_coccoides,
212,Leucobacter_komagatae,
213,Monoglobus_pectinilyticus,
214,Alistipes_finegoldii,
215,Ruminococcaceae_bacterium_D16,
216,Sutterella_parvirubra,
217,Mogibacterium_diversum,
218,Clostridiales_bacterium_CHKCI006,
219,Clostridium_lavalense,
220,Actinomyces_sp_HMSC035G02,
221,Collinsella_stercoris,
222,Blautia_producta,
223,Bosea_vaviloviae,
224,Bulleidia_extructa,
225,Leuconostoc_citreum,
226,Eubacterium_sp_CAG_274,
227,Faecalicoccus_pleomorphus,
228,Actinomyces_turicensis,
229,Citrobacter_sp_MGH106,
230,Methanobrevibacter_arboriphilus,
231,Bacteroides_sartorii,
232,Hafnia_alvei,
233,Flavonifractor_sp_An100,
234,[Collinsella]_massiliensis,
235,Terrisporobacter_othiniensis,
236,Campylobacter_ureolyticus,
237,Proteus_vulgaris,
238,Tyzzerella_nexilis,
239,Bacteroides_sp_43_108,
240,Centipeda_periodontii,
241,Leucobacter_sp_7_1,
242,Gemella_haemolysans,
243,Streptococcus_sp_oral_taxon_058,
244,Dialister_succinatiphilus,
245,Staphylococcus_sciuri,
246,Proteus_hauseri,
247,Vibrio_fluvialis,
248,Brevibacterium_linens,
249,Eggerthia_catenaformis,
250,Staphylococcus_xylosus,
251,Anaerococcus_lactolyticus,
252,Lautropia_mirabilis,
253,Granulicatella_elegans,
254,Peptostreptococcus_anaerobius,
255,Blautia_hansenii,
256,Sphingopyxis_terrae,
257,Streptococcus_milleri,
258,Christensenella_minuta,
259,Neisseria_sicca,
260,Eggerthella_lenta,
261,Veillonella_atypica,
262,Lawsonella_clevelandensis,
263,Eisenbergiella_massiliensis,
264,Corynebacterium_argentoratense,
265,Clostridium_hiranonis,
266,Lactobacillus_acidophilus,
267,Prevotella_histicola,
268,Enterococcus_phoeniculicola,
269,Leclercia_adecarboxylata,
270,Alistipes_inops,
271,Anaerofustis_stercorihominis,
272,Prevotella_sp_CAG_1031,
273,Atopobium_vaginae,
274,Bacillus_haynesii,
275,Bacteroides_thetaiotaomicron,
276,Citrobacter_koseri,
277,Alistipes_shahii,
278,Eubacterium_ventriosum,
279,Phascolarctobacterium_sp_CAG_266,
280,Actinomyces_sp_oral_taxon_448,
281,Campylobacter_gracilis,
282,Candidatus_Gastranaerophilales_bacterium,
283,Rikenella_microfusus,
284,Oribacterium_sp_oral_taxon_078,
285,Desulfovibrio_sp_An276,
286,Prevotella_denticola,
287,Acinetobacter_lwoffii,
288,Faecalicatena_orotica,
289,Bacteroides_clarus,
290,Pseudoflavonifractor_sp_An184,
291,Lachnoanaerobaculum_saburreum,
292,Hungatella_effluvii,
293,Dorea_sp_D27,
294,Clostridium_paraputrificum,
295,Citrobacter_amalonaticus,
296,Parabacteroides_gordonii,
297,Parabacteroides_merdae,
298,Staphylococcus_kloosii,
299,Leuconostoc_garlicum,
300,Streptococcus_sinensis,
301,Gemmiger_sp_An87,
302,Eubacterium_sulci,
303,Lysinibacillus_sp_B2A1,
304,Sodalis_praecaptivus,
305,Paraclostridium_bifermentans,
306,Ruminococcus_gnavus,
307,Corynebacterium_flavescens,
308,Lactonifactor_longoviformis,
309,Methanomassiliicoccales_archaeon_RumEn_M1,
310,Streptococcus_parasanguinis,
311,Acidaminococcus_sp_CAG_542,
312,Leuconostoc_mesenteroides,
313,Gemmiger_sp_An194,
314,Streptococcus_vestibularis,
315,Clostridioides_difficile,
316,Dysgonomonas_sp_37_18,
317,Intestinimonas_butyriciproducens,
318,Veillonella_dispar,
319,Turicibacter_sanguinis,
320,Photobacterium_damselae,
321,Weissella_viridescens,
322,Brevibacterium_aurantiacum,
323,Abiotrophia_defectiva,
324,Lachnoclostridium_sp_An138,
325,Parabacteroides_goldsteinii,
326,Clostridium_bolteae,
327,Bifidobacterium_pseudolongum,
328,Actinomyces_naeslundii,
329,Bacteroides_caccae,
330,Bacteroides_sp_CAG_661,
331,Phyllobacterium_myrsinacearum,
332,Leuconostoc_carnosum,
333,Bacteroides_oleiciplenus,
334,Streptococcus_sp_HMSC034E03,
335,Shuttleworthia_satelles,
336,Adlercreutzia_equolifaciens,
337,Bacteroides_sp_CAG_144,
338,Actinomyces_sp_S6_Spd3,
339,Prevotella_oulorum,
340,Streptococcus_agalactiae,
341,Enterococcus_malodoratus,
342,Clostridium_bolteae_CAG_59,
343,Parvimonas_micra,
344,Bacteroides_stercoris,
345,Oscillibacter_sp_PC13,
346,Lactobacillus_rogosae,
347,Pseudoflavonifractor_capillosus,
348,Slackia_exigua,
349,Sneathia_amnii,
350,Cloacibacterium_normanense,
351,Solobacterium_moorei,
352,Barnesiella_intestinihominis,
353,Megasphaera_elsdenii,
354,Aggregatibacter_aphrophilus,
355,Peptostreptococcus_stomatis,
356,Proteobacteria_bacterium_CAG_139,
357,Turicimonas_muris,
358,Peptostreptococcus_sp_MV1,
359,Corynebacterium_casei,
360,Meiothermus_silvanus,
361,Acidaminococcus_intestini,
362,Anaerotignum_lactatifermentans,
363,Clostridium_celatum,
364,Prevotella_salivae,
365,Criibacterium_bergeronii,
366,Citrobacter_farmeri,
367,Haemophilus_sputorum,
368,Lactobacillus_rhamnosus,
369,Actinomyces_radicidentis,
370,Fusobacterium_hwasookii,
371,Oribacterium_parvum,
372,Prevotella_buccalis,
373,Lactobacillus_sanfranciscensis,
374,Citrobacter_pasteurii,
375,Klebsiella_michiganensis,
376,Oxalobacter_formigenes,
377,Flavonifractor_sp_An10,
378,Citrobacter_freundii,
379,Microlunatus_phosphovorus,
380,Synergistes_jonesii,
381,Lactobacillus_paragasseri,
382,Morganella_morganii,
383,Leptotrichia_sp_oral_taxon_847,
384,Pseudomonas_aeruginosa_group,
385,Neisseria_flavescens,
386,Alistipes_sp_CAG_831,
387,Bifidobacterium_scardovii,
388,Clostridium_hylemonae,
389,Absiella_dolichum,
390,Blautia_sp_An249,
391,Bacteroides_salanitronis,
392,Acetatifactor_muris,
393,Enterococcus_gilvus,
394,Actinomyces_oris,
395,Firmicutes_bacterium_CAG_145,
396,Fusobacterium_gonidiaformans,
397,Odoribacter_splanchnicus,
398,Succinatimonas_hippei,
399,Mogibacterium_timidum,
400,Streptococcus_sp_F0442,
401,Lactobacillus_crustorum,
402,Eubacterium_hallii,
403,Alistipes_onderdonkii,
404,Streptococcus_anginosus_group,
405,Coprobacter_secundus,
406,Roseburia_sp_CAG_303,
407,Prevotella_sp_CAG_924,
408,Citrobacter_werkmanii,
409,Oenococcus_alcoholitolerans,
410,Cloacibacillus_porcorum,
411,Asaccharobacter_celatus,
412,Megasphaera_stantonii,
413,Alkaliphilus_oremlandii,
414,Alloprevotella_tannerae,
415,Parvimonas_sp_KA00067,
416,Aeromonas_veronii,
417,Bacteroides_coprophilus,
418,Megasphaera_micronuciformis,
419,Enorma_massiliensis,
420,Enterococcus_gallinarum,
421,Neisseria_polysaccharea,
422,Pyramidobacter_piscolens,
423,Acinetobacter_parvus,
424,Paraprevotella_xylaniphila,
425,Leptotrichia_sp_oral_taxon_879,
426,Gordonibacter_pamelaeae,
427,Paraprevotella_clara,
428,Bifidobacterium_animalis,
429,Scardovia_inopinata,
430,Eubacterium_sp_CAG_38,
431,Aeromonas_hydrophila,
432,Enterococcus_durans,
433,Bacteroides_plebeius,
434,Prevotella_nigrescens,
435,Actinomyces_sp_oral_taxon_170,
436,Sanguibacteroides_justesenii,
437,Bacillus_cereus_group,
438,Lactobacillus_gastricus,
439,Bacteroides_finegoldii,
440,Lachnoclostridium_sp_An131,
441,Neisseria_elongata,
442,Mycolicibacterium_obuense,
443,Fusobacterium_naviforme,
444,Enterococcus_sulfureus,
445,Propionibacterium_acidifaciens,
446,Lactobacillus_gallinarum,
447,Anaeromassilibacillus_sp_An250,
448,Aeromonas_dhakensis,
449,Clostridium_asparagiforme,
450,Lactobacillus_delbrueckii,
451,Dialister_invisus,
452,Fusobacterium_nucleatum,
453,Streptococcus_sanguinis,
454,Bacteroides_sp_OM08_11,
455,Veillonella_rogosae,
456,Alloscardovia_omnicolens,
457,Chlamydia_ibidis,
458,Selenomonas_sp_FOBRC6,
459,Methanosphaera_cuniculi,
460,Marvinbryantia_formatexigens,
461,Eubacteriaceae_bacterium_CHKCI005,
462,Parabacteroides_chinchillae,
463,Clostridium_sp_CAG_678,
464,Selenomonas_flueggei,
465,Bacteroidales_bacterium_KA00251,
466,Blautia_hydrogenotrophica,
467,Tissierellia_bacterium_KA00581,
468,Clostridium_sp_CAG_242,
469,Dialister_pneumosintes,
470,Peptococcus_niger,
471,Prevotella_timonensis,
472,Lactobacillus_iners,
473,Streptococcus_mutans,
474,Prevotella_sp_CAG_485,
475,Streptococcus_peroris,
476,Harryflintia_acetispora,
477,Lachnospiraceae_bacterium_oral_taxon_096,
478,Clostridium_innocuum,
479,Acidaminococcus_fermentans,
480,Fusobacterium_sp_oral_taxon_370,
481,Flavonifractor_plautii,
482,Enterococcus_pseudoavium,
483,Pyramidobacter_sp_C12_8,
484,Actinomyces_sp_oral_taxon_180,
485,Lactobacillus_crispatus,
486,Bacteroides_caecimuris,
487,Megasphaera_sp_DISK_18,
488,Enterobacter_mori,
489,Erysipelothrix_larvae,
490,Clostridium_spiroforme,
491,Bacteroides_xylanisolvens,
492,Alistipes_sp_An31A,
493,Roseburia_sp_CAG_309,
494,Haemophilus_parahaemolyticus,
495,Gemella_morbillorum,
496,Candidatus_Methanomassiliicoccus_intestinalis,
497,Desulfovibrio_fairfieldensis,
498,Corynebacterium_variabile,
499,Clostridium_sp_CAG_299,
500,Filifactor_alocis,
501,Ruminococcaceae_bacterium_D5,
502,Candidatus_Stoquefichus_sp_KLE1796,
503,Dysgonomonas_mossii,
504,Firmicutes_bacterium_CAG_94,
505,Dialister_sp_CAG_357,
506,Prevotella_jejuni,
507,Enterorhabdus_caecimuris,
508,Streptococcus_sp_NLAE_zl_C503,
509,Actinomyces_sp_oral_taxon_181,
510,Bacteroides_vulgatus,
511,Bacteroides_faecichinchillae,
512,Cloacibacillus_evryensis,
513,Streptococcus_sp_A12,
514,Lactococcus_piscium,
515,Bacteroides_uniformis,
516,Firmicutes_bacterium_CAG_424,
517,Blautia_wexlerae,
518,Anaerostipes_caccae,
519,Parabacteroides_sp_CAG_409,
520,Bacteroides_sp_CAG_633,
521,Bifidobacterium_pseudocatenulatum,
522,Coprobacillus_cateniformis,
523,Bacteroides_eggerthii,
524,Mogibacterium_pumilum,
525,Eubacterium_limosum,
526,Oribacterium_sinus,
527,Anaerotruncus_colihominis,
528,Clostridium_sp_7_2_43FAA,
529,Prevotella_colorans,
530,Serratia_marcescens,
531,Campylobacter_concisus,
532,Streptococcus_australis,
533,Prevotella_sp_CAG_1320,
534,Clostridium_sp_D5,
535,Veillonella_sp_T11011_6,
536,Anaeromassilibacillus_sp_An172,
537,Dielma_fastidiosa,
538,Fusobacterium_necrophorum,
539,Lactococcus_lactis,
540,Prevotella_multiformis,
541,Erysipelatoclostridium_ramosum,
542,Actinomyces_hongkongensis,
543,Veillonella_infantium,
544,Actinomyces_sp_ICM47,
545,Lactobacillus_vaginalis,
546,Enterococcus_avium,
547,Clostridium_leptum,
548,Methanosphaera_stadtmanae,
549,Proteus_mirabilis,
550,Akkermansia_muciniphila,
551,Kluyvera_cryocrescens,
552,Prevotella_sp_CAG_891,
553,Atopobium_parvulum,
554,Atopobium_rimae,
555,Veillonella_rodentium,
556,Ruminococcus_lactaris,
557,Clostridiales_bacterium_1_7_47FAA,
558,Holdemania_filiformis,
559,Streptococcus_thermophilus,
560,Dialister_micraerophilus,
561,Brachybacterium_alimentarium,
562,Bifidobacterium_adolescentis,
563,Sporanaerobacter_sp_PP17_6a,
564,Kocuria_indica,
565,Finegoldia_magna,
566,Streptococcus_mitis,
567,Bifidobacterium_catenulatum,
568,Bacteroides_sp_D2,
569,Staphylococcus_hominis,
570,Mitsuokella_sp_oral_taxon_131,
571,Alistipes_putredinis,
572,Enterobacter_bugandensis,
573,Enterococcus_casseliflavus,
574,Pediococcus_acidilactici,
575,Leptotrichia_hofstadii,
576,Bifidobacterium_angulatum,
577,Anaerococcus_vaginalis,
578,Eubacterium_dolichum_CAG_375,
579,Streptococcus_downei,
580,Catabacter_hongkongensis,
581,Streptococcus_equinus,
582,Actinotignum_timonense,
583,Ruminococcus_callidus,
584,Olsenella_uli,
585,Ruminococcus_sp_CAG_624,
586,Bifidobacterium_longum,
587,Bacteroides_coprocola,
588,Allisonella_histaminiformans,
589,Bacteroides_heparinolyticus,
590,Haemophilus_pittmaniae,
591,Clostridium_sp_chh4_2,
592,Rothia_mucilaginosa,
593,Dorea_sp_CAG_317,
594,Selenomonas_sputigena,
