,Healthy,Unhealthy
64,Staphylococcus_gallinarum,Lactococcus_garvieae
65,Lactobacillus_curvatus,Bifidobacterium_ruminantium
66,Mitsuokella_jalaludinii,Prevotella_sp_885
67,Abiotrophia_sp_HMSC24B09,Eubacterium_infirmum
68,Lactococcus_raffinolactis,Anaerotruncus_sp_CAG_528
69,Prevotella_sp_CAG_1058,Providencia_rettgeri
70,Bifidobacterium_breve,Porphyromonas_somerae
71,Veillonella_tobetsuensis,Enterococcus_hirae
72,Parabacteroides_sp_426_9,Haemophilus_influenzae
73,Haemophilus_parainfluenzae,Streptococcus_macedonicus
74,Bacteroides_cellulosilyticus,Clostridium_ventriculi
75,Eubacterium_callanderi,Prevotella_sp_CAG_1092
76,Streptococcus_pneumoniae,Corynebacterium_matruchotii
77,Corynebacterium_glutamicum,Methylorubrum_populi
78,Actinomyces_sp_HPA0247,Helicobacter_cinaedi
79,Prevotella_sp_CAG_1185,Holdemanella_biformis
80,Raoultella_ornithinolytica,Gemella_asaccharolytica
81,Leuconostoc_pseudomesenteroides,Campylobacter_upsaliensis
82,Cardiobacterium_valvarum,Escherichia_marmotae
83,Bacteroides_dorei,Brachyspira_pilosicoli
84,Prevotella_oralis,Clostridium_sp_CAG_964
85,Actinomyces_graevenitzii,Ruminococcus_sp_CAG_563
86,Streptococcus_cristatus,Escherichia_fergusonii
87,Citrobacter_braakii,Eubacterium_sp_CAG_786
88,Streptococcus_oralis,Clostridium_sp_CAG_413
89,Streptococcus_sp_HMSC067H01,Bifidobacterium_moukalabense
90,Bifidobacterium_bifidum,Roseburia_sp_CAG_182
91,Prevotella_pallens,Saccharomyces_cerevisiae
92,Leuconostoc_gelidum,Clostridium_sp_CAG_590
93,Lactobacillus_gasseri,Actinomyces_sp_oral_taxon_414
94,Clostridium_butyricum,Streptococcus_lutetiensis
95,Aggregatibacter_segnis,Oscillibacter_sp_CAG_241
96,Eubacterium_brachy,Ruminococcus_sp_CAG_403
97,Bacillus_sp_FJAT_27916,Fusobacterium_equinum
98,Thermus_scotoductus,Firmicutes_bacterium_CAG_170
99,Actinobaculum_sp_oral_taxon_183,Weissella_confusa
100,Haemophilus_paraphrohaemolyticus,Lactobacillus_equicursoris
101,Acinetobacter_indicus,Pantoea_dispersa
102,Lactobacillus_reuteri,Prevotella_sp_CAG_520
103,Clostridium_clostridioforme,Prevotella_copri
104,Bacteroides_intestinalis,Streptococcus_pyogenes
105,Prevotella_bivia,Anoxybacillus_flavithermus
106,Bacteroides_faecis_CAG_32,Peptoniphilus_sp_HMSC062D09
107,Collinsella_intestinalis,Corynebacterium_accolens
108,Actinomyces_odontolyticus,Prevotella_sp_CAG_279
109,Acinetobacter_junii,Helicobacter_pylori
110,Enterococcus_italicus,Catenibacterium_mitsuokai
111,Carnobacterium_divergens,Ruminococcus_sp_CAG_330
112,Eubacterium_nodatum,Ruminococcus_champanellensis
113,Butyricimonas_synergistica,Neisseria_macacae
114,Parascardovia_denticolens,Prevotella_stercorea
115,Prevotella_corporis,
116,Prevotella_sp_oral_taxon_306,
117,Bifidobacterium_gallinarum,
118,Clostridium_aldenense,
119,Stenotrophomonas_maltophilia,
120,Bacteroides_galacturonicus,
121,Citrobacter_portucalensis,
122,Clostridium_symbiosum,
123,Lachnoclostridium_sp_An14,
124,Odoribacter_laneus,
125,Prevotella_disiens,
126,Klebsiella_oxytoca,
127,Streptococcus_sp_HPH0090,
128,Lawsonibacter_asaccharolyticus,
129,Oribacterium_asaccharolyticum,
130,Porphyromonas_asaccharolytica,
131,Clostridium_sp_CAG_167,
132,Geobacillus_stearothermophilus,
133,Stomatobaculum_longum,
134,Bacteroides_ovatus,
135,Eisenbergiella_tayi,
136,Alistipes_indistinctus,
137,Phascolarctobacterium_faecium,
138,Aggregatibacter_sp_oral_taxon_458,
139,Lactobacillus_otakiensis,
140,Fusobacterium_periodonticum,
141,Subdoligranulum_variabile,
142,Prevotella_sp_CAG_755,
143,Fusicatenibacter_saccharivorans,
144,Streptococcus_massiliensis,
145,Tyzzerella_sp_An114,
146,Bacteroides_nordii,
147,Bacteroides_faecis,
148,Sellimonas_intestinalis,
149,Aeromonas_media,
150,Acinetobacter_johnsonii,
151,Staphylococcus_capitis,
152,Gardnerella_vaginalis,
153,Pseudoalteromonas_tetraodonis,
154,Fusobacterium_ulcerans,
155,Streptococcus_gordonii,
156,Streptococcus_sobrinus,
157,Clostridium_disporicum,
158,Propionibacterium_freudenreichii,
159,Enterococcus_faecium,
160,Megamonas_funiformis,
161,Fusobacterium_varium,
162,Enterococcus_devriesei,
163,Megasphaera_hexanoica,
164,Prevotella_buccae,
165,Eubacterium_maltosivorans,
166,Fusobacterium_mortiferum,
167,Massiliomicrobiota_timonensis,
168,Streptococcus_sp_oral_taxon_056,
169,Lachnospiraceae_bacterium_2_1_46FAA,
170,Lactobacillus_farciminis,
171,Bifidobacterium_kashiwanohense,
172,Lactobacillus_parabuchneri,
173,Granulicatella_adiacens,
174,Prevotella_oris,
175,Parabacteroides_distasonis,
176,Macrococcus_caseolyticus,
177,Clostridium_neonatale,
178,Bacteroides_sp_OM05_12,
179,Anaeroglobus_geminatus,
180,Streptococcus_sp_M334,
181,Lactobacillus_ultunensis,
182,Clostridium_sp_MSTE9,
183,Bilophila_wadsworthia,
184,Bacteroides_stercorirosoris,
185,Fretibacterium_fastidiosum,
186,Methanosphaera_sp_SHI1033,
187,Gemella_bergeri,
188,Butyricimonas_virosa,
189,Prevotella_melaninogenica,
190,Clostridium_sp_CAG_58,
191,Lactobacillus_sakei,
192,Morococcus_cerebrosus,
193,Raoultella_planticola,
194,Atopobium_minutum,
195,Megamonas_hypermegale,
196,Clostridium_scindens,
197,Bifidobacterium_dentium,
198,Peptoniphilus_duerdenii,
199,Prevotella_sp_oral_taxon_473,
200,Bacteroides_massiliensis,
201,Aeromonas_allosaccharophila,
202,Lachnoclostridium_sp_An118,
203,Lactobacillus_salivarius,
204,Eikenella_corrodens,
205,Pediococcus_pentosaceus,
206,Ruthenibacterium_lactatiformans,
207,Streptococcus_sp_HMSC071D03,
208,Citrobacter_youngae,
209,Blautia_coccoides,
210,Leucobacter_komagatae,
211,Monoglobus_pectinilyticus,
212,Alistipes_finegoldii,
213,Ruminococcaceae_bacterium_D16,
214,Prevotella_sp_CAG_617,
215,Sutterella_parvirubra,
216,Mogibacterium_diversum,
217,Clostridiales_bacterium_CHKCI006,
218,Clostridium_lavalense,
219,Actinomyces_sp_HMSC035G02,
220,Collinsella_stercoris,
221,Blautia_producta,
222,Bulleidia_extructa,
223,Leuconostoc_citreum,
224,Eubacterium_sp_CAG_274,
225,Faecalicoccus_pleomorphus,
226,Actinomyces_turicensis,
227,Methanobrevibacter_arboriphilus,
228,Bacteroides_sartorii,
229,Hafnia_alvei,
230,Flavonifractor_sp_An100,
231,[Collinsella]_massiliensis,
232,Terrisporobacter_othiniensis,
233,Campylobacter_ureolyticus,
234,Proteus_vulgaris,
235,Tyzzerella_nexilis,
236,Bacteroides_sp_43_108,
237,Centipeda_periodontii,
238,Leucobacter_sp_7_1,
239,Gemella_haemolysans,
240,Streptococcus_sp_oral_taxon_058,
241,Dialister_succinatiphilus,
242,Staphylococcus_sciuri,
243,Proteus_hauseri,
244,Vibrio_fluvialis,
245,Brevibacterium_linens,
246,Eggerthia_catenaformis,
247,Staphylococcus_xylosus,
248,Anaerococcus_lactolyticus,
249,Lautropia_mirabilis,
250,Granulicatella_elegans,
251,Enterococcus_cecorum,
252,Peptostreptococcus_anaerobius,
253,Blautia_hansenii,
254,Enterococcus_raffinosus,
255,Veillonella_denticariosi,
256,Streptococcus_milleri,
257,Christensenella_minuta,
258,Neisseria_sicca,
259,Eggerthella_lenta,
260,Veillonella_atypica,
261,Lawsonella_clevelandensis,
262,Eisenbergiella_massiliensis,
263,Corynebacterium_argentoratense,
264,Clostridium_hiranonis,
265,Lactobacillus_acidophilus,
266,Prevotella_histicola,
267,Leclercia_adecarboxylata,
268,Alistipes_inops,
269,Anaerofustis_stercorihominis,
270,Prevotella_sp_CAG_1031,
271,Atopobium_vaginae,
272,Bacillus_haynesii,
273,Bacteroides_thetaiotaomicron,
274,Citrobacter_koseri,
275,Alistipes_shahii,
276,Eubacterium_ventriosum,
277,Phascolarctobacterium_sp_CAG_266,
278,Campylobacter_gracilis,
279,Candidatus_Gastranaerophilales_bacterium,
280,Rikenella_microfusus,
281,Oribacterium_sp_oral_taxon_078,
282,Desulfovibrio_sp_An276,
283,Prevotella_denticola,
284,Acinetobacter_lwoffii,
285,Faecalicatena_orotica,
286,Bacteroides_clarus,
287,Pseudoflavonifractor_sp_An184,
288,Lachnoanaerobaculum_saburreum,
289,Hungatella_effluvii,
290,Dorea_sp_D27,
291,Clostridium_paraputrificum,
292,Kluyvera_ascorbata,
293,Citrobacter_amalonaticus,
294,Parabacteroides_gordonii,
295,Parabacteroides_merdae,
296,Staphylococcus_kloosii,
297,Leuconostoc_garlicum,
298,Streptococcus_sinensis,
299,Gemmiger_sp_An87,
300,Eubacterium_sulci,
301,Lysinibacillus_sp_B2A1,
302,Prevotella_intermedia,
303,Paraclostridium_bifermentans,
304,Ruminococcus_gnavus,
305,Corynebacterium_flavescens,
306,Lactonifactor_longoviformis,
307,Methanomassiliicoccales_archaeon_RumEn_M1,
308,Actinomyces_georgiae,
309,Streptococcus_parasanguinis,
310,Acidaminococcus_sp_CAG_542,
311,Leuconostoc_mesenteroides,
312,Gemmiger_sp_An194,
313,Streptococcus_vestibularis,
314,Clostridioides_difficile,
315,Dysgonomonas_sp_37_18,
316,Intestinimonas_butyriciproducens,
317,Veillonella_dispar,
318,Turicibacter_sanguinis,
319,Photobacterium_damselae,
320,Weissella_viridescens,
321,Brevibacterium_aurantiacum,
322,Abiotrophia_defectiva,
323,Lachnoclostridium_sp_An138,
324,Parabacteroides_goldsteinii,
325,Clostridium_bolteae,
326,Actinomyces_naeslundii,
327,Bacteroides_caccae,
328,Bacteroides_sp_CAG_661,
329,Phyllobacterium_myrsinacearum,
330,Bacteroides_oleiciplenus,
331,Streptococcus_sp_HMSC034E03,
332,Paeniclostridium_sordellii,
333,Shuttleworthia_satelles,
334,Adlercreutzia_equolifaciens,
335,Bacteroides_sp_CAG_144,
336,Actinomyces_sp_S6_Spd3,
337,Streptococcus_agalactiae,
338,Enterococcus_malodoratus,
339,Clostridium_bolteae_CAG_59,
340,Parvimonas_micra,
341,Bacteroides_stercoris,
342,Oscillibacter_sp_PC13,
343,Lactobacillus_rogosae,
344,Pseudoflavonifractor_capillosus,
345,Slackia_exigua,
346,Sneathia_amnii,
347,Cloacibacterium_normanense,
348,Solobacterium_moorei,
349,Barnesiella_intestinihominis,
350,Megasphaera_elsdenii,
351,Aggregatibacter_aphrophilus,
352,Peptostreptococcus_stomatis,
353,Proteobacteria_bacterium_CAG_139,
354,Turicimonas_muris,
355,Corynebacterium_casei,
356,Meiothermus_silvanus,
357,Acidaminococcus_intestini,
358,Anaerotignum_lactatifermentans,
359,Criibacterium_bergeronii,
360,Prevotella_salivae,
361,Citrobacter_farmeri,
362,Haemophilus_sputorum,
363,Lactobacillus_rhamnosus,
364,Actinomyces_radicidentis,
365,Fusobacterium_hwasookii,
366,Oribacterium_parvum,
367,Prevotella_buccalis,
368,Lactobacillus_sanfranciscensis,
369,Citrobacter_pasteurii,
370,Klebsiella_michiganensis,
371,Oxalobacter_formigenes,
372,Flavonifractor_sp_An10,
373,Citrobacter_freundii,
374,Synergistes_jonesii,
375,Lactobacillus_paragasseri,
376,Morganella_morganii,
377,Plesiomonas_shigelloides,
378,Leptotrichia_sp_oral_taxon_847,
379,Pseudomonas_aeruginosa_group,
380,Neisseria_flavescens,
381,Bifidobacterium_scardovii,
382,Clostridium_hylemonae,
383,Absiella_dolichum,
384,Blautia_sp_An249,
385,Bacteroides_salanitronis,
386,Acetatifactor_muris,
387,Enterococcus_gilvus,
388,Actinomyces_oris,
389,Firmicutes_bacterium_CAG_145,
390,Odoribacter_splanchnicus,
391,Succinatimonas_hippei,
392,Mogibacterium_timidum,
393,Streptococcus_sp_F0442,
394,Lactobacillus_crustorum,
395,Alistipes_onderdonkii,
396,Actinomyces_massiliensis,
397,Streptococcus_anginosus_group,
398,Coprobacter_secundus,
399,Roseburia_sp_CAG_303,
400,Prevotella_sp_CAG_924,
401,Citrobacter_werkmanii,
402,Oenococcus_alcoholitolerans,
403,Cloacibacillus_porcorum,
404,Asaccharobacter_celatus,
405,Megasphaera_stantonii,
406,Alkaliphilus_oremlandii,
407,Alloprevotella_tannerae,
408,Aeromonas_veronii,
409,Bacteroides_coprophilus,
410,Megasphaera_micronuciformis,
411,Enorma_massiliensis,
412,Enterococcus_gallinarum,
413,Neisseria_polysaccharea,
414,Pyramidobacter_piscolens,
415,Paraprevotella_xylaniphila,
416,Gordonibacter_pamelaeae,
417,Bifidobacterium_thermacidophilum,
418,Paraprevotella_clara,
419,Bifidobacterium_animalis,
420,Scardovia_inopinata,
421,Eubacterium_sp_CAG_38,
422,Aeromonas_hydrophila,
423,Enterococcus_durans,
424,Streptococcus_pasteurianus,
425,Bacteroides_plebeius,
426,Prevotella_nigrescens,
427,Actinomyces_sp_oral_taxon_170,
428,Sanguibacteroides_justesenii,
429,Bacillus_cereus_group,
430,Lactobacillus_gastricus,
431,Bacteroides_finegoldii,
432,Lachnoclostridium_sp_An131,
433,Neisseria_elongata,
434,Fusobacterium_naviforme,
435,Enterococcus_sulfureus,
436,Propionibacterium_acidifaciens,
437,Lactobacillus_gallinarum,
438,Anaeromassilibacillus_sp_An250,
439,Aeromonas_dhakensis,
440,Clostridium_asparagiforme,
441,Lactobacillus_delbrueckii,
442,Dialister_invisus,
443,Fusobacterium_nucleatum,
444,Streptococcus_sanguinis,
445,Bacteroides_sp_OM08_11,
446,Veillonella_rogosae,
447,Alloscardovia_omnicolens,
448,Chlamydia_ibidis,
449,Selenomonas_sp_FOBRC6,
450,Methanosphaera_cuniculi,
451,Marvinbryantia_formatexigens,
452,Eubacteriaceae_bacterium_CHKCI005,
453,Parabacteroides_chinchillae,
454,Clostridium_sp_CAG_678,
455,Selenomonas_flueggei,
456,Bacteroidales_bacterium_KA00251,
457,Blautia_hydrogenotrophica,
458,Tissierellia_bacterium_KA00581,
459,Clostridium_sp_CAG_242,
460,Dialister_pneumosintes,
461,Peptococcus_niger,
462,Prevotella_timonensis,
463,Streptococcus_mutans,
464,Prevotella_sp_CAG_485,
465,Harryflintia_acetispora,
466,Lachnospiraceae_bacterium_oral_taxon_096,
467,Clostridium_innocuum,
468,Acidaminococcus_fermentans,
469,Flavonifractor_plautii,
470,Enterococcus_pseudoavium,
471,Pyramidobacter_sp_C12_8,
472,Actinomyces_sp_oral_taxon_180,
473,Bacteroides_caecimuris,
474,Megasphaera_sp_DISK_18,
475,Erysipelothrix_larvae,
476,Clostridium_spiroforme,
477,Bacteroides_xylanisolvens,
478,Alistipes_sp_An31A,
479,Roseburia_sp_CAG_309,
480,Candidatus_Methanomassiliicoccus_intestinalis,
481,Gemella_morbillorum,
482,Desulfovibrio_fairfieldensis,
483,Corynebacterium_variabile,
484,Clostridium_sp_CAG_299,
485,Filifactor_alocis,
486,Ruminococcaceae_bacterium_D5,
487,Candidatus_Stoquefichus_sp_KLE1796,
488,Dysgonomonas_mossii,
489,Firmicutes_bacterium_CAG_94,
490,Corynebacterium_amycolatum,
491,Dialister_sp_CAG_357,
492,Prevotella_jejuni,
493,Aeromonas_caviae,
494,Enterorhabdus_caecimuris,
495,Streptococcus_sp_NLAE_zl_C503,
496,Actinomyces_sp_oral_taxon_181,
497,Bacteroides_vulgatus,
498,Bacteroides_faecichinchillae,
499,Cloacibacillus_evryensis,
500,Streptococcus_sp_A12,
501,Lactococcus_piscium,
502,Bacteroides_uniformis,
503,Firmicutes_bacterium_CAG_424,
504,Blautia_wexlerae,
505,Anaerostipes_caccae,
506,Parabacteroides_sp_CAG_409,
507,Bacteroides_sp_CAG_633,
508,Bifidobacterium_pseudocatenulatum,
509,Coprobacillus_cateniformis,
510,Bacteroides_eggerthii,
511,Mogibacterium_pumilum,
512,Eubacterium_limosum,
513,Oribacterium_sinus,
514,Anaerotruncus_colihominis,
515,Clostridium_sp_7_2_43FAA,
516,Prevotella_colorans,
517,Serratia_marcescens,
518,Campylobacter_concisus,
519,Streptococcus_australis,
520,Prevotella_sp_CAG_1320,
521,Clostridium_sp_D5,
522,Veillonella_sp_T11011_6,
523,Anaeromassilibacillus_sp_An172,
524,Dielma_fastidiosa,
525,Fusobacterium_necrophorum,
526,Lactococcus_lactis,
527,Flavonifractor_sp_An82,
528,Erysipelatoclostridium_ramosum,
529,Actinomyces_hongkongensis,
530,Veillonella_infantium,
531,Actinomyces_sp_ICM47,
532,Lactobacillus_vaginalis,
533,Enterococcus_avium,
534,Clostridium_leptum,
535,Methanosphaera_stadtmanae,
536,Proteus_mirabilis,
537,Akkermansia_muciniphila,
538,Kluyvera_cryocrescens,
539,Prevotella_sp_CAG_891,
540,Atopobium_parvulum,
541,Atopobium_rimae,
542,Veillonella_rodentium,
543,Ruminococcus_lactaris,
544,Actinomyces_sp_oral_taxon_897,
545,Clostridiales_bacterium_1_7_47FAA,
546,Holdemania_filiformis,
547,Streptococcus_thermophilus,
548,Dialister_micraerophilus,
549,Bifidobacterium_adolescentis,
550,Sporanaerobacter_sp_PP17_6a,
551,Finegoldia_magna,
552,Streptococcus_mitis,
553,Bifidobacterium_catenulatum,
554,Bacteroides_sp_D2,
555,Staphylococcus_hominis,
556,Mitsuokella_sp_oral_taxon_131,
557,Alistipes_putredinis,
558,Enterobacter_bugandensis,
559,Enterococcus_casseliflavus,
560,Pediococcus_acidilactici,
561,Leptotrichia_hofstadii,
562,Bifidobacterium_angulatum,
563,Anaerococcus_vaginalis,
564,Eubacterium_dolichum_CAG_375,
565,Streptococcus_downei,
566,Catabacter_hongkongensis,
567,Streptococcus_equinus,
568,Actinotignum_timonense,
569,Eubacterium_saphenum,
570,Olsenella_uli,
571,Bifidobacterium_longum,
572,Bacteroides_coprocola,
573,Allisonella_histaminiformans,
574,Bacteroides_heparinolyticus,
575,Haemophilus_pittmaniae,
576,Clostridium_sp_chh4_2,
577,Rothia_mucilaginosa,
578,Dorea_sp_CAG_317,
579,Selenomonas_sputigena,
