,Healthy,Unhealthy
99,Dysgonomonas_gadei,Lactobacillus_fermentum
100,Clostridium_neonatale,Faecalicoccus_pleomorphus
101,Enhydrobacter_aerosaccus,Enterococcus_thailandicus
102,Lactobacillus_ultunensis,Streptococcus_sp_HMSC067H01
103,Rhodococcus_qingshengii,Clostridium_hylemonae
104,Roseburia_sp_831b,Prevotella_sp_P3_122
105,Prevotella_sp_F0091,Clostridium_sp_7_2_43FAA
106,Megasphaera_cerevisiae,Hafnia_alvei
107,Bifidobacterium_merycicum,Prevotella_colorans
108,Desulfovibrio_vulgaris,Bacteroidetes_bacterium_oral_taxon_272
109,Bacillus_altitudinis,Bacteroides_salanitronis
110,Prevotella_melaninogenica,Clostridium_butyricum
111,Lactobacillus_sakei,Anaerotruncus_sp_CAG_528
112,Aspergillus_cristatus,Alistipes_sp_CHKCI003
113,Raoultella_planticola,Prevotella_sp_CAG_1320
114,Prevotella_sp_oral_taxon_473,Streptococcus_viridans
115,Aeromonas_allosaccharophila,Serratia_ficaria
116,Eikenella_corrodens,Succinatimonas_hippei
117,Pediococcus_pentosaceus,Anaeromassilibacillus_sp_An172
118,Zymomonas_mobilis,Enterococcus_italicus
119,Clostridium_cadaveris,Streptococcus_sp_oral_taxon_058
120,Leucobacter_komagatae,Staphylococcus_epidermidis
121,Monoglobus_pectinilyticus,Parascardovia_denticolens
122,Clostridium_sp_CAG_510,Campylobacter_hominis
123,Variovorax_paradoxus,Prevotella_corporis
124,Mogibacterium_diversum,Streptococcus_macedonicus
125,Treponema_berlinense,Actinomyces_hongkongensis
126,Actinomyces_sp_HMSC035G02,Candidatus_Methanomethylophilus_sp_1R26
127,Bosea_vaviloviae,Lautropia_mirabilis
128,Peptoniphilus_sp_BV3C26,Enterococcus_cecorum
129,Actinomyces_turicensis,Gemella_asaccharolytica
130,Citrobacter_sp_MGH106,Prevotella_sp_CAG_924
131,Methanobrevibacter_arboriphilus,Clostridium_cocleatum
132,Bifidobacterium_ruminantium,Eubacterium_minutum
133,[Collinsella]_massiliensis,Streptococcus_parauberis
134,Terrisporobacter_othiniensis,Citrobacter_werkmanii
135,Campylobacter_ureolyticus,Prevotella_disiens
136,Proteus_vulgaris,Klebsiella_oxytoca
137,Centipeda_periodontii,Streptococcus_milleri
138,Leucobacter_sp_7_1,Streptococcus_sp_HMSC070B10
139,Staphylococcus_sciuri,Neisseria_sicca
140,Proteus_hauseri,Megasphaera_stantonii
141,Vibrio_fluvialis,Eubacterium_sp_OM08_24
142,Lactobacillus_brevis,Bifidobacterium_moukalabense
143,Brevibacterium_linens,Streptococcus_sp_HPH0090
144,Eggerthia_catenaformis,Eubacterium_pyruvativorans
145,Staphylococcus_xylosus,Lawsonella_clevelandensis
146,Anaerococcus_lactolyticus,Lactobacillus_mucosae
147,Prevotella_sp_CAG_1092,Actinomyces_sp_oral_taxon_414
148,Lactobacillus_algidus,Pyramidobacter_piscolens
149,Enterococcus_raffinosus,Dialister_micraerophilus
150,Sphingopyxis_terrae,Providencia_alcalifaciens
151,Veillonella_denticariosi,Lactobacillus_murinus
152,Eubacterium_sp_CAG_786,Cardiobacterium_hominis
153,Clostridium_sp_CAG_413,Staphylococcus_warneri
154,Clostridium_sp_CAG_590,Weissella_paramesenteroides
155,Lactobacillus_acidophilus,Finegoldia_magna
156,Prevotella_histicola,Anaerofustis_stercorihominis
157,Clostridium_hiranonis,Atopobium_vaginae
158,Ralstonia_pickettii,Muribaculum_intestinale
159,Enterococcus_phoeniculicola,Alistipes_sp_An66
160,Bacillus_haynesii,Mitsuokella_sp_oral_taxon_131
161,Citrobacter_koseri,Enterobacter_bugandensis
162,Pluralibacter_gergoviae,Lactobacillus_equicursoris
163,Actinomyces_sp_oral_taxon_448,Eubacterium_sp_68_3_10
164,Acinetobacter_lwoffii,Rikenella_microfusus
165,Prevotella_denticola,Veillonellaceae_bacterium_DNF00626
166,Megasphaera_sp_BV3C16_1,Oribacterium_sp_oral_taxon_078
167,Lachnoanaerobaculum_saburreum,Citrobacter_europaeus
168,Hungatella_effluvii,Pediococcus_acidilactici
169,Staphylococcus_kloosii,Desulfovibrio_sp_An276
170,Leuconostoc_garlicum,Bifidobacterium_angulatum
171,Gemmiger_sp_An87,Faecalicatena_orotica
172,Eubacterium_sulci,Lactobacillus_gastricus
173,Prevotella_intermedia,Catabacter_hongkongensis
174,Sodalis_praecaptivus,Dorea_sp_D27
175,Veillonella_seminalis,Proteus_penneri
176,Bacteroides_sp_CAG_530,Peptoniphilus_sp_HMSC062D09
177,Cetobacterium_somerae,Propionibacterium_acidifaciens
178,Corynebacterium_flavescens,Helicobacter_pylori
179,Methanomassiliicoccales_archaeon_RumEn_M1,Aeromonas_dhakensis
180,Pseudomonas_fluorescens_group,Streptococcus_sinensis
181,Actinomyces_georgiae,Subdoligranulum_variabile
182,Leuconostoc_mesenteroides,Peptoniphilus_lacrimalis
183,Dysgonomonas_sp_37_18,Desulfovibrio_legallii
184,Ruminococcus_sp_CAG_579,Tropheryma_whipplei
185,Turicibacter_sanguinis,Paraclostridium_bifermentans
186,Photobacterium_damselae,Citrobacter_sp_50677481
187,Firmicutes_bacterium_CAG_791,Clostridium_sp_chh4_2
188,Weissella_viridescens,Pseudomonas_putida_group
189,Brevibacterium_aurantiacum,Bacteroides_nordii
190,Eubacterium_coprostanoligenes,
191,Bifidobacterium_pseudolongum,
192,Phyllobacterium_myrsinacearum,
193,Leuconostoc_carnosum,
194,Bacteroides_oleiciplenus,
195,Streptococcus_sp_HMSC034E03,
196,Firmicutes_bacterium_CAG_555,
197,Lactobacillus_mindensis,
198,Prevotella_oulorum,
199,Enterococcus_malodoratus,
200,Parvimonas_micra,
201,Moraxella_osloensis,
202,Aerococcus_urinaeequi,
203,Slackia_exigua,
204,Methanobrevibacter_smithii,
205,Pseudomonas_yamanorum,
206,Candidatus_Gastranaerophilales_bacterium_HUM_9,
207,Corynebacterium_casei,
208,Meiothermus_silvanus,
209,Criibacterium_bergeronii,
210,Prevotella_salivae,
211,Lactobacillus_rhamnosus,
212,Actinomyces_radicidentis,
213,Fusobacterium_hwasookii,
214,Bacteroides_pectinophilus,
215,Flavonifractor_sp_An306,
216,Lactobacillus_sanfranciscensis,
217,Microlunatus_phosphovorus,
218,Varibaculum_cambriense,
219,Synergistes_jonesii,
220,Lactobacillus_kalixensis,
221,Morganella_morganii,
222,Plesiomonas_shigelloides,
223,Stenotrophomonas_rhizophila,
224,Leptotrichia_sp_oral_taxon_847,
225,Neisseria_flavescens,
226,Cutibacterium_acnes,
227,Alistipes_sp_CAG_831,
228,Bifidobacterium_scardovii,
229,Clostridium_baratii,
230,Acetatifactor_muris,
231,Blautia_sp_An249,
232,Enterococcus_gilvus,
233,Prevotella_sp_885,
234,Actinomyces_oris,
235,Firmicutes_bacterium_CAG_145,
236,Fusobacterium_gonidiaformans,
237,Providencia_rettgeri,
238,Rhodococcus_erythropolis,
239,Porphyromonas_somerae,
240,Tepidimonas_fonticaldi,
241,Elizabethkingia_anophelis,
242,Lactobacillus_crustorum,
243,Weissella_cibaria,
244,Actinomyces_massiliensis,
245,Escherichia_marmotae,
246,Ruminococcus_sp_CAG_563,
247,Oenococcus_alcoholitolerans,
248,Alkaliphilus_oremlandii,
249,Alloprevotella_tannerae,
250,Parvimonas_sp_KA00067,
251,Aeromonas_veronii,
252,Pseudomonas_lundensis,
253,Porphyromonas_gingivalis,
254,Neisseria_polysaccharea,
255,Acinetobacter_parvus,
256,Leptotrichia_sp_oral_taxon_879,
257,Bifidobacterium_thermacidophilum,
258,Staphylococcus_succinus,
259,Enterococcus_durans,
260,Prevotella_nigrescens,
261,Actinomyces_sp_oral_taxon_170,
262,Helicobacter_pullorum,
263,Bacillus_cereus_group,
264,Neisseria_elongata,
265,Mycolicibacterium_obuense,
266,Fusobacterium_naviforme,
267,Lactobacillus_gallinarum,
268,Ruminococcus_champanellensis,
269,Lactobacillus_delbrueckii,
270,Pantoea_agglomerans,
271,Alloscardovia_omnicolens,
272,Clostridium_sp_CAG_632,
273,Chlamydia_ibidis,
274,Selenomonas_sp_FOBRC6,
275,Methanosphaera_cuniculi,
276,Treponema_succinifaciens,
277,Eubacteriaceae_bacterium_CHKCI005,
278,Parabacteroides_chinchillae,
279,Clostridium_sp_CAG_678,
280,Selenomonas_flueggei,
281,Blautia_hydrogenotrophica,
282,Pyrococcus_yayanosii,
283,Tissierellia_bacterium_KA00581,
284,Dialister_pneumosintes,
285,Peptococcus_niger,
286,Prevotella_timonensis,
287,Lactobacillus_iners,
288,Prevotella_sp_CAG_485,
289,Lachnospiraceae_bacterium_oral_taxon_096,
290,Butyrivibrio_sp_CAG_318,
291,Megasphaera_sp_DISK_18,
292,Prevotella_sp_CAG_5226,
293,Haemophilus_parahaemolyticus,
294,Acinetobacter_pittii,
295,Lactobacillus_animalis,
296,Corynebacterium_variabile,
297,Filifactor_alocis,
298,Dysgonomonas_mossii,
299,Corynebacterium_amycolatum,
300,Prevotella_jejuni,
301,Aeromonas_caviae,
302,Sphingopyxis_granuli,
303,Actinomyces_sp_oral_taxon_181,
304,Klebsiella_quasivariicola,
305,Lactococcus_piscium,
306,Firmicutes_bacterium_CAG_424,
307,Streptococcus_salivarius_CAG_79,
308,Lactococcus_garvieae,
309,Lactobacillus_pontis,
310,Arcobacter_cryaerophilus,
311,Fusobacterium_necrophorum,
312,Leuconostoc_suionicum,
313,Lactococcus_lactis,
314,Flavonifractor_sp_An82,
315,Sharpea_azabuensis,
316,Kocuria_marina,
317,Actinomyces_sp_ICM47,
318,Helicobacter_cinaedi,
319,Methanosphaera_stadtmanae,
320,Prevotella_sp_CAG_891,
321,Actinomyces_sp_oral_taxon_897,
322,Streptococcus_thermophilus,
323,Chryseobacterium_sp_VAUSW3,
324,Kocuria_indica,
325,Staphylococcus_hominis,
326,Eubacterium_sp_An11,
327,Pantoea_dispersa,
328,Leptotrichia_hofstadii,
329,Streptococcus_downei,
330,Streptococcus_equinus,
331,Corynebacterium_accolens,
332,Ruminococcus_sp_CAG_624,
333,Denitrobacterium_detoxificans,
334,Bacteroides_heparinolyticus,
335,Prevotella_stercorea,
336,Selenomonas_sputigena,
