,Healthy,Unhealthy
340,,Corynebacterium_callunae
341,,Acetivibrio_ethanolgignens
342,,Alloscardovia_omnicolens
343,,Lactobacillus_acidipiscis
344,,Selenomonas_sp_FOBRC6
345,,Marvinbryantia_formatexigens
346,,Peptoniphilus_grossensis
347,,Enterococcus_canis
348,,Lactobacillus_paraplantarum
349,,Veillonella_criceti
350,,Dialister_pneumosintes
351,,Lactobacillus_iners
352,,Streptococcus_mutans
353,,Streptococcus_peroris
354,,Acidaminococcus_fermentans
355,,Fusobacterium_sp_oral_taxon_370
356,,Campylobacter_mucosalis
357,,Lactobacillus_antri
358,,Pseudoflavonifractor_sp_An85
359,,Pyramidobacter_sp_C12_8
360,,Actinomyces_sp_oral_taxon_180
361,,Megasphaera_sp_DISK_18
362,,Gemmiger_sp_An120
363,,Prevotella_sp_CAG_873
364,,Lactobacillus_dextrinicus
365,,Anaerococcus_hydrogenalis
366,,Haemophilus_parahaemolyticus
367,,Candidatus_Methanomassiliicoccus_intestinalis
368,,Gemella_morbillorum
369,,Lactobacillus_animalis
370,,Lactobacillus_ingluviei
371,,Filifactor_alocis
372,,Sediminibacterium_sp_FEMGT703S
373,,Negativicoccus_succinicivorans
374,,Weissella_minor
375,,Prevotella_jejuni
376,,Streptococcus_sp_NLAE_zl_C503
377,,Prevotella_sp_oral_taxon_376
378,,Firmicutes_bacterium_CAG_424
379,,Staphylococcus_saprophyticus
380,,Bacteroides_sp_CAG_633
381,,Candida_tropicalis
382,,Bacillus_coagulans
383,,Raoultella_terrigena
384,,Prevotella_marshii
385,,Mogibacterium_pumilum
386,,Lactobacillus_fermentum
387,,Franconibacter_helveticus
388,,Lactobacillus_pontis
389,,Bacteroidetes_bacterium_oral_taxon_272
390,,Clostridium_sp_7_2_43FAA
391,,Prevotella_colorans
392,,Campylobacter_concisus
393,,Staphylococcus_vitulinus
394,,Serratia_ficaria
395,,Prevotella_sp_CAG_1320
396,,Fusobacterium_necrophorum
397,,Enterococcus_hirae
398,,Tetragenococcus_halophilus
399,,Prevotella_multiformis
400,,Peptoanaerobacter_stomatis
401,,Actinomyces_hongkongensis
402,,Lactobacillus_vaginalis
403,,Vagococcus_teuberi
404,,Gemella_asaccharolytica
405,,Proteus_mirabilis
406,,Actinotignum_schaalii
407,,Capnocytophaga_sputigena
408,,Lactobacillus_kefiranofaciens
409,,Veillonella_rodentium
410,,Saccharomyces_cerevisiae
411,,Actinomyces_sp_oral_taxon_414
412,,Xanthomonas_phaseoli
413,,Dialister_micraerophilus
414,,Cronobacter_dublinensis
415,,Ileibacterium_valens
416,,Finegoldia_magna
417,,Kosakonia_oryzae
418,,Alistipes_sp_An66
419,,Mitsuokella_sp_oral_taxon_131
420,,Lactobacillus_alimentarius
421,,Eubacterium_sp_An11
422,,Enterococcus_casseliflavus
423,,Lactobacillus_equicursoris
424,,Lactobacillus_helveticus
425,,Pseudomonas_simiae
426,,Leptotrichia_hofstadii
427,,Bifidobacterium_angulatum
428,,Anaerococcus_vaginalis
429,,Lactobacillus_fuchuensis
430,,Peptoniphilus_sp_HMSC062D09
431,,Corynebacterium_accolens
432,,Olsenella_uli
433,,Corynebacterium_riegelii
434,,Microvirgula_aerodenitrificans
435,,Denitrobacterium_detoxificans
436,,Parvimonas_sp_oral_taxon_393
437,,Desulfovibrio_legallii
438,,Selenomonas_sputigena
