,Healthy,Unhealthy
115,Leucobacter_komagatae,Anaerostipes_caccae
116,Desulfovibrio_piger,Staphylococcus_saprophyticus
117,Clostridium_sp_CAG_510,Actinomyces_radicidentis
118,Variovorax_paradoxus,Clostridium_cadaveris
119,Clostridiales_bacterium_CHKCI006,Streptococcus_sp_HMSC071D03
120,Treponema_berlinense,Bacteroides_sp_CAG_633
121,Actinomyces_sp_HMSC035G02,Fusobacterium_hwasookii
122,Bosea_vaviloviae,Leptotrichia_sp_oral_taxon_498
123,Leuconostoc_citreum,Veillonella_tobetsuensis
124,Eubacterium_sp_CAG_274,Selenomonas_infelix
125,Methanobrevibacter_arboriphilus,Klebsiella_michiganensis
126,Prevotella_sp_P3_122,Streptococcus_pneumoniae
127,Bacteroides_sartorii,Mogibacterium_pumilum
128,Bifidobacterium_ruminantium,Morganella_morganii
129,Anaerotruncus_sp_CAG_528,Lactobacillus_paragasseri
130,Terrisporobacter_othiniensis,Lactobacillus_panis
131,Campylobacter_ureolyticus,Cardiobacterium_valvarum
132,Bacteroides_sp_43_108,Klebsiella_variicola_CAG_634
133,Leucobacter_sp_7_1,Campylobacter_curvus
134,Dialister_succinatiphilus,Prevotella_oralis
135,Staphylococcus_sciuri,Bulleidia_extructa
136,Vibrio_fluvialis,Leptotrichia_sp_oral_taxon_847
137,Lactobacillus_brevis,Prevotella_dentalis
138,Brevibacterium_linens,Neisseria_flavescens
139,Staphylococcus_xylosus,Streptococcus_cristatus
140,Prevotella_sp_CAG_1092,Lactobacillus_fermentum
141,Sphingopyxis_terrae,Peptoniphilus_sp_BV3C26
142,Eubacterium_sp_CAG_786,Citrobacter_braakii
143,Christensenella_minuta,Franconibacter_helveticus
144,Clostridium_sp_CAG_413,Streptococcus_sp_HMSC067H01
145,Mitsuokella_multacida,Lactobacillus_pontis
146,Lawsonella_clevelandensis,Citrobacter_sp_MGH106
147,Corynebacterium_argentoratense,Clostridium_baratii
148,Clostridium_sp_CAG_590,Prevotella_pallens
149,Oscillibacter_sp_CAG_241,Clostridium_sp_7_2_43FAA
150,Enterococcus_phoeniculicola,Anaerostipes_sp_992a
151,Lactobacillus_murinus,Serratia_marcescens
152,Anaerofustis_stercorihominis,Prevotella_baroniae
153,Prevotella_sp_CAG_1031,Peptoniphilus_sp_DNF00840
154,Bacillus_haynesii,Lactobacillus_gasseri
155,Actinomyces_sp_oral_taxon_448,Clostridium_butyricum
156,Rikenella_microfusus,Aggregatibacter_segnis
157,Desulfovibrio_sp_An276,Bacteroidetes_oral_taxon_274
158,Acinetobacter_lwoffii,Campylobacter_concisus
159,Faecalicatena_orotica,Bavariicoccus_seileri
160,Pseudoflavonifractor_sp_An184,Fusobacterium_gonidiaformans
161,Megasphaera_sp_BV3C16_1,Lactobacillus_kullabergensis
162,Hungatella_effluvii,Lactobacillus_johnsonii
163,Citrobacter_amalonaticus,Haemophilus_paraphrohaemolyticus
164,Parabacteroides_gordonii,Porphyromonas_sp_oral_taxon_278
165,Leuconostoc_garlicum,Streptococcus_viridans
166,Catenibacterium_mitsuokai,Veillonella_sp_T11011_6
167,Eubacterium_sulci,Porphyromonas_somerae
168,Lysinibacillus_sp_B2A1,Lactobacillus_reuteri
169,Sodalis_praecaptivus,Dielma_fastidiosa
170,Bacteroides_sp_CAG_530,Fusobacterium_necrophorum
171,Corynebacterium_flavescens,Selenomonas_sp_oral_taxon_920
172,Pseudomonas_fluorescens_group,Centipeda_periodontii
173,Actinomyces_georgiae,Enterococcus_italicus
174,Pseudopropionibacterium_propionicum,Streptococcus_sp_oral_taxon_058
175,Dysgonomonas_sp_37_18,Haemophilus_influenzae
176,Intestinimonas_butyriciproducens,Tetragenococcus_halophilus
177,Ruminococcus_sp_CAG_579,Carnobacterium_divergens
178,Photobacterium_damselae,Prevotella_veroralis
179,Firmicutes_bacterium_CAG_791,Proteus_hauseri
180,Firmicutes_bacterium_CAG_110,Acinetobacter_idrijaensis
181,Brevibacterium_aurantiacum,Prevotella_multiformis
182,Abiotrophia_defectiva,Streptococcus_macedonicus
183,Parabacteroides_goldsteinii,Prevotella_sp_oral_taxon_306
184,Eubacterium_coprostanoligenes,Lautropia_mirabilis
185,Bifidobacterium_pseudolongum,Bifidobacterium_gallinarum
186,Actinomyces_naeslundii,Veillonella_infantium
187,Clostridium_sp_CAG_253,Enterococcus_cecorum
188,Streptococcus_sp_HMSC034E03,Ottowia_sp_oral_taxon_894
189,Firmicutes_bacterium_CAG_555,Corynebacterium_matruchotii
190,Firmicutes_bacterium_CAG_238,Selenomonas_sp_oral_taxon_126
191,Blastocystis_sp_subtype_1,Lactobacillus_vaginalis
192,Lactobacillus_mindensis,Gemella_asaccharolytica
193,Actinomyces_sp_S6_Spd3,Peptostreptococcus_anaerobius
194,Streptococcus_agalactiae,Blautia_hansenii
195,Enterococcus_malodoratus,Lachnoclostridium_sp_An14
196,Parvimonas_micra,Vagococcus_lutrae
197,Oscillibacter_sp_PC13,Veillonella_denticariosi
198,Firmicutes_bacterium_CAG_95,Klebsiella_oxytoca
199,Pseudoflavonifractor_capillosus,Streptococcus_milleri
200,Moraxella_osloensis,Actinotignum_schaalii
201,Cloacibacterium_normanense,Aerococcus_viridans
202,Methanobrevibacter_smithii,Lactobacillus_apis
203,Megasphaera_elsdenii,Streptococcus_sp_HMSC070B10
204,Pseudomonas_yamanorum,Neisseria_sicca
205,Candidatus_Gastranaerophilales_bacterium_HUM_9,Capnocytophaga_sputigena
206,Corynebacterium_casei,Alloprevotella_tannerae
207,Meiothermus_silvanus,Veillonella_rodentium
208,Criibacterium_bergeronii,Bifidobacterium_moukalabense
209,Lactobacillus_rhamnosus,Mediterranea_sp_An20
210,Prevotella_sp_AM42_24,Oenococcus_oeni
211,Eubacterium_siraeum,Parvimonas_sp_KA00067
212,Lactococcus_petauri,Robinsoniella_sp_RHS
213,Enterobacter_cloacae_complex,Aeromonas_veronii
214,Oribacterium_parvum,Bacteroides_coprophilus
215,Bacteroides_pectinophilus,Megasphaera_micronuciformis
216,Prevotella_buccalis,Lactobacillus_mucosae
217,Lactobacillus_sanfranciscensis,Saccharomyces_cerevisiae
218,Oxalobacter_formigenes,Lachnoclostridium_sp_An181
219,Flavonifractor_sp_An10,Romboutsia_lituseburensis
220,Microlunatus_phosphovorus,Clostridium_hiranonis
221,Varibaculum_cambriense,Prevotella_histicola
222,Synergistes_jonesii,Neisseria_polysaccharea
223,Stenotrophomonas_rhizophila,Dialister_micraerophilus
224,Pseudomonas_aeruginosa_group,Selenomonas_sp_oral_taxon_892
225,Cutibacterium_acnes,Paludisphaera_borealis
226,Bifidobacterium_scardovii,Peptoniphilus_asaccharolyticus
227,Acetatifactor_muris,Leptotrichia_sp_oral_taxon_879
228,Blautia_sp_An249,Streptococcus_lutetiensis
229,Enterococcus_gilvus,Agitococcus_lubricus
230,Prevotella_sp_885,Fusobacterium_equinum
231,Actinomyces_oris,Mageeibacillus_indolicus
232,Providencia_rettgeri,Providencia_alcalifaciens
233,Arcobacter_butzleri,Barnesiella_sp_An22
234,Succinatimonas_hippei,Cardiobacterium_hominis
235,Mogibacterium_timidum,Finegoldia_magna
236,Rhodococcus_erythropolis,Stomatobaculum_longum
237,Tepidimonas_fonticaldi,Atopobium_vaginae
238,Lactobacillus_crustorum,Citrobacter_koseri
239,Campylobacter_hominis,Pluralibacter_gergoviae
240,Actinomyces_massiliensis,Mitsuokella_sp_oral_taxon_131
241,Prevotella_sp_CAG_924,Lactobacillus_alimentarius
242,Escherichia_marmotae,Eubacterium_sp_An11
243,Clostridium_sp_CAG_964,Prevotella_nigrescens
244,Ruminococcus_sp_CAG_563,Campylobacter_gracilis
245,Cloacibacillus_porcorum,Lactobacillus_equicursoris
246,Megasphaera_stantonii,Oribacterium_sp_oral_taxon_078
247,Alkaliphilus_oremlandii,Lactobacillus_helveticus
248,Eubacterium_pyruvativorans,Citrobacter_europaeus
249,Pseudomonas_lundensis,Capnocytophaga_gingivalis
250,Enorma_massiliensis,Prevotella_denticola
251,Porphyromonas_gingivalis,Leptotrichia_hofstadii
252,Acinetobacter_parvus,Anaerococcus_vaginalis
253,Scardovia_inopinata,Lachnoanaerobaculum_saburreum
254,Aeromonas_hydrophila,Aggregatibacter_sp_oral_taxon_458
255,Enterococcus_durans,Streptococcus_downei
256,Actinomyces_sp_oral_taxon_170,Lachnoclostridium_sp_An131
257,Helicobacter_pullorum,Fusobacterium_periodonticum
258,Sanguibacteroides_justesenii,Peptoniphilus_sp_HMSC062D09
259,Bacillus_cereus_group,Neisseria_elongata
260,Lactobacillus_gastricus,Actinomyces_viscosus
261,Gemmiger_formicilis,Helicobacter_pylori
262,Mycolicibacterium_obuense,Bacteroides_xylanolyticus
263,Fusobacterium_naviforme,Subdoligranulum_variabile
264,Enterococcus_sulfureus,Bacteroides_coprocola
265,Lactobacillus_gallinarum,Lactobacillus_buchneri
266,Anaeromassilibacillus_sp_An250,Peptoniphilus_lacrimalis
267,Aeromonas_dhakensis,Parvimonas_sp_oral_taxon_393
268,Ruminococcus_champanellensis,Neisseria_macacae
269,Clostridium_asparagiforme,Fusobacterium_nucleatum
270,Pantoea_agglomerans,Prevotella_intermedia
271,Clostridium_sp_CAG_632,Alloprevotella_rava
272,Methanosphaera_cuniculi,Paraclostridium_bifermentans
273,Treponema_succinifaciens,Bacteroides_sp_OM08_11
274,Marvinbryantia_formatexigens,Veillonella_seminalis
275,Eubacteriaceae_bacterium_CHKCI005,Selenomonas_sputigena
276,Parabacteroides_chinchillae,Chlamydia_ibidis
277,Bacteroidales_bacterium_KA00251,
278,Coprococcus_eutactus,
279,Peptococcus_niger,
280,Prevotella_sp_CAG_485,
281,Harryflintia_acetispora,
282,Escherichia_albertii,
283,Enterococcus_pseudoavium,
284,Bacteroides_coagulans,
285,Butyrivibrio_sp_CAG_318,
286,Bacteroides_caecimuris,
287,Megasphaera_sp_DISK_18,
288,Enterobacter_mori,
289,Prevotella_sp_CAG_5226,
290,Prevotella_sp_CAG_873,
291,Roseburia_sp_CAG_309,
292,Candidatus_Methanomassiliicoccus_intestinalis,
293,Acinetobacter_pittii,
294,Corynebacterium_variabile,
295,Filifactor_alocis,
296,Ruminococcaceae_bacterium_D5,
297,Candidatus_Stoquefichus_sp_KLE1796,
298,Dysgonomonas_mossii,
299,Corynebacterium_amycolatum,
300,Dialister_sp_CAG_357,
301,Victivallis_vadensis,
302,Actinomyces_sp_oral_taxon_181,
303,Cloacibacillus_evryensis,
304,Oscillibacter_sp_57_20,
305,Lactococcus_piscium,
306,Streptococcus_salivarius_CAG_79,
307,Coprobacillus_cateniformis,
308,Eubacterium_limosum,
309,Oribacterium_sinus,
310,Lactococcus_garvieae,
311,Anaerotruncus_colihominis,
312,Prevotella_sp_CAG_1320,
313,Anaeromassilibacillus_sp_An172,
314,Leuconostoc_suionicum,
315,Enterococcus_hirae,
316,Actinomyces_hongkongensis,
317,Actinomyces_sp_ICM47,
318,Helicobacter_cinaedi,
319,Enterococcus_avium,
320,Clostridium_leptum,
321,Methanosphaera_stadtmanae,
322,Akkermansia_muciniphila,
323,Lactobacillus_kefiranofaciens,
324,Roseburia_sp_CAG_182,
325,Actinomyces_sp_oral_taxon_897,
326,Holdemania_filiformis,
327,Brachybacterium_alimentarium,
328,Sporanaerobacter_sp_PP17_6a,
329,Kocuria_indica,
330,Ruminococcus_sp_CAG_403,
331,Bifidobacterium_catenulatum,
332,Staphylococcus_hominis,
333,Enterobacter_bugandensis,
334,Bifidobacterium_angulatum,
335,Streptococcus_equinus,
336,Actinotignum_timonense,
337,Ruminococcus_callidus,
338,Corynebacterium_accolens,
339,Ruminococcus_sp_CAG_624,
340,Ruminococcus_sp_CAG_330,
341,Denitrobacterium_detoxificans,
342,Haemophilus_pittmaniae,
343,Clostridium_sp_chh4_2,
344,Rothia_mucilaginosa,
