,Healthy,Unhealthy
113,Subdoligranulum_variabile,Alistipes_shahii
114,Prevotella_sp_CAG_755,Phascolarctobacterium_faecium
115,Slackia_isoflavoniconvertens,Bacteroides_plebeius
116,Neisseria_macacae,Citrobacter_gillenii
117,Atopobium_deltae,Lactobacillus_helveticus
118,Alloprevotella_rava,Veillonellaceae_bacterium_DNF00626
119,Streptococcus_massiliensis,Prevotella_sp_CAG_520
120,Campylobacter_jejuni,Desulfovibrio_sp_An276
121,Aeromonas_media,Bacillus_cereus_group
122,Acinetobacter_johnsonii,Oligella_ureolytica
123,Staphylococcus_capitis,Bacteroides_finegoldii
124,Butyrivibrio_crossotus,Dorea_sp_D27
125,Fusobacterium_ulcerans,Prevotella_sp_CAG_279
126,Streptococcus_gordonii,Parabacteroides_merdae
127,Anaerobiospirillum_thomasii,Bacteroides_coprocola
128,Streptococcus_sobrinus,Dialister_invisus
129,Clostridium_disporicum,Clostridium_sp_chh4_2
130,Propionibacterium_freudenreichii,Dorea_sp_CAG_317
131,Streptococcus_infantarius,Prevotella_stercorea
132,Klebsiella_aerogenes,
133,Fusobacterium_varium,
134,Enterococcus_devriesei,
135,Staphylococcus_aureus,
136,Megasphaera_hexanoica,
137,Prevotella_buccae,
138,Fusobacterium_mortiferum,
139,Streptococcus_sp_oral_taxon_056,
140,Lachnospiraceae_bacterium_2_1_46FAA,
141,Bifidobacterium_kashiwanohense,
142,Lactobacillus_parabuchneri,
143,Granulicatella_adiacens,
144,Prevotella_oris,
145,Macrococcus_caseolyticus,
146,Dysgonomonas_gadei,
147,Clostridium_neonatale,
148,Bacteroides_sp_OM05_12,
149,Anaeroglobus_geminatus,
150,Streptococcus_sp_M334,
151,Lactobacillus_ultunensis,
152,Clostridium_sp_MSTE9,
153,Roseburia_sp_831b,
154,Bacteroides_stercorirosoris,
155,Fretibacterium_fastidiosum,
156,Methanosphaera_sp_SHI1033,
157,Gemella_bergeri,
158,Prevotella_melaninogenica,
159,Desulfovibrionaceae_bacterium,
160,Lactobacillus_sakei,
161,Morococcus_cerebrosus,
162,Raoultella_planticola,
163,Atopobium_minutum,
164,Clostridium_scindens,
165,Bifidobacterium_dentium,
166,Peptoniphilus_duerdenii,
167,Prevotella_sp_oral_taxon_473,
168,Aeromonas_allosaccharophila,
169,Lachnoclostridium_sp_An118,
170,Lactobacillus_salivarius,
171,Eikenella_corrodens,
172,Streptococcus_sp_HMSC071D03,
173,Citrobacter_youngae,
174,Blautia_coccoides,
175,Desulfovibrio_piger,
176,Leucobacter_komagatae,
177,Variovorax_paradoxus,
178,Sutterella_parvirubra,
179,Mogibacterium_diversum,
180,Clostridiales_bacterium_CHKCI006,
181,Treponema_berlinense,
182,Actinomyces_sp_HMSC035G02,
183,Collinsella_stercoris,
184,Blautia_producta,
185,Bulleidia_extructa,
186,Faecalicoccus_pleomorphus,
187,Actinomyces_turicensis,
188,Methanobrevibacter_arboriphilus,
189,Hafnia_alvei,
190,[Collinsella]_massiliensis,
191,Terrisporobacter_othiniensis,
192,Campylobacter_ureolyticus,
193,Tyzzerella_nexilis,
194,Bacteroides_sp_43_108,
195,Centipeda_periodontii,
196,Leucobacter_sp_7_1,
197,Gemella_haemolysans,
198,Streptococcus_sp_oral_taxon_058,
199,Staphylococcus_sciuri,
200,Vibrio_fluvialis,
201,Brevibacterium_linens,
202,Streptococcus_macedonicus,
203,Eggerthia_catenaformis,
204,Staphylococcus_xylosus,
205,Anaerococcus_lactolyticus,
206,Lautropia_mirabilis,
207,Granulicatella_elegans,
208,Enterococcus_cecorum,
209,Peptostreptococcus_anaerobius,
210,Blautia_hansenii,
211,Enterococcus_raffinosus,
212,Veillonella_denticariosi,
213,Streptococcus_milleri,
214,Christensenella_minuta,
215,Neisseria_sicca,
216,Clostridium_sp_CAG_413,
217,Veillonella_atypica,
218,Mitsuokella_multacida,
219,Lawsonella_clevelandensis,
220,Corynebacterium_argentoratense,
221,Clostridium_sp_CAG_590,
222,Prevotella_histicola,
223,Clostridium_hiranonis,
224,Streptococcus_lutetiensis,
225,Enterococcus_phoeniculicola,
226,Atopobium_vaginae,
227,Citrobacter_koseri,
228,Phascolarctobacterium_sp_CAG_266,
229,Actinomyces_sp_oral_taxon_448,
230,Campylobacter_gracilis,
231,Candidatus_Gastranaerophilales_bacterium,
232,Rikenella_microfusus,
233,Acinetobacter_lwoffii,
234,Prevotella_denticola,
235,Faecalicatena_orotica,
236,Lachnoanaerobaculum_saburreum,
237,Hungatella_effluvii,
238,Clostridium_paraputrificum,
239,Kluyvera_ascorbata,
240,Citrobacter_amalonaticus,
241,Parabacteroides_gordonii,
242,Staphylococcus_kloosii,
243,Streptococcus_sinensis,
244,Gemmiger_sp_An87,
245,Eubacterium_sulci,
246,Lysinibacillus_sp_B2A1,
247,Prevotella_intermedia,
248,Paraclostridium_bifermentans,
249,Corynebacterium_flavescens,
250,Lactonifactor_longoviformis,
251,Methanomassiliicoccales_archaeon_RumEn_M1,
252,Pseudomonas_fluorescens_group,
253,Actinomyces_georgiae,
254,Streptococcus_parasanguinis,
255,Pseudopropionibacterium_propionicum,
256,Acidaminococcus_sp_CAG_542,
257,Leuconostoc_mesenteroides,
258,Gemmiger_sp_An194,
259,Streptococcus_vestibularis,
260,Clostridioides_difficile,
261,Dysgonomonas_sp_37_18,
262,Ruminococcus_sp_CAG_579,
263,Veillonella_dispar,
264,Firmicutes_bacterium_CAG_791,
265,Olsenella_profusa,
266,Clostridium_perfringens,
267,Brevibacterium_aurantiacum,
268,Abiotrophia_defectiva,
269,Parabacteroides_goldsteinii,
270,Actinomyces_naeslundii,
271,Bacteroides_sp_CAG_661,
272,Phyllobacterium_myrsinacearum,
273,Leuconostoc_carnosum,
274,Bacteroides_oleiciplenus,
275,Streptococcus_sp_HMSC034E03,
276,Firmicutes_bacterium_CAG_238,
277,Blastocystis_sp_subtype_1,
278,Firmicutes_bacterium_CAG_555,
279,Paeniclostridium_sordellii,
280,Shuttleworthia_satelles,
281,Bacteroides_sp_CAG_144,
282,Actinomyces_sp_S6_Spd3,
283,Prevotella_oulorum,
284,Streptococcus_agalactiae,
285,Enterococcus_malodoratus,
286,Parvimonas_micra,
287,Firmicutes_bacterium_CAG_95,
288,Slackia_exigua,
289,Solobacterium_moorei,
290,Aggregatibacter_aphrophilus,
291,Pseudomonas_yamanorum,
292,Peptostreptococcus_stomatis,
293,Peptostreptococcus_sp_MV1,
294,Candidatus_Gastranaerophilales_bacterium_HUM_9,
295,Corynebacterium_casei,
296,Meiothermus_silvanus,
297,Clostridium_celatum,
298,Prevotella_salivae,
299,Criibacterium_bergeronii,
300,Citrobacter_farmeri,
301,Haemophilus_sputorum,
302,Lactobacillus_rhamnosus,
303,Actinomyces_radicidentis,
304,Lactococcus_petauri,
305,Oribacterium_parvum,
306,Flavonifractor_sp_An10,
307,Citrobacter_freundii,
308,Synergistes_jonesii,
309,Lactobacillus_paragasseri,
310,Morganella_morganii,
311,Plesiomonas_shigelloides,
312,Stenotrophomonas_rhizophila,
313,Pseudomonas_aeruginosa_group,
314,Neisseria_flavescens,
315,Cutibacterium_acnes,
316,Bifidobacterium_scardovii,
317,Absiella_dolichum,
318,Blautia_sp_An249,
319,Enterococcus_gilvus,
320,Actinomyces_oris,
321,Fusobacterium_gonidiaformans,
322,Lactobacillus_johnsonii,
323,Providencia_rettgeri,
324,Streptococcus_viridans,
325,Succinatimonas_hippei,
326,Mogibacterium_timidum,
327,Rhodococcus_erythropolis,
328,Porphyromonas_somerae,
329,Streptococcus_sp_F0442,
330,Haemophilus_influenzae,
331,Actinomyces_massiliensis,
332,Streptococcus_anginosus_group,
333,Coprobacter_secundus,
334,Ruminococcus_sp_CAG_563,
335,Citrobacter_werkmanii,
336,Cloacibacillus_porcorum,
337,Megasphaera_stantonii,
338,Eubacterium_sp_OM08_24,
339,Alloprevotella_tannerae,
340,Parvimonas_sp_KA00067,
341,Aeromonas_veronii,
342,Megasphaera_micronuciformis,
343,Enorma_massiliensis,
344,Enterococcus_gallinarum,
345,Porphyromonas_gingivalis,
346,Leptotrichia_sp_oral_taxon_879,
347,Scardovia_inopinata,
348,Aeromonas_hydrophila,
349,Enterococcus_durans,
350,Streptococcus_pasteurianus,
351,Prevotella_nigrescens,
352,Actinomyces_sp_oral_taxon_170,
353,Sanguibacteroides_justesenii,
354,Lactobacillus_gastricus,
355,Neisseria_elongata,
356,Actinomyces_viscosus,
357,Fusobacterium_naviforme,
358,Propionibacterium_acidifaciens,
359,Lactobacillus_gallinarum,
360,Aeromonas_dhakensis,
361,Ruminococcus_champanellensis,
362,Peptoniphilus_lacrimalis,
363,Lactobacillus_delbrueckii,
364,Fusobacterium_nucleatum,
365,Streptococcus_sanguinis,
366,Veillonella_rogosae,
367,Alloscardovia_omnicolens,
368,Clostridium_sp_CAG_632,
369,Chlamydia_ibidis,
370,Methanosphaera_cuniculi,
371,Treponema_succinifaciens,
372,Marvinbryantia_formatexigens,
373,Klebsiella_quasipneumoniae,
374,Eubacteriaceae_bacterium_CHKCI005,
375,Parabacteroides_chinchillae,
376,Selenomonas_flueggei,
377,Tissierellia_bacterium_KA00581,
378,Clostridium_sp_CAG_242,
379,Dialister_pneumosintes,
380,Peptococcus_niger,
381,Streptococcus_mutans,
382,Prevotella_sp_CAG_485,
383,Streptococcus_peroris,
384,Lachnospiraceae_bacterium_oral_taxon_096,
385,Clostridium_innocuum,
386,Acidaminococcus_fermentans,
387,Fusobacterium_sp_oral_taxon_370,
388,Enterococcus_pseudoavium,
389,Pyramidobacter_sp_C12_8,
390,Actinomyces_sp_oral_taxon_180,
391,Lactobacillus_crispatus,
392,Megasphaera_sp_DISK_18,
393,Enterobacter_mori,
394,Erysipelothrix_larvae,
395,Clostridium_spiroforme,
396,Prevotella_sp_CAG_873,
397,Haemophilus_parahaemolyticus,
398,Gemella_morbillorum,
399,Desulfovibrio_fairfieldensis,
400,Corynebacterium_variabile,
401,Filifactor_alocis,
402,Candidatus_Stoquefichus_sp_KLE1796,
403,Dysgonomonas_mossii,
404,Firmicutes_bacterium_CAG_94,
405,Corynebacterium_amycolatum,
406,Victivallis_vadensis,
407,Aeromonas_caviae,
408,Enterorhabdus_caecimuris,
409,Streptococcus_sp_NLAE_zl_C503,
410,Actinomyces_sp_oral_taxon_181,
411,Cloacibacillus_evryensis,
412,Streptococcus_sp_A12,
413,Anaerostipes_caccae,
414,Kluyvera_georgiana,
415,Parabacteroides_sp_CAG_409,
416,Coprobacillus_cateniformis,
417,Mogibacterium_pumilum,
418,Klebsiella_variicola_CAG_634,
419,Eubacterium_limosum,
420,Oribacterium_sinus,
421,Lactobacillus_fermentum,
422,Lactococcus_garvieae,
423,Clostridium_sp_7_2_43FAA,
424,Serratia_marcescens,
425,Campylobacter_concisus,
426,Streptococcus_australis,
427,Prevotella_sp_CAG_1320,
428,Clostridium_sp_D5,
429,Veillonella_sp_T11011_6,
430,Anaeromassilibacillus_sp_An172,
431,Fusobacterium_necrophorum,
432,Enterococcus_hirae,
433,Flavonifractor_sp_An82,
434,Sharpea_azabuensis,
435,Prevotella_multiformis,
436,Erysipelatoclostridium_ramosum,
437,Actinomyces_hongkongensis,
438,Veillonella_infantium,
439,Actinomyces_sp_ICM47,
440,Lactobacillus_vaginalis,
441,Gemella_asaccharolytica,
442,Enterococcus_avium,
443,Methanosphaera_stadtmanae,
444,Proteus_mirabilis,
445,Atopobium_parvulum,
446,Atopobium_rimae,
447,Veillonella_rodentium,
448,Actinomyces_sp_oral_taxon_897,
449,Actinomyces_sp_oral_taxon_414,
450,Brachybacterium_alimentarium,
451,Sporanaerobacter_sp_PP17_6a,
452,Finegoldia_magna,
453,Streptococcus_mitis,
454,Bifidobacterium_catenulatum,
455,Staphylococcus_hominis,
456,Alistipes_sp_An66,
457,Mitsuokella_sp_oral_taxon_131,
458,Enterobacter_bugandensis,
459,Lactobacillus_equicursoris,
460,Citrobacter_europaeus,
461,Pediococcus_acidilactici,
462,Leptotrichia_hofstadii,
463,Anaerococcus_vaginalis,
464,Eubacterium_dolichum_CAG_375,
465,Streptococcus_downei,
466,Catabacter_hongkongensis,
467,Streptococcus_equinus,
468,Actinotignum_timonense,
469,Eubacterium_saphenum,
470,Peptoniphilus_sp_HMSC062D09,
471,Corynebacterium_accolens,
472,Olsenella_uli,
473,Ruminococcus_sp_CAG_624,
474,Ruminococcus_sp_CAG_330,
475,Allisonella_histaminiformans,
476,Parvimonas_sp_oral_taxon_393,
477,Denitrobacterium_detoxificans,
478,Bacteroides_heparinolyticus,
479,Haemophilus_pittmaniae,
480,Rothia_mucilaginosa,
481,Selenomonas_sputigena,
