,Healthy,Unhealthy
106,Bacteroides_sp_OM05_12,Staphylococcus_argenteus
107,Streptococcus_sp_M334,Lactobacillus_salivarius
108,Enhydrobacter_aerosaccus,Firmicutes_bacterium_CAG_424
109,Lactobacillus_ultunensis,Eikenella_corrodens
110,Clostridium_sp_MSTE9,Leptotrichia_sp_oral_taxon_498
111,Rhodococcus_qingshengii,Actinomyces_radicidentis
112,Roseburia_sp_831b,Staphylococcus_saprophyticus
113,Bilophila_wadsworthia,Clostridium_cadaveris
114,Bacteroides_stercorirosoris,Fusobacterium_hwasookii
115,Megasphaera_cerevisiae,Streptococcus_sp_HMSC071D03
116,Bifidobacterium_merycicum,Veillonella_tobetsuensis
117,Methanosphaera_sp_SHI1033,Trueperella_bernardiae
118,Desulfovibrio_vulgaris,Selenomonas_infelix
119,Bacillus_altitudinis,Prevotella_sp_CAG_617
120,Desulfovibrionaceae_bacterium,Prevotella_marshii
121,Aspergillus_cristatus,Raoultella_ornithinolytica
122,Raoultella_planticola,Morganella_morganii
123,Atopobium_minutum,Lactobacillus_panis
124,Prevotella_sp_oral_taxon_473,Campylobacter_curvus
125,Pediococcus_pentosaceus,Cardiobacterium_valvarum
126,Leucobacter_komagatae,Prevotella_oralis
127,Desulfovibrio_piger,Leptotrichia_sp_oral_taxon_847
128,Clostridium_sp_CAG_510,Prevotella_dentalis
129,Variovorax_paradoxus,Neisseria_flavescens
130,Treponema_berlinense,Lactobacillus_fermentum
131,Actinomyces_sp_HMSC035G02,Franconibacter_helveticus
132,Leuconostoc_citreum,Alistipes_sp_CAG_831
133,Eubacterium_sp_CAG_274,Streptococcus_sp_HMSC067H01
134,Methanobrevibacter_arboriphilus,Lactobacillus_pontis
135,Prevotella_sp_P3_122,Citrobacter_sp_MGH106
136,Bacteroides_sartorii,Clostridium_baratii
137,Hafnia_alvei,Prevotella_pallens
138,Bifidobacterium_ruminantium,Clostridium_sp_7_2_43FAA
139,Anaerotruncus_sp_CAG_528,Anaerostipes_sp_992a
140,Terrisporobacter_othiniensis,Prevotella_baroniae
141,Campylobacter_ureolyticus,Lactobacillus_gasseri
142,Bacteroides_sp_43_108,Bacteroidetes_oral_taxon_274
143,Leucobacter_sp_7_1,Aggregatibacter_segnis
144,Dialister_succinatiphilus,Bavariicoccus_seileri
145,Staphylococcus_sciuri,Campylobacter_concisus
146,Vibrio_fluvialis,Fusobacterium_gonidiaformans
147,Brevibacterium_linens,Lactobacillus_kullabergensis
148,Eggerthia_catenaformis,Haemophilus_paraphrohaemolyticus
149,Staphylococcus_xylosus,Streptococcus_viridans
150,Anaerococcus_lactolyticus,Veillonella_sp_T11011_6
151,Granulicatella_elegans,Porphyromonas_somerae
152,Prevotella_sp_CAG_1092,Dielma_fastidiosa
153,Lactobacillus_algidus,Proteus_vulgaris
154,Eubacterium_sp_CAG_786,Fusobacterium_necrophorum
155,Christensenella_minuta,Selenomonas_sp_oral_taxon_920
156,Clostridium_sp_CAG_413,Bacteroides_faecis_CAG_32
157,Mitsuokella_multacida,Centipeda_periodontii
158,Lawsonella_clevelandensis,Tannerella_sp_oral_taxon_808
159,Corynebacterium_argentoratense,Enterococcus_italicus
160,Clostridium_sp_CAG_590,Streptococcus_sp_oral_taxon_058
161,Oscillibacter_sp_CAG_241,Haemophilus_influenzae
162,Enterococcus_phoeniculicola,Prevotella_veroralis
163,Lactobacillus_murinus,Proteus_hauseri
164,Anaerofustis_stercorihominis,Prevotella_multiformis
165,Prevotella_sp_CAG_1031,Streptococcus_macedonicus
166,Bacillus_haynesii,Prevotella_sp_oral_taxon_306
167,Actinomyces_sp_oral_taxon_448,Clostridium_ventriculi
168,Candidatus_Gastranaerophilales_bacterium,Bifidobacterium_gallinarum
169,Rikenella_microfusus,Lautropia_mirabilis
170,Desulfovibrio_sp_An276,Enterococcus_cecorum
171,Faecalicatena_orotica,Corynebacterium_matruchotii
172,Pseudoflavonifractor_sp_An184,Selenomonas_sp_oral_taxon_126
173,Megasphaera_sp_BV3C16_1,Gemella_asaccharolytica
174,Hungatella_effluvii,Peptostreptococcus_anaerobius
175,Dorea_sp_D27,Blautia_hansenii
176,Parabacteroides_gordonii,Vagococcus_lutrae
177,Leuconostoc_garlicum,Veillonella_denticariosi
178,Catenibacterium_mitsuokai,Actinotignum_schaalii
179,Gemmiger_sp_An87,Oenococcus_alcoholitolerans
180,Eubacterium_sulci,Lactobacillus_apis
181,Sodalis_praecaptivus,Streptococcus_sp_HMSC070B10
182,Bacteroides_sp_CAG_530,Neisseria_sicca
183,Corynebacterium_flavescens,Alloprevotella_tannerae
184,Lactonifactor_longoviformis,Veillonella_rodentium
185,Methanomassiliicoccales_archaeon_RumEn_M1,Bifidobacterium_moukalabense
186,Pseudomonas_fluorescens_group,Mediterranea_sp_An20
187,Actinomyces_georgiae,Oenococcus_oeni
188,Pseudopropionibacterium_propionicum,Parvimonas_sp_KA00067
189,Dysgonomonas_sp_37_18,Robinsoniella_sp_RHS
190,Intestinimonas_butyriciproducens,Aeromonas_veronii
191,Ruminococcus_sp_CAG_579,Bacteroides_coprophilus
192,Photobacterium_damselae,Megasphaera_micronuciformis
193,Firmicutes_bacterium_CAG_791,Lactobacillus_mucosae
194,Olsenella_profusa,Saccharomyces_cerevisiae
195,Firmicutes_bacterium_CAG_110,Lachnoclostridium_sp_An181
196,Brevibacterium_aurantiacum,Romboutsia_lituseburensis
197,Abiotrophia_defectiva,Clostridium_hiranonis
198,Parabacteroides_goldsteinii,Prevotella_histicola
199,Eubacterium_coprostanoligenes,Paludisphaera_borealis
200,Bifidobacterium_pseudolongum,Peptoniphilus_asaccharolyticus
201,Actinomyces_naeslundii,Leptotrichia_sp_oral_taxon_879
202,Clostridium_sp_CAG_253,Streptococcus_lutetiensis
203,Streptococcus_sp_HMSC034E03,Agitococcus_lubricus
204,Firmicutes_bacterium_CAG_238,Fusobacterium_equinum
205,Blastocystis_sp_subtype_1,Providencia_alcalifaciens
206,Firmicutes_bacterium_CAG_555,Barnesiella_sp_An22
207,Lactobacillus_mindensis,Cardiobacterium_hominis
208,Actinomyces_sp_S6_Spd3,Stomatobaculum_longum
209,Streptococcus_agalactiae,Bifidobacterium_animalis
210,Enterococcus_malodoratus,Kosakonia_oryzae
211,Parvimonas_micra,Alistipes_sp_An66
212,Oscillibacter_sp_PC13,Citrobacter_koseri
213,Firmicutes_bacterium_CAG_95,Pluralibacter_gergoviae
214,Pseudoflavonifractor_capillosus,Mitsuokella_sp_oral_taxon_131
215,Moraxella_osloensis,Lactobacillus_alimentarius
216,Methanobrevibacter_smithii,Eubacterium_sp_An11
217,Megasphaera_elsdenii,Enterococcus_casseliflavus
218,Pseudomonas_yamanorum,Campylobacter_gracilis
219,Candidatus_Gastranaerophilales_bacterium_HUM_9,Lactobacillus_equicursoris
220,Corynebacterium_casei,Oribacterium_sp_oral_taxon_078
221,Meiothermus_silvanus,Lactobacillus_helveticus
222,Criibacterium_bergeronii,Capnocytophaga_gingivalis
223,Citrobacter_farmeri,Prevotella_denticola
224,Lactobacillus_rhamnosus,Leptotrichia_hofstadii
225,Prevotella_sp_AM42_24,Treponema_maltophilum
226,Eubacterium_siraeum,Anaerococcus_vaginalis
227,Lactococcus_petauri,Lachnoanaerobaculum_saburreum
228,Oribacterium_parvum,Aggregatibacter_sp_oral_taxon_458
229,Bacteroides_pectinophilus,Streptococcus_downei
230,Prevotella_buccalis,Treponema_denticola
231,Lactobacillus_sanfranciscensis,Neisseria_elongata
232,Oxalobacter_formigenes,Peptoniphilus_sp_HMSC062D09
233,Flavonifractor_sp_An10,Actinomyces_viscosus
234,Citrobacter_freundii,Bacteroides_xylanolyticus
235,Varibaculum_cambriense,Subdoligranulum_variabile
236,Synergistes_jonesii,Bacteroides_coprocola
237,Stenotrophomonas_rhizophila,Selenomonas_flueggei
238,Pseudomonas_aeruginosa_group,Peptoniphilus_lacrimalis
239,Cutibacterium_acnes,Parvimonas_sp_oral_taxon_393
240,Enterococcus_thailandicus,Neisseria_macacae
241,Bacteroides_salanitronis,Fusobacterium_nucleatum
242,Absiella_dolichum,Prevotella_intermedia
243,Acetatifactor_muris,Alloprevotella_rava
244,Enterococcus_gilvus,Bacteroides_heparinolyticus
245,Prevotella_sp_885,Paraclostridium_bifermentans
246,Actinomyces_oris,Bacteroides_sp_OM08_11
247,Firmicutes_bacterium_CAG_145,Veillonella_seminalis
248,Providencia_rettgeri,Selenomonas_sputigena
249,Arcobacter_butzleri,
250,Succinatimonas_hippei,
251,Mogibacterium_timidum,
252,Rhodococcus_erythropolis,
253,Tepidimonas_fonticaldi,
254,Campylobacter_hominis,
255,Alistipes_onderdonkii,
256,Weissella_cibaria,
257,Actinomyces_massiliensis,
258,Prevotella_sp_CAG_924,
259,Escherichia_marmotae,
260,Clostridium_sp_CAG_964,
261,Ruminococcus_sp_CAG_563,
262,Citrobacter_werkmanii,
263,Cloacibacillus_porcorum,
264,Megasphaera_stantonii,
265,Alkaliphilus_oremlandii,
266,Eubacterium_pyruvativorans,
267,Pseudomonas_lundensis,
268,Enorma_massiliensis,
269,Porphyromonas_gingivalis,
270,Neisseria_polysaccharea,
271,Bifidobacterium_thermacidophilum,
272,Scardovia_inopinata,
273,Aeromonas_hydrophila,
274,Enterococcus_durans,
275,Streptococcus_pasteurianus,
276,Actinomyces_sp_oral_taxon_170,
277,Sanguibacteroides_justesenii,
278,Bacillus_cereus_group,
279,Lactobacillus_gastricus,
280,Fusobacterium_naviforme,
281,Enterococcus_sulfureus,
282,Lactobacillus_gallinarum,
283,Anaeromassilibacillus_sp_An250,
284,Aeromonas_dhakensis,
285,Ruminococcus_champanellensis,
286,Clostridium_asparagiforme,
287,Tropheryma_whipplei,
288,Pantoea_agglomerans,
289,Clostridium_sp_CAG_632,
290,Methanobrevibacter_woesei,
291,Methanosphaera_cuniculi,
292,Treponema_succinifaciens,
293,Marvinbryantia_formatexigens,
294,Eubacteriaceae_bacterium_CHKCI005,
295,Parabacteroides_chinchillae,
296,Bacteroidales_bacterium_KA00251,
297,Coprococcus_eutactus,
298,Pyrococcus_yayanosii,
299,Tissierellia_bacterium_KA00581,
300,Peptococcus_niger,
301,Harryflintia_acetispora,
302,Enterococcus_pseudoavium,
303,Bacteroides_coagulans,
304,Pyramidobacter_sp_C12_8,
305,Butyrivibrio_sp_CAG_318,
306,Bacteroides_caecimuris,
307,Megasphaera_sp_DISK_18,
308,Enterobacter_mori,
309,Erysipelothrix_larvae,
310,Gemmiger_sp_An120,
311,Prevotella_sp_CAG_873,
312,Roseburia_sp_CAG_309,
313,Candidatus_Methanomassiliicoccus_intestinalis,
314,Gemella_morbillorum,
315,Corynebacterium_variabile,
316,Clostridium_sp_CAG_299,
317,Filifactor_alocis,
318,Ruminococcaceae_bacterium_D5,
319,Candidatus_Stoquefichus_sp_KLE1796,
320,Negativicoccus_succinicivorans,
321,Corynebacterium_amycolatum,
322,Dialister_sp_CAG_357,
323,Victivallis_vadensis,
324,Enterorhabdus_caecimuris,
325,Actinomyces_sp_oral_taxon_181,
326,Cloacibacillus_evryensis,
327,Lactococcus_piscium,
328,Streptococcus_salivarius_CAG_79,
329,Coprobacillus_cateniformis,
330,Eubacterium_limosum,
331,Oribacterium_sinus,
332,Lactococcus_garvieae,
333,Anaerotruncus_colihominis,
334,Prevotella_colorans,
335,Streptococcus_australis,
336,Prevotella_sp_CAG_1320,
337,Clostridium_sp_D5,
338,Anaeromassilibacillus_sp_An172,
339,Enterococcus_hirae,
340,Actinomyces_hongkongensis,
341,Actinomyces_sp_ICM47,
342,Helicobacter_cinaedi,
343,Enterococcus_avium,
344,Clostridium_leptum,
345,Methanosphaera_stadtmanae,
346,Akkermansia_muciniphila,
347,Lactobacillus_kefiranofaciens,
348,Roseburia_sp_CAG_182,
349,Actinomyces_sp_oral_taxon_897,
350,Holdemania_filiformis,
351,Dialister_micraerophilus,
352,Bifidobacterium_adolescentis,
353,Ruminococcus_sp_CAG_403,
354,Finegoldia_magna,
355,Bifidobacterium_catenulatum,
356,Bacteroides_sp_D2,
357,Staphylococcus_hominis,
358,Pantoea_dispersa,
359,Pediococcus_acidilactici,
360,Bifidobacterium_angulatum,
361,Catabacter_hongkongensis,
362,Streptococcus_equinus,
363,Actinotignum_timonense,
364,Eubacterium_saphenum,
365,Ruminococcus_callidus,
366,Corynebacterium_accolens,
367,Olsenella_uli,
368,Ruminococcus_sp_CAG_624,
369,Ruminococcus_sp_CAG_330,
370,Haemophilus_pittmaniae,
371,Clostridium_sp_chh4_2,
372,Rothia_mucilaginosa,
