,Healthy,Unhealthy
41,Pseudomonas_fragi,Anaerococcus_hydrogenalis
42,Actinomyces_cardiffensis,Bifidobacterium_pullorum
43,Veillonella_sp_CAG_933,Candidatus_Methanomassiliicoccus_intestinalis
44,Murimonas_intestini,Clostridium_sp_MSTE9
45,Enterococcus_dispar,Lactobacillus_animalis
46,Haemophilus_quentini,Lactobacillus_ultunensis
47,Malassezia_restricta,Lactobacillus_kitasatonis
48,Treponema_porcinum,Serratia_ureilytica
49,Clostridium_sp_SY8519,Negativicoccus_succinicivorans
50,Butyribacterium_methylotrophicum,Butyricicoccus_porcorum
51,Ruminococcus_sp_CAG_488,Weissella_minor
52,Streptococcus_pseudopneumoniae,Lactobacillus_ruminis
53,Romboutsia_ilealis,Peptostreptococcus_sp_MV1
54,Firmicutes_bacterium_CAG_646,Corynebacterium_amycolatum
55,Klebsiella_variicola,Megasphaera_sp_MJR8396C
56,Rothia_dentocariosa,Desulfovibrionaceae_bacterium
57,Rahnella_aquatilis,Porphyromonas_canoris
58,Campylobacter_showae,Enterococcus_asini
59,Staphylococcus_gallinarum,Porphyromonas_sp_HMSC065F10
60,Melissococcus_sp_OM08_11BH,Atopobium_minutum
61,Lachnoclostridium_sp_An298,Lachnoclostridium_sp_An196
62,Abiotrophia_sp_HMSC24B09,Pseudocitrobacter_faecalis
63,Lactococcus_raffinolactis,Lactobacillus_curvatus
64,Prevotella_sp_CAG_1058,Mitsuokella_jalaludinii
65,Veillonella_tobetsuensis,Peptoniphilus_duerdenii
66,Haemophilus_parainfluenzae,Prevotella_sp_oral_taxon_376
67,Alcaligenes_faecalis,Clostridium_sp_CAG_411
68,Eubacterium_callanderi,Desulfovibrio_sp_MES5
69,Streptococcus_pneumoniae,Cloacibacillus_sp_An23
70,Corynebacterium_durum,Prevotella_sp_CAG_617
71,Corynebacterium_glutamicum,Varibaculum_cambriense
72,Prevotella_oralis,Clostridium_argentinense
73,Actinomyces_meyeri,Prevotella_sp_CAG_1185
74,Actinomyces_graevenitzii,Methanobacterium_formicicum
75,Streptococcus_cristatus,Leuconostoc_pseudomesenteroides
76,Streptococcus_oralis,Prevotella_sp_S7_1_8
77,Streptococcus_sp_HMSC067H01,Entamoeba_histolytica
78,Prevotella_pallens,Citrobacter_sp_MGH106
79,Leuconostoc_gelidum,Clostridium_baratii
80,Mycoplasma_bovis,Methanobrevibacter_arboriphilus
81,Clostridium_butyricum,Bacteroides_salanitronis
82,Aggregatibacter_segnis,Clostridium_sp_7_2_43FAA
83,Eubacterium_brachy,Hafnia_alvei
84,Bacillus_sp_FJAT_27916,Corynebacterium_pyruviciproducens
85,Eubacterium_infirmum,Prevotella_colorans
86,Thermus_scotoductus,Lactobacillus_gasseri
87,Haemophilus_paraphrohaemolyticus,Providencia_stuartii
88,Acinetobacter_indicus,Alistipes_sp_CHKCI003
89,Enterococcus_mundtii,Lactobacillus_reuteri
90,Actinomyces_odontolyticus,Acinetobacter_junii
91,Tannerella_sp_oral_taxon_808,Streptococcus_sp_oral_taxon_058
92,Enterococcus_italicus,Dialister_succinatiphilus
93,Carnobacterium_divergens,Campylobacter_hominis
94,Eubacterium_nodatum,Lactobacillus_brevis
95,Actinomyces_johnsonii,Prevotella_corporis
96,Prevotella_sp_oral_taxon_306,Brevibacterium_linens
97,Stenotrophomonas_maltophilia,Entamoeba_dispar
98,Campylobacter_upsaliensis,Candidatus_Methanomethylophilus_sp_1R26
99,Citrobacter_portucalensis,Clostridium_ventriculi
100,Brachyspira_pilosicoli,Bifidobacterium_gallinarum
101,Lachnoclostridium_sp_An14,Vibrio_kanaloae
102,Escherichia_fergusonii,Corynebacterium_matruchotii
103,Aerococcus_viridans,Prevotella_sp_CAG_924
104,Streptococcus_sp_HPH0090,Pseudescherichia_vulneris
105,Oribacterium_asaccharolyticum,Odoribacter_laneus
106,Porphyromonas_asaccharolytica,Streptococcus_parauberis
107,Fusobacterium_equinum,Streptococcus_sp_HMSC070B10
108,Geobacillus_stearothermophilus,Lawsonella_clevelandensis
109,Cardiobacterium_hominis,Robinsoniella_sp_RHS
110,Stomatobaculum_longum,Lactobacillus_acidophilus
111,Weissella_confusa,Xanthomonas_phaseoli
112,Citrobacter_gillenii,Facklamia_hominis
113,Treponema_maltophilum,Providencia_alcalifaciens
114,Streptococcus_pyogenes,Alistipes_inops
115,Aggregatibacter_sp_oral_taxon_458,Staphylococcus_simulans
116,Lactobacillus_otakiensis,Prevotella_sp_CAG_1031
117,Fusobacterium_periodonticum,Atopobium_vaginae
118,Subdoligranulum_variabile,Bifidobacterium_catenulatum
119,Neisseria_macacae,Muribaculum_intestinale
120,Alloprevotella_rava,Alistipes_sp_An66
121,Tyzzerella_sp_An114,Pluralibacter_gergoviae
122,Campylobacter_jejuni,Lactobacillus_alimentarius
123,Sellimonas_intestinalis,Barnesiella_sp_An55
124,Aeromonas_media,Eubacterium_sp_An11
125,Acinetobacter_johnsonii,Lactobacillus_equicursoris
126,Staphylococcus_capitis,Eubacterium_sp_68_3_10
127,Gardnerella_vaginalis,Halomonas_boliviensis
128,Fusobacterium_ulcerans,Lactobacillus_helveticus
129,Clostridium_disporicum,Actinobaculum_massiliense
130,Klebsiella_aerogenes,Bifidobacterium_angulatum
131,Enterococcus_faecium,Faecalicatena_orotica
132,Megamonas_funiformis,Lactobacillus_kefiri
133,Fusobacterium_varium,Lactobacillus_fuchuensis
134,Enterococcus_devriesei,Corynebacterium_aurimucosum
135,Megasphaera_hexanoica,Dorea_sp_D27
136,Fusobacterium_mortiferum,Dickeya_chrysanthemi
137,Massiliomicrobiota_timonensis,Peptoniphilus_sp_HMSC062D09
138,Streptococcus_sp_oral_taxon_056,Citrobacter_amalonaticus
139,Lachnospiraceae_bacterium_2_1_46FAA,Corynebacterium_accolens
140,Bifidobacterium_kashiwanohense,Corynebacterium_riegelii
141,Lactobacillus_parabuchneri,Helicobacter_pylori
142,Mycoplasma_hominis,Catenibacterium_mitsuokai
143,Granulicatella_adiacens,Prevotella_sp_CAG_755
144,Macrococcus_caseolyticus,Denitrobacterium_detoxificans
145,Dysgonomonas_gadei,Slackia_isoflavoniconvertens
146,Bacteroides_sp_OM05_12,Lactobacillus_delbrueckii
147,Streptococcus_sp_M334,Atopobium_deltae
148,Enhydrobacter_aerosaccus,Desulfovibrio_legallii
149,Rhodococcus_qingshengii,Tropheryma_whipplei
150,Roseburia_sp_831b,Haemophilus_pittmaniae
151,Prevotella_sp_F0091,Veillonella_seminalis
152,Bacteroides_stercorirosoris,Chlamydia_ibidis
153,Megasphaera_cerevisiae,
154,Bifidobacterium_merycicum,
155,Methanosphaera_sp_SHI1033,
156,Desulfovibrio_vulgaris,
157,Phytobacter_ursingii,
158,Prevotella_melaninogenica,
159,Morococcus_cerebrosus,
160,Aspergillus_cristatus,
161,Megamonas_hypermegale,
162,Prevotella_sp_oral_taxon_473,
163,Aeromonas_allosaccharophila,
164,Eikenella_corrodens,
165,Clostridium_cadaveris,
166,Streptococcus_sp_HMSC071D03,
167,Citrobacter_youngae,
168,Leucobacter_komagatae,
169,Clostridium_sp_CAG_510,
170,Variovorax_paradoxus,
171,Mogibacterium_diversum,
172,Treponema_berlinense,
173,Actinomyces_sp_HMSC035G02,
174,Bosea_vaviloviae,
175,Bulleidia_extructa,
176,Leuconostoc_citreum,
177,Peptoniphilus_sp_BV3C26,
178,Actinomyces_turicensis,
179,Prevotella_sp_P3_122,
180,Bacteroides_sartorii,
181,Bifidobacterium_ruminantium,
182,[Collinsella]_massiliensis,
183,Terrisporobacter_othiniensis,
184,Campylobacter_ureolyticus,
185,Proteus_vulgaris,
186,Tyzzerella_nexilis,
187,Bacteroides_sp_43_108,
188,Leucobacter_sp_7_1,
189,Gemella_haemolysans,
190,Staphylococcus_sciuri,
191,Vibrio_fluvialis,
192,Streptococcus_macedonicus,
193,Eggerthia_catenaformis,
194,Staphylococcus_xylosus,
195,Lautropia_mirabilis,
196,Granulicatella_elegans,
197,Lactobacillus_algidus,
198,Peptostreptococcus_anaerobius,
199,Enterococcus_raffinosus,
200,Sphingopyxis_terrae,
201,Streptococcus_milleri,
202,Eubacterium_sp_CAG_786,
203,Neisseria_sicca,
204,Veillonella_atypica,
205,Clostridium_sp_CAG_590,
206,Clostridium_hiranonis,
207,Ralstonia_pickettii,
208,Enterococcus_phoeniculicola,
209,Lactobacillus_murinus,
210,Giardia_intestinalis,
211,Leclercia_adecarboxylata,
212,Bacillus_haynesii,
213,Citrobacter_koseri,
214,Actinomyces_sp_oral_taxon_448,
215,Campylobacter_gracilis,
216,Rikenella_microfusus,
217,Oribacterium_sp_oral_taxon_078,
218,Acinetobacter_lwoffii,
219,Prevotella_denticola,
220,Megasphaera_sp_BV3C16_1,
221,Lachnoanaerobaculum_saburreum,
222,Paraburkholderia_tropica,
223,Hungatella_effluvii,
224,Clostridium_paraputrificum,
225,Kluyvera_ascorbata,
226,Staphylococcus_kloosii,
227,Leuconostoc_garlicum,
228,Streptococcus_sinensis,
229,Gemmiger_sp_An87,
230,Eubacterium_sulci,
231,Lysinibacillus_sp_B2A1,
232,Prevotella_intermedia,
233,Paraclostridium_bifermentans,
234,Sodalis_praecaptivus,
235,Bacteroides_sp_CAG_530,
236,Cetobacterium_somerae,
237,Corynebacterium_flavescens,
238,Lactonifactor_longoviformis,
239,Pseudomonas_fluorescens_group,
240,Actinomyces_georgiae,
241,Pseudopropionibacterium_propionicum,
242,Gemmiger_sp_An194,
243,Dysgonomonas_sp_37_18,
244,Ruminococcus_sp_CAG_579,
245,Veillonella_dispar,
246,Photobacterium_damselae,
247,Firmicutes_bacterium_CAG_791,
248,Neisseria_subflava,
249,Weissella_viridescens,
250,Clostridium_perfringens,
251,Brevibacterium_aurantiacum,
252,Abiotrophia_defectiva,
253,Parabacteroides_goldsteinii,
254,Eubacterium_coprostanoligenes,
255,Bifidobacterium_pseudolongum,
256,Actinomyces_naeslundii,
257,Phyllobacterium_myrsinacearum,
258,Bacteroides_oleiciplenus,
259,Streptococcus_sp_HMSC034E03,
260,Blastocystis_sp_subtype_1,
261,Lactobacillus_mindensis,
262,Shuttleworthia_satelles,
263,Actinomyces_sp_S6_Spd3,
264,Prevotella_oulorum,
265,Streptococcus_agalactiae,
266,Enterococcus_malodoratus,
267,Parvimonas_micra,
268,Moraxella_osloensis,
269,Aerococcus_urinaeequi,
270,Slackia_exigua,
271,Sneathia_amnii,
272,Cloacibacterium_normanense,
273,Solobacterium_moorei,
274,Aggregatibacter_aphrophilus,
275,Pseudomonas_yamanorum,
276,Peptostreptococcus_stomatis,
277,Candidatus_Gastranaerophilales_bacterium_HUM_9,
278,Corynebacterium_casei,
279,Meiothermus_silvanus,
280,Comamonas_aquatica,
281,Clostridium_celatum,
282,Neisseria_mucosa,
283,Haemophilus_sputorum,
284,Lactobacillus_rhamnosus,
285,Prevotella_sp_AM42_24,
286,Actinomyces_radicidentis,
287,Enterobacter_cloacae_complex,
288,Oribacterium_parvum,
289,Bacteroides_pectinophilus,
290,Lactobacillus_sanfranciscensis,
291,Citrobacter_pasteurii,
292,Citrobacter_freundii,
293,Microlunatus_phosphovorus,
294,Synergistes_jonesii,
295,Lactobacillus_kalixensis,
296,Morganella_morganii,
297,Stenotrophomonas_rhizophila,
298,Cutibacterium_acnes,
299,Alistipes_sp_CAG_831,
300,Bifidobacterium_scardovii,
301,Clostridium_hylemonae,
302,Absiella_dolichum,
303,Veillonella_parvula,
304,Enterococcus_gilvus,
305,Prevotella_sp_885,
306,Actinomyces_oris,
307,Providencia_rettgeri,
308,Streptococcus_viridans,
309,Mogibacterium_timidum,
310,Rhodococcus_erythropolis,
311,Porphyromonas_somerae,
312,Tepidimonas_fonticaldi,
313,Streptococcus_sp_F0442,
314,Haemophilus_influenzae,
315,Elizabethkingia_anophelis,
316,Lactobacillus_crustorum,
317,Weissella_cibaria,
318,Rodentibacter_heylii,
319,Roseburia_sp_CAG_303,
320,Ruminococcus_sp_CAG_563,
321,Citrobacter_werkmanii,
322,Alkaliphilus_oremlandii,
323,Alloprevotella_tannerae,
324,Eubacterium_pyruvativorans,
325,Parvimonas_sp_KA00067,
326,Aeromonas_veronii,
327,Bacteroides_coprophilus,
328,Pseudomonas_lundensis,
329,Megasphaera_micronuciformis,
330,Pantoea_brenneri,
331,Porphyromonas_gingivalis,
332,Neisseria_polysaccharea,
333,Acinetobacter_parvus,
334,Klebsiella_pneumoniae,
335,Leptotrichia_sp_oral_taxon_879,
336,Bifidobacterium_thermacidophilum,
337,Staphylococcus_succinus,
338,Scardovia_inopinata,
339,Streptococcus_pasteurianus,
340,Bacteroides_plebeius,
341,Prevotella_nigrescens,
342,Prevotella_sp_CAG_520,
343,Helicobacter_pullorum,
344,Bacillus_cereus_group,
345,Neisseria_elongata,
346,Rothia_mucilaginosa,
347,Mycolicibacterium_obuense,
348,Actinomyces_viscosus,
349,Fusobacterium_naviforme,
350,Enterococcus_sulfureus,
351,Propionibacterium_acidifaciens,
352,Lactobacillus_gallinarum,
353,Aeromonas_dhakensis,
354,Ruminococcus_champanellensis,
355,Fusobacterium_nucleatum,
356,Streptococcus_sanguinis,
357,Veillonella_rogosae,
358,Clostridium_sp_CAG_632,
359,Methanobrevibacter_woesei,
360,Kosakonia_sacchari,
361,Methanosphaera_cuniculi,
362,Treponema_succinifaciens,
363,Klebsiella_quasipneumoniae,
364,Parabacteroides_chinchillae,
365,Selenomonas_flueggei,
366,Pyrococcus_yayanosii,
367,Dialister_pneumosintes,
368,Peptococcus_niger,
369,Megamonas_funiformis_CAG_377,
370,Escherichia_albertii,
371,Lachnospiraceae_bacterium_oral_taxon_096,
372,Fusobacterium_sp_oral_taxon_370,
373,Enterococcus_pseudoavium,
374,Bacteroides_coagulans,
375,Actinomyces_sp_oral_taxon_180,
376,Lactobacillus_crispatus,
377,Bacteroides_caecimuris,
378,Gemmiger_sp_An120,
379,Prevotella_sp_CAG_5226,
380,Haemophilus_parahaemolyticus,
381,Gemella_morbillorum,
382,Acinetobacter_pittii,
383,Corynebacterium_variabile,
384,Filifactor_alocis,
385,Candidatus_Stoquefichus_sp_KLE1796,
386,Dysgonomonas_mossii,
387,Dialister_sp_CAG_357,
388,Prevotella_jejuni,
389,Aeromonas_caviae,
390,Sphingopyxis_granuli,
391,Streptococcus_sp_NLAE_zl_C503,
392,Actinomyces_sp_oral_taxon_181,
393,Bacteroides_faecichinchillae,
394,Klebsiella_quasivariicola,
395,Streptococcus_sp_A12,
396,Lactococcus_piscium,
397,Kluyvera_georgiana,
398,Bifidobacterium_pseudocatenulatum,
399,Prevotella_amnii,
400,Mogibacterium_pumilum,
401,Fusobacterium_necrogenes,
402,Oribacterium_sinus,
403,Lactococcus_garvieae,
404,Lactobacillus_pontis,
405,Arcobacter_cryaerophilus,
406,Bacteroidetes_bacterium_oral_taxon_272,
407,Serratia_marcescens,
408,Campylobacter_concisus,
409,Streptococcus_australis,
410,Veillonella_sp_T11011_6,
411,Anaeromassilibacillus_sp_An172,
412,Fusobacterium_necrophorum,
413,Leuconostoc_suionicum,
414,Enterococcus_hirae,
415,Flavonifractor_sp_An82,
416,Prevotella_multiformis,
417,Actinomyces_hongkongensis,
418,Kocuria_marina,
419,Veillonella_infantium,
420,Actinomyces_sp_ICM47,
421,Helicobacter_cinaedi,
422,Gemella_asaccharolytica,
423,Methanosphaera_stadtmanae,
424,Proteus_mirabilis,
425,Kluyvera_cryocrescens,
426,Atopobium_parvulum,
427,Atopobium_rimae,
428,Lactobacillus_kefiranofaciens,
429,Veillonella_rodentium,
430,Actinomyces_sp_oral_taxon_897,
431,Methanobrevibacter_oralis,
432,Actinomyces_sp_oral_taxon_414,
433,Chryseobacterium_sp_VAUSW3,
434,Brachybacterium_alimentarium,
435,Sporanaerobacter_sp_PP17_6a,
436,Kocuria_indica,
437,Ileibacterium_valens,
438,Streptococcus_mitis,
439,Staphylococcus_hominis,
440,Enterobacter_bugandensis,
441,Enterococcus_casseliflavus,
442,Citrobacter_europaeus,
443,Leptotrichia_hofstadii,
444,Eubacterium_dolichum_CAG_375,
445,Streptococcus_downei,
446,Streptococcus_equinus,
447,Actinotignum_timonense,
448,Eubacterium_saphenum,
449,Ruminococcus_callidus,
450,Olsenella_uli,
451,Staphylococcus_pasteuri,
452,Bacteroides_coprocola,
453,Parvimonas_sp_oral_taxon_393,
454,Clostridium_sp_chh4_2,
455,Pseudomonas_putida_group,
456,Prevotella_stercorea,
457,Selenomonas_sputigena,
