,Healthy,Unhealthy
79,Eubacteriaceae_bacterium_CHKCI005,Akkermansia_muciniphila
80,Collinsella_stercoris,Bacteroides_finegoldii
81,Allisonella_histaminiformans,Prevotella_timonensis
82,Solobacterium_moorei,Raoultella_terrigena
83,Fusobacterium_gonidiaformans,Odoribacter_laneus
84,Haemophilus_parainfluenzae,Bacteroides_intestinalis
85,Gemmiger_sp_An194,Bacteroides_dorei
86,Fusobacterium_mortiferum,Bacteroides_galacturonicus
87,Lysinibacillus_sp_B2A1,Leclercia_adecarboxylata
88,Mogibacterium_pumilum,Prevotella_colorans
89,Porphyromonas_uenonis,Porphyromonas_sp_HMSC065F10
90,Lactobacillus_gallinarum,Eubacterium_siraeum
91,Bifidobacterium_saeculare,Eubacterium_sp_CAG_251
92,Actinomyces_johnsonii,Helicobacter_cinaedi
93,Lactobacillus_amylovorus,Lactobacillus_rogosae
94,Morococcus_cerebrosus,Bacteroides_coprophilus
95,Parvimonas_micra,Weissella_viridescens
96,Corynebacterium_variabile,Coprococcus_eutactus
97,Paeniclostridium_sordellii,Alistipes_finegoldii
98,Neisseria_sicca,Turicimonas_muris
99,Veillonella_tobetsuensis,Dialister_micraerophilus
100,Campylobacter_showae,Mycobacterium_avium
101,Streptococcus_mitis,Paraprevotella_xylaniphila
102,Streptococcus_massiliensis,Dorea_sp_D27
103,Actinomyces_graevenitzii,Barnesiella_intestinihominis
104,Enterococcus_malodoratus,Alistipes_timonensis
105,Lactobacillus_salivarius,Prevotella_sp_CAG_279
106,Olsenella_profusa,Bacteroides_caccae
107,Tissierellia_bacterium_KA00581,Lactobacillus_helveticus
108,Enterococcus_durans,Fusobacterium_equinum
109,Acidaminococcus_sp_CAG_542,Dialister_sp_CAG_357
110,Dysgonomonas_mossii,Paenibacillus_sp_7884_2
111,Eikenella_sp_NML130454,Blautia_sp_N6H1_15
112,Rikenella_microfusus,Sneathia_amnii
113,Citrobacter_europaeus,Citrobacter_sp_MGH106
114,Desulfovibrio_fairfieldensis,Oligella_ureolytica
115,Peptostreptococcus_stomatis,Pedobacter_himalayensis
116,Butyrivibrio_crossotus,Serratia_rubidaea
117,Providencia_rettgeri,Prevotella_sp_CAG_520
118,Olsenella_uli,Bacteroides_coprocola
119,Christensenella_minuta,Bacteroides_sp_CAG_598
120,Actinomyces_turicensis,Lactococcus_piscium
121,Eubacterium_limosum,Paraprevotella_clara
122,Citrobacter_amalonaticus,Peptoniphilus_coxii
123,Haemophilus_paraphrohaemolyticus,Acidaminococcus_intestini
124,Clostridium_paraputrificum,Ruminococcus_lactaris
125,Prevotella_oulorum,Alistipes_putredinis
126,Pseudomonas_yamanorum,Clostridium_sp_CAG_58
127,Prevotella_nigrescens,Clostridium_sp_CAG_167
128,Lachnoclostridium_sp_An14,Clostridium_ventriculi
129,Acinetobacter_johnsonii,Stenotrophomonas_maltophilia
130,Prevotella_sp_oral_taxon_473,Lactobacillus_antri
131,Actinomyces_sp_S6_Spd3,Bifidobacterium_pseudolongum
132,Lactobacillus_johnsonii,
133,Haemophilus_influenzae,
134,Atopobium_vaginae,
135,Parvimonas_sp_KA00067,
136,Synergistes_jonesii,
137,Haemophilus_parahaemolyticus,
138,Lactobacillus_parabuchneri,
139,Klebsiella_quasipneumoniae,
140,Parabacteroides_sp_CAG_409,
141,Corynebacterium_casei,
142,Enterorhabdus_caecimuris,
143,Coprobacter_secundus,
144,Bacteroides_fluxus,
145,Actinomyces_sp_oral_taxon_414,
146,Veillonella_rodentium,
147,Eggerthia_catenaformis,
148,Parascardovia_denticolens,
149,Enterobacter_mori,
150,Terrisporobacter_othiniensis,
151,Ruminococcus_sp_CAG_563,
152,Clostridium_innocuum,
153,Lactobacillus_vaginalis,
154,Lactobacillus_sakei,
155,Eubacterium_dolichum_CAG_375,
156,Succinatimonas_hippei,
157,Streptococcus_gallolyticus,
158,Rothia_dentocariosa,
159,Firmicutes_bacterium_CAG_95,
160,Parabacteroides_sp_426_9,
161,Firmicutes_bacterium_CAG_170,
162,Shuttleworthia_satelles,
163,Clostridium_sp_D5,
164,Clostridium_celatum,
165,Corynebacterium_argentoratense,
166,Clostridioides_difficile,
167,Clostridium_butyricum,
168,Corynebacterium_durum,
169,Veillonella_infantium,
170,Streptococcus_oralis,
171,Klebsiella_variicola_CAG_634,
172,Prevotella_histicola,
173,Bifidobacterium_scardovii,
174,Lactobacillus_ultunensis,
175,Fusobacterium_ulcerans,
176,Abiotrophia_sp_HMSC24B09,
177,Pseudocitrobacter_faecalis,
178,Dysgonomonas_sp_37_18,
179,Prevotella_denticola,
180,Alkalibacterium_thalassium,
181,Streptococcus_sobrinus,
182,Prevotella_oralis,
183,Aggregatibacter_segnis,
184,Gemella_morbillorum,
185,Vibrio_fluvialis,
186,Victivallis_vadensis,
187,Actinomyces_hongkongensis,
188,Raoultella_planticola,
189,Porphyromonas_endodontalis,
190,Fretibacterium_fastidiosum,
191,Firmicutes_bacterium_CAG_555,
192,Campylobacter_gracilis,
193,Peptoniphilus_duerdenii,
194,[Collinsella]_massiliensis,
195,Actinomyces_sp_oral_taxon_181,
196,Collinsella_intestinalis,
197,Anaerofilum_sp_An201,
198,Streptococcus_sinensis,
199,Blastocystis_sp_subtype_1,
200,Atopobium_deltae,
201,Leuconostoc_carnosum,
202,Stenotrophomonas_rhizophila,
203,Prevotella_salivae,
204,Cardiobacterium_valvarum,
205,Mitsuokella_sp_oral_taxon_131,
206,Fusobacterium_periodonticum,
207,Porphyromonas_gingivalis,
208,Actinomyces_sp_oral_taxon_897,
209,Gemella_haemolysans,
210,Lactobacillus_crispatus,
211,Parabacteroides_chinchillae,
212,Fusobacterium_nucleatum,
213,Sharpea_azabuensis,
214,Lachnospiraceae_bacterium_oral_taxon_096,
215,Prevotella_multiformis,
216,Prevotella_pallens,
217,Brevibacterium_aurantiacum,
218,Clostridiales_bacterium_CHKCI006,
219,Denitrobacterium_detoxificans,
220,Anaeromassilibacillus_sp_An172,
221,Erysipelatoclostridium_ramosum,
222,Streptococcus_pasteurianus,
223,Actinotignum_timonense,
224,Parabacteroides_goldsteinii,
225,Pyramidobacter_sp_C12_8,
226,Coprobacillus_cateniformis,
227,Lactobacillus_reuteri,
228,Lactobacillus_gastricus,
229,Enterococcus_devriesei,
230,Streptococcus_sp_NLAE_zl_C503,
231,Clostridium_sp_CAG_411,
232,Veillonella_rogosae,
233,Meiothermus_silvanus,
234,Acinetobacter_junii,
235,Actinomyces_georgiae,
236,Streptococcus_cristatus,
237,Ruminococcus_sp_CAG_330,
238,Enterococcus_pseudoavium,
239,Granulicatella_elegans,
240,Haemophilus_haemolyticus,
241,Streptococcus_sp_HPH0090,
242,Peptoniphilus_lacrimalis,
243,Streptococcus_downei,
244,Sutterella_parvirubra,
245,Actinomyces_cardiffensis,
246,Hungatella_effluvii,
247,Actinomyces_odontolyticus,
248,Romboutsia_ilealis,
249,Pseudopropionibacterium_propionicum,
250,Butyribacterium_methylotrophicum,
251,Roseburia_sp_831b,
252,Neisseria_macacae,
253,Mogibacterium_diversum,
254,Staphylococcus_kloosii,
255,Brevibacterium_linens,
256,Prevotella_oris,
257,Plesiomonas_shigelloides,
258,Bacteroides_sp_CAG_443,
259,Actinomyces_sp_oral_taxon_180,
260,Enterococcus_gallinarum,
261,Geobacillus_stearothermophilus,
262,Treponema_berlinense,
263,Enterococcus_dispar,
264,Prevotella_sp_CAG_755,
265,Bacteroides_sp_OM05_12,
266,Streptococcus_sp_oral_taxon_058,
267,Ruminococcus_sp_CAG_579,
268,Lautropia_mirabilis,
269,Megamonas_rupellensis,
270,Enterococcus_phoeniculicola,
271,Clostridium_aldenense,
272,Veillonella_dispar,
273,Clostridium_hiranonis,
274,Streptococcus_parasanguinis,
275,Enterococcus_avium,
276,Streptococcus_sp_HMSC071D03,
277,Prevotella_sp_CAG_1185,
278,Treponema_succinifaciens,
279,Treponema_maltophilum,
280,Lactobacillus_paragasseri,
281,Lactobacillus_rhamnosus,
282,Lawsonella_clevelandensis,
283,Actinomyces_sp_oral_taxon_448,
284,Thermus_scotoductus,
285,Clostridium_disporicum,
286,Streptococcus_anginosus_group,
287,Bacteroides_oleiciplenus,
288,Hafnia_paralvei,
289,Aeromonas_hydrophila,
290,Gemella_sanguinis,
291,Oribacterium_sinus,
292,Scardovia_wiggsiae,
293,Streptococcus_sp_HMSC067H01,
294,Staphylococcus_gallinarum,
295,Phascolarctobacterium_sp_CAG_266,
296,Corynebacterium_accolens,
297,Catabacter_hongkongensis,
298,Bulleidia_extructa,
299,Clostridium_sp_CAG_242,
300,Carnobacterium_maltaromaticum,
301,Enterococcus_raffinosus,
302,Streptococcus_pneumoniae,
303,Megasphaera_stantonii,
304,Staphylococcus_hominis,
305,Streptococcus_infantarius,
306,Lactobacillus_plantarum,
307,Holdemanella_biformis,
308,Leuconostoc_mesenteroides,
309,Variovorax_paradoxus,
310,Slackia_isoflavoniconvertens,
311,Lactobacillus_delbrueckii,
312,Lachnoanaerobaculum_umeaense,
313,Acinetobacter_lwoffii,
314,Leucobacter_sp_7_1,
315,Lactobacillus_equicursoris,
316,Clostridium_sp_CAG_590,
317,Clostridium_scindens,
318,Sanguibacteroides_justesenii,
319,Brachybacterium_alimentarium,
320,Methanomassiliicoccales_archaeon_RumEn_M1,
321,Blautia_producta,
322,Propionibacterium_freudenreichii,
323,Aeromonas_media,
324,Megasphaera_sp_DISK_18,
325,Eikenella_corrodens,
326,Eubacterium_brachy,
327,Veillonella_atypica,
328,Corynebacterium_amycolatum,
329,Firmicutes_bacterium_CAG_534,
330,Methanosphaera_cuniculi,
331,Bacteroides_sp_CAG_144,
332,Selenomonas_flueggei,
333,Slackia_exigua,
334,Bifidobacterium_breve,
335,Actinomyces_meyeri,
336,Eubacterium_sp_OM08_24,
337,Lactococcus_petauri,
338,Fusobacterium_varium,
339,Bacteroides_sp_CAG_462,
340,Haemophilus_quentini,
341,Citrobacter_werkmanii,
342,Lachnospiraceae_bacterium_2_1_46FAA,
343,Enterococcus_faecalis,
344,Actinomyces_massiliensis,
345,Leptotrichia_sp_oral_taxon_879,
346,Streptococcus_infantis,
347,Enorma_massiliensis,
348,Selenomonas_noxia,
349,Clostridium_spiroforme,
350,Flavonifractor_sp_An10,
351,Alloprevotella_tannerae,
352,Rhodococcus_erythropolis,
353,Neisseria_perflava,
354,Methanobrevibacter_arboriphilus,
355,Leuconostoc_pseudomesenteroides,
356,Aeromonas_caviae,
357,Porphyromonas_somerae,
358,Leucobacter_komagatae,
359,Actinomyces_sp_ICM47,
360,Staphylococcus_xylosus,
361,Streptococcus_lutetiensis,
362,Acidaminococcus_fermentans,
363,Haemophilus_sputorum,
364,Streptococcus_milleri,
365,Peptococcus_niger,
366,Erysipelothrix_larvae,
367,Brachyspira_sp_CAG_700,
368,Candidatus_Gastranaerophilales_bacterium,
369,Dialister_pneumosintes,
370,Intestinibacter_bartlettii,
371,Aeromonas_dhakensis,
372,Bacillus_sp_FJAT_27916,
373,Clostridium_sp_7_2_43FAA,
374,Parvimonas_sp_oral_taxon_393,
375,Blautia_hansenii,
376,Serratia_liquefaciens,
377,Blautia_coccoides,
378,Clostridium_sp_CAG_413,
379,Clostridium_methylpentosum,
380,Cloacibacillus_porcorum,
381,Streptococcus_pseudopneumoniae,
382,Kluyvera_ascorbata,
383,Anaerococcus_lactolyticus,
384,Aeromonas_veronii,
385,Prevotella_melaninogenica,
386,Oribacterium_parvum,
387,Actinomyces_radicidentis,
388,Clostridium_sp_CAG_632,
389,Neisseria_elongata,
390,Anaerostipes_caccae,
391,Bacteroides_sp_CAG_661,
392,Citrobacter_koseri,
393,Firmicutes_bacterium_CAG_94,
394,Streptococcus_viridans,
395,Eubacterium_infirmum,
396,Eubacterium_sulci,
397,Clostridium_sp_MSTE9,
398,Lachnoclostridium_sp_An118,
399,Granulicatella_adiacens,
400,Veillonella_sp_T11011_6,
401,Anaerobiospirillum_thomasii,
402,Kluyvera_georgiana,
403,Tyzzerella_nexilis,
404,Actinobaculum_sp_oral_taxon_183,
405,Lactobacillus_otakiensis,
406,Candidatus_Gastranaerophilales_bacterium_HUM_9,
407,Gemmiger_sp_An87,
408,Lactonifactor_longoviformis,
409,Flavonifractor_sp_An82,
410,Desulfovibrionaceae_bacterium,
411,Enterococcus_hirae,
412,Chlamydia_ibidis,
413,Anaerococcus_vaginalis,
414,Actinomyces_viscosus,
415,Acinetobacter_schindleri,
416,Pseudoramibacter_alactolyticus,
417,Bifidobacterium_dentium,
418,Enterobacter_bugandensis,
419,Streptococcus_sp_A12,
420,Atopobium_parvulum,
421,Propionibacterium_acidifaciens,
422,Filifactor_alocis,
423,Serratia_marcescens,
424,Acinetobacter_indicus,
425,Alloprevotella_rava,
426,Cloacibacillus_evryensis,
427,Finegoldia_magna,
428,Mogibacterium_timidum,
429,Lachnoanaerobaculum_saburreum,
430,Desulfovibrio_piger,
431,Alistipes_sp_An66,
432,Lactobacillus_fermentum,
433,Actinomyces_sp_HPA0247,
434,Clostridium_saccharolyticum,
435,Bifidobacterium_gallinarum,
436,Brachyspira_pilosicoli,
437,Escherichia_fergusonii,
438,Tannerella_sp_oral_taxon_808,
439,Peptostreptococcus_sp_MV1,
440,Actinomyces_naeslundii,
441,Eubacterium_saphenum,
442,Dysgonomonas_gadei,
443,Leptotrichia_hofstadii,
444,Streptococcus_mutans,
445,Citrobacter_youngae,
446,Bacteroides_stercorirosoris,
447,Scardovia_inopinata,
448,Enterococcus_cecorum,
449,Prevotella_intermedia,
450,Collinsella_massiliensis,
451,Staphylococcus_aureus,
452,Butyricicoccus_pullicaecorum,
453,Atopobium_minutum,
454,Clostridium_neonatale,
455,Hafnia_alvei,
456,Megasphaera_micronuciformis,
457,Megasphaera_hexanoica,
458,Lactobacillus_curvatus,
459,Mitsuokella_multacida,
460,Carnobacterium_divergens,
461,Haemophilus_pittmaniae,
462,Gemella_asaccharolytica,
463,Eubacterium_callanderi,
464,Selenomonas_sputigena,
465,Olsenella_scatoligenes,
466,Enterococcus_asini,
467,Peptostreptococcus_anaerobius,
468,Shewanella_algae,
469,Leuconostoc_gelidum,
470,Actinomyces_sp_oral_taxon_170,
471,Firmicutes_bacterium_CAG_791,
472,Leptotrichia_wadei,
473,Prevotella_sp_CAG_1320,
474,Criibacterium_bergeronii,
475,Ruminococcus_sp_CAG_624,
476,Citrobacter_farmeri,
477,Abiotrophia_defectiva,
478,Firmicutes_bacterium_CAG_238,
479,Rothia_aeria,
480,Corynebacterium_flavescens,
481,Subdoligranulum_variabile,
