,Healthy,Unhealthy
112,Prevotella_sp_F0091,Actinomyces_sp_oral_taxon_414
113,Megasphaera_cerevisiae,Clostridium_hiranonis
114,Bifidobacterium_merycicum,Pyramidobacter_piscolens
115,Gemella_bergeri,Dialister_micraerophilus
116,Desulfovibrio_vulgaris,Providencia_alcalifaciens
117,Bacillus_altitudinis,Cronobacter_dublinensis
118,Prevotella_melaninogenica,Lactobacillus_murinus
119,Lactobacillus_sakei,Cardiobacterium_hominis
120,Aspergillus_cristatus,Staphylococcus_warneri
121,Raoultella_planticola,Kosakonia_oryzae
122,Peptoniphilus_duerdenii,Bacteroides_sp_D2
123,Prevotella_sp_oral_taxon_473,Muribaculum_intestinale
124,Aeromonas_allosaccharophila,Barnesiella_sp_An55
125,Lachnoclostridium_sp_An118,Phascolarctobacterium_sp_CAG_266
126,Pediococcus_pentosaceus,Eubacterium_sp_An11
127,Clostridium_cadaveris,Lactobacillus_equicursoris
128,Leucobacter_komagatae,Pantoea_dispersa
129,Monoglobus_pectinilyticus,Eubacterium_sp_68_3_10
130,Clostridium_sp_CAG_510,Oribacterium_sp_oral_taxon_078
131,Mycobacterium_avium,Veillonellaceae_bacterium_DNF00626
132,Variovorax_paradoxus,Pediococcus_acidilactici
133,Mogibacterium_diversum,Lactobacillus_gastricus
134,Treponema_berlinense,Hungatella_effluvii
135,Actinomyces_sp_HMSC035G02,Proteus_penneri
136,Bosea_vaviloviae,Peptoniphilus_sp_HMSC062D09
137,Bulleidia_extructa,Propionibacterium_acidifaciens
138,Leuconostoc_citreum,Helicobacter_pylori
139,Peptoniphilus_sp_BV3C26,Aeromonas_dhakensis
140,Actinomyces_turicensis,Streptococcus_sinensis
141,Methanobrevibacter_arboriphilus,Subdoligranulum_variabile
142,Bifidobacterium_ruminantium,Prevotella_sp_CAG_755
143,[Collinsella]_massiliensis,Allisonella_histaminiformans
144,Terrisporobacter_othiniensis,Peptoniphilus_lacrimalis
145,Campylobacter_ureolyticus,Desulfovibrio_legallii
146,Proteus_vulgaris,Tropheryma_whipplei
147,Centipeda_periodontii,Citrobacter_sp_50677481
148,Leucobacter_sp_7_1,Clostridium_sp_chh4_2
149,Staphylococcus_sciuri,Pseudomonas_putida_group
150,Proteus_hauseri,Veillonella_rogosae
151,Brevibacterium_linens,
152,Eggerthia_catenaformis,
153,Staphylococcus_xylosus,
154,Prevotella_sp_CAG_1092,
155,Corynebacterium_matruchotii,
156,Lactobacillus_algidus,
157,Enterococcus_raffinosus,
158,Sphingopyxis_terrae,
159,Veillonella_denticariosi,
160,Eubacterium_sp_CAG_786,
161,Clostridium_sp_CAG_413,
162,Lawsonella_clevelandensis,
163,Clostridium_sp_CAG_590,
164,Prevotella_histicola,
165,Streptococcus_lutetiensis,
166,Enterococcus_phoeniculicola,
167,Bacillus_haynesii,
168,Pluralibacter_gergoviae,
169,Actinomyces_sp_oral_taxon_448,
170,Desulfovibrio_sp_An276,
171,Prevotella_denticola,
172,Acinetobacter_lwoffii,
173,Megasphaera_sp_BV3C16_1,
174,Lachnoanaerobaculum_saburreum,
175,Dorea_sp_D27,
176,Staphylococcus_kloosii,
177,Pseudoalteromonas_undina,
178,Leuconostoc_garlicum,
179,Gemmiger_sp_An87,
180,Eubacterium_sulci,
181,Lysinibacillus_sp_B2A1,
182,Prevotella_intermedia,
183,Paraclostridium_bifermentans,
184,Sodalis_praecaptivus,
185,Veillonella_seminalis,
186,Bacteroides_sp_CAG_530,
187,Corynebacterium_flavescens,
188,Methanomassiliicoccales_archaeon_RumEn_M1,
189,Pseudomonas_fluorescens_group,
190,Actinomyces_georgiae,
191,Leuconostoc_mesenteroides,
192,Dysgonomonas_sp_37_18,
193,Ruminococcus_sp_CAG_579,
194,Photobacterium_damselae,
195,Weissella_viridescens,
196,Brevibacterium_aurantiacum,
197,Abiotrophia_defectiva,
198,Eubacterium_coprostanoligenes,
199,Bifidobacterium_pseudolongum,
200,Actinomyces_naeslundii,
201,Phyllobacterium_myrsinacearum,
202,Streptococcus_sp_HMSC034E03,
203,Firmicutes_bacterium_CAG_555,
204,Lactobacillus_mindensis,
205,Enterococcus_malodoratus,
206,Parvimonas_micra,
207,Oscillibacter_sp_PC13,
208,Moraxella_osloensis,
209,Slackia_exigua,
210,Cloacibacterium_normanense,
211,Methanobrevibacter_smithii,
212,Pseudomonas_yamanorum,
213,Peptostreptococcus_sp_MV1,
214,Candidatus_Gastranaerophilales_bacterium_HUM_9,
215,Corynebacterium_casei,
216,Meiothermus_silvanus,
217,Anaerotignum_lactatifermentans,
218,Comamonas_aquatica,
219,Criibacterium_bergeronii,
220,Prevotella_salivae,
221,Lactobacillus_rhamnosus,
222,Actinomyces_radicidentis,
223,Lactococcus_petauri,
224,Fusobacterium_hwasookii,
225,Bacteroides_pectinophilus,
226,Flavonifractor_sp_An306,
227,Lactobacillus_sanfranciscensis,
228,Flavonifractor_sp_An10,
229,Microlunatus_phosphovorus,
230,Varibaculum_cambriense,
231,Synergistes_jonesii,
232,Lactobacillus_kalixensis,
233,Morganella_morganii,
234,Stenotrophomonas_rhizophila,
235,Leptotrichia_sp_oral_taxon_847,
236,Pseudomonas_aeruginosa_group,
237,Cutibacterium_acnes,
238,Alistipes_sp_CAG_831,
239,Bifidobacterium_scardovii,
240,Clostridium_baratii,
241,Acetatifactor_muris,
242,Blautia_sp_An249,
243,Enterococcus_gilvus,
244,Prevotella_sp_885,
245,Actinomyces_oris,
246,Firmicutes_bacterium_CAG_145,
247,Fusobacterium_gonidiaformans,
248,Providencia_rettgeri,
249,Arcobacter_butzleri,
250,Mogibacterium_timidum,
251,Rhodococcus_erythropolis,
252,Porphyromonas_somerae,
253,Tepidimonas_fonticaldi,
254,Haemophilus_influenzae,
255,Elizabethkingia_anophelis,
256,Lactobacillus_crustorum,
257,Weissella_cibaria,
258,Actinomyces_massiliensis,
259,Vibrio_kanaloae,
260,Escherichia_marmotae,
261,Oenococcus_alcoholitolerans,
262,Alkaliphilus_oremlandii,
263,Alloprevotella_tannerae,
264,Aeromonas_veronii,
265,Pseudomonas_lundensis,
266,Porphyromonas_gingivalis,
267,Neisseria_polysaccharea,
268,Acinetobacter_parvus,
269,Leptotrichia_sp_oral_taxon_879,
270,Barnesiella_sp_An22,
271,Bifidobacterium_animalis,
272,Staphylococcus_succinus,
273,Scardovia_inopinata,
274,Aeromonas_hydrophila,
275,Prevotella_nigrescens,
276,Actinomyces_sp_oral_taxon_170,
277,Helicobacter_pullorum,
278,Bacillus_cereus_group,
279,Neisseria_elongata,
280,Mycolicibacterium_obuense,
281,Actinomyces_viscosus,
282,Fusobacterium_naviforme,
283,Enterococcus_sulfureus,
284,Ruminococcus_champanellensis,
285,Lactobacillus_delbrueckii,
286,Dialister_invisus,
287,Pantoea_agglomerans,
288,Alloscardovia_omnicolens,
289,Clostridium_sp_CAG_632,
290,Chlamydia_ibidis,
291,Selenomonas_sp_FOBRC6,
292,Methanosphaera_cuniculi,
293,Treponema_succinifaciens,
294,Eubacteriaceae_bacterium_CHKCI005,
295,Parabacteroides_chinchillae,
296,Clostridium_sp_CAG_678,
297,Selenomonas_flueggei,
298,Blautia_hydrogenotrophica,
299,Pyrococcus_yayanosii,
300,Dialister_pneumosintes,
301,Peptococcus_niger,
302,Prevotella_timonensis,
303,Streptococcus_mutans,
304,Prevotella_sp_CAG_485,
305,Harryflintia_acetispora,
306,Escherichia_albertii,
307,Lachnospiraceae_bacterium_oral_taxon_096,
308,Enterococcus_pseudoavium,
309,Butyrivibrio_sp_CAG_318,
310,Megasphaera_sp_DISK_18,
311,Clostridium_spiroforme,
312,Prevotella_sp_CAG_5226,
313,Prevotella_sp_CAG_873,
314,Haemophilus_parahaemolyticus,
315,Candidatus_Methanomassiliicoccus_intestinalis,
316,Acinetobacter_pittii,
317,Lactobacillus_animalis,
318,Corynebacterium_variabile,
319,Filifactor_alocis,
320,Dysgonomonas_mossii,
321,Corynebacterium_amycolatum,
322,Prevotella_jejuni,
323,Aeromonas_caviae,
324,Sphingopyxis_granuli,
325,Actinomyces_sp_oral_taxon_181,
326,Klebsiella_quasivariicola,
327,Lactococcus_piscium,
328,Firmicutes_bacterium_CAG_424,
329,Anaerostipes_caccae,
330,Kluyvera_georgiana,
331,Streptococcus_salivarius_CAG_79,
332,Lactococcus_garvieae,
333,Lactobacillus_pontis,
334,Arcobacter_cryaerophilus,
335,Anaeromassilibacillus_sp_An172,
336,Fusobacterium_necrophorum,
337,Leuconostoc_suionicum,
338,Lactococcus_lactis,
339,Flavonifractor_sp_An82,
340,Sharpea_azabuensis,
341,Prevotella_multiformis,
342,Actinomyces_hongkongensis,
343,Kocuria_marina,
344,Actinomyces_sp_ICM47,
345,Helicobacter_cinaedi,
346,Methanosphaera_stadtmanae,
347,Kluyvera_cryocrescens,
348,Lactobacillus_kefiranofaciens,
349,Actinomyces_sp_oral_taxon_897,
350,Streptococcus_thermophilus,
351,Chryseobacterium_sp_VAUSW3,
352,Brachybacterium_alimentarium,
353,Pseudoalteromonas_nigrifaciens,
354,Sporanaerobacter_sp_PP17_6a,
355,Kocuria_indica,
356,Staphylococcus_hominis,
357,Leptotrichia_hofstadii,
358,Anaerococcus_vaginalis,
359,Streptococcus_downei,
360,Streptococcus_equinus,
361,Actinotignum_timonense,
362,Ruminococcus_sp_CAG_624,
363,Denitrobacterium_detoxificans,
364,Parvimonas_sp_oral_taxon_393,
365,Bacteroides_heparinolyticus,
366,Dorea_sp_CAG_317,
367,Selenomonas_sputigena,
