,Healthy,Unhealthy
64,Firmicutes_bacterium_CAG_646,Clostridium_sp_CAG_411
65,Romboutsia_ilealis,Desulfovibrio_piger
66,Rothia_dentocariosa,Clostridium_sp_CAG_510
67,Pseudocitrobacter_faecalis,Bacteroides_pectinophilus
68,Campylobacter_showae,Variovorax_paradoxus
69,Staphylococcus_gallinarum,Treponema_berlinense
70,Lactobacillus_curvatus,Stenotrophomonas_rhizophila
71,Mitsuokella_jalaludinii,Klebsiella_variicola_CAG_634
72,Abiotrophia_sp_HMSC24B09,Helicobacter_sp_11_8110
73,Lactococcus_raffinolactis,Actinomyces_meyeri
74,Prevotella_sp_CAG_1058,Cutibacterium_acnes
75,Bifidobacterium_breve,Lactococcus_garvieae
76,Veillonella_tobetsuensis,Enterococcus_thailandicus
77,Parabacteroides_sp_426_9,Clostridium_baratii
78,Bacteroides_cellulosilyticus,Bifidobacterium_ruminantium
79,Eubacterium_callanderi,Prevotella_sp_885
80,Streptococcus_pneumoniae,Eubacterium_infirmum
81,Corynebacterium_glutamicum,Anaerotruncus_sp_CAG_528
82,Actinomyces_sp_HPA0247,Arcobacter_butzleri
83,Prevotella_sp_CAG_1185,Rhodococcus_erythropolis
84,Raoultella_ornithinolytica,Porphyromonas_somerae
85,Leuconostoc_pseudomesenteroides,Enterococcus_hirae
86,Cardiobacterium_valvarum,Haemophilus_influenzae
87,Bacteroides_dorei,Streptococcus_macedonicus
88,Prevotella_oralis,Clostridium_ventriculi
89,Actinomyces_graevenitzii,Enterococcus_cecorum
90,Streptococcus_cristatus,Prevotella_sp_CAG_1092
91,Citrobacter_braakii,Corynebacterium_matruchotii
92,Streptococcus_oralis,Holdemanella_biformis
93,Streptococcus_sp_HMSC067H01,Gemella_asaccharolytica
94,Bifidobacterium_bifidum,Campylobacter_upsaliensis
95,Prevotella_pallens,Escherichia_marmotae
96,Leuconostoc_gelidum,Brachyspira_pilosicoli
97,Lactobacillus_gasseri,Clostridium_sp_CAG_964
98,Clostridium_butyricum,Ruminococcus_sp_CAG_563
99,Bacillus_sp_FJAT_27916,Chryseobacterium_scophthalmum
100,Eubacterium_brachy,Escherichia_fergusonii
101,Thermus_scotoductus,Eubacterium_sp_CAG_786
102,Actinobaculum_sp_oral_taxon_183,Clostridium_sp_CAG_413
103,Haemophilus_paraphrohaemolyticus,Roseburia_sp_CAG_182
104,Acinetobacter_indicus,Clostridium_sp_CAG_590
105,Lactobacillus_reuteri,Actinomyces_sp_oral_taxon_414
106,Clostridium_clostridioforme,Streptococcus_lutetiensis
107,Bacteroides_intestinalis,Oscillibacter_sp_CAG_241
108,Prevotella_bivia,Ruminococcus_sp_CAG_403
109,Bacteroides_faecis_CAG_32,Fusobacterium_equinum
110,Collinsella_intestinalis,Firmicutes_bacterium_CAG_170
111,Actinomyces_odontolyticus,Bacteroides_sp_CAG_598
112,Acinetobacter_junii,Comamonas_thiooxydans
113,Tannerella_sp_oral_taxon_808,Weissella_confusa
114,Carnobacterium_divergens,Alistipes_sp_An66
115,Eubacterium_nodatum,Pantoea_dispersa
116,Butyricimonas_synergistica,Prevotella_sp_CAG_520
117,Parascardovia_denticolens,Prevotella_copri
118,Prevotella_corporis,Streptococcus_pyogenes
119,Prevotella_sp_oral_taxon_306,Ochrobactrum_anthropi
120,Bifidobacterium_gallinarum,Peptoniphilus_sp_HMSC062D09
121,Clostridium_aldenense,Corynebacterium_accolens
122,Stenotrophomonas_maltophilia,Prevotella_sp_CAG_279
123,Bacteroides_galacturonicus,Microvirgula_aerodenitrificans
124,Citrobacter_portucalensis,Ruminococcus_sp_CAG_624
125,Clostridium_symbiosum,Helicobacter_pylori
126,Lachnoclostridium_sp_An14,Catenibacterium_mitsuokai
127,Odoribacter_laneus,Ruminococcus_sp_CAG_330
128,Prevotella_disiens,Ruminococcus_champanellensis
129,Klebsiella_oxytoca,Neisseria_macacae
130,Streptococcus_sp_HPH0090,Prevotella_stercorea
131,Lawsonibacter_asaccharolyticus,
132,Porphyromonas_asaccharolytica,
133,Clostridium_sp_CAG_167,
134,Geobacillus_stearothermophilus,
135,Stomatobaculum_longum,
136,Bacteroides_ovatus,
137,Eisenbergiella_tayi,
138,Leuconostoc_lactis,
139,Alistipes_indistinctus,
140,Phascolarctobacterium_faecium,
141,Treponema_maltophilum,
142,Aggregatibacter_sp_oral_taxon_458,
143,Lactobacillus_otakiensis,
144,Fusobacterium_periodonticum,
145,Subdoligranulum_variabile,
146,Prevotella_sp_CAG_755,
147,Fusicatenibacter_saccharivorans,
148,Atopobium_deltae,
149,Alloprevotella_rava,
150,Streptococcus_massiliensis,
151,Tyzzerella_sp_An114,
152,Bacteroides_nordii,
153,Bacteroides_faecis,
154,Sellimonas_intestinalis,
155,Aeromonas_media,
156,Gardnerella_vaginalis,
157,Pseudoalteromonas_tetraodonis,
158,Fusobacterium_ulcerans,
159,Streptococcus_gordonii,
160,Streptococcus_sobrinus,
161,Clostridium_disporicum,
162,Propionibacterium_freudenreichii,
163,Enterococcus_faecium,
164,Megamonas_funiformis,
165,Fusobacterium_varium,
166,Enterococcus_devriesei,
167,Staphylococcus_aureus,
168,Megasphaera_hexanoica,
169,Prevotella_buccae,
170,Eubacterium_maltosivorans,
171,Fusobacterium_mortiferum,
172,Massiliomicrobiota_timonensis,
173,Streptococcus_sp_oral_taxon_056,
174,Lachnospiraceae_bacterium_2_1_46FAA,
175,Lactobacillus_farciminis,
176,Bifidobacterium_kashiwanohense,
177,Lactobacillus_parabuchneri,
178,Granulicatella_adiacens,
179,Prevotella_oris,
180,Parabacteroides_distasonis,
181,Dysgonomonas_gadei,
182,Clostridium_neonatale,
183,Bacteroides_sp_OM05_12,
184,Anaeroglobus_geminatus,
185,Streptococcus_sp_M334,
186,Lactobacillus_ultunensis,
187,Clostridium_sp_MSTE9,
188,Bilophila_wadsworthia,
189,Bacteroides_stercorirosoris,
190,Methanosphaera_sp_SHI1033,
191,Gemella_bergeri,
192,Butyricimonas_virosa,
193,Prevotella_melaninogenica,
194,Clostridium_sp_CAG_58,
195,Lactobacillus_sakei,
196,Raoultella_planticola,
197,Atopobium_minutum,
198,Megamonas_hypermegale,
199,Clostridium_scindens,
200,Bifidobacterium_dentium,
201,Peptoniphilus_duerdenii,
202,Prevotella_sp_oral_taxon_473,
203,Bacteroides_massiliensis,
204,Aeromonas_allosaccharophila,
205,Lachnoclostridium_sp_An118,
206,Lactobacillus_salivarius,
207,Eikenella_corrodens,
208,Pediococcus_pentosaceus,
209,Ruthenibacterium_lactatiformans,
210,Streptococcus_sp_HMSC071D03,
211,Citrobacter_youngae,
212,Blautia_coccoides,
213,Leucobacter_komagatae,
214,Monoglobus_pectinilyticus,
215,Alistipes_finegoldii,
216,Ruminococcaceae_bacterium_D16,
217,Prevotella_sp_CAG_617,
218,Sutterella_parvirubra,
219,Mogibacterium_diversum,
220,Clostridiales_bacterium_CHKCI006,
221,Clostridium_lavalense,
222,Actinomyces_sp_HMSC035G02,
223,Collinsella_stercoris,
224,Blautia_producta,
225,Bosea_vaviloviae,
226,Bulleidia_extructa,
227,Leuconostoc_citreum,
228,Eubacterium_sp_CAG_274,
229,Faecalicoccus_pleomorphus,
230,Actinomyces_turicensis,
231,Citrobacter_sp_MGH106,
232,Methanobrevibacter_arboriphilus,
233,Bacteroides_sartorii,
234,Hafnia_alvei,
235,Flavonifractor_sp_An100,
236,[Collinsella]_massiliensis,
237,Terrisporobacter_othiniensis,
238,Campylobacter_ureolyticus,
239,Proteus_vulgaris,
240,Tyzzerella_nexilis,
241,Bacteroides_sp_43_108,
242,Centipeda_periodontii,
243,Leucobacter_sp_7_1,
244,Gemella_haemolysans,
245,Streptococcus_sp_oral_taxon_058,
246,Dialister_succinatiphilus,
247,Proteus_hauseri,
248,Vibrio_fluvialis,
249,Brevibacterium_linens,
250,Eggerthia_catenaformis,
251,Staphylococcus_xylosus,
252,Anaerococcus_lactolyticus,
253,Lautropia_mirabilis,
254,Granulicatella_elegans,
255,Peptostreptococcus_anaerobius,
256,Blautia_hansenii,
257,Sphingopyxis_terrae,
258,Streptococcus_milleri,
259,Christensenella_minuta,
260,Neisseria_sicca,
261,Eggerthella_lenta,
262,Veillonella_atypica,
263,Lawsonella_clevelandensis,
264,Eisenbergiella_massiliensis,
265,Corynebacterium_argentoratense,
266,Lactobacillus_mucosae,
267,Clostridium_hiranonis,
268,Lactobacillus_acidophilus,
269,Prevotella_histicola,
270,Enterococcus_phoeniculicola,
271,Leclercia_adecarboxylata,
272,Alistipes_inops,
273,Anaerofustis_stercorihominis,
274,Prevotella_sp_CAG_1031,
275,Atopobium_vaginae,
276,Bacillus_haynesii,
277,Bacteroides_thetaiotaomicron,
278,Citrobacter_koseri,
279,Alistipes_shahii,
280,Eubacterium_ventriosum,
281,Phascolarctobacterium_sp_CAG_266,
282,Actinomyces_sp_oral_taxon_448,
283,Campylobacter_gracilis,
284,Candidatus_Gastranaerophilales_bacterium,
285,Rikenella_microfusus,
286,Desulfovibrio_sp_An276,
287,Prevotella_denticola,
288,Faecalicatena_orotica,
289,Bacteroides_clarus,
290,Pseudoflavonifractor_sp_An184,
291,Lachnoanaerobaculum_saburreum,
292,Hungatella_effluvii,
293,Dorea_sp_D27,
294,Clostridium_paraputrificum,
295,Kluyvera_ascorbata,
296,Citrobacter_amalonaticus,
297,Parabacteroides_gordonii,
298,Parabacteroides_merdae,
299,Staphylococcus_kloosii,
300,Leuconostoc_garlicum,
301,Streptococcus_sinensis,
302,Gemmiger_sp_An87,
303,Eubacterium_sulci,
304,Lysinibacillus_sp_B2A1,
305,Prevotella_intermedia,
306,Paraclostridium_bifermentans,
307,Sodalis_praecaptivus,
308,Ruminococcus_gnavus,
309,Corynebacterium_flavescens,
310,Lactonifactor_longoviformis,
311,Methanomassiliicoccales_archaeon_RumEn_M1,
312,Streptococcus_parasanguinis,
313,Acidaminococcus_sp_CAG_542,
314,Leuconostoc_mesenteroides,
315,Gemmiger_sp_An194,
316,Streptococcus_vestibularis,
317,Clostridioides_difficile,
318,Dysgonomonas_sp_37_18,
319,Intestinimonas_butyriciproducens,
320,Veillonella_dispar,
321,Turicibacter_sanguinis,
322,Photobacterium_damselae,
323,Weissella_viridescens,
324,Brevibacterium_aurantiacum,
325,Abiotrophia_defectiva,
326,Lachnoclostridium_sp_An138,
327,Parabacteroides_goldsteinii,
328,Clostridium_bolteae,
329,Bifidobacterium_pseudolongum,
330,Actinomyces_naeslundii,
331,Bacteroides_caccae,
332,Bacteroides_sp_CAG_661,
333,Phyllobacterium_myrsinacearum,
334,Leuconostoc_carnosum,
335,Bacteroides_oleiciplenus,
336,Streptococcus_sp_HMSC034E03,
337,Shuttleworthia_satelles,
338,Adlercreutzia_equolifaciens,
339,Bacteroides_sp_CAG_144,
340,Actinomyces_sp_S6_Spd3,
341,Prevotella_oulorum,
342,Streptococcus_agalactiae,
343,Enterococcus_malodoratus,
344,Clostridium_bolteae_CAG_59,
345,Parvimonas_micra,
346,Bacteroides_stercoris,
347,Oscillibacter_sp_PC13,
348,Lactobacillus_rogosae,
349,Pseudoflavonifractor_capillosus,
350,Slackia_exigua,
351,Sneathia_amnii,
352,Cloacibacterium_normanense,
353,Solobacterium_moorei,
354,Barnesiella_intestinihominis,
355,Megasphaera_elsdenii,
356,Aggregatibacter_aphrophilus,
357,Peptostreptococcus_stomatis,
358,Proteobacteria_bacterium_CAG_139,
359,Turicimonas_muris,
360,Peptostreptococcus_sp_MV1,
361,Corynebacterium_casei,
362,Meiothermus_silvanus,
363,Acidaminococcus_intestini,
364,Anaerotignum_lactatifermentans,
365,Clostridium_celatum,
366,Prevotella_salivae,
367,Criibacterium_bergeronii,
368,Citrobacter_farmeri,
369,Haemophilus_sputorum,
370,Lactobacillus_rhamnosus,
371,Actinomyces_radicidentis,
372,Fusobacterium_hwasookii,
373,Oribacterium_parvum,
374,Prevotella_buccalis,
375,Lactobacillus_sanfranciscensis,
376,Citrobacter_pasteurii,
377,Klebsiella_michiganensis,
378,Oxalobacter_formigenes,
379,Flavonifractor_sp_An10,
380,Citrobacter_freundii,
381,Microlunatus_phosphovorus,
382,Lactobacillus_paragasseri,
383,Plesiomonas_shigelloides,
384,Leptotrichia_sp_oral_taxon_847,
385,Pseudomonas_aeruginosa_group,
386,Neisseria_flavescens,
387,Alistipes_sp_CAG_831,
388,Bifidobacterium_scardovii,
389,Clostridium_hylemonae,
390,Absiella_dolichum,
391,Blautia_sp_An249,
392,Bacteroides_salanitronis,
393,Acetatifactor_muris,
394,Enterococcus_gilvus,
395,Actinomyces_oris,
396,Firmicutes_bacterium_CAG_145,
397,Fusobacterium_gonidiaformans,
398,Lactobacillus_johnsonii,
399,Streptococcus_viridans,
400,Odoribacter_splanchnicus,
401,Succinatimonas_hippei,
402,Mogibacterium_timidum,
403,Streptococcus_sp_F0442,
404,Lactobacillus_crustorum,
405,Eubacterium_hallii,
406,Alistipes_onderdonkii,
407,Streptococcus_anginosus_group,
408,Coprobacter_secundus,
409,Roseburia_sp_CAG_303,
410,Citrobacter_werkmanii,
411,Oenococcus_alcoholitolerans,
412,Cloacibacillus_porcorum,
413,Asaccharobacter_celatus,
414,Megasphaera_stantonii,
415,Alkaliphilus_oremlandii,
416,Alloprevotella_tannerae,
417,Parvimonas_sp_KA00067,
418,Aeromonas_veronii,
419,Bacteroides_coprophilus,
420,Megasphaera_micronuciformis,
421,Enorma_massiliensis,
422,Enterococcus_gallinarum,
423,Porphyromonas_gingivalis,
424,Pyramidobacter_piscolens,
425,Acinetobacter_parvus,
426,Neisseria_polysaccharea,
427,Paraprevotella_xylaniphila,
428,Leptotrichia_sp_oral_taxon_879,
429,Gordonibacter_pamelaeae,
430,Bifidobacterium_thermacidophilum,
431,Paraprevotella_clara,
432,Bifidobacterium_animalis,
433,Scardovia_inopinata,
434,Eubacterium_sp_CAG_38,
435,Aeromonas_hydrophila,
436,Enterococcus_durans,
437,Bacteroides_plebeius,
438,Prevotella_nigrescens,
439,Actinomyces_sp_oral_taxon_170,
440,Sanguibacteroides_justesenii,
441,Bacillus_cereus_group,
442,Lactobacillus_gastricus,
443,Bacteroides_finegoldii,
444,Lachnoclostridium_sp_An131,
445,Neisseria_elongata,
446,Mycolicibacterium_obuense,
447,Fusobacterium_naviforme,
448,Propionibacterium_acidifaciens,
449,Lactobacillus_gallinarum,
450,Anaeromassilibacillus_sp_An250,
451,Aeromonas_dhakensis,
452,Clostridium_asparagiforme,
453,Peptoniphilus_lacrimalis,
454,Lactobacillus_delbrueckii,
455,Dialister_invisus,
456,Fusobacterium_nucleatum,
457,Streptococcus_sanguinis,
458,Bacteroides_sp_OM08_11,
459,Veillonella_rogosae,
460,Alloscardovia_omnicolens,
461,Chlamydia_ibidis,
462,Selenomonas_sp_FOBRC6,
463,Methanosphaera_cuniculi,
464,Marvinbryantia_formatexigens,
465,Eubacteriaceae_bacterium_CHKCI005,
466,Parabacteroides_chinchillae,
467,Clostridium_sp_CAG_678,
468,Selenomonas_flueggei,
469,Bacteroidales_bacterium_KA00251,
470,Blautia_hydrogenotrophica,
471,Tissierellia_bacterium_KA00581,
472,Clostridium_sp_CAG_242,
473,Dialister_pneumosintes,
474,Peptococcus_niger,
475,Prevotella_timonensis,
476,Lactobacillus_iners,
477,Streptococcus_mutans,
478,Prevotella_sp_CAG_485,
479,Streptococcus_peroris,
480,Harryflintia_acetispora,
481,Lachnospiraceae_bacterium_oral_taxon_096,
482,Clostridium_innocuum,
483,Acidaminococcus_fermentans,
484,Fusobacterium_sp_oral_taxon_370,
485,Flavonifractor_plautii,
486,Enterococcus_pseudoavium,
487,Pyramidobacter_sp_C12_8,
488,Actinomyces_sp_oral_taxon_180,
489,Lactobacillus_crispatus,
490,Megasphaera_sp_DISK_18,
491,Erysipelothrix_larvae,
492,Clostridium_spiroforme,
493,Bacteroides_xylanisolvens,
494,Alistipes_sp_An31A,
495,Roseburia_sp_CAG_309,
496,Candidatus_Methanomassiliicoccus_intestinalis,
497,Gemella_morbillorum,
498,Desulfovibrio_fairfieldensis,
499,Corynebacterium_variabile,
500,Clostridium_sp_CAG_299,
501,Filifactor_alocis,
502,Ruminococcaceae_bacterium_D5,
503,Candidatus_Stoquefichus_sp_KLE1796,
504,Dysgonomonas_mossii,
505,Firmicutes_bacterium_CAG_94,
506,Corynebacterium_amycolatum,
507,Dialister_sp_CAG_357,
508,Prevotella_jejuni,
509,Enterorhabdus_caecimuris,
510,Streptococcus_sp_NLAE_zl_C503,
511,Actinomyces_sp_oral_taxon_181,
512,Bacteroides_vulgatus,
513,Cloacibacillus_evryensis,
514,Streptococcus_sp_A12,
515,Lactococcus_piscium,
516,Bacteroides_uniformis,
517,Firmicutes_bacterium_CAG_424,
518,Blautia_wexlerae,
519,Anaerostipes_caccae,
520,Parabacteroides_sp_CAG_409,
521,Bifidobacterium_pseudocatenulatum,
522,Coprobacillus_cateniformis,
523,Bacteroides_eggerthii,
524,Mogibacterium_pumilum,
525,Eubacterium_limosum,
526,Oribacterium_sinus,
527,Anaerotruncus_colihominis,
528,Clostridium_sp_7_2_43FAA,
529,Prevotella_colorans,
530,Serratia_marcescens,
531,Campylobacter_concisus,
532,Streptococcus_australis,
533,Prevotella_sp_CAG_1320,
534,Clostridium_sp_D5,
535,Veillonella_sp_T11011_6,
536,Anaeromassilibacillus_sp_An172,
537,Dielma_fastidiosa,
538,Fusobacterium_necrophorum,
539,Lactococcus_lactis,
540,Flavonifractor_sp_An82,
541,Prevotella_multiformis,
542,Erysipelatoclostridium_ramosum,
543,Veillonella_infantium,
544,Actinomyces_sp_ICM47,
545,Lactobacillus_vaginalis,
546,Helicobacter_cinaedi,
547,Enterococcus_avium,
548,Clostridium_leptum,
549,Proteus_mirabilis,
550,Akkermansia_muciniphila,
551,Kluyvera_cryocrescens,
552,Prevotella_sp_CAG_891,
553,Atopobium_parvulum,
554,Atopobium_rimae,
555,Veillonella_rodentium,
556,Ruminococcus_lactaris,
557,Actinomyces_sp_oral_taxon_897,
558,Clostridiales_bacterium_1_7_47FAA,
559,Holdemania_filiformis,
560,Streptococcus_thermophilus,
561,Dialister_micraerophilus,
562,Brachybacterium_alimentarium,
563,Bifidobacterium_adolescentis,
564,Sporanaerobacter_sp_PP17_6a,
565,Kocuria_indica,
566,Finegoldia_magna,
567,Streptococcus_mitis,
568,Bifidobacterium_catenulatum,
569,Bacteroides_sp_D2,
570,Mitsuokella_sp_oral_taxon_131,
571,Alistipes_putredinis,
572,Enterobacter_bugandensis,
573,Enterococcus_casseliflavus,
574,Lactobacillus_equicursoris,
575,Citrobacter_europaeus,
576,Pediococcus_acidilactici,
577,Leptotrichia_hofstadii,
578,Bifidobacterium_angulatum,
579,Anaerococcus_vaginalis,
580,Eubacterium_dolichum_CAG_375,
581,Streptococcus_downei,
582,Catabacter_hongkongensis,
583,Streptococcus_equinus,
584,Actinotignum_timonense,
585,Eubacterium_saphenum,
586,Olsenella_uli,
587,Bifidobacterium_longum,
588,Bacteroides_coprocola,
589,Allisonella_histaminiformans,
590,Parvimonas_sp_oral_taxon_393,
591,Bacteroides_heparinolyticus,
592,Haemophilus_pittmaniae,
593,Clostridium_sp_chh4_2,
594,Rothia_mucilaginosa,
595,Dorea_sp_CAG_317,
596,Selenomonas_sputigena,
