,Healthy,Unhealthy
121,Citrobacter_portucalensis,Anoxybacillus_flavithermus
122,Clostridium_symbiosum,Peptoniphilus_sp_HMSC062D09
123,Lachnoclostridium_sp_An14,Corynebacterium_accolens
124,Odoribacter_laneus,Prevotella_sp_CAG_279
125,Prevotella_disiens,Microvirgula_aerodenitrificans
126,Klebsiella_oxytoca,Helicobacter_pylori
127,Streptococcus_sp_HPH0090,Catenibacterium_mitsuokai
128,Lawsonibacter_asaccharolyticus,Ruminococcus_sp_CAG_330
129,Oribacterium_asaccharolyticum,Ruminococcus_champanellensis
130,Porphyromonas_asaccharolytica,Neisseria_macacae
131,Clostridium_sp_CAG_167,Prevotella_stercorea
132,Geobacillus_stearothermophilus,
133,Stomatobaculum_longum,
134,Bacteroides_ovatus,
135,Eisenbergiella_tayi,
136,Leuconostoc_lactis,
137,Alistipes_indistinctus,
138,Phascolarctobacterium_faecium,
139,Treponema_maltophilum,
140,Aggregatibacter_sp_oral_taxon_458,
141,Lactobacillus_otakiensis,
142,Fusobacterium_periodonticum,
143,Subdoligranulum_variabile,
144,Prevotella_sp_CAG_755,
145,Fusicatenibacter_saccharivorans,
146,Alloprevotella_rava,
147,Streptococcus_massiliensis,
148,Tyzzerella_sp_An114,
149,Bacteroides_nordii,
150,Bacteroides_faecis,
151,Sellimonas_intestinalis,
152,Aeromonas_media,
153,Gardnerella_vaginalis,
154,Fusobacterium_ulcerans,
155,Streptococcus_gordonii,
156,Streptococcus_sobrinus,
157,Clostridium_disporicum,
158,Propionibacterium_freudenreichii,
159,Enterococcus_faecium,
160,Megamonas_funiformis,
161,Fusobacterium_varium,
162,Megasphaera_hexanoica,
163,Prevotella_buccae,
164,Fusobacterium_mortiferum,
165,Massiliomicrobiota_timonensis,
166,Streptococcus_sp_oral_taxon_056,
167,Lachnospiraceae_bacterium_2_1_46FAA,
168,Bifidobacterium_kashiwanohense,
169,Lactobacillus_parabuchneri,
170,Granulicatella_adiacens,
171,Prevotella_oris,
172,Parabacteroides_distasonis,
173,Macrococcus_caseolyticus,
174,Dysgonomonas_gadei,
175,Clostridium_neonatale,
176,Bacteroides_sp_OM05_12,
177,Anaeroglobus_geminatus,
178,Streptococcus_sp_M334,
179,Lactobacillus_ultunensis,
180,Clostridium_sp_MSTE9,
181,Bilophila_wadsworthia,
182,Bacteroides_stercorirosoris,
183,Fretibacterium_fastidiosum,
184,Methanosphaera_sp_SHI1033,
185,Gemella_bergeri,
186,Butyricimonas_virosa,
187,Prevotella_melaninogenica,
188,Clostridium_sp_CAG_58,
189,Lactobacillus_sakei,
190,Raoultella_planticola,
191,Atopobium_minutum,
192,Megamonas_hypermegale,
193,Clostridium_scindens,
194,Bifidobacterium_dentium,
195,Prevotella_sp_oral_taxon_473,
196,Bacteroides_massiliensis,
197,Aeromonas_allosaccharophila,
198,Lachnoclostridium_sp_An118,
199,Lactobacillus_salivarius,
200,Eikenella_corrodens,
201,Pediococcus_pentosaceus,
202,Ruthenibacterium_lactatiformans,
203,Streptococcus_sp_HMSC071D03,
204,Citrobacter_youngae,
205,Blautia_coccoides,
206,Monoglobus_pectinilyticus,
207,Alistipes_finegoldii,
208,Ruminococcaceae_bacterium_D16,
209,Prevotella_sp_CAG_617,
210,Sutterella_parvirubra,
211,Mogibacterium_diversum,
212,Clostridiales_bacterium_CHKCI006,
213,Clostridium_lavalense,
214,Actinomyces_sp_HMSC035G02,
215,Collinsella_stercoris,
216,Blautia_producta,
217,Bosea_vaviloviae,
218,Bulleidia_extructa,
219,Leuconostoc_citreum,
220,Eubacterium_sp_CAG_274,
221,Faecalicoccus_pleomorphus,
222,Actinomyces_turicensis,
223,Citrobacter_sp_MGH106,
224,Methanobrevibacter_arboriphilus,
225,Bacteroides_sartorii,
226,Hafnia_alvei,
227,Flavonifractor_sp_An100,
228,[Collinsella]_massiliensis,
229,Terrisporobacter_othiniensis,
230,Campylobacter_ureolyticus,
231,Proteus_vulgaris,
232,Tyzzerella_nexilis,
233,Bacteroides_sp_43_108,
234,Centipeda_periodontii,
235,Gemella_haemolysans,
236,Streptococcus_sp_oral_taxon_058,
237,Dialister_succinatiphilus,
238,Staphylococcus_sciuri,
239,Vibrio_fluvialis,
240,Eggerthia_catenaformis,
241,Staphylococcus_xylosus,
242,Anaerococcus_lactolyticus,
243,Granulicatella_elegans,
244,Peptostreptococcus_anaerobius,
245,Blautia_hansenii,
246,Sphingopyxis_terrae,
247,Christensenella_minuta,
248,Neisseria_sicca,
249,Eggerthella_lenta,
250,Veillonella_atypica,
251,Lawsonella_clevelandensis,
252,Eisenbergiella_massiliensis,
253,Corynebacterium_argentoratense,
254,Lactobacillus_mucosae,
255,Clostridium_hiranonis,
256,Lactobacillus_acidophilus,
257,Prevotella_histicola,
258,Enterococcus_phoeniculicola,
259,Leclercia_adecarboxylata,
260,Alistipes_inops,
261,Anaerofustis_stercorihominis,
262,Prevotella_sp_CAG_1031,
263,Atopobium_vaginae,
264,Bacillus_haynesii,
265,Bacteroides_thetaiotaomicron,
266,Alistipes_shahii,
267,Eubacterium_ventriosum,
268,Phascolarctobacterium_sp_CAG_266,
269,Campylobacter_gracilis,
270,Candidatus_Gastranaerophilales_bacterium,
271,Rikenella_microfusus,
272,Oribacterium_sp_oral_taxon_078,
273,Desulfovibrio_sp_An276,
274,Prevotella_denticola,
275,Acinetobacter_lwoffii,
276,Faecalicatena_orotica,
277,Bacteroides_clarus,
278,Pseudoflavonifractor_sp_An184,
279,Lachnoanaerobaculum_saburreum,
280,Hungatella_effluvii,
281,Dorea_sp_D27,
282,Clostridium_paraputrificum,
283,Kluyvera_ascorbata,
284,Citrobacter_amalonaticus,
285,Parabacteroides_gordonii,
286,Parabacteroides_merdae,
287,Leuconostoc_garlicum,
288,Streptococcus_sinensis,
289,Gemmiger_sp_An87,
290,Eubacterium_sulci,
291,Lysinibacillus_sp_B2A1,
292,Sodalis_praecaptivus,
293,Paraclostridium_bifermentans,
294,Ruminococcus_gnavus,
295,Lactonifactor_longoviformis,
296,Methanomassiliicoccales_archaeon_RumEn_M1,
297,Streptococcus_parasanguinis,
298,Acidaminococcus_sp_CAG_542,
299,Leuconostoc_mesenteroides,
300,Gemmiger_sp_An194,
301,Streptococcus_vestibularis,
302,Clostridioides_difficile,
303,Dysgonomonas_sp_37_18,
304,Intestinimonas_butyriciproducens,
305,Veillonella_dispar,
306,Turicibacter_sanguinis,
307,Photobacterium_damselae,
308,Abiotrophia_defectiva,
309,Lachnoclostridium_sp_An138,
310,Parabacteroides_goldsteinii,
311,Clostridium_bolteae,
312,Bifidobacterium_pseudolongum,
313,Actinomyces_naeslundii,
314,Bacteroides_caccae,
315,Bacteroides_sp_CAG_661,
316,Leuconostoc_carnosum,
317,Bacteroides_oleiciplenus,
318,Streptococcus_sp_HMSC034E03,
319,Shuttleworthia_satelles,
320,Adlercreutzia_equolifaciens,
321,Bacteroides_sp_CAG_144,
322,Actinomyces_sp_S6_Spd3,
323,Prevotella_oulorum,
324,Streptococcus_agalactiae,
325,Enterococcus_malodoratus,
326,Clostridium_bolteae_CAG_59,
327,Parvimonas_micra,
328,Bacteroides_stercoris,
329,Oscillibacter_sp_PC13,
330,Lactobacillus_rogosae,
331,Pseudoflavonifractor_capillosus,
332,Slackia_exigua,
333,Sneathia_amnii,
334,Solobacterium_moorei,
335,Barnesiella_intestinihominis,
336,Megasphaera_elsdenii,
337,Aggregatibacter_aphrophilus,
338,Peptostreptococcus_stomatis,
339,Proteobacteria_bacterium_CAG_139,
340,Turicimonas_muris,
341,Peptostreptococcus_sp_MV1,
342,Corynebacterium_casei,
343,Meiothermus_silvanus,
344,Acidaminococcus_intestini,
345,Anaerotignum_lactatifermentans,
346,Criibacterium_bergeronii,
347,Prevotella_salivae,
348,Citrobacter_farmeri,
349,Haemophilus_sputorum,
350,Lactobacillus_rhamnosus,
351,Actinomyces_radicidentis,
352,Fusobacterium_hwasookii,
353,Oribacterium_parvum,
354,Prevotella_buccalis,
355,Lactobacillus_sanfranciscensis,
356,Citrobacter_pasteurii,
357,Klebsiella_michiganensis,
358,Oxalobacter_formigenes,
359,Flavonifractor_sp_An10,
360,Citrobacter_freundii,
361,Microlunatus_phosphovorus,
362,Synergistes_jonesii,
363,Lactobacillus_paragasseri,
364,Plesiomonas_shigelloides,
365,Leptotrichia_sp_oral_taxon_847,
366,Pseudomonas_aeruginosa_group,
367,Alistipes_sp_CAG_831,
368,Bifidobacterium_scardovii,
369,Clostridium_hylemonae,
370,Absiella_dolichum,
371,Blautia_sp_An249,
372,Bacteroides_salanitronis,
373,Acetatifactor_muris,
374,Enterococcus_gilvus,
375,Actinomyces_oris,
376,Firmicutes_bacterium_CAG_145,
377,Providencia_rettgeri,
378,Streptococcus_viridans,
379,Odoribacter_splanchnicus,
380,Succinatimonas_hippei,
381,Mogibacterium_timidum,
382,Streptococcus_sp_F0442,
383,Campylobacter_hominis,
384,Alistipes_onderdonkii,
385,Streptococcus_anginosus_group,
386,Coprobacter_secundus,
387,Roseburia_sp_CAG_303,
388,Prevotella_sp_CAG_924,
389,Escherichia_marmotae,
390,Citrobacter_werkmanii,
391,Oenococcus_alcoholitolerans,
392,Cloacibacillus_porcorum,
393,Asaccharobacter_celatus,
394,Megasphaera_stantonii,
395,Alkaliphilus_oremlandii,
396,Alloprevotella_tannerae,
397,Parvimonas_sp_KA00067,
398,Aeromonas_veronii,
399,Bacteroides_coprophilus,
400,Megasphaera_micronuciformis,
401,Enorma_massiliensis,
402,Enterococcus_gallinarum,
403,Neisseria_polysaccharea,
404,Pyramidobacter_piscolens,
405,Acinetobacter_parvus,
406,Paraprevotella_xylaniphila,
407,Leptotrichia_sp_oral_taxon_879,
408,Gordonibacter_pamelaeae,
409,Bifidobacterium_thermacidophilum,
410,Paraprevotella_clara,
411,Bifidobacterium_animalis,
412,Scardovia_inopinata,
413,Eubacterium_sp_CAG_38,
414,Aeromonas_hydrophila,
415,Enterococcus_durans,
416,Bacteroides_plebeius,
417,Prevotella_nigrescens,
418,Actinomyces_sp_oral_taxon_170,
419,Sanguibacteroides_justesenii,
420,Bacillus_cereus_group,
421,Lactobacillus_gastricus,
422,Bacteroides_finegoldii,
423,Lachnoclostridium_sp_An131,
424,Neisseria_elongata,
425,Mycolicibacterium_obuense,
426,Actinomyces_viscosus,
427,Fusobacterium_naviforme,
428,Enterococcus_sulfureus,
429,Lactobacillus_gallinarum,
430,Anaeromassilibacillus_sp_An250,
431,Aeromonas_dhakensis,
432,Clostridium_asparagiforme,
433,Lactobacillus_delbrueckii,
434,Dialister_invisus,
435,Fusobacterium_nucleatum,
436,Streptococcus_sanguinis,
437,Bacteroides_sp_OM08_11,
438,Veillonella_rogosae,
439,Alloscardovia_omnicolens,
440,Chlamydia_ibidis,
441,Selenomonas_sp_FOBRC6,
442,Marvinbryantia_formatexigens,
443,Eubacteriaceae_bacterium_CHKCI005,
444,Parabacteroides_chinchillae,
445,Clostridium_sp_CAG_678,
446,Selenomonas_flueggei,
447,Bacteroidales_bacterium_KA00251,
448,Blautia_hydrogenotrophica,
449,Tissierellia_bacterium_KA00581,
450,Clostridium_sp_CAG_242,
451,Dialister_pneumosintes,
452,Peptococcus_niger,
453,Megamonas_funiformis_CAG_377,
454,Prevotella_timonensis,
455,Lactobacillus_iners,
456,Streptococcus_mutans,
457,Prevotella_sp_CAG_485,
458,Streptococcus_peroris,
459,Harryflintia_acetispora,
460,Lachnospiraceae_bacterium_oral_taxon_096,
461,Clostridium_innocuum,
462,Acidaminococcus_fermentans,
463,Flavonifractor_plautii,
464,Enterococcus_pseudoavium,
465,Pyramidobacter_sp_C12_8,
466,Actinomyces_sp_oral_taxon_180,
467,Lactobacillus_crispatus,
468,Bacteroides_caecimuris,
469,Megasphaera_sp_DISK_18,
470,Erysipelothrix_larvae,
471,Clostridium_spiroforme,
472,Bacteroides_xylanisolvens,
473,Alistipes_sp_An31A,
474,Roseburia_sp_CAG_309,
475,Candidatus_Methanomassiliicoccus_intestinalis,
476,Gemella_morbillorum,
477,Desulfovibrio_fairfieldensis,
478,Corynebacterium_variabile,
479,Clostridium_sp_CAG_299,
480,Filifactor_alocis,
481,Ruminococcaceae_bacterium_D5,
482,Candidatus_Stoquefichus_sp_KLE1796,
483,Dysgonomonas_mossii,
484,Firmicutes_bacterium_CAG_94,
485,Corynebacterium_amycolatum,
486,Dialister_sp_CAG_357,
487,Prevotella_jejuni,
488,Enterorhabdus_caecimuris,
489,Streptococcus_sp_NLAE_zl_C503,
490,Actinomyces_sp_oral_taxon_181,
491,Bacteroides_vulgatus,
492,Cloacibacillus_evryensis,
493,Streptococcus_sp_A12,
494,Lactococcus_piscium,
495,Bacteroides_uniformis,
496,Firmicutes_bacterium_CAG_424,
497,Blautia_wexlerae,
498,Anaerostipes_caccae,
499,Parabacteroides_sp_CAG_409,
500,Bacteroides_sp_CAG_633,
501,Bifidobacterium_pseudocatenulatum,
502,Coprobacillus_cateniformis,
503,Bacteroides_eggerthii,
504,Mogibacterium_pumilum,
505,Eubacterium_limosum,
506,Oribacterium_sinus,
507,Anaerotruncus_colihominis,
508,Clostridium_sp_7_2_43FAA,
509,Serratia_marcescens,
510,Campylobacter_concisus,
511,Streptococcus_australis,
512,Prevotella_sp_CAG_1320,
513,Clostridium_sp_D5,
514,Veillonella_sp_T11011_6,
515,Anaeromassilibacillus_sp_An172,
516,Dielma_fastidiosa,
517,Fusobacterium_necrophorum,
518,Lactococcus_lactis,
519,Flavonifractor_sp_An82,
520,Prevotella_multiformis,
521,Erysipelatoclostridium_ramosum,
522,Veillonella_infantium,
523,Actinomyces_sp_ICM47,
524,Lactobacillus_vaginalis,
525,Gemella_asaccharolytica,
526,Enterococcus_avium,
527,Clostridium_leptum,
528,Methanosphaera_stadtmanae,
529,Proteus_mirabilis,
530,Akkermansia_muciniphila,
531,Kluyvera_cryocrescens,
532,Prevotella_sp_CAG_891,
533,Atopobium_parvulum,
534,Atopobium_rimae,
535,Veillonella_rodentium,
536,Ruminococcus_lactaris,
537,Clostridiales_bacterium_1_7_47FAA,
538,Holdemania_filiformis,
539,Streptococcus_thermophilus,
540,Dialister_micraerophilus,
541,Brachybacterium_alimentarium,
542,Bifidobacterium_adolescentis,
543,Kocuria_indica,
544,Finegoldia_magna,
545,Streptococcus_mitis,
546,Bifidobacterium_catenulatum,
547,Bacteroides_sp_D2,
548,Staphylococcus_hominis,
549,Mitsuokella_sp_oral_taxon_131,
550,Alistipes_putredinis,
551,Enterobacter_bugandensis,
552,Enterococcus_casseliflavus,
553,Pantoea_dispersa,
554,Pediococcus_acidilactici,
555,Leptotrichia_hofstadii,
556,Bifidobacterium_angulatum,
557,Anaerococcus_vaginalis,
558,Eubacterium_dolichum_CAG_375,
559,Streptococcus_downei,
560,Catabacter_hongkongensis,
561,Actinotignum_timonense,
562,Olsenella_uli,
563,Bifidobacterium_longum,
564,Bacteroides_coprocola,
565,Allisonella_histaminiformans,
566,Bacteroides_heparinolyticus,
567,Haemophilus_pittmaniae,
568,Clostridium_sp_chh4_2,
569,Rothia_mucilaginosa,
570,Dorea_sp_CAG_317,
571,Selenomonas_sputigena,
