"","b","hub","c"
"Dorea_longicatena",0.0186590476348991,14,3
"Parabacteroides_merdae",0.0579492853162843,8,2
"Ruminococcus_lactaris",0.0012845534373486,34,1
"Blautia_obeum",0.023601026879406,5,2
"Eubacterium_rectale",0.0372634814998924,14,5
"Agathobaculum_butyriciproducens",0.00874714865657209,11,5
"Bacteroides_massiliensis",0.00245332649926227,13,3
"Parabacteroides_johnsonii",0,8,2
"Veillonella_atypica",0.014737479354546,10,5
"Bacteroides_finegoldii",0.0012845534373486,33,1
"Oscillibacter_sp_CAG_241",0,7,2
"Bacteroides_intestinalis",0.0178319837518049,9,2
"Anaerostipes_hadrus",0.00341578415712708,14,3
"Catenibacterium_mitsuokai",0,5,2
"Streptococcus_parasanguinis",0,3,5
"Butyricimonas_virosa",0.0178319837518049,7,2
"Eubacterium_ventriosum",0,3,2
"Alistipes_finegoldii",0.00492218476130145,2,3
"Eubacterium_hallii",0.00289995319888124,12,3
"Alistipes_putredinis",0.0375765488824872,9,5
"Bacteroides_fragilis",0.00192815235252402,4,5
"Bacteroides_cellulosilyticus",0.0012845534373486,32,1
"Eubacterium_ramulus",0.0132882782899492,12,3
"Lawsonibacter_asaccharolyticus",0,0,2
"Akkermansia_muciniphila",0,4,3
"Bacteroides_xylanisolvens",0.083491109530251,4,5
"Ruminococcus_bicirculans",0.0012845534373486,31,1
"Alistipes_shahii",0.0592978836338922,31,2
"Eisenbergiella_tayi",0.00150092987087246,11,3
"Hungatella_hathewayi",0.00449225706748471,12,3
"Bilophila_wadsworthia",0.0029552475018916,7,5
"Holdemania_filiformis",0,3,3
"Intestinimonas_butyriciproducens",0.00245332649926227,9,3
"Anaerotruncus_colihominis",0.00449225706748471,10,3
"Collinsella_intestinalis",0,2,3
"Clostridium_symbiosum",0.0132882782899492,8,3
"Bifidobacterium_adolescentis",0.00103894202116138,5,5
"Bifidobacterium_longum",0.0213754093993698,29,1
"Lactobacillus_crispatus",0.00449225706748471,8,3
"Enterococcus_faecium",0.0012845534373486,28,1
"Bacteroides_salyersiae",0.0012845534373486,27,1
"Barnesiella_intestinihominis",0.0592978836338922,28,2
"Bacteroides_eggerthii",0.0012845534373486,25,1
"Parasutterella_excrementihominis",0.00858131058015928,2,5
"Butyricimonas_synergistica",0.0012845534373486,24,1
"Gemella_sanguinis",0,0,4
"Clostridium_leptum",0.0012845534373486,23,1
"Proteobacteria_bacterium_CAG_139",0.00785536454347223,1,5
"Clostridium_citroniae",0.0073444518210879,7,3
"Bacteroides_faecis",0.0012845534373486,22,1
"Phascolarctobacterium_faecium",0.00103894202116138,4,5
"Bacteroides_clarus",0,2,2
"Turicimonas_muris",0.0136900125597265,1,5
"Bacteroides_nordii",0.0012845534373486,21,1
"Clostridium_bolteae",0.104118120109266,7,3
"Bacteroides_coprocola",0.0012845534373486,20,1
"Bacteroides_faecis_CAG_32",0.0012845534373486,19,1
"Veillonella_parvula",0,0,5
"Bacteroides_plebeius",0.0012845534373486,18,1
"Prevotella_bivia",0.00449225706748471,5,3
"Sutterella_parvirubra",0.0579492853162843,1,2
"Dialister_sp_CAG_357",0.0029552475018916,4,5
"Klebsiella_variicola",0.0012845534373486,17,1
"Enterococcus_faecalis",0.0012845534373486,16,1
"Bifidobacterium_pseudocatenulatum",0.0012845534373486,15,1
"Tyzzerella_nexilis",0.0029552475018916,3,5
"Eisenbergiella_massiliensis",0.102058982183442,2,5
"Acidaminococcus_intestini",0.0012845534373486,14,1
"Clostridium_sp_CAG_299",0.0182244255839856,1,3
"Lactobacillus_rogosae",0,0,3
"Hafnia_paralvei",0.0012845534373486,13,1
"Bacteroides_galacturonicus",0,1,2
"Sellimonas_intestinalis",0.0029552475018916,1,5
"Megasphaera_sp_DISK_18",0.0012845534373486,12,1
"Klebsiella_quasipneumoniae",0.0012845534373486,11,1
"Megamonas_hypermegale",0.0012845534373486,10,1
"Prevotella_sp_885",0.0178319837518049,0,2
"Megamonas_funiformis",0.0012845534373486,9,1
"Prevotella_timonensis",0.00449225706748471,4,3
"Bifidobacterium_breve",0.0029552475018916,0,5
"Klebsiella_oxytoca",0.0012845534373486,8,1
"Enterococcus_raffinosus",0.00449225706748471,3,3
"Dialister_pneumosintes",0.0012845534373486,7,1
"Peptostreptococcus_anaerobius",0.00449225706748471,2,3
"Cutibacterium_acnes",0,1,3
"Megamonas_funiformis_CAG_377",0.0012845534373486,6,1
"Aggregatibacter_segnis",0.0012845534373486,5,1
"Clostridium_aldenense",0.0073444518210879,0,3
"Clostridium_sp_CAG_411",0.0012845534373486,4,1
"Prevotella_sp_CAG_891",0.0012845534373486,3,1
"Eikenella_corrodens",0.0012845534373486,2,1
"Proteus_mirabilis",0.0012845534373486,1,1
"Atopobium_vaginae",0,0,3
"Proteus_hauseri",0.0012845534373486,0,1
