Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
SRR5935749	0.0	0.0	0.0	10.0	7.5	17.0	1.0	12.0	12.0	95.33333333333333	78.75	59.666666666666664	186.9	287.8571428571429	75.0	12.0	1.0	25.0	74.0	87.16666666666666	71.0	777.6075396825397	671.9833333333333	13.3	31.0	7.666666666666667	98.0	162.52420634920634	16.0	12.5	14.142857142857142	169.5	42.0	43.25	1713.9289682539682	1172.2833333333333	626.6833333333334	1263.7801587301587	0.0	5.0	9.6	194.08333333333331	140.0121212121212	76.5	439.0	31.0	133.0	1369.6447558770344	29.0	0.0	9.6	0.0	172.77777777777777	654.25	457.0333333333333	5.0	98.8	126.5	45.0	252.05	937.7583333333333	0.0	5.0	159.16666666666666	14.875	9488.39126984127	1324.0261904761905	0.0	8.0	120.69047619047619	17.4	13.25	0.0	0.0	12.0	10.0	5.8	0.0	36.22222222222222	13.0	2.0	0.0	0.0	1.0	67.0	16.0	14.0	0.0	26.0	0.0	15.333333333333334	11.909090909090908	14.818181818181818	0.0	22.0	13.25	1.0	13.5	0.0	1.0	0.0	11.0	0.0	9.0	16.25
SRR5935752	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	2.0	40.666666666666664	42.916666666666664	19.0	44.666666666666664	99.4	24.0	1.6666666666666667	3.0	6.0	17.666666666666664	27.166666666666668	25.666666666666668	172.48015873015873	150.86666666666667	3.1	7.0	4.0	32.0	37.66984126984127	2.75	1.3333333333333333	2.75	59.33333333333333	8.2	13.0	376.04047619047617	212.64807692307693	148.0952380952381	344.26349206349204	0.0	1.0	3.0	115.33333333333333	29.94393939393939	17.0	123.96969696969697	6.0	21.0	402.6380952380952	22.666666666666664	0.0	2.75	0.0	67.72954545454546	209.0	121.43888888888888	7.0	28.78333333333333	42.5	12.533333333333333	66.33333333333333	111.56666666666666	2.0	1.0	31.0	2.7777777777777777	2017.1147918129343	180.33333333333334	11.0	24.644444444444446	29.741666666666667	3.6	3.5	0.0	0.0	2.0	2.75	2.25	0.0	11.555555555555555	1.0	1.0	0.0	0.0	0.0	8.75	2.5	3.0	1.6666666666666667	7.333333333333333	0.0	7.0	3.333333333333333	2.923076923076923	0.0	7.5	3.0	3.0	2.25	4.6	2.0	0.0	2.5	1.0	2.5	4.75
SRR5935760	0.0	0.0	0.0	5.5	4.0	11.5	0.0	5.5	5.5	60.0	45.0	38.333333333333336	116.0	191.16666666666669	51.0	8.5	0.0	17.0	45.33333333333333	42.5	46.5	524.1218253968254	381.96666666666664	8.3	16.5	4.666666666666667	64.0	110.28690476190476	12.8	7.5	11.0	108.5	18.5	17.5	1137.2583333333334	681.245238095238	409.80833333333334	826.7242063492064	0.0	3.0	13.45	91.16666666666667	86.76060606060607	33.0	262.0	10.0	79.66666666666667	890.9573260073261	21.0	0.0	7.8	0.0	117.55555555555556	412.25	263.96666666666664	6.0	68.46666666666667	33.666666666666664	30.53333333333333	177.5	539.35	2.0	4.0	102.78333333333333	9.25	5568.067857142857	687.4	0.0	10.0	85.42619047619047	9.333333333333334	9.25	0.0	0.0	5.5	4.666666666666667	3.6	0.0	22.0	11.0	0.0	0.0	0.0	0.0	42.0	11.5	9.642857142857142	0.0	17.0	0.0	8.0	9.2	10.0	0.0	7.5	9.0	0.0	7.5	0.0	0.0	0.0	9.0	0.0	6.5	11.5
SRR5935764	0.0	0.0	0.0	3.0	2.5	13.0	0.0	10.0	10.0	65.66666666666666	62.4	47.44444444444444	119.7	276.25	90.0	5.5	5.333333333333333	26.0	57.33333333333333	49.0	62.5	790.9785714285714	436.76666666666665	13.1	15.0	7.333333333333333	74.0	138.3202380952381	11.428571428571429	10.0	11.571428571428571	134.0	17.5	25.5	1291.4996031746032	750.504761904762	524.95	1090.4833333333333	0.0	2.0	0.0	136.66666666666666	126.36666666666667	43.0	369.0	8.0	108.0	1042.312087912088	74.66666666666666	0.0	8.0	0.0	181.4641414141414	547.1666666666666	402.73333333333335	12.0	83.96666666666667	90.66666666666667	28.333333333333336	266.05	544.8166666666666	2.0	1.0	147.38333333333333	12.125	6288.265476190476	791.05	1.0	6.5	78.56428571428572	14.0	10.0	0.0	0.0	10.0	6.0	11.5	0.0	33.666666666666664	7.0	0.0	0.0	6.5	0.0	0.0	9.0	10.875	6.666666666666667	19.0	0.0	8.666666666666666	7.7	12.636363636363637	0.0	14.5	11.2	5.0	12.25	13.2	0.0	6.25	4.0	0.0	5.0	11.0
SRR5935765	0.0	0.0	0.0	8.5	9.0	19.0	4.0	11.5	11.5	83.0	91.36666666666666	48.333333333333336	181.33333333333334	442.22222222222223	123.0	9.5	10.333333333333334	20.0	74.33333333333334	126.0	94.66666666666666	974.3690476190476	674.3055555555555	14.5	11.666666666666668	0.0	126.0	152.06150793650792	15.0	9.5	15.142857142857142	220.83333333333334	46.0	47.5	1673.8388528138528	1119.952380952381	673.3857142857142	1462.9722222222222	0.0	3.0	21.9	305.55	154.5949494949495	52.5	488.0	52.5	149.0	1481.728963230862	26.2	0.0	12.833333333333334	1.0	272.4348484848485	791.1666666666666	526.4166666666666	12.666666666666668	102.31666666666666	149.83333333333331	45.666666666666664	336.0833333333333	830.4	2.0	4.0	239.21666666666667	14.875	9108.03373015873	1227.1309523809523	1.0	93.64444444444446	85.4095238095238	12.285714285714286	10.333333333333334	0.0	0.0	11.5	10.666666666666666	7.0	0.0	49.66666666666666	7.0	0.0	0.0	20.5	0.0	0.0	9.0	15.5	11.0	22.0	0.0	11.333333333333334	9.3	13.272727272727272	0.0	17.0	14.2	11.0	15.75	19.166666666666668	11.0	8.333333333333334	7.0	0.0	12.5	10.25
SRR5935767	0.0	0.0	0.0	1.0	1.0	4.5	1.0	2.5	2.5	14.0	20.0	7.0	27.6	77.92857142857143	24.0	0.0	1.5	9.0	15.666666666666668	14.5	13.5	216.09880952380954	107.41666666666667	3.75	3.0	0.0	14.0	32.56507936507936	2.2857142857142856	2.0	2.571428571428572	36.0	5.75	2.0	376.61309523809524	205.7679487179487	133.4404761904762	329.5857142857143	0.0	0.0	0.0	12.0	30.564646464646465	18.0	151.0	3.0	30.0	254.9487678987679	18.333333333333336	0.0	3.75	0.0	48.375	125.0	147.55	0.0	20.03333333333333	28.0	8.266666666666666	70.58333333333333	147.4	0.0	2.0	56.88333333333333	2.75	1824.031746031746	223.73333333333332	0.0	1.0	18.438095238095237	3.2	2.857142857142857	0.0	0.0	2.5	1.6666666666666667	4.0	0.0	6.444444444444445	3.0	0.0	0.0	4.0	0.0	0.0	2.0	3.142857142857143	0.0	0.0	0.0	2.333333333333333	2.4444444444444446	3.1	0.0	6.0	9.333333333333334	1.5	3.0	0.0	1.0	0.0	1.0	0.0	1.5	2.75
SRR5935768	1.0	0.0	0.0	2.0	1.5	20.5	4.5	13.0	13.0	113.0	108.0	129.4	238.6	605.0833333333334	159.5	7.333333333333333	7.666666666666667	37.0	94.33333333333334	121.0	117.66666666666667	1416.156746031746	714.5333333333333	25.2	14.0	16.0	142.0	262.06388888888887	14.375	8.666666666666666	14.75	308.5833333333333	46.0	53.0	2137.1680153180155	1224.0940476190476	914.0992063492064	2009.222619047619	0.0	4.0	35.16666666666667	381.1666666666667	205.37020202020202	69.0	675.9621212121212	40.0	179.33333333333334	2029.6324561403508	135.66666666666669	2.0	14.0	0.0	308.6287878787879	1072.0833333333333	811.9555555555555	17.333333333333332	139.25	199.66666666666666	60.733333333333334	463.76666666666665	754.4166666666666	8.0	2.0	262.95714285714286	20.22222222222222	11100.112229102167	1230.6984126984128	8.0	110.04444444444445	130.69603174603174	15.428571428571429	23.0	0.0	1.0	13.0	8.25	17.0	8.0	66.0	9.0	2.0	0.0	15.5	0.0	34.0	8.5	19.058823529411764	12.666666666666666	26.33333333333333	0.0	16.0	13.909090909090908	20.692307692307693	0.0	35.5	17.8	9.5	20.0	20.5	2.0	9.5	13.0	1.0	10.5	17.75
SRR5935769	0.0	5.5	1.0	2.333333333333333	4.5	19.0	2.5	13.5	13.5	118.33333333333331	116.83333333333333	134.8	212.16666666666666	501.0	123.5	6.0	9.333333333333334	27.0	75.0	103.91666666666667	99.0	1145.5555555555554	709.2	20.9	25.0	13.0	130.0	213.92063492063494	14.125	8.666666666666666	14.0	283.8333333333333	36.6	47.5	1830.365467865468	1084.0738095238096	748.672619047619	1630.0166666666667	0.0	4.0	27.933333333333334	378.0	170.59444444444443	61.5	574.8787878787879	39.0	151.0	1882.9535714285714	107.25	1.0	12.833333333333334	0.0	235.73939393939395	912.4166666666666	625.2222222222222	17.833333333333332	119.5	180.5	43.93333333333334	328.3	683.25	6.0	3.0	232.38095238095238	15.333333333333334	9483.781783747729	1126.5396825396826	9.0	98.22222222222223	131.71031746031747	15.142857142857142	23.0	0.0	0.0	13.5	9.5	12.8	0.0	56.11111111111112	11.0	2.0	0.0	12.5	0.0	34.25	7.75	15.0	10.666666666666666	24.666666666666668	0.0	14.0	12.583333333333334	20.23076923076923	0.0	26.5	15.6	9.0	17.25	14.25	3.0	10.25	5.5	1.0	6.0	17.75
SRR5935770	0.0	0.0	0.0	3.5	2.5	12.0	0.0	9.0	9.0	60.0	45.0	40.111111111111114	116.3	285.9583333333333	84.0	5.5	9.5	23.0	55.66666666666667	52.666666666666664	59.0	719.7845238095238	397.9	12.6	10.666666666666666	0.0	72.0	118.90555555555555	9.0	7.5	8.857142857142858	136.0	18.25	20.0	1211.740476190476	705.0923076923077	516.0738095238095	993.5281746031746	0.0	3.0	0.0	160.58333333333334	109.27171717171717	39.0	355.5	8.0	111.0	1097.941575091575	81.66666666666666	0.0	7.166666666666667	0.0	156.72619047619048	527.5	388.41666666666663	7.0	69.7	95.33333333333333	30.666666666666664	262.75	517.8	0.0	1.0	150.1	11.875	6341.482936507937	767.8	1.0	7.0	80.03333333333333	12.2	9.75	0.0	0.0	9.0	7.333333333333333	0.0	0.0	35.44444444444444	9.0	0.0	0.0	7.0	0.0	0.0	8.5	11.2	0.0	0.0	0.0	8.666666666666666	8.6	11.909090909090908	0.0	13.0	11.4	5.0	11.5	13.0	1.0	0.0	7.0	0.0	6.0	11.0
SRR5935771	0.0	0.0	0.0	8.0	5.0	18.5	1.0	13.0	13.0	83.0	74.43333333333334	58.2	162.5	397.4083333333333	129.0	5.666666666666667	5.0	32.0	62.333333333333336	86.0	70.33333333333333	875.4968253968253	569.15	15.1	28.0	12.5	84.0	144.0063492063492	10.375	6.333333333333333	10.75	156.0	28.6	34.5	1690.518437118437	973.1178571428571	670.925	1334.3464285714285	0.0	5.0	1.0	257.6166666666667	129.25	79.5	521.719696969697	19.0	141.66666666666666	1652.2884604148408	101.0	0.0	9.333333333333334	0.0	197.02857142857144	724.8333333333334	499.31666666666666	11.0	88.8	135.5	41.53333333333333	278.6333333333333	704.375	2.0	5.0	190.26666666666665	13.555555555555555	9282.941580220604	1081.3583333333333	6.0	76.56666666666666	85.03809523809524	10.0	12.25	0.0	0.0	13.0	9.333333333333334	9.6	0.0	40.333333333333336	10.0	1.0	0.0	10.0	0.0	29.75	7.0	13.6875	0.0	15.333333333333334	0.0	16.0	9.818181818181818	13.75	0.0	23.5	14.4	9.0	14.0	11.833333333333334	2.0	0.0	3.5	1.0	9.0	12.5
SRR5935772	0.0	0.0	0.0	9.5	7.5	21.0	1.5	14.5	14.5	113.66666666666669	99.2	52.3	200.16666666666666	378.0	102.0	17.0	3.6666666666666665	32.0	97.66666666666666	93.0	87.33333333333333	952.411111111111	763.4666666666667	20.05	21.333333333333332	10.333333333333334	128.0	201.27301587301588	18.666666666666668	10.0	17.5	220.5	54.6	41.0	2040.6064935064935	1290.1916666666666	780.5904761904762	1585.838888888889	0.0	4.0	13.6	317.1666666666667	181.0010101010101	62.0	507.0	49.0	156.66666666666666	1760.1745252702308	105.16666666666667	0.0	13.8	1.0	245.53030303030303	891.75	563.8722222222223	7.0	134.93333333333334	150.16666666666669	53.266666666666666	356.01666666666665	887.4666666666667	0.0	6.0	218.15	18.25	10288.190476190475	1264.5416666666667	0.0	8.0	129.62142857142857	17.0	14.625	0.0	0.0	14.5	11.0	9.6	0.0	47.333333333333336	16.0	2.0	0.0	10.0	0.0	0.0	16.5	16.4375	0.0	23.0	0.0	17.0	13.727272727272728	15.5	0.0	14.5	18.25	1.0	17.0	18.4	2.0	8.75	13.0	0.0	10.0	18.0
SRR5935773	0.0	0.0	0.0	8.0	5.5	17.0	1.0	9.5	9.5	75.0	79.8	71.33333333333334	162.2	307.0	78.0	11.0	2.0	25.0	71.0	78.83333333333333	72.0	794.3559523809524	632.7944444444445	14.05	27.5	0.0	96.0	161.20595238095237	13.571428571428571	9.5	12.857142857142858	228.5	37.0	29.0	1673.2362637362637	986.9345238095239	615.2833333333333	1276.8043650793652	0.0	5.0	18.799999999999997	230.08333333333334	132.59141414141413	62.5	446.5	26.0	126.33333333333331	1303.234249084249	30.666666666666668	0.0	10.333333333333334	1.0	180.67929292929293	657.9166666666666	446.1333333333333	3.0	96.56666666666666	117.5	46.13333333333333	283.4	790.35	2.0	6.0	171.33333333333334	14.125	8362.193650793652	1057.9388888888889	0.0	7.0	109.38333333333333	15.4	15.375	0.0	0.0	9.5	8.666666666666666	6.6	0.0	36.333333333333336	11.0	1.0	0.0	6.5	0.0	0.0	12.5	12.8125	5.333333333333333	17.0	0.0	14.0	11.454545454545457	15.090909090909092	0.0	14.0	11.4	4.0	11.5	14.2	0.0	5.75	12.0	0.0	9.5	14.25
SRR5935774	1.0	0.0	0.0	1.0	2.5	11.0	1.5	12.5	12.5	51.0	74.5	51.2	146.8	357.5	132.0	3.0	6.666666666666667	26.0	57.333333333333336	69.83333333333333	69.66666666666666	906.9535714285714	426.68333333333334	17.1	16.5	0.0	82.0	135.96309523809524	8.875	5.333333333333333	9.625	211.33333333333334	26.2	42.666666666666664	1449.3434065934066	700.4369047619048	624.275	1285.615873015873	1.0	1.0	28.4	136.0	139.9520202020202	35.5	481.375	18.0	108.0	1352.484480780264	36.25	1.0	16.5	2.0	212.81136363636364	736.0	529.8333333333334	9.0	88.83333333333334	143.33333333333331	32.53333333333333	363.9	416.35	8.0	3.0	220.5	15.0	7269.417619368935	650.7166666666667	2.0	6.5	69.37619047619047	13.2	9.375	0.0	0.0	12.5	6.0	12.0	0.0	42.66666666666666	7.0	0.0	0.0	10.0	1.0	0.0	5.5	13.75	0.0	21.5	0.0	0.0	8.777777777777779	11.25	0.0	25.0	14.4	9.0	15.75	12.857142857142858	4.0	5.5	8.0	0.0	5.0	9.75
SRR5935777	1.0	0.0	0.0	2.0	2.0	9.5	1.0	8.5	8.5	32.66666666666667	45.2	26.8	99.5	233.70833333333334	75.5	2.0	5.666666666666667	18.0	35.33333333333333	48.833333333333336	48.0	577.5035714285714	295.1380952380952	10.55	6.0	0.0	54.0	99.54642857142858	5.25	4.333333333333333	6.25	119.83333333333333	13.6	23.0	901.8738095238095	471.4107142857143	417.55119047619047	845.9444444444445	0.0	1.0	8.6	94.5	85.23232323232324	25.0	316.3333333333333	14.0	75.0	908.2364635364636	65.16666666666666	1.0	7.666666666666667	0.0	142.85	447.5	333.7	9.0	51.333333333333336	87.83333333333333	22.53333333333333	231.5	264.8333333333333	2.0	1.0	115.8	9.375	5067.79126984127	434.8333333333333	0.0	43.41111111111111	44.50119047619047	7.0	6.5	0.0	0.0	8.5	5.333333333333333	0.0	0.0	29.22222222222222	1.0	0.0	0.0	7.5	0.0	0.0	3.0	8.5625	0.0	14.0	0.0	5.666666666666667	4.5	6.833333333333333	0.0	13.0	15.666666666666666	6.0	8.75	8.666666666666666	0.0	6.25	2.0	0.0	4.5	6.5
SRR5935778	0.0	0.0	1.0	8.0	7.5	19.5	0.0	12.0	12.0	100.33333333333333	100.0	57.33333333333333	212.6	421.23809523809524	123.0	7.333333333333333	4.666666666666667	33.0	84.33333333333334	80.0	82.66666666666666	1082.8777777777777	747.0777777777778	19.4	32.5	9.666666666666666	116.0	222.80674603174603	22.6	13.5	21.4	219.0	51.0	36.5	1983.270695970696	1241.632142857143	750.1476190476191	1561.0214285714285	0.0	4.0	14.333333333333334	247.25	179.17979797979797	66.0	543.5	40.0	169.33333333333334	1713.4003663003664	122.66666666666667	1.0	15.0	0.0	234.86515151515152	784.1666666666666	604.8666666666667	7.5	105.5	162.83333333333331	50.0	342.8666666666667	1017.6111111111111	0.0	5.0	263.0833333333333	19.125	10737.897619047619	1382.1833333333334	3.0	5.5	111.33571428571429	17.333333333333332	14.625	0.0	0.0	12.0	8.666666666666666	13.5	0.0	54.11111111111112	14.0	3.0	0.0	11.0	0.0	0.0	13.5	16.6875	0.0	30.0	0.0	15.666666666666666	11.818181818181818	17.09090909090909	0.0	17.5	17.6	10.0	19.5	20.8	5.0	8.25	12.0	0.0	10.0	15.25
SRR5935780	0.0	0.0	0.0	3.6666666666666665	4.0	9.0	1.0	5.0	5.0	44.666666666666664	55.3	22.0	109.66666666666667	166.0	45.0	6.0	3.0	15.0	31.333333333333336	41.833333333333336	34.33333333333333	490.9920634920635	378.29047619047617	8.9	9.666666666666666	0.0	48.0	81.28571428571429	10.2	6.0	9.6	89.66666666666667	18.25	15.0	983.5917748917749	592.797619047619	352.18333333333334	737.1035714285714	0.0	4.0	0.0	115.61666666666667	77.21515151515152	31.0	224.0	10.0	73.33333333333333	806.3996336996337	18.666666666666668	0.0	4.333333333333333	0.0	106.86111111111111	362.0	276.8833333333333	6.0	46.266666666666666	80.5	21.0	151.18333333333334	427.85	0.0	3.0	99.66666666666667	8.0	5047.6436507936505	588.7416666666667	0.0	50.17777777777778	58.588095238095235	8.0	8.25	0.0	0.0	5.0	4.0	4.6	0.0	17.333333333333332	8.0	2.0	0.0	3.5	0.0	0.0	8.0	6.823529411764706	0.0	9.0	0.0	7.333333333333333	6.909090909090909	6.416666666666667	0.0	9.0	13.0	1.0	7.75	7.666666666666667	0.0	4.4	4.0	0.0	4.5	7.75
SRR5935781	0.0	0.0	0.0	3.0	3.0	6.5	0.0	4.0	4.0	20.0	24.0	16.375	42.5	78.0	30.0	2.0	2.5	9.0	22.0	25.5	17.0	281.01190476190476	173.23333333333332	4.85	8.5	0.0	20.0	50.13968253968254	6.6	4.0	5.8	45.0	5.0	5.0	575.3526862026862	286.31428571428575	185.97261904761905	410.0571428571429	0.0	1.0	0.0	41.833333333333336	40.76111111111111	22.0	150.0	2.0	44.333333333333336	372.48761904761903	12.0	0.0	6.5	0.0	59.18333333333333	170.33333333333334	159.08333333333334	0.0	25.133333333333333	40.0	11.666666666666666	88.85	228.93333333333334	0.0	2.0	55.3	4.375	2434.6626984126983	326.93333333333334	0.0	1.5	35.43333333333334	6.0	4.333333333333333	0.0	0.0	4.0	2.0	4.5	0.0	7.222222222222222	4.0	0.0	0.0	2.5	0.0	0.0	5.0	4.142857142857143	0.0	5.5	0.0	4.0	3.9	4.636363636363637	0.0	3.5	4.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0	2.0	4.0
SRR5935784	0.0	0.0	0.0	8.5	5.5	16.5	2.0	10.5	10.5	84.66666666666667	82.2	37.9	192.0	341.3333333333333	99.0	7.0	4.333333333333333	22.0	67.0	67.16666666666667	80.0	870.6722222222222	602.1	14.35	27.0	8.0	108.0	169.17936507936508	12.875	8.0	11.75	189.5	39.4	28.0	1712.0473026973027	1071.6535714285715	644.8238095238095	1312.1210317460318	0.0	5.0	22.6	264.16666666666663	143.1641414141414	54.0	423.0	32.5	135.0	1590.4149284253579	87.26666666666668	0.0	11.4	1.0	198.20833333333334	756.4166666666666	499.8666666666667	2.5	99.73333333333333	141.83333333333331	41.46666666666667	287.25	788.3666666666667	0.0	7.0	189.0	14.875	9093.623015873016	1134.8833333333334	1.0	82.08888888888889	105.73809523809524	12.0	12.625	0.0	0.0	10.5	7.0	7.6	0.0	39.0	9.0	1.0	0.0	8.0	0.0	0.0	14.0	13.333333333333334	7.0	19.33333333333333	0.0	13.0	11.818181818181818	11.75	0.0	17.5	13.0	1.0	14.25	10.75	2.0	8.0	12.0	0.0	9.5	13.25
SRR5935788	0.0	0.0	0.0	2.0	2.0	10.0	1.0	6.0	6.0	43.0	50.0	24.22222222222222	91.8	198.29166666666666	58.0	3.5	2.6666666666666665	15.0	46.0	45.5	39.33333333333333	517.7273809523809	323.0777777777778	9.9	10.5	8.5	48.0	99.1531746031746	6.714285714285714	7.0	6.571428571428571	125.0	23.25	18.0	959.7698717948718	542.2559523809524	392.5416666666667	805.2972222222222	0.0	2.0	0.0	140.16666666666666	90.33131313131312	37.0	301.0	13.0	75.66666666666667	826.8819018404909	22.0	0.0	7.166666666666667	0.0	126.6489898989899	392.6666666666667	322.55	2.0	50.6	76.5	25.333333333333336	193.06666666666666	347.56666666666666	0.0	2.0	126.01666666666667	9.25	5019.734126984127	509.875	0.0	4.5	60.673809523809524	7.6	8.125	0.0	0.0	6.0	4.333333333333333	5.8	0.0	21.22222222222222	6.0	0.0	0.0	5.0	0.0	0.0	6.5	8.4375	6.333333333333333	9.0	0.0	6.666666666666667	7.4	7.727272727272727	0.0	11.0	13.0	5.0	9.0	9.6	1.0	4.25	4.0	0.0	4.5	7.25
SRR5935789	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.5	1.5	9.0	18.333333333333332	6.875	30.5	51.333333333333336	24.0	0.0	2.0	7.0	10.333333333333332	11.0	13.5	168.0468253968254	94.43333333333334	2.5	3.0	0.0	14.0	23.695238095238096	2.8	1.5	3.0	30.0	3.5	4.0	310.98015873015873	188.1297619047619	106.05833333333334	221.32857142857142	0.0	1.0	0.0	15.5	30.935353535353535	8.0	76.0	1.0	31.666666666666668	251.59920634920636	7.333333333333333	0.0	3.5	0.0	22.276190476190475	126.33333333333333	79.88333333333333	0.0	15.966666666666667	26.5	4.8	54.93333333333333	195.01666666666668	0.0	0.0	31.766666666666666	2.375	1558.852380952381	254.46666666666667	0.0	0.0	12.011904761904761	3.0	2.4285714285714284	0.0	0.0	1.5	1.3333333333333333	2.0	0.0	6.444444444444445	2.0	0.0	0.0	2.0	0.0	0.0	1.5	2.3125	0.0	4.0	0.0	2.5	1.9	1.9090909090909087	0.0	2.5	4.0	2.0	3.333333333333333	0.0	0.0	0.0	1.0	0.0	1.0	2.0
SRR5935792	0.0	1.5	0.0	8.0	6.5	15.0	1.0	10.5	10.5	78.33333333333333	88.0	35.111111111111114	160.66666666666666	347.29166666666663	93.0	12.5	3.75	19.0	64.66666666666666	76.83333333333333	80.0	786.7075396825397	503.2055555555556	13.45	13.0	0.0	120.0	144.02896825396826	12.142857142857142	10.5	11.428571428571429	238.5	50.75	30.0	1571.3773892773893	1023.148717948718	596.7833333333333	1164.8301587301587	1.0	3.0	20.200000000000003	262.81666666666666	130.25757575757575	53.0	387.0	38.0	138.0	1277.929294755877	77.86666666666666	0.0	8.4	1.0	166.7828282828283	652.25	415.25	4.333333333333334	96.0	106.66666666666666	33.733333333333334	293.3833333333333	746.5166666666667	2.0	5.0	181.6	12.0	8273.349603174604	1149.7095238095237	2.0	88.63333333333334	100.4952380952381	10.142857142857142	10.25	0.0	0.0	10.5	7.666666666666667	7.2	0.0	43.888888888888886	14.0	0.0	1.5	8.5	0.0	0.0	12.5	12.533333333333331	7.0	21.33333333333333	0.0	11.0	11.7	12.090909090909092	0.0	13.0	10.0	4.0	12.25	16.0	2.0	6.5	9.0	0.0	7.0	11.25
SRR5935793	0.0	0.0	0.0	2.0	2.0	6.0	0.0	0.0	0.0	7.666666666666667	7.0	4.5	24.0	37.5	12.0	0.0	1.0	1.0	4.0	6.0	10.0	144.91666666666666	60.1	2.555555555555556	4.5	0.0	8.0	19.883333333333333	1.75	2.0	0.0	17.0	6.5	1.0	249.0702380952381	84.92619047619047	82.2202380952381	178.57142857142858	0.0	0.0	0.0	11.0	28.0	6.0	72.0	4.0	17.0	193.23809523809524	4.333333333333333	0.0	2.0	0.0	27.5	68.5	82.23333333333333	0.0	11.7	19.333333333333332	5.666666666666667	36.08333333333333	50.63333333333333	0.0	0.0	25.116666666666667	2.857142857142857	970.5277777777778	89.83333333333333	0.0	2.0	17.683333333333334	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.555555555555555	6.0	0.0	0.0	0.0	0.0	0.0	1.5	2.75	0.0	0.0	0.0	0.0	2.5	2.0	0.0	2.0	3.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	2.25
