"","b","hub","c"
"Megamonas_funiformis_CAG_377",0.0069553547548879,0,3
"Neisseria_sicca",0.0100114373326678,5,4
"Neisseria_mucosa",0.0100114373326678,4,4
"Escherichia_albertii",0.0100114373326678,3,4
"Haemophilus_haemolyticus",0.0167048383017828,7,4
"Aggregatibacter_segnis",0.0296886501629479,6,4
"Granulicatella_adiacens",0.0100114373326678,0,4
"Arcobacter_butzleri",0.0042246080375063,15,1
"Citrobacter_freundii",0.0042246080375063,14,1
"Comamonas_aquatica",0.0042246080375063,13,1
"Aeromonas_caviae",0.0042246080375063,12,1
"Citrobacter_youngae",0.0042246080375063,11,1
"Acinetobacter_johnsonii",0.0042246080375063,10,1
"Microvirgula_aerodenitrificans",0.0042246080375063,9,1
"Comamonas_thiooxydans",0.0042246080375063,8,1
"Citrobacter_werkmanii",0.0042246080375063,7,1
"Shewanella_algae",0.0042246080375063,6,1
"Acinetobacter_ursingii",0.00967062496711998,6,5
"Comamonas_testosteroni",0.0042246080375063,4,1
"Citrobacter_portucalensis",0.0042246080375063,3,1
"Acinetobacter_bereziniae",0.00670137868017888,3,5
"Enterococcus_cecorum",0.0042246080375063,1,1
"Acinetobacter_schindleri",0.0042246080375063,0,1
"Acinetobacter_towneri",0.0122485982598615,1,5
"Helicobacter_pylori",0.00828090039217935,0,1
"Comamonas_kerstersii",0,0,4
"Veillonella_rogosae",0.0164039703950353,4,4
"Leptotrichia_wadei",0.0164039703950353,3,4
"Morococcus_cerebrosus",0.0164039703950353,2,4
"Veillonella_rodentium",0.0164039703950353,1,4
"Veillonella_tobetsuensis",0.0164039703950353,0,4
