SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
SRR5983355,10.673729381455065,Healthy,3.480142394104142,Healthy,1.411980144958617,Healthy
SRR5946799,8.000491426521139,Healthy,5.5994978455532864,Unhealthy,1.7707702668429042,Unhealthy
SRR5935827,6.4530067499656365,Healthy,3.456470434970062,Healthy,1.1757897722635289,Healthy
SRR5935996,7.841025510627584,Healthy,5.1289529591467735,Unhealthy,1.6499798211391536,Healthy
SRR5947104,3.621429047355776,Healthy,5.555312815801398,Unhealthy,1.5210447354238756,Healthy
SRR5946853,16.680489546764598,Healthy,6.272047626196503,Unhealthy,2.405100423360639,Unhealthy
SRR5935743,4.6051489834530575,Healthy,5.696624457137755,Unhealthy,1.6084384947774646,Healthy
SRR5935923,13.234591002051907,Healthy,12.06533797645514,Unhealthy,3.5967850996446735,Unhealthy
SRR5946846,9.125103237997058,Healthy,21.132807478568395,Unhealthy,5.532103786025878,Unhealthy
ERR210578,4.6051489834530575,Healthy,5.696624457137755,Unhealthy,1.6084384947774646,Healthy
SRR5936092,17.900595762283782,Healthy,10.2542187722539,Unhealthy,3.4202667413005585,Unhealthy
ERR209404,4.387715243445677,Healthy,5.007741668698469,Unhealthy,1.4324753850027305,Healthy
SRR5946924,1.857985700683803,Healthy,4.995349404972158,Unhealthy,1.291340209976798,Healthy
SRR5946863,2.4436257331035214,Healthy,6.264961809466579,Unhealthy,1.6257410286764513,Healthy
SRR5947843,13.708849929770851,Healthy,8.025611777914925,Unhealthy,2.6604623191808745,Unhealthy
SRR5947045,3.9231636064349145,Healthy,3.644252199235058,Healthy,1.0823281519892245,Healthy
SRR5946645,4.341705504297048,Healthy,4.977355549650255,Unhealthy,1.4227244416761131,Healthy
ERR209711,19.33611751175553,Unhealthy,40.81074788107381,Unhealthy,10.77698713036961,Unhealthy
ERR209707,5.594837060610021,Healthy,20.953281647006765,Unhealthy,5.296505695209159,Unhealthy
SRR5983315,9.415130856469546,Healthy,4.787665441803697,Unhealthy,1.6546716385559899,Healthy
SRR5935899,25.7009048707282,Unhealthy,30.652725841252263,Unhealthy,8.705101091076548,Unhealthy
SRR5983367,15.192246183703089,Healthy,4.021535778972337,Healthy,1.7877540309662368,Unhealthy
SRR5936038,12.738145248755464,Healthy,22.355228298731102,Unhealthy,6.020632171193302,Unhealthy
ERR209674,4.09903930395266,Healthy,3.3103321872824347,Healthy,1.0123982290698594,Healthy
SRR5936160,7.49964239915331,Healthy,7.0853333928721085,Unhealthy,2.097325447001151,Unhealthy
ERR209692,19.496561820478373,Unhealthy,16.395421806655836,Unhealthy,4.970227083482533,Unhealthy
SRR5936207,18.636835249523696,Unhealthy,32.40839413198957,Unhealthy,8.737420093641495,Unhealthy
SRR5946625,10.325939099658086,Healthy,4.991682793168177,Unhealthy,1.753018653777441,Unhealthy
SRR5946895,11.834364283974892,Healthy,3.18194399744898,Healthy,1.4043500992668603,Healthy
SRR5983411,12.241385917521635,Healthy,32.413819257833495,Unhealthy,8.389368562336005,Unhealthy
SRR5946671,4.53708759619451,Healthy,5.114947904793924,Unhealthy,1.466170289151913,Healthy
SRR5936130,3.219045409932276,Healthy,4.4449850670444295,Unhealthy,1.234594335039146,Healthy
SRR5946925,2.8751437403326174,Healthy,3.8433247164447857,Healthy,1.072498713088465,Healthy
SRR5946947,6.855702197311311,Healthy,2.8102812436764926,Healthy,1.0438697293593047,Healthy
SRR5936037,3.403022384051553,Healthy,3.251090135641598,Healthy,0.9602681839469516,Healthy
ERR209434,4.657965388382752,Healthy,5.207843266442217,Unhealthy,1.4948999828731742,Healthy
SRR5935931,13.679017849621065,Healthy,28.531465448694004,Unhealthy,7.54315364880063,Unhealthy
SRR5983472,22.413159155549835,Unhealthy,13.383807934596788,Unhealthy,4.412201768343514,Unhealthy
SRR5946681,3.365560708435132,Healthy,3.2746851331170346,Healthy,0.9638420136324551,Healthy
ERR209405,4.382182581214371,Healthy,5.004003571886716,Unhealthy,1.4312827869256504,Healthy
SRR5947070,3.800208556641878,Healthy,3.719829780462382,Healthy,1.093613820326511,Healthy
SRR5947049,6.251448208077964,Healthy,10.985184647390174,Unhealthy,2.95805591343389,Unhealthy
SRR5947019,2.846424156527322,Healthy,3.8400476734004663,Healthy,1.0701493763330159,Healthy
SRR5946969,2.8130923766925284,Healthy,3.8982152760464657,Healthy,1.0821836987011733,Healthy
SRR5946774,35.30312929782791,Unhealthy,13.797338723361708,Unhealthy,5.21480046535346,Unhealthy
SRR5983405,14.322873338347353,Healthy,5.771116315592972,Unhealthy,2.1570008647488033,Unhealthy
SRR5935936,4.59910177415678,Healthy,7.836559230110487,Unhealthy,2.117822532959686,Unhealthy
SRR5983406,4.36622252713358,Healthy,3.8974310361865734,Healthy,1.1668347713670046,Healthy
SRR5936159,2.2526253338447177,Healthy,5.0826830871796265,Unhealthy,1.33369907097536,Healthy
SRR5935893,12.06041201350108,Healthy,10.598302033211509,Unhealthy,3.183211429449568,Unhealthy
SRR5935772,7.570488129335605,Healthy,3.0074260954234195,Healthy,1.1298722896321785,Healthy
SRR5935985,2.257124928436681,Healthy,4.335092600185138,Unhealthy,1.155875126315411,Healthy
SRR5983418,3.1184888792069687,Healthy,6.838746270851267,Unhealthy,1.7992752234050444,Unhealthy
SRR5946937,2.1255540661559333,Healthy,7.754645147780186,Unhealthy,1.9631967142262805,Unhealthy
SRR5947056,10.525265773335624,Healthy,13.802216953860986,Unhealthy,3.8625013369893018,Unhealthy
SRR5946754,10.059639472587522,Healthy,16.03246068835973,Unhealthy,4.368292249074418,Unhealthy
SRR5983379,4.472337559548932,Healthy,5.067186893822731,Unhealthy,1.4512571272778851,Healthy
SRR5946857,3.9290375305063265,Healthy,4.188629669472029,Healthy,1.21231511619371,Healthy
SRR5935915,3.0635752450086424,Healthy,4.681092647403463,Unhealthy,1.2823407919635175,Healthy
SRR5947869,6.449695149841067,Healthy,2.6735704188093656,Healthy,0.9891287193195777,Healthy
SRR5946826,17.692945615669988,Healthy,4.399423275311109,Unhealthy,2.014361343434768,Unhealthy
SRR5946737,4.714695223490627,Healthy,3.5023126741863053,Healthy,1.0917558232699291,Healthy
SRR5946748,5.97510602236364,Healthy,2.0490655296571885,Healthy,0.8144530758762163,Healthy
SRR5983386,4.529864035815312,Healthy,2.711476434957818,Healthy,0.8932891393361581,Healthy
SRR5946672,9.08357912627806,Healthy,3.8434711860774784,Healthy,1.411661938764877,Healthy
SRR5946825,8.605065721234544,Healthy,15.206128677907177,Unhealthy,4.092012607842968,Unhealthy
SRR5936048,11.046153640471486,Healthy,8.487726022929419,Unhealthy,2.6250874312823442,Unhealthy
