Id,Label
182,Slackia_isoflavoniconvertens
183,GGB9747_SGB15356
184,Clostridiales_Family_XIII_bacterium_BX16
185,GGB2996_SGB3983
186,GGB9109_SGB14042
187,GGB9237_SGB14179
188,GGB6518_SGB9205
189,Clostridium_sp_AF12_28
190,Lachnospiraceae_bacterium
191,GGB9634_SGB15097
192,GGB9635_SGB15106
193,Blautia_obeum
194,Oscillospiraceae_unclassified_SGB15256
195,GGB13404_SGB14252
196,GGB3614_SGB20497
197,GGB9759_SGB15370
198,GGB9630_SGB15084
199,GGB3486_SGB4658
200,Butyricimonas_SGB15260
201,GGB9635_SGB15103
202,Clostridiaceae_unclassified_SGB4771
203,GGB4559_SGB6292
204,GGB9602_SGB15028
205,GGB3570_SGB4777
206,Butyricicoccus_sp_AM29_23AC
207,Gemmiger_SGB15299
208,Senegalimassilia_SGB14826
209,GGB9737_SGB15309
210,GGB9634_SGB15101
211,GGB9707_SGB15229
212,GGB9699_SGB15216
213,Faecalibacterium_SGB15315
214,GGB9766_SGB15383
215,Clostridiales_bacterium
216,Ellagibacter_isourolithinifaciens
217,GGB9712_SGB15244
218,GGB9760_SGB15373
219,GGB33469_SGB15236
220,GGB9342_SGB14306
221,Collinsella_aerofaciens
222,Dakarella_SGB14198
223,GGB9774_SGB15394
224,Nitrosopumilus_SGB14899
225,GGB9618_SGB15065
226,GGB9627_SGB15081
227,Alistipes_shahii
228,Oscillospiraceae_bacterium_Marseille_Q3528
229,Bilophila_wadsworthia
230,GGB9760_SGB15372
231,GGB9603_SGB15035
232,GGB3212_SGB4241
233,Alistipes_sp_AF17_16
234,GGB3304_SGB4367
235,Oscillospiraceae_unclassified_SGB15253
236,Alistipes_senegalensis
237,Lachnospiraceae_bacterium_Marseille_Q4251
238,GGB51269_SGB5061
239,Faecalibacterium_SGB15346
240,GGB9608_SGB15041
241,Eubacterium_rectale
242,GGB3128_SGB4141
243,GGB34228_SGB53814
244,GGB9642_SGB15119
245,GGB9708_SGB15233
246,Clostridiaceae_bacterium_Marseille_Q4149
247,GGB33469_SGB15237
248,Ruthenibacterium_lactatiformans
249,Bacteroides_nordii
250,Alistipes_onderdonkii
251,Collinsella_SGB14351
252,GGB3815_SGB5180
253,Anaerosacchariphilus_sp_NSJ_68
254,Dorea_sp_AF24_7LB
255,GGB4711_SGB6524
256,GGB9636_SGB15107
257,Phocaeicola_sartorii
258,GGB9302_SGB14263
259,GGB52130_SGB14966
260,GGB9690_SGB15195
261,Clostridium_SGB4907
262,GGB9621_SGB15073
263,Lawsonibacter_asaccharolyticus
264,GGB2652_SGB3573
265,GGB9729_SGB69197
266,GGB9786_SGB63164
267,GGB9252_SGB14196
268,GGB9614_SGB15049
269,Alistipes_communis
270,GGB9290_SGB14247
271,GGB9778_SGB15398
272,GGB9616_SGB15051
273,Intestinimonas_butyriciproducens
274,Candidatus_Borkfalkia_ceftriaxoniphila
275,GGB9189_SGB14128
276,Bacteroides_thetaiotaomicron
277,GGB4773_SGB6607
278,GGB4774_SGB6609
279,GGB9787_SGB15410
280,Eubacterium_sp_AF34_35BH
281,Victivallis_vadensis
282,GGB13493_SGB15238
283,Mediterraneibacter_butyricigenes
284,Clostridium_SGB4751
285,Clostridium_SGB4913
286,Senegalimassilia_anaerobia
287,Victivallis_lenta
288,GGB9249_SGB14193
289,GGB9258_SGB14205
290,Alistipes_ihumii
291,GGB34228_SGB72916
292,GGB74447_SGB1595
293,Mediterranea_massiliensis
294,Prevotella_marseillensis
295,GGB1590_SGB2181
296,GGB4611_SGB6385
297,GGB3733_SGB5066
298,Bacteroides_cellulosilyticus
299,Eubacterium_SGB6276
300,GGB4644_SGB6428
301,Phocaeicola_coprophilus
302,GGB15850_SGB5785
303,Akkermansia_muciniphila
304,Methanobrevibacter_smithii
305,GGB3345_SGB9340
306,Pseudoruminococcus_massiliensis
307,GGB4584_SGB6338
308,Parabacteroides_johnsonii
309,GGB6521_SGB9212
310,Corynebacterium_SGB6371
311,GGB1421_SGB1960
312,Actinomyces_SGB4175
313,GGB9176_SGB14114
314,GGB9334_SGB14297
315,Desulfovibrio_sp_An276
316,GGB16040_SGB9347
317,Alistipes_dispar
318,Clostridium_sp_AF34_13
319,Luteimonas_SGB9345
320,Corynebacterium_SGB6369
321,GGB9818_SGB15459
322,GGB9775_SGB15395
323,Blautia_SGB14221
324,GGB4591_SGB6350
325,GGB79996_SGB6411
326,GGB4599_SGB6362
327,Bifidobacterium_adolescentis
328,Candidatus_Neoclostridium_roslinense
329,GGB9453_SGB14844
330,Oscillibacter_valericigenes
331,Parabacteroides_goldsteinii
332,GGB4723_SGB6540
333,Bacteroides_intestinalis
334,GGB34797_SGB14322
335,GGB33516_SGB54324
336,GGB9062_SGB13981
337,GGB4698_SGB6498
338,GGB9634_SGB15093
339,GGB9101_SGB14033
340,Eubacterium_siraeum
341,Lachnospira_sp_NSJ_43
342,GGB14025_SGB14906
343,Ruminococcus_SGB4421
344,Dysosmobacter_welbionis
345,GGB3945_SGB8597
346,GGB4567_SGB6308
347,Lachnospira_pectinoschiza
348,GGB3321_SGB4394
349,GGB9501_SGB14898
350,GGB4626_SGB6403
351,GGB6470_SGB9153
352,Hydrogenoanaerobacterium_saccharovorans
353,Acinetobacter_SGB65105
354,Candidatus_Protoclostridium_gallicola
355,GGB4715_SGB6529
356,Ruminococcus_lactaris
357,Holdemanella_porci
358,GGB4608_SGB6382
359,Bacteroides_ovatus
360,GGB9545_SGB14952
361,GGB4578_SGB6328
362,GGB3002_SGB3993
363,GGB1223_SGB1593
364,Candidatus_Gallimonas_intestinalis
365,GGB9551_SGB14958
366,Flavonifractor_sp_An10
367,GGB33586_SGB53517
368,GGB79652_SGB15211
369,GGB53985_SGB6367
370,GGB9299_SGB14259
371,GGB1662_SGB2276
372,GGB3033_SGB4029
373,Bacteroides_SGB15210
374,Candidatus_Pseudoscilispira_faecavium
375,Phocaeicola_SGB6473
376,GGB9117_SGB14050
377,GGB3490_SGB4664
378,GGB3532_SGB4720
379,GGB9770_SGB15390
380,GGB9210_SGB14150
381,GGB9724_SGB15278
382,Streptococcus_thermophilus
383,GGB9522_SGB14921
384,GGB4706_SGB6513
385,Streptococcus_SGB14036
386,Candidatus_Metalachnospira_gallinarum
387,GGB4699_SGB6502
388,Vescimonas_fastidiosa
389,Bifidobacterium_longum
390,GGB9765_SGB15382
391,Butyricicoccus_SGB14990
392,Candidatus_Woodwardibium_SGB14954
393,Anaeromassilibacillus_sp_An250
394,Corynebacterium_SGB6370
395,Candidatus_Heteroscilispira_lomanii
396,Candidatus_Pseudolachnospira_avium
397,GGB4745_SGB6571
398,Eubacteriales_unclassified_SGB15145
399,Candidatus_Avispirillum_faecium
400,Candidatus_Flemingibacterium_merdigallinarum
401,Candidatus_Heteroclostridium_caecigallinarum
402,GGB3446_SGB4597
403,GGB77437_SGB9391
404,Sanguibacter_SGB15121
405,Pseudoflavonifractor_sp_An184
406,GGB3677_SGB4990
407,Candidatus_Pseudobutyricicoccus_lothianensis
408,GGB4716_SGB6531
409,Massilioclostridium_coli
410,Pseudoflavonifractor_capillosus
411,GGB47687_SGB2286
412,Vescimonas_SGB15087
413,GGB4571_SGB6317
414,GGB33512_SGB15203
415,GGB45620_SGB63333
416,GGB52106_SGB72838
417,Ruminococcus_sp_AF46_10NS
418,GGB9782_SGB15403
419,GGB34900_SGB14891
420,Methylobacterium_SGB15164
421,Klebsiella_SGB6532
422,Clostridium_sp_NSJ_42
423,GGB6001_SGB8624
424,GGB42389_SGB59559
425,Blautia_SGB4815
426,GGB1627_SGB2230
427,GGB1631_SGB2239
428,GGB756_SGB993
429,GGB1632_SGB2240
430,Candidatus_Methanomethylophilus_alvus
431,GGB79648_SGB4350
432,GGB3623_SGB4900
433,Prevotella_SGB1680
434,GGB4559_SGB6293
435,Duodenibacillus_massiliensis
436,GGB4713_SGB6526
437,Bacteroides_salyersiae
438,Rhodococcus_SGB14208
439,GGB4266_SGB5809
440,GGB4717_SGB6533
441,GGB3862_SGB5239
442,GGB9061_SGB13979
443,GGB51647_SGB4348
444,GGB4644_SGB6430
445,GGB4684_SGB6478
446,GGB9708_SGB15234
447,GGB4699_SGB6503
448,GGB4769_SGB6602
449,Collinsella_SGB15196
450,Mitsuokella_multacida
451,Candidatus_Methanomassiliicoccus_intestinalis
452,GGB4651_SGB6438
453,Megasphaera_elsdenii
454,GGB4664_SGB6452
455,GGB9710_SGB15239
456,GGB9296_SGB14253
457,GGB80011_SGB15265
458,GGB9083_SGB14011
459,GGB9785_SGB15408
460,Lactobacillus_SGB8782
461,GGB9767_SGB15385
462,GGB9094_SGB14025
463,GGB4739_SGB6564
464,GGB4770_SGB6604
465,GGB39037_SGB4393
466,Succinatimonas_hippei
467,GGB9537_SGB14940
468,GGB9445_SGB14835
469,GGB9616_SGB15062
470,GGB9063_SGB13982
471,GGB9256_SGB14202
472,Megasphaera_sp_DJF_B143
473,Sutterella_wadsworthensis
474,GGB9634_SGB15095
475,GGB4597_SGB6359
476,GGB4884_SGB6823
477,GGB9197_SGB14136
478,Escherichia_coli
479,GGB9788_SGB15411
480,Desulfovibrio_desulfuricans
481,Intestinimonas_massiliensis
482,GGB2982_SGB3964
483,GGB79630_SGB13983
484,GGB9524_SGB14924
485,GGB40351_SGB14301
486,GGB9534_SGB14937
487,GGB35551_SGB53794
488,GGB9786_SGB15409
489,GGB9262_SGB14210
490,Collinsella_bouchesdurhonensis
491,Clostridiaceae_unclassified_SGB15090
492,Clostridium_saccharogumia
493,GGB2653_SGB3574
494,GGB3351_SGB4434
495,Candidatus_Pararuminococcus_gallinarum
496,GGB3061_SGB4063
497,Holdemania_filiformis
498,Eisenbergiella_tayi
499,Mogibacterium_kristiansenii
500,GGB52283_SGB73075
501,Parasutterella_excrementihominis
502,Allisonella_histaminiformans
503,GGB9640_SGB15115
504,GGB42378_SGB59548
505,Catenibacterium_SGB4425
506,Intestinibacter_bartlettii
507,Romboutsia_timonensis
508,GGB9253_SGB14199
509,GGB13357_SGB13987
510,GGB36267_SGB14177
511,GGB1627_SGB2227
512,Haemophilus_parainfluenzae
513,GGB10692_SGB17347
514,GGB42711_SGB59916
515,GGB4700_SGB6506
516,GGB13054_SGB20235
517,Bacteroides_stercorirosoris
518,GGB42639_SGB59836
519,Candidatus_Allobutyricicoccus_pentlandensis
520,GGB9291_SGB14248
521,Blautia_sp_OF03_15BH
522,GGB2977_SGB3959
523,GGB80055_SGB4053
524,GGB9696_SGB15212
525,GGB9175_SGB14113
526,Oscillospiraceae_bacterium_NSJ_64
527,GGB3538_SGB4728
528,GGB9668_SGB15165
529,Ruminococcus_callidus
530,GGB13054_SGB20238
531,GGB9779_SGB15399
532,Limosilactobacillus_SGB61600
533,Bacteroides_oleiciplenus
534,GGB4567_SGB6307
535,GGB13054_SGB20239
536,Eubacteriales_unclassified_SGB71281
537,Neglectibacter_timonensis
538,GGB3593_SGB4817
539,GGB1627_SGB2229
540,Candidatus_Pseudoruminococcus_merdavium
541,Clostridium_SGB5113
542,GGB13056_SGB20243
543,Ruminococcus_gnavus
544,Prevotella_lascolaii
545,Bacteroides_finegoldii
546,GGB4587_SGB6346
547,GGB3612_SGB4881
548,GGB4605_SGB6376
549,Collinsella_SGB4121
550,GGB25158_SGB42321
551,Clostridium_SGB6177
552,GGB2848_SGB3813
553,Escherichia_marmotae
554,Blautia_sp_MSK_20_85
555,Brachyspira_aalborgi
556,Bacteroides_gallinaceum
557,Bacteroides_cutis
558,GGB6546_SGB9245
559,Alistipes_sp_An31A
560,Bacteroides_mediterraneensis
561,Butyricimonas_faecihominis
562,GGB4487_SGB6184
563,GGB1590_SGB2184
564,Phocaeicola_salanitronis
565,Acinetobacter_lwoffii
566,GGB6569_SGB9281
567,GGB4549_SGB6271
568,GGB3267_SGB4317
569,Hungatella_hathewayi
570,GGB1221_SGB1590
571,Desulfovibrio_fairfieldensis
572,Bacteroides_fragilis
573,GGB1096_SGB1408
574,GGB3033_SGB4028
575,Dialister_hominis
576,Barnesiella_sp_An22
577,GGB4554_SGB6285
578,GGB1691_SGB2323
579,GGB4676_SGB6465
580,GGB3363_SGB4447
581,GGB9261_SGB14209
582,GGB9819_SGB15460
583,Sanguibacteroides_justesenii
584,GGB80011_SGB15267
585,Alistipes_indistinctus
586,Faecalicoccus_pleomorphus
587,Enterococcus_faecalis
588,Mesosutterella_multiformis
589,GGB9185_SGB14124
590,Oscillibacter_SGB15077
591,Bacteroides_stercoris
592,Clostridium_leptum
593,Coprobacter_secundus
594,Streptococcus_salivarius
595,GGB1420_SGB1957
596,GGB79947_SGB6617
597,GGB759_SGB997
598,GGB12693_SGB19690
599,Marseilla_massiliensis
600,Tyzzerella_nexilis
601,GGB12692_SGB19689
602,GGB1408_SGB1933
603,GGB1407_SGB1930
604,GGB4632_SGB6410
605,Erysipelatoclostridium_ramosum
606,Bacteroides_sp_An322
607,Phocaeicola_massiliensis
608,Clostridium_sp_1001270J_160509_D11
609,Faecalitalea_cylindroides
610,GGB1621_SGB2219
611,GGB9512_SGB14909
612,Butyricimonas_paravirosa
613,GGB3167_SGB4181
614,GGB1663_SGB2279
615,Clostridium_paraputrificum
616,GGB9495_SGB14892
617,GGB3109_SGB4119
618,Phocaeicola_plebeius
619,Clostridium_sp_NSJ_6
620,GGB9719_SGB15272
621,GGB1680_SGB2312
622,Lachnoclostridium_sp_An131
623,Elusimicrobium_sp_An273
624,GGB9611_SGB15045
625,GGB9619_SGB15067
626,Candidatus_Heritagella_intestinalis
627,GGB27377_SGB13972
628,Ruminococcus_sp_BSD2780120874_150323_B10
629,GGB4682_SGB6472
630,GGB3278_SGB4328
631,Oscillospiraceae_unclassified_SGB4197
632,Oscillospiraceae_bacterium_NSJ_50
633,GGB4710_SGB6522
634,Ruminococcus_champanellensis
635,GGB9093_SGB14023
636,Desulfovibrio_SGB5076
637,Roseburia_sp_AM59_24XD
638,GGB4555_SGB6286
639,GGB3142_SGB4155
640,Blautia_faecicola
641,Coprococcus_SGB4580
642,Parasutterella_SGB9260
643,GGB6007_SGB8634
644,Dialister_invisus
645,GGB79930_SGB6334
646,GGB79973_SGB14341
647,Lachnospiraceae_bacterium_BX3
648,Alistipes_SGB2313
649,GGB1266_SGB1699
650,GGB4729_SGB6550
651,Coprobacillus_cateniformis
652,GGB3475_SGB4638
653,Candidatus_Geddesella_stercoravicola
654,GGB9444_SGB14834
655,GGB781_SGB1024
656,GGB4641_SGB6420
657,GGB4671_SGB6460
658,GGB9331_SGB14294
659,Erysipelotrichaceae_bacterium_7770_A6
660,Bacteroides_pectinophilus
661,GGB6123_SGB8767
662,Oscillospiraceae_unclassified_SGB4196
663,GGB79666_SGB4173
664,GGB9285_SGB14238
665,GGB3176_SGB4193
666,Firmicutes_bacterium_AM41_11
667,GGB79973_SGB14342
668,Monoglobus_pectinilyticus
669,GGB4703_SGB6510
670,GGB9276_SGB14228
671,GGB4588_SGB6347
672,GGB6567_SGB9277
673,GGB9289_SGB14244
674,GGB9687_SGB15191
675,GGB9073_SGB13994
676,GGB3185_SGB4208
677,GGB3281_SGB4335
678,GGB9047_SGB13950
679,Faecalicatena_SGB4872
680,Dielma_fastidiosa
681,GGB4751_SGB6580
682,GGB3528_SGB4713
683,GGB3616_SGB4888
684,GGB9673_SGB15172
685,GGB3169_SGB4183
686,GGB9264_SGB14212
687,GGB6132_SGB8779
688,GGB4667_SGB6456
689,GGB4710_SGB6521
690,Veillonella_parvula
691,GGB18456_SGB4146
692,Alistipes_sp_An66
693,GGB9701_SGB15218
694,GGB3485_SGB4657
695,GGB1590_SGB2185
696,GGB41213_SGB14111
697,GGB1109_SGB1423
698,Arthrobacter_SGB1587
699,Roseburia_SGB4958
700,GGB9093_SGB14024
701,GGB58714_SGB5072
702,Enterococcus_SGB6173
703,Streptococcus_parasanguinis
704,Prevotella_SGB1635
705,Veillonella_dispar
706,GGB3341_SGB4420
707,Oscillospiraceae_unclassified_SGB15252
708,GGB9266_SGB14215
709,GGB9065_SGB13984
710,Roseburia_sp_AM16_25
711,GGB9593_SGB15015
712,GGB4687_SGB6484
713,GGB9132_SGB14066
714,GGB9677_SGB15179
715,GGB9746_SGB15352
716,GGB79700_SGB6477
717,GGB3160_SGB4364
718,GGB4583_SGB2237
719,GGB6123_SGB8768
720,GGB9211_SGB14151
721,GGB6592_SGB9320
722,GGB4638_SGB6417
723,GGB5978_SGB8595
724,GGB4673_SGB6462
725,GGB9146_SGB14080
726,GGB9071_SGB13990
727,GGB6568_SGB9279
728,Puniceicoccaceae_unclassified_SGB15388
729,GGB4640_SGB6419
730,GGB9287_SGB14242
731,GGB6569_SGB13951
732,GGB1689_SGB2321
733,Alistipes_SGB2310
734,GGB9508_SGB14905
735,Oscillospiraceae_bacterium_BX1
736,GGB13402_SGB14203
737,GGB9161_SGB14099
738,GGB3160_SGB4174
739,GGB34540_SGB54300
740,GGB3141_SGB4154
741,Cloacibacillus_porcorum
742,GGB3321_SGB4396
743,GGB4642_SGB6422
744,GGB6126_SGB8772
745,GGB9170_SGB14108
746,GGB6580_SGB9301
747,Alistipes_timonensis
748,GGB9279_SGB14232
749,Luxibacter_massiliensis
750,GGB79828_SGB14190
751,GGB9540_SGB14943
752,Puniceicoccaceae_bacterium_Marseille_Q1082
753,GGB9111_SGB14044
754,GGB3226_SGB4260
755,GGB9328_SGB14291
756,GGB52930_SGB73859
757,GGB9790_SGB15413
758,Phascolarctobacterium_faecium
759,GGB3818_SGB5183
760,Bifidobacterium_catenulatum
761,Clostridiales_bacterium_NSJ_32
762,Ruminococcus_sp_NSJ_13
763,Dysosmobacter_sp_NSJ_60
764,Clostridiales_bacterium_VE202_01
765,Eisenbergiella_massiliensis
766,GGB3524_SGB4704
767,Merdibacter_massiliensis
768,GGB9523_SGB14922
769,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368
770,GGB4661_SGB6449
771,Candidatus_Allochristensenella_caecavium
772,Bifidobacterium_angulatum
773,Adlercreutzia_equolifaciens
774,Christensenella_hongkongensis
775,Rheinheimera_SGB14999
776,Klebsiella_pneumoniae
777,GGB4694_SGB6493
778,GGB79676_SGB1953
779,GGB9209_SGB14148
780,Bacteroides_faecis
781,GGB9061_SGB13978
782,GGB4596_SGB6358
783,GGB3585_SGB4803
784,GGB3474_SGB4637
785,GGB9092_SGB14022
786,Achromobacter_SGB14223
787,Oxalobacter_formigenes
788,Megasphaera_sp_NM10
789,GGB9637_SGB15111
790,GGB1418_SGB1954
791,GGB9299_SGB14260
792,GGB4745_SGB6570
793,GGB4695_SGB6494
794,Limosilactobacillus_mucosae
795,GGB74665_SGB13974
796,GGB3287_SGB4341
797,Candidatus_Woodwardibium_gallinarum
798,GGB9531_SGB14932
799,GGB51441_SGB71759
800,GGB9110_SGB14043
801,GGB9057_SGB13967
802,GGB74477_SGB47336
803,Lachnospiraceae_bacterium_NSJ_46
804,Ruminococcus_bovis
805,Clostridium_saudiense
806,GGB4653_SGB6440
807,GGB1551_SGB2136
808,GGB4456_SGB6141
809,GGB4658_SGB6445
810,GGB3139_SGB4152
811,GGB3491_SGB4665
812,Veillonella_atypica
813,Turicibacter_sanguinis
814,GGB3828_SGB5197
815,Alcaligenes_SGB14037
816,Bacteroides_congonensis
817,Streptococcus_SGB15012
818,Oscillospiraceae_unclassified_SGB15257
819,GGB2659_SGB3580
820,GGB4598_SGB6360
821,GGB79981_SGB14222
822,GGB9634_SGB15099
823,Prevotella_stercorea
824,GGB3819_SGB5184
825,Candidatus_Gallimonas_caecicola
826,Prevotella_bivia
827,Clostridium_spiroforme
828,GGB9085_SGB14013
829,GGB3892_SGB5290
830,GGB9186_SGB14125
831,GGB4605_SGB6378
832,GGB9091_SGB14020
833,Fenollaria_massiliensis
834,GGB9240_SGB14182
835,Prevotella_disiens
836,Clostridiales_bacterium_UBA1390
837,GGB9200_SGB14139
838,GGB4802_SGB6641
839,GGB51647_SGB20894
840,Prevotella_corporis
841,GGB9528_SGB14928
842,Phocaeicola_coprocola
843,GGB79697_SGB8653
844,Acidaminococcus_intestini
845,Prevotella_SGB1589
846,Citrobacter_SGB1895
847,GGB4579_SGB6329
848,GGB1391_SGB1909
849,GGB1256_SGB1684
850,GGB4586_SGB6343
851,Bacteroides_caecicola
852,Citrobacter_SGB6486
853,Clostridium_SGB6179
854,GGB1387_SGB1894
855,Candidatus_Alangreenwoodia_gallinarii
856,GGB1663_SGB2278
857,GGB6610_SGB9344
858,GGB58485_SGB80143
859,Roseburia_sp_AM23_20
860,GGB50290_SGB70366
861,GGB9359_SGB14334
862,GGB9559_SGB14969
863,Roseburia_SGB4949
864,GGB6010_SGB8637
865,Prevotella_SGB48271
866,GGB4754_SGB6583
867,Sutterella_sp_AM11_39
868,Lacrimispora_saccharolytica
869,Clostridia_bacterium_UC5_1_1E11
870,GGB8965_SGB13825
871,GGB27106_SGB6188
872,Lachnospiraceae_bacterium_UBA1818
873,Candidatus_Neoanaerotignum_tabaqchaliae
874,GGB9581_SGB79823
875,Clostridium_sp_AT4
876,Bifidobacterium_dentium
877,Enterocloster_bolteae
878,Mediterraneibacter_glycyrrhizinilyticus
879,Ruminococcus_sp_AF13_28
880,GGB9452_SGB14843
881,Hydrogeniiclostidium_mannosilyticum
882,GGB1549_SGB2133
883,Dialister_succinatiphilus
884,GGB9581_SGB4365
885,GGB6006_SGB8630
886,GGB3000_SGB3991
887,Collinsella_SGB62935
888,Streptococcus_vestibularis
889,GGB4699_SGB6501
890,Porphyromonas_somerae
891,Streptococcus_gordonii
892,Porphyromonas_SGB1983
893,Ezakiella_coagulans
894,Clostridium_perfringens
895,Barnesiella_viscericola
896,GGB9582_SGB15000
897,GGB5997_SGB8620
898,GGB2999_SGB3990
899,Bacteroides_sp_AM10_21B
900,GGB79890_SGB14770
901,Bacteroides_gallinarum
902,Merdimonas_faecis
903,Streptococcus_agalactiae
904,GGB28262_SGB40814
905,Streptococcus_mitis
906,GGB9095_SGB14026
907,GGB3189_SGB4212
908,GGB3755_SGB5104
909,GGB6512_SGB9198
910,GGB4609_SGB6383
911,Mediterraneibacter_SGB6274
912,Sutterella_seckii
913,GGB4586_SGB6344
914,Candidatus_Roslinia_caecavium
915,GGB3289_SGB4343
916,GGB79998_SGB48024
