"","b","hub","c"
"Ruminococcaceae_bacterium_D5",0.0219856263099448,11,3
"Hungatella_hathewayi",0.00588268422483036,8,3
"Bilophila_wadsworthia",0.0119847325757541,9,3
"Holdemania_filiformis",0.0258091780037824,26,1
"Intestinimonas_butyriciproducens",0.0369659224872543,22,1
"Gordonibacter_pamelaeae",0.00554358460977023,5,3
"Parvimonas_micra",0.00536525860529944,27,1
"Collinsella_stercoris",0.00324388482512599,4,3
"Anaeromassilibacillus_sp_An250",0.0237194750194482,13,1
"Anaerotruncus_colihominis",0.0026798181276442,8,3
"Roseburia_sp_CAG_471",5.01786183179276e-05,2,2
"Gemella_morbillorum",0.00108545134602962,17,1
"Collinsella_intestinalis",0.00540303593948796,5,2
"Harryflintia_acetispora",0.00309599552903982,5,3
"Clostridium_symbiosum",0,9,1
"Enterorhabdus_caecimuris",0.0122002097356973,19,1
"Bifidobacterium_adolescentis",0.0220815381435997,21,1
"Methanobrevibacter_smithii",0.00231677866957593,9,3
"Coprobacter_fastidiosus",0.040270335537955,10,3
"Bifidobacterium_longum",0.013120339298269,17,1
"Barnesiella_intestinihominis",0.00382114152769586,7,3
"Bacteroides_eggerthii",0.00461256494961999,3,3
"Roseburia_sp_CAG_309",0.0032815232046044,9,2
"Parasutterella_excrementihominis",0.00400354522709741,8,3
"Firmicutes_bacterium_CAG_95",0,8,1
"Alistipes_indistinctus",0.00216552104385516,5,3
"Butyricimonas_synergistica",0.0460282953616868,22,1
"Clostridium_sp_CAG_167",0.0128311689656615,14,1
"Clostridium_leptum",0.00446615735590955,2,3
"Oscillibacter_sp_PC13",0.00315310264370805,16,1
"Proteobacteria_bacterium_CAG_139",0.00299469046014776,3,3
"Clostridium_citroniae",0.00536525860529944,17,1
"Bacteroides_faecis",0.0130702518271475,7,3
"Phascolarctobacterium_faecium",0.00715878290985536,1,3
"Turicimonas_muris",0.00192781554644332,2,3
"Clostridium_bolteae",0.00212657558733127,6,3
"Bacteroides_coprocola",0.0048283260839725,4,2
"Bacteroides_faecis_CAG_32",0.0130826902851826,5,3
"Oxalobacter_formigenes",0.0314679304972106,5,3
"Paraprevotella_clara",0.0021917807168842,3,2
"Sutterella_parvirubra",0.00570533844671789,10,1
"Firmicutes_bacterium_CAG_145",0.00738621146563831,2,3
"Absiella_dolichum",0.0130742576970658,9,1
"Eubacterium_dolichum_CAG_375",0.00591861839805959,0,2
"Eisenbergiella_massiliensis",0.00687683863697418,8,3
"Haemophilus_sp_HMSC71H05",0.00857436126742304,12,1
"Blautia_hydrogenotrophica",0.00112988085581371,0,3
"Pyramidobacter_piscolens",0.00365171623187703,1,3
"Pyramidobacter_sp_C12_8",0.00315310264370805,12,1
"Butyrivibrio_crossotus",0.00243992880423608,1,3
"Dielma_fastidiosa",0.00991303205479572,13,1
"Desulfovibrionaceae_bacterium",0.0173200124035591,0,3
"Prevotella_corporis",0.00250512559534712,2,3
"Fretibacterium_fastidiosum",0.00570533844671789,7,1
"Streptococcus_australis",0,1,3
"Lactobacillus_rogosae",0.00735357467280498,11,1
"Clostridium_asparagiforme",0.00315310264370805,8,1
"Clostridium_lavalense",0.00141620099549801,6,1
"Christensenella_minuta",0.00315310264370805,6,1
"Bacteroides_galacturonicus",0.00562629678540366,1,1
"Clostridium_bolteae_CAG_59",0.00694013064992925,2,1
"Streptococcus_infantis",0.00857436126742304,9,1
"Clostridium_paraputrificum",0.00857436126742304,8,1
"[Collinsella]_massiliensis",0.00086597619085474,0,3
"Streptococcus_sp_F0442",0,4,1
"Campylobacter_hominis",0.000266235342941493,0,3
"Catabacter_hongkongensis",2.87855321412368e-05,0,1
"Clostridium_aldenense",0.00536525860529944,5,1
"Clostridium_methylpentosum",0,3,1
"Eubacteriaceae_bacterium_CHKCI005",0,2,1
"Clostridium_sp_CAG_411",0.00857436126742304,3,1
"Clostridiales_bacterium_1_7_47FAA",0.00661394686216948,3,1
"Anaerostipes_caccae",0.00857436126742304,1,1
"Eubacterium_nodatum",0.00661394686216948,1,1
"Bacteroides_heparinolyticus",0.00315310264370805,0,1
